B.sk content.tsv
Level	Esperanto	sk	en-us	Grupo	Alternativoj	Pronoco
level	ĝi daŭros horon	bude trvať hodinu	it will last an hour	grupo	alternativoj	prononco
level	kaj je la dek dua eblos manĝi	a o dvanástej sa bude dať jesť	and at twelve it will be possible to eat	grupo	alternativoj	prononco
level	bele mi antaŭĝojas	krásne už sa teším	beautifully I'm looking forward to it	grupo	alternativoj	prononco
level	diru, kio okazas dum la malfermo?	povedzte mi, čo sa stane počas otvorenia?	tell me, what happens during the opening?	grupo	alternativoj	prononco
level	ĉu ĝi estas vizitinda entute?	oplatí sa to vôbec navštíviť?	is it worth visiting at all?	grupo	alternativoj	prononco
level	laŭ mi jes	podla mna ano	in my opinion yes	grupo	alternativoj	prononco
level	kutime ĝi ne estas tre vigla	zvyčajne to nie je veľmi živé	usually it is not very lively	grupo	alternativoj	prononco
level	sed por vi, kiel "novulo"	ale pre teba ako &quot;nováčika&quot;	but for you as a 'rookie'	grupo	alternativoj	prononco
level	povus esti interese ĉeesti ĝin	mohlo by byť zaujímavé zúčastniť sa ho	it might be interesting to attend it	grupo	alternativoj	prononco
level	mi supozas ke ~	Myslím, že ~	I guess that ~	grupo	alternativoj	prononco
level	la prezidanto de TEJO diros kelkajn vortojn	prezident TEJO povie pár slov	the president of TEJO will say a few words	grupo	alternativoj	prononco
level	la temon de la kongreso	téma kongresu	the theme of the congress	grupo	alternativoj	prononco
level	ŝajnas, verŝajne	zdá sa, pravdepodobne	it seems, probably	grupo	alternativoj	prononco
level	iu de LKK verŝajne prezentos la temon de la kongreso	niekto z LKK asi prednesie temu kongresu	someone from LKK will probably present the topic of the congress	grupo	alternativoj	prononco
level	ĉiu IJK havas sian temon	každé IJK má svoju tému	each IJK has its theme	grupo	alternativoj	prononco
level	mi esperas ke estos iom da muziko ankaŭ	Dúfam, že tam bude aj nejaká hudba	I hope there will be some music as well	grupo	alternativoj	prononco
level	bone, kie ĝi okazos?	no a kde sa to bude konať?	well, where will it take place?	grupo	alternativoj	prononco
level	en la granda prelegejo	vo veľkej prednáškovej sále	in the great lecture hall	grupo	alternativoj	prononco
level	kiel trovi tiun?	ako to nájsť?	how to find that?	grupo	alternativoj	prononco
level	kiam vi eliras tiun ĉi ejon	keď opustíš toto miesto	when you leave this place	grupo	alternativoj	prononco
level	iru dekstren ĝis la fino de la konstruaĵo	choďte doprava na koniec budovy	go right to the end of the building	grupo	alternativoj	prononco
level	dum eble 100 metroj	možno na 100 metrov	for maybe 100 meters	grupo	alternativoj	prononco
level	dekstren denove, rekten dum eble 100 metroj	znova doprava, možno 100 metrov rovno	right again, straight for maybe 100 meters	grupo	alternativoj	prononco
level	kaj estas flava domo	a tam je žltý dom	and there is a yellow house	grupo	alternativoj	prononco
level	je la maldekstra flanko de la vojo	na ľavej strane cesty	on the left side of the road	grupo	alternativoj	prononco
level	ŝildoj pri ĉiuj ejoj de IJK	značky o všetkých lokalitách IJK	signs about all IJK sites	grupo	alternativoj	prononco
level	en ĝi, vi trovos ŝildojn pri ĉiuj ejoj de IJK	v nej nájdete značky o všetkých lokalitách IJK	in it, you will find signs about all IJK sites	grupo	alternativoj	prononco
level	mi sendos mesaĝon per poŝtelefono	Pošlem správu na mobil	I will send a message by mobile phone	grupo	alternativoj	prononco
level	se mi ne trovos	ak to nenájdem	if I don't find it	grupo	alternativoj	prononco
level	ha, bona ideo, ĝis tie!	dobrý nápad, vidíme sa tam hore!	oh, good idea, see you up there!	grupo	alternativoj	prononco
level	en la prelegejo	v prednáškovej sále	in the lecture hall	grupo	alternativoj	prononco
level	gardanĝeloj? ĉu vi ŝercas?	anjeli strážni? robíš si srandu?	guardian angels? are you kidding?	grupo	alternativoj	prononco
level	prezidanto de TEJO	prezident TEJO	president of TEJO	grupo	alternativoj	prononco
level	fine mi deziras al vi ĉiuj amuzan semajnon	na záver vám všetkým prajem príjemný týždeň	finally I wish you all a fun week	grupo	alternativoj	prononco
level	laŭ la lastaj informoj	podľa najnovších informácií	according to the latest information	grupo	alternativoj	prononco
level	ni estas 423 ĉi tie de 38 landoj	je nás tu 423 z 38 krajín	we are 423 here from 38 countries	grupo	alternativoj	prononco
level	mi deziras fruktodonan kaj amuzegan IJK-semajnon	Prajem vám plodný a zábavný týždeň IJK	I wish you a fruitful and great fun IJK week	grupo	alternativoj	prononco
level	koran bonvenon nome de la TEJO-estraro	srdečné privítanie v mene predstavenstva TEJO	a warm welcome, on behalf of the TEJO board	grupo	alternativoj	prononco
level	post granda aplaŭdo	po veľkom potlesku	after a big round of applause	grupo	alternativoj	prononco
level	ĉu vi sukcesis resti veka?	podarilo sa ti zostať hore?	did you manage to stay awake?	grupo	alternativoj	prononco
level	jes, ĉefe pro mia malsato	áno, hlavne kvôli môjmu hladu	yes, mainly because of my hunger	grupo	alternativoj	prononco
level	ne, mi ŝercas, estis interese aŭdi	nie, robím si srandu. bolo zaujímavé počuť	no, I'm kidding. it was interesting to hear	grupo	alternativoj	prononco
level	estis interese aŭdi iom pri la agado	bolo zaujímavé počuť niečo o tejto aktivite	was interesting to hear a little about the activity	grupo	alternativoj	prononco
level	aŭdi pri la agado kaj strukturo de la movado	počuť o činnosti a štruktúre hnutia	to hear about the activity and structure of the movement	grupo	alternativoj	prononco
level	TEJO-kunsido interesos vin	relácia TEJO vás bude zaujímať	a TEJO session will interest you	grupo	alternativoj	prononco
level	eble iu el la TEJO-kunsidoj povas interesi vin	možno pre vás budú zaujímavé niektoré z TEJO sedení	maybe some of the TEJO sessions may be interesting to you	grupo	alternativoj	prononco
level	jes eble	Áno možno	yes maybe	grupo	alternativoj	prononco
level	mi provos	skúsim	I will try	grupo	alternativoj	prononco
level	provos ĉeesti	sa pokúsi zúčastniť	will try to attend	grupo	alternativoj	prononco
level	mi provos ĉeesti	Pokúsim sa zúčastniť	I will try to attend	grupo	alternativoj	prononco
level	ĉeesti unu	zúčastniť sa jedného	to attend one	grupo	alternativoj	prononco
level	ĉeesti por vidi	zúčastniť sa vidieť	attend to see	grupo	alternativoj	prononco
level	iun tagon	jeden deň (niekedy)	one day (someday)	grupo	alternativoj	prononco
level	mi provos iun tagon	Raz to skúsim	I will try one day	grupo	alternativoj	prononco
level	iun tagon ĉeesti	jeden deň zúčastniť sa	one day to attend	grupo	alternativoj	prononco
level	ĉeesti iun tagon por vidi	zúčastniť sa niekedy vidieť	attend someday to see	grupo	alternativoj	prononco
level	mi provos iun tagon ĉeesti unu por vidi	Skúsim sa jedného dňa zúčastniť, aby som videl	I will try one day to attend one to see	grupo	alternativoj	prononco
level	kio estas tio?	čo je to?	what is that?	grupo	alternativoj	prononco
level	kio estas tio pri ~	o čo ide ~	what is that about ~	grupo	alternativoj	prononco
level	gard-anĝelo	strážny anjel	a guard angel	grupo	alternativoj	prononco
level	tio pri "gardanĝelo"	to o &quot;anjelovi strážnom&quot;	that about "guard angel"	grupo	alternativoj	prononco
level	sed kio estas	ale čo je	but what is	grupo	alternativoj	prononco
level	sed kio estas tio pri "gardanĝelo"?	ale čo je to o &quot;anjelovi strážnom&quot;?	but what is that about a "guardian angel"?	grupo	alternativoj	prononco
level	ĉu ŝerco?	vtip?	a joke?	grupo	alternativoj	prononco
level	ĉu malbona ŝerco?	zlý vtip?	a bad joke?	grupo	alternativoj	prononco
level	malbona ŝerco	zlý vtip	bad joke	grupo	alternativoj	prononco
level	iu ŝerco	nejaký vtip	some joke	grupo	alternativoj	prononco
level	iu malbona ŝerco	nejaký zlý vtip	some bad joke	grupo	alternativoj	prononco
level	ĉu iu malbona ŝerco?	(je to) nejaký zlý vtip?	(is that) some bad joke?	grupo	alternativoj	prononco
level	mi ŝercas	srandujem	I'm joking	grupo	alternativoj	prononco
level	ne, mi ŝercas	nie, robím si srandu	no, I'm kidding	grupo	alternativoj	prononco
level	estis interese aŭdi	bolo zaujímavé počuť	it was interesting to hear	grupo	alternativoj	prononco
level	kiel kontakti ~	ako kontaktovať ~	how to contact ~	grupo	alternativoj	prononco
level	kaj kiel kontakti tiujn anĝelojn?	a ako kontaktovať tých anjelov?	and how to contact those angels?	grupo	alternativoj	prononco
level	per iu IJK-preĝo eble	možno s modlitbou IJK	with some IJK prayer maybe	grupo	alternativoj	prononco
level	provu! se ne funkcias vi povas iri al ~	Skús to! ak to nefunguje, môžete prejsť na ~	try it! if it doesn't work you can go to ~	grupo	alternativoj	prononco
level	vi povas iri al la ĉambro "La ĉielo" post la tagmanĝo	po obede môžete ísť do miestnosti &quot;Neba&quot;.	you can go to the room "The sky" after lunch	grupo	alternativoj	prononco
level	bonege, unue manĝo, poste ĉielen	skvelé, najprv jedlo, potom nebo	great, first food, then heaven	grupo	alternativoj	prononco
level	unue manĝo, poste ĉielen al la anĝelinoj	najprv jedlo, potom v nebi k anjelom	first food, then in the sky to the angels	grupo	alternativoj	prononco
level	maltro da manĝo	#REF!	#REF!	grupo	alternativoj	prononco
level	post iom maltro da manĝo	po trochu menšom jedle	after a little less food	grupo	alternativoj	prononco
level	Kabe iras al la ĉambro "La ĉielo"	Kabe ide do miestnosti &quot;neba&quot;	Kabe goes to the room "the sky"	grupo	alternativoj	prononco
level	saluton. ĉu estas via unua IJK?	ahoj, je to tvoje prve IJK?	hello, is it your first IJK?	grupo	alternativoj	prononco
level	bone. mi tre ĝojas. mi estas Jesi	ok. Som veľmi rád. Ja som Jesi	ok. I am very glad. I'm Jesi	grupo	alternativoj	prononco
level	kaj tiu ĉi estas jam mia sesa IJK	a toto je už môj šiesty IJK	and this is already my sixth IJK	grupo	alternativoj	prononco
level	jen estas papero kun kelkaj demandoj	tu je papier s niekoľkými otázkami	here is a paper with some questions	grupo	alternativoj	prononco
level	papero kun demandoj kaj taskoj	papier s otázkami a úlohami	paper with questions and tasks	grupo	alternativoj	prononco
level	kelkaj demandoj kaj taskoj rilate al la kongreso	niektoré otázky a úlohy súvisiace s kongresom	some questions and tasks related to the congress	grupo	alternativoj	prononco
level	vi provu solvi ilin	pokúsite sa ich vyriešiť	you try to solve them	grupo	alternativoj	prononco
level	mi proponas ke vi provu solvi ilin	Navrhujem, aby ste sa ich pokúsili vyriešiť	I suggest you try to solve them	grupo	alternativoj	prononco
level	kun Ana de Pollando, Boris de Germanio kaj Nacuko de Japanio	s Anou z Poľska, Borisom z Nemecka a Natsuko z Japonska	with Ana from Poland, Boris from Germany and Natsuko from Japan	grupo	alternativoj	prononco
level	nur voku min se vi bezonos helpon	len mi zavolajte, ak potrebujete pomoc	just call me if you need help	grupo	alternativoj	prononco
level	poste en la libroservo	neskôr v knižnej službe	later in the book service	grupo	alternativoj	prononco
level	kiel do estis en la ĉielo?	tak ako bolo v nebi?	so how was it in heaven?	grupo	alternativoj	prononco
level	mi fakte renkontis veran anĝelinon!	V skutočnosti som stretol skutočného anjela!	I actually met a real angel!	grupo	alternativoj	prononco
level	ĉielece, mi pensas ke mi fakte renkontis veran anĝelinon!	nebeský, myslím, že som skutočne stretol skutočného anjela!	heavenly, I think I actually met a real angel!	grupo	alternativoj	prononco
level	mirinde bela kaj afabla ŝi estis	bola úžasne krásna a milá	she was amazingly beautiful and kind	grupo	alternativoj	prononco
level	ho, Dio mia! kaj kio estas ŝia nomo?	preboha! a ako sa volá?	oh my god! and what is her name?	grupo	alternativoj	prononco
level	aj, mi jam forgesis!	aha, už som zabudol!	oh, I already forgot!	grupo	alternativoj	prononco
level	pli kaj pli ebriiĝas	stále viac sa opije	more and more gets drunk	grupo	alternativoj	prononco
level	en la trinkejo, Kabe pli kaj pli ebriiĝas	v bare sa Kabe stále viac opije	in the bar, Kabe gets more and more drunk	grupo	alternativoj	prononco
level	ĉu ankaŭ la trinkejestro?	je aj barman?	is the bartender too?	grupo	alternativoj	prononco
level	unu bieron mi petas	jedno pivo prosím	one beer please	grupo	alternativoj	prononco
level	ĝi kostas 1 eŭron	stojí 1 euro	it costs 1 euro	grupo	alternativoj	prononco
level	ĉu vi ŝatus ankaŭ ion alian?	chceli by ste aj niečo iné?	would you like something else too?	grupo	alternativoj	prononco
level	ne dankon, biero sufiĉas por mi	nie dakujem, pivo mi staci	no thanks, beer is enough for me	grupo	alternativoj	prononco
level	ĉu vere? kio pri vodko, labambo kaj inoj?	naozaj? čo vodka, labamba a samice?	really? what about vodka, labamba and females?	grupo	alternativoj	prononco
level	nu, kial ne	no prečo nie	well, why not	grupo	alternativoj	prononco
level	laŭdire ĝi estas amuza	vraj je to zábava	it is said to be fun	grupo	alternativoj	prononco
level	mi ankoraŭ ne dancis labambon, sed laŭdire ĝi estas amuza	Labambu som ešte netancoval, ale vraj je to zábava	I haven't danced the labamba yet, but I'm told it's fun	grupo	alternativoj	prononco
level	dum la kantaĵo "La Bamba" homoj dancas	pri piesni „La Bamba“ ľudia tancujú	during the song "La Bamba" people dance	grupo	alternativoj	prononco
level	homoj dancas en granda rondo	ľudia tancujú vo veľkom kruhu	people dance in a big circle	grupo	alternativoj	prononco
level	kaj ene de tiu rondo dancas aliaj homoj	a v tomto kruhu tancujú ďalší ľudia	and within that circle other people dance	grupo	alternativoj	prononco
level	funkcias tiel ke ~	funguje tak, že ~	works so that ~	grupo	alternativoj	prononco
level	funkcias tiel ke homoj dancas en granda rondo	funguje tak, že ľudia tancujú vo veľkom kruhu	works so that people dance in a big circle	grupo	alternativoj	prononco
level	dancas en granda rondo kaj ene de tiu rondo	tancuje vo veľkom kruhu av rámci tohto kruhu	dances in a big circle and within that circle	grupo	alternativoj	prononco
level	homoj dancas kaj dancas aliaj homoj	ľudia tancujú a iní ľudia tancujú	people dance and other people dance	grupo	alternativoj	prononco
level	tiuj dancantaj ene de la rondo	tí, ktorí tancujú v kruhu	those who dance within the circle	grupo	alternativoj	prononco
level	tiuj dancantoj elektas dancanton de la rondo	tí, ktorí tancujú, si vyberajú tanečníka z kruhu	those who dance choose a dancer from the circle	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas ŝin aŭ lin	vyberie si tanečnicu a pobozká ju	chooses a dancer and kisses her or him	grupo	alternativoj	prononco
level	kisas ŝin aŭ lin tri-foje sur la vangoj	pobozká ju alebo jeho trikrát na líce	kisses her or him three times on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas sur la vangoj	vyberie si tanečnicu a pobozká na líca	chooses a dancer and kisses on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton de la rondo kaj kisas	vyberie si tanečnicu z kruhu a pobozká	chooses a dancer from the circle and kisses	grupo	alternativoj	prononco
level	poste ili ŝanĝas lokon	potom si vymenia miesta	then they change places	grupo	alternativoj	prononco
level	kisas, kisanto, kisito, kisonto, kisoto	bozky, bozkávaná osoba, pobozkaná osoba, osoba, ktorá sa bude bozkávať, osoba, ktorá bude pobozkaná	kisses, a kissing person, a kissed person, a person who will kiss, a person who will be kissed	grupo	alternativoj	prononco
level	kaj la kisito iĝas kisonto	a pobozkaný sa stane osobou, ktorá sa bude bozkávať	and the kissed becomes a person who will kiss	grupo	alternativoj	prononco
level	tiuj dancantoj elektas kaj poste ili ŝanĝas lokon	tí tanečníci si vyberú a potom si vymenia miesta	those dancers choose and then they change places	grupo	alternativoj	prononco
level	la kisinto nun estas kisoto	osoba, ktorá sa pobozkala, je teraz osobou, ktorá bude pobozkaná	the person who kissed is now a person who will be kissed	grupo	alternativoj	prononco
level	tre facile, ĉu ne?	veľmi ľahké, však?	very easy, right?	grupo	alternativoj	prononco
level	nu, mi esperas ke estas ~	no dúfam, že je ~	well, I hope it is ~	grupo	alternativoj	prononco
level	pli facile en la praktiko	v praxi jednoduchšie	more easily in practice	grupo	alternativoj	prononco
level	esperas ke estas pli facile	dúfam, že to bude jednoduchšie	hopes it's easier	grupo	alternativoj	prononco
level	estas pli facile en la praktiko	v praxi je to jednoduchšie	it's easier in practice	grupo	alternativoj	prononco
level	mi provos iam	skúsim niekedy	I will try sometime	grupo	alternativoj	prononco
level	sed unue la bieron!	ale najprv pivo!	but first the beer!	grupo	alternativoj	prononco
level	mi provos iam, sed unue la bieron!	Raz to skúsim, ale najprv pivo!	I'll try one day, but first the beer!	grupo	alternativoj	prononco
level	saĝa knabo	šikovný chlapec	a smart boy	grupo	alternativoj	prononco
level	vi, kiu konas preskaŭ ĉiujn	ty, čo poznáš takmer každého	you who know almost everyone	grupo	alternativoj	prononco
level	konas preskaŭ ĉiujn ĉi tie	pozná tu takmer každý	knows almost everyone here	grupo	alternativoj	prononco
level	ĉu vi scias kiu estas la knabino	vieš kto je to dievča?	do you know who the girl is?	grupo	alternativoj	prononco
level	la knabino kiu kunordigis	dievča, ktoré koordinovalo	the girl who coordinated	grupo	alternativoj	prononco
level	la knabino kiu kunordigis la ’gardanĝelojn’	dievča, ktoré koordinovalo „anjelov strážnych“	the girl who coordinated the 'guardian angels'	grupo	alternativoj	prononco
level	vi verŝajne pensas pri Jesi	pravdepodobne myslíš na Jesi	you are probably thinking of Jesi	grupo	alternativoj	prononco
level	jes, ĝuste!	Áno, to je správne!	yes, that's right!	grupo	alternativoj	prononco
level	mi memoras ke mi aŭdis	Pamätám si, že som počul	I remember that I heard	grupo	alternativoj	prononco
level	nun mi memoras ke ~	teraz si to pamätám ~	now I remember that ~	grupo	alternativoj	prononco
level	memoras ke mi aŭdis ŝian nomon	pamätaj, že som počul jej meno	remember that I heard her name	grupo	alternativoj	prononco
level	laŭ mi	podla mna	in my opinion	grupo	alternativoj	prononco
level	ŝi estas stranga persono	je to cudzia osoba	she is a strange person	grupo	alternativoj	prononco
level	laŭ mi ŝi estas stranga persono	podla mna je to cudny clovek	in my opinion she is a strange person	grupo	alternativoj	prononco
level	tute ne trinkas bieron	pivo vôbec nepije	doesn't drink beer at all	grupo	alternativoj	prononco
level	kaj ne manĝas viandon	a neje mäso	and does not eat meat	grupo	alternativoj	prononco
level	ŝajnas ke ~	zdá sa, že ~	it seems that ~	grupo	alternativoj	prononco
level	ŝia sola intereso estas ~	jej jediným záujmom je ~	her only interest is ~	grupo	alternativoj	prononco
level	sola intereso estas Esperanto-agado	jedinou zaujímavosťou je esperantská činnosť	only interest is Esperanto activity	grupo	alternativoj	prononco
level	ŝajnas ke ŝia sola intereso estas Esperanto	zdá sa, že jej jediným záujmom je esperanto	it seems that her only interest is Esperanto	grupo	alternativoj	prononco
level	sed ŝi estas tre bela	ale je veľmi krásna	but she is very beautiful	grupo	alternativoj	prononco
level	estas tre bela kaj afabla	je veľmi pekný a milý	is very beautiful and kind	grupo	alternativoj	prononco
level	tre bela kaj afabla laŭ mi	podla mna velmi mila a mila	very nice and kind in my opinion	grupo	alternativoj	prononco
level	eble vi pravas	možno máš pravdu	maybe you are right	grupo	alternativoj	prononco
level	eble vi pravas pri tio	možno máš v tom pravdu	maybe you are right about that	grupo	alternativoj	prononco
level	preskaŭ neniam estas en la trinkejo	nie je takmer nikdy v bare	is almost never in the bar	grupo	alternativoj	prononco
level	ŝi preskaŭ neniam estas ~	ona nie je takmer nikdy ~	she is almost never ~	grupo	alternativoj	prononco
level	ne renkontas ŝin ofte	nestretávaj sa s ňou často	don't meet her often	grupo	alternativoj	prononco
level	mi ne renkontas ofte	Nestretávam sa často	I don't meet often	grupo	alternativoj	prononco
level	kaj do mi ne renkontas ŝin ofte	a tak sa s ňou často nestretávam	and so I don't meet her often	grupo	alternativoj	prononco
level	fajfas pri tiaj homoj	píska o takýchto ľuďoch	whistles about such people	grupo	alternativoj	prononco
level	fakte, mi tute fajfas	fakt mi totálne píska	in fact, I'm totally whistling	grupo	alternativoj	prononco
level	mi komprenas ~	Rozumiem ~	I understand ~	grupo	alternativoj	prononco
level	tiel parolas vera trinkejestro	tak hovorí skutočný barman	that's how a real bartender talks	grupo	alternativoj	prononco
level	prave. je via sano!	právom, tak na vaše zdravie!	rightly, so to your health!	grupo	alternativoj	prononco
level	je via sano! ho, bonega biero	pre tvoje zdravie! och, skvelé pivo	to your health! oh, great beer	grupo	alternativoj	prononco
level	kompreneble. estis ja mi kiu elektis ĝin	samozrejme, že som to vybral ja	of course, I was the one who chose it	grupo	alternativoj	prononco
level	ĉu vi havas ideon?	máš nejaký nápad?	do you have any idea?	grupo	alternativoj	prononco
level	kie eblus trovi tiun strangan knabinon?	kde by bolo možné nájsť to zvláštne dievča?	where would it be possible to find that strange girl?	grupo	alternativoj	prononco
level	trovi tiun strangan sed tre belan knabinon	nájsť to zvláštne, ale veľmi krásne dievča	to find that strange but very beautiful girl	grupo	alternativoj	prononco
level	ideo kie eblus trovi ~	nápad, kde by sa to dalo nájsť ~	idea where it could be found ~	grupo	alternativoj	prononco
level	havas ideon kie eblus trovi ~	má nápad, kde by bolo možné nájsť ~	has an idea where it would be possible to find ~	grupo	alternativoj	prononco
level	tutcerte en la Gufujo	určite v čajovom salóniku (Owlery)	definitely in the tea launge(Owlery)	grupo	alternativoj	prononco
level	tiaj homoj konstante sidas	takíto ľudia neustále sedia	such people are constantly sitting	grupo	alternativoj	prononco
level	konstante sidas tie teumante	neustále tam sedí a pije čaj	is constantly sitting there drinking tea	grupo	alternativoj	prononco
level	kia teda vivo!	aký nudný život!	what a tedious life!	grupo	alternativoj	prononco
level	Gufujo, estas trankvila ejo	čajovňa (Owlery) je pokojné miesto	the tea launge(Owlery), is a quiet place	grupo	alternativoj	prononco
level	trankvila ejo kie eblas trinki teon	pokojné miesto, kde môžete piť čaj	a quiet place where you can drink tea	grupo	alternativoj	prononco
level	trinki teon, babili, aŭskulti trankvilan muzikon	piť čaj, chatovať, počúvať tichú hudbu	drink tea, chat, listen to quiet music	grupo	alternativoj	prononco
level	aŭskulti trankvilan muzikon kaj simile	počúvanie tichej hudby a podobne	listening to quiet music and the like	grupo	alternativoj	prononco
level	vi trovos ĝin fine de la koridoro	nájdete ho na konci chodby	you will find it at the end of the corridor	grupo	alternativoj	prononco
level	fine de la koridoro ekster la trinkejo	na konci chodby pred barom	at the end of the corridor outside the bar	grupo	alternativoj	prononco
level	vi ne povas porti vian bieron	nemôžete nosiť svoje pivo	you can't carry your beer	grupo	alternativoj	prononco
level	porti vian bieron tien	zober si tam pivo	take your beer there	grupo	alternativoj	prononco
level	sed vi ne povas porti vian bieron tien	ale pivo si tam zobrať nemôžete	but you can't take your beer there	grupo	alternativoj	prononco
level	vere estas ujo de gufoj!	je to naozaj miesto pre sovy!	it really is a place for owls!	grupo	alternativoj	prononco
level	al la dancejo unue	najprv na tanečný parket	to the dance floor first	grupo	alternativoj	prononco
level	eble mi iru unue	možno by som mal ísť prvý	maybe I should go first	grupo	alternativoj	prononco
level	mi iru al la dancejo unue	nechaj ma najprv ísť na tanečný parket	let me go to the dance floor first	grupo	alternativoj	prononco
level	la venonta persono!	ďalšia osoba!	next person!	grupo	alternativoj	prononco
level	kion vi volas kara?	čo chceš drahý	what do you want dear	grupo	alternativoj	prononco
level	ĉu estas libera loko?	je tam volne miesto?	is there a free place?	grupo	alternativoj	prononco
level	jes, certe	ano určite	yes, for sure	grupo	alternativoj	prononco
level	tre agrable ĉi tie	veľmi pekné tu	very nice here	grupo	alternativoj	prononco
level	ĉi tie en la gufujo	tu v čajovom salóniku (sova)	here in the tea launge(owlery)	grupo	alternativoj	prononco
level	mi bezonas iom da trankvilo	Potrebujem trochu pokoja	I need some tranquility	grupo	alternativoj	prononco
level	post tre streĉa tago	po veľmi stresujúcom dni	after a very stressful day	grupo	alternativoj	prononco
level	trankvilo post streĉa tago	pokoj po náročnom dni	tranquility after a stressful day	grupo	alternativoj	prononco
level	la etoso en gufujo	atmosféra v čajovom salóniku (sova)	the atmosphere in a tea launge(owlery)	grupo	alternativoj	prononco
level	~ estas tre bona kontrasto	~ je veľmi dobrý kontrast	~ is a very good contrast	grupo	alternativoj	prononco
level	kontrasto al la aliaj okazaĵoj	kontrast k ostatným udalostiam	contrast to the other events	grupo	alternativoj	prononco
level	la aliaj okazaĵoj dum IJK	ostatné udalosti počas IJK	the other events during IJK	grupo	alternativoj	prononco
level	la etoso estas kontrasto al la aliaj okazaĵoj	atmosféra je v kontraste s ostatnými udalosťami	the atmosphere is a contrast to the other events	grupo	alternativoj	prononco
level	estas tre bona kontrasto, ĉu ne?	je to veľmi dobrý kontrast, nie?	it's a very good contrast, isn't it?	grupo	alternativoj	prononco
level	jes, mallaŭta muziko	áno, jemná hudba	yes, soft music	grupo	alternativoj	prononco
level	mallaŭta muziko, trankvila babilado	jemná hudba, tichý rozhovor	soft music, quiet conversation	grupo	alternativoj	prononco
level	trankvila babilado kaj iu interesa teo	tichý rozhovor a zaujímavý čaj	quiet chat and some interesting tea	grupo	alternativoj	prononco
level	perfekte por rehavi fortojn	ideálne na znovuzískanie sily	perfect for regaining strength	grupo	alternativoj	prononco
level	vi ŝajnas ege laca	vyzeráš byť veľmi unavený	you seem extremely tired	grupo	alternativoj	prononco
level	kion vi faris dum la tuta tago?	čo si robil celý deň?	what did you do all day?	grupo	alternativoj	prononco
level	unue mi faris afiŝon	najprv som napísal príspevok	first I made a post	grupo	alternativoj	prononco
level	afiŝo por la morgaŭaj ekskursoj	príspevok na zajtrajšie výlety	post for tomorrow's excursions	grupo	alternativoj	prononco
level	mi faris afiŝon por ekskursoj	Urobil som príspevok na výlety	I made a post for excursions	grupo	alternativoj	prononco
level	cetere, ĉu vi iros?	mimochodom, ideš?	by the way, are you going?	grupo	alternativoj	prononco
level	iros al ekskurso	pôjde na exkurziu	will go on an excursion	grupo	alternativoj	prononco
level	ĉu vi iros al iu ekskurso?	ideš na nejakú exkurziu?	are you going on any excursion?	grupo	alternativoj	prononco
level	jes, al la granda akvofalo	áno, k veľkému vodopádu	yes, to the great waterfall	grupo	alternativoj	prononco
level	kaj poste al ekspozicio	a potom na výstavu	and then to an exhibition	grupo	alternativoj	prononco
level	ekspozicio pri moderna arto	výstava o modernom umení	an exhibition on modern art	grupo	alternativoj	prononco
level	al akvofalo kaj poste al ekspozicio	k vodopádu a potom na výstavu	to a waterfall and then to an exhibition	grupo	alternativoj	prononco
level	bona elekto	dobrá voľba	a good choice	grupo	alternativoj	prononco
level	ankaŭ mi iros tien	pôjdem tam aj ja	I will go there too	grupo	alternativoj	prononco
level	ĉiukaze, mi gvidis diskutrondon	každopádne som viedol diskusnú skupinu	anyway, I led a discussion group	grupo	alternativoj	prononco
level	pendigi afiŝojn	na zavesenie plagátov	to hang posters	grupo	alternativoj	prononco
level	post la pendigado de la ekskursafiŝoj	po vyvesení výletných plagátov	after the hanging of the excursion posters	grupo	alternativoj	prononco
level	diskutrondo kun la titolo "feminismo"	diskusná skupina s názvom &quot;feminizmus&quot;	discussion group with the title "feminism"	grupo	alternativoj	prononco
level	gvidis diskuton kun la titolo "feminismo"	viedol diskusiu s názvom &quot;feminizmus&quot;	led a discussion with the title "feminism"	grupo	alternativoj	prononco
level	ĉu feminismo samas en diversaj landoj?	je feminizmus rovnaký v rôznych krajinách?	is feminism the same in different countries?	grupo	alternativoj	prononco
level	interesa kaj vigla diskuto	zaujímavá a živá diskusia	interesting and lively discussion	grupo	alternativoj	prononco
level	estis tre interesa kaj vigla	bolo veľmi zaujímavé a živé	was very interesting and lively	grupo	alternativoj	prononco
level	dum la lastaj kvin horoj	za posledných päť hodín	for the last five hours	grupo	alternativoj	prononco
level	mi estis en longa kunsido	Bol som na dlhej relácii	I was in a long session	grupo	alternativoj	prononco
level	dum lastaj horoj mi estis en komitatkunsido	posledných pár hodín som bol na schôdzi výboru	for the last few hours I have been in a committee meeting	grupo	alternativoj	prononco
level	en longa komitatkunsido	na dlhej schôdzi výboru	in a long committee meeting	grupo	alternativoj	prononco
level	vere estis tro longa	bolo to naozaj príliš dlhé	it really was too long	grupo	alternativoj	prononco
level	la komitato finkunsidis	výbor ukončil svoje zasadnutie	the committee has concluded its meeting	grupo	alternativoj	prononco
