B.vi-vn content.tsv
Level	Esperanto	vi-vn	en-us	Grupo	Alternativoj	Pronoco
level	ĉu vi bone dormis?	bạn ngủ có ngon không?	did you sleep well?	grupo	alternativoj	prononco
level	apenaŭ vidas	khó nhìn thấy	hardly see	grupo	alternativoj	prononco
level	male, mi apenaŭ dormis	ngược lại, tôi khó ngủ	on the contrary, I could hardly sleep	grupo	alternativoj	prononco
level	sed kial?	nhưng tại sao?	but why?	grupo	alternativoj	prononco
level	eble vi estis nervoza pri via unua IJK-tago?	có lẽ bạn lo lắng về ngày IJK đầu tiên của mình?	maybe you were nervous about your first IJK day?	grupo	alternativoj	prononco
level	ne vere	không thực sự	not really	grupo	alternativoj	prononco
level	la tutan nokton, dum la tuta nokto	suốt đêm, suốt đêm dài	all night, all night long	grupo	alternativoj	prononco
level	tre laŭte ronkis	ngáy rất to	snored very loudly	grupo	alternativoj	prononco
level	simple iu tre laŭte ronkis la tutan nokton	chỉ có ai đó ngáy rất to suốt đêm	just someone snored very loudly all night	grupo	alternativoj	prononco
level	ne ĝenu min	đừng làm phiền tôi	don't bother me	grupo	alternativoj	prononco
level	kaj tio ege ĝenis min	và điều đó làm tôi rất khó chịu	and that bothered me greatly	grupo	alternativoj	prononco
level	ĉu vi ne aŭdis tion?	bạn không nghe thấy điều đó à	didn't you hear that	grupo	alternativoj	prononco
level	tute ne, mi profunde dormis	không hề, tôi ngủ rất sâu	not at all, I slept deeply	grupo	alternativoj	prononco
level	ĉu mi forgesis diri al vi ke ~?	tôi đã quên nói với bạn điều đó rồi ~?	did I forget to tell you that ~?	grupo	alternativoj	prononco
level	orelo, ŝtopi, orelŝtopiloj	tai, nút cắm, nút tai	ear, to plug, ear plugs	grupo	alternativoj	prononco
level	indas uzi orelŝtopilojn	nó đáng để sử dụng nút tai	it is worth using earplugs	grupo	alternativoj	prononco
level	indas uzi ~	đáng để sử dụng ~	is worth using ~	grupo	alternativoj	prononco
level	diris al vi ke indas uzi orelŝtopilojn	đã nói với bạn rằng việc sử dụng nút tai là đáng giá	told you it's worth using earplugs	grupo	alternativoj	prononco
level	kiam vi dormas en amasloĝejo	khi bạn ngủ ở một nhà nghỉ tập thể (nơi xảy ra tai nạn)	when you sleep at a mass lodging (crash place)	grupo	alternativoj	prononco
level	evidente jes	chắc chắn đúng	obviously yes	grupo	alternativoj	prononco
level	ho, kompatinda Kaĉjo!	ôi, Katty tội nghiệp!	oh, poor Katty!	grupo	alternativoj	prononco
level	pri kiu vi parolas?	Bạn đang nói về ai vậy?	who are you talking about?	grupo	alternativoj	prononco
level	pri vi	về bạn	about you	grupo	alternativoj	prononco
level	karesi, karesa nomo, karesnomo	vuốt ve, vuốt ve tên, biệt danh	to caress, caressing name, nickname	grupo	alternativoj	prononco
level	per -ĉjo aŭ -njo eblas krei karesnomojn en Esperanto	với -ĉjo hoặc -njo, có thể tạo biệt hiệu trong Esperanto	with -ĉjo or -njo, it is possible to create nicknames in Esperanto	grupo	alternativoj	prononco
level	ha, jes, mi iam legis pri tio	à, vâng, tôi đã từng đọc về nó	ah, yes, I once read about it	grupo	alternativoj	prononco
level	kaj vi do estus Injo?	và sau đó bạn sẽ là Injo?	and then you would be Injo?	grupo	alternativoj	prononco
level	se vi volas iri tien	nếu bạn muốn đến đó	if you want go there	grupo	alternativoj	prononco
level	kioma horo estas nun?	bây giờ là mấy giờ rồi?	what time is it now?	grupo	alternativoj	prononco
level	jam estas kvin minutoj antaŭ la deka	đã mười giờ kém năm phút rồi	it's already five minutes to ten	grupo	alternativoj	prononco
level	kvin minutoj antaŭ la deka, aŭ naŭa kvindek kvin	năm phút trước mười, hoặc chín giờ năm mươi lăm	five minutes before ten, or nine fifty-five	grupo	alternativoj	prononco
level	trafis aŭ maltrafis?	đánh hay trượt?	hit or missed?	grupo	alternativoj	prononco
level	vi maltrafis la matenmanĝon	bạn đã bỏ bữa sáng	you missed breakfast	grupo	alternativoj	prononco
level	o, fek!	Oh SHIT!	oh, shit!	grupo	alternativoj	prononco
level	ĉu vi estas sata?	bạn có hài lòng không ?	are you satisfied ?	grupo	alternativoj	prononco
level	kaj mi kiu estas ege malsata	và tôi đang cực kỳ đói	and I who am extremely hungry	grupo	alternativoj	prononco
level	se vi hastos	nếu bạn nhanh lên	if you hurry	grupo	alternativoj	prononco
level	povas almenaŭ trafi la malfermon	ít nhất có thể đánh vào phần mở đầu	can at least hit the opening	grupo	alternativoj	prononco
level	la malfermo de la kongreso	khai mạc đại hội	the opening of the congress	grupo	alternativoj	prononco
level	vi povas almenaŭ trafi la malfermon de la kongreso	ít nhất bạn có thể nhấn nút khai mạc hội nghị	you can at least hit the opening of the convention	grupo	alternativoj	prononco
level	kiam ĝi estos?	khi nào nó sẽ xảy ra?	when will it be?	grupo	alternativoj	prononco
level	je kvarono post la deka	lúc mười giờ mười lăm	at a quarter past ten	grupo	alternativoj	prononco
level	ĝi daŭros horon	nó sẽ kéo dài một giờ	it will last an hour	grupo	alternativoj	prononco
level	kaj je la dek dua eblos manĝi	và lúc mười hai giờ sẽ có thể ăn	and at twelve it will be possible to eat	grupo	alternativoj	prononco
level	bele mi antaŭĝojas	đẹp quá tôi đang mong chờ nó	beautifully I'm looking forward to it	grupo	alternativoj	prononco
level	diru, kio okazas dum la malfermo?	cho tôi biết, điều gì xảy ra trong lúc khai mạc?	tell me, what happens during the opening?	grupo	alternativoj	prononco
level	ĉu ĝi estas vizitinda entute?	nó có đáng để ghé thăm không?	is it worth visiting at all?	grupo	alternativoj	prononco
level	laŭ mi jes	theo ý kiến của tôi là có	in my opinion yes	grupo	alternativoj	prononco
level	kutime ĝi ne estas tre vigla	thường thì nó không sôi động lắm	usually it is not very lively	grupo	alternativoj	prononco
level	sed por vi, kiel "novulo"	nhưng đối với bạn là một 'tân binh'	but for you as a 'rookie'	grupo	alternativoj	prononco
level	povus esti interese ĉeesti ĝin	có thể sẽ rất thú vị khi tham dự nó	it might be interesting to attend it	grupo	alternativoj	prononco
level	mi supozas ke ~	Tôi đoán vậy ~	I guess that ~	grupo	alternativoj	prononco
level	la prezidanto de TEJO diros kelkajn vortojn	chủ tịch TEJO sẽ phát biểu vài lời	the president of TEJO will say a few words	grupo	alternativoj	prononco
level	la temon de la kongreso	chủ đề của đại hội	the theme of the congress	grupo	alternativoj	prononco
level	ŝajnas, verŝajne	có vẻ như, có lẽ	it seems, probably	grupo	alternativoj	prononco
level	iu de LKK verŝajne prezentos la temon de la kongreso	ai đó từ LKK có thể sẽ trình bày chủ đề của đại hội	someone from LKK will probably present the topic of the congress	grupo	alternativoj	prononco
level	ĉiu IJK havas sian temon	mỗi IJK đều có chủ đề của nó	each IJK has its theme	grupo	alternativoj	prononco
level	mi esperas ke estos iom da muziko ankaŭ	Tôi hy vọng sẽ có chút âm nhạc	I hope there will be some music as well	grupo	alternativoj	prononco
level	bone, kie ĝi okazos?	à, nó sẽ diễn ra ở đâu?	well, where will it take place?	grupo	alternativoj	prononco
level	en la granda prelegejo	trong giảng đường lớn	in the great lecture hall	grupo	alternativoj	prononco
level	kiel trovi tiun?	làm thế nào để tìm thấy điều đó?	how to find that?	grupo	alternativoj	prononco
level	kiam vi eliras tiun ĉi ejon	khi bạn rời khỏi nơi này	when you leave this place	grupo	alternativoj	prononco
level	iru dekstren ĝis la fino de la konstruaĵo	đi thẳng đến cuối tòa nhà	go right to the end of the building	grupo	alternativoj	prononco
level	dum eble 100 metroj	có lẽ là 100 mét	for maybe 100 meters	grupo	alternativoj	prononco
level	dekstren denove, rekten dum eble 100 metroj	đúng nữa, thẳng khoảng 100 mét	right again, straight for maybe 100 meters	grupo	alternativoj	prononco
level	kaj estas flava domo	và có một ngôi nhà màu vàng	and there is a yellow house	grupo	alternativoj	prononco
level	je la maldekstra flanko de la vojo	ở bên trái đường	on the left side of the road	grupo	alternativoj	prononco
level	ŝildoj pri ĉiuj ejoj de IJK	dấu hiệu về tất cả các trang web IJK	signs about all IJK sites	grupo	alternativoj	prononco
level	en ĝi, vi trovos ŝildojn pri ĉiuj ejoj de IJK	trong đó, bạn sẽ tìm thấy các dấu hiệu về tất cả các trang IJK	in it, you will find signs about all IJK sites	grupo	alternativoj	prononco
level	mi sendos mesaĝon per poŝtelefono	Tôi sẽ gửi tin nhắn bằng điện thoại di động	I will send a message by mobile phone	grupo	alternativoj	prononco
level	se mi ne trovos	nếu tôi không tìm thấy nó	if I don't find it	grupo	alternativoj	prononco
level	ha, bona ideo, ĝis tie!	ồ, ý kiến hay, hẹn gặp bạn ở đó!	oh, good idea, see you up there!	grupo	alternativoj	prononco
level	en la prelegejo	trong giảng đường	in the lecture hall	grupo	alternativoj	prononco
level	gardanĝeloj? ĉu vi ŝercas?	vệ thần? Bạn đang giỡn hả?	guardian angels? are you kidding?	grupo	alternativoj	prononco
level	prezidanto de TEJO	chủ tịch TEJO	president of TEJO	grupo	alternativoj	prononco
level	fine mi deziras al vi ĉiuj amuzan semajnon	cuối cùng chúc mọi người một tuần vui vẻ	finally I wish you all a fun week	grupo	alternativoj	prononco
level	laŭ la lastaj informoj	theo thông tin mới nhất	according to the latest information	grupo	alternativoj	prononco
level	ni estas 423 ĉi tie de 38 landoj	chúng tôi có 423 người đến từ 38 quốc gia	we are 423 here from 38 countries	grupo	alternativoj	prononco
level	mi deziras fruktodonan kaj amuzegan IJK-semajnon	Chúc các bạn một tuần IJK hiệu quả và vui vẻ	I wish you a fruitful and great fun IJK week	grupo	alternativoj	prononco
level	koran bonvenon nome de la TEJO-estraro	lời chào mừng nồng nhiệt, thay mặt cho hội đồng TEJO	a warm welcome, on behalf of the TEJO board	grupo	alternativoj	prononco
level	post granda aplaŭdo	sau một tràng pháo tay lớn	after a big round of applause	grupo	alternativoj	prononco
level	ĉu vi sukcesis resti veka?	bạn có thể tỉnh táo được không?	did you manage to stay awake?	grupo	alternativoj	prononco
level	jes, ĉefe pro mia malsato	vâng, chủ yếu là vì tôi đói	yes, mainly because of my hunger	grupo	alternativoj	prononco
level	ne, mi ŝercas, estis interese aŭdi	không, tôi đang đùa đấy. thật thú vị khi nghe	no, I'm kidding. it was interesting to hear	grupo	alternativoj	prononco
level	estis interese aŭdi iom pri la agado	thật thú vị khi nghe một chút về hoạt động	was interesting to hear a little about the activity	grupo	alternativoj	prononco
level	aŭdi pri la agado kaj strukturo de la movado	nghe về hoạt động và cơ cấu của phong trào	to hear about the activity and structure of the movement	grupo	alternativoj	prononco
level	TEJO-kunsido interesos vin	một buổi TEJO sẽ khiến bạn quan tâm	a TEJO session will interest you	grupo	alternativoj	prononco
level	eble iu el la TEJO-kunsidoj povas interesi vin	có thể một số buổi học TEJO sẽ thú vị với bạn	maybe some of the TEJO sessions may be interesting to you	grupo	alternativoj	prononco
level	jes eble	có lẽ	yes maybe	grupo	alternativoj	prononco
level	mi provos	tôi sẽ thử	I will try	grupo	alternativoj	prononco
level	provos ĉeesti	sẽ cố gắng tham dự	will try to attend	grupo	alternativoj	prononco
level	mi provos ĉeesti	Tôi sẽ cố gắng tham dự	I will try to attend	grupo	alternativoj	prononco
level	ĉeesti unu	tham dự một	to attend one	grupo	alternativoj	prononco
level	ĉeesti por vidi	tham dự để xem	attend to see	grupo	alternativoj	prononco
level	iun tagon	một ngày nào đó (một ngày nào đó)	one day (someday)	grupo	alternativoj	prononco
level	mi provos iun tagon	Tôi sẽ thử một ngày nào đó	I will try one day	grupo	alternativoj	prononco
level	iun tagon ĉeesti	một ngày để tham dự	one day to attend	grupo	alternativoj	prononco
level	ĉeesti iun tagon por vidi	hôm nào đi xem nhé	attend someday to see	grupo	alternativoj	prononco
level	mi provos iun tagon ĉeesti unu por vidi	Mình sẽ cố gắng một ngày nào đó đến tham dự một lần để xem	I will try one day to attend one to see	grupo	alternativoj	prononco
level	kio estas tio?	đó là gì?	what is that?	grupo	alternativoj	prononco
level	kio estas tio pri ~	chuyện đó là về cái gì vậy ~	what is that about ~	grupo	alternativoj	prononco
level	gard-anĝelo	một thiên thần bảo vệ	a guard angel	grupo	alternativoj	prononco
level	tio pri "gardanĝelo"	về &quot;thiên thần hộ mệnh&quot;	that about "guard angel"	grupo	alternativoj	prononco
level	sed kio estas	Nhưng cái gì là	but what is	grupo	alternativoj	prononco
level	sed kio estas tio pri "gardanĝelo"?	nhưng còn &quot;thiên thần hộ mệnh&quot; thì sao?	but what is that about a "guardian angel"?	grupo	alternativoj	prononco
level	ĉu ŝerco?	một trò đùa?	a joke?	grupo	alternativoj	prononco
level	ĉu malbona ŝerco?	một trò đùa tồi tệ?	a bad joke?	grupo	alternativoj	prononco
level	malbona ŝerco	trò đùa xấu	bad joke	grupo	alternativoj	prononco
level	iu ŝerco	một số trò đùa	some joke	grupo	alternativoj	prononco
level	iu malbona ŝerco	một trò đùa tồi tệ nào đó	some bad joke	grupo	alternativoj	prononco
level	ĉu iu malbona ŝerco?	(đó là) một trò đùa tồi tệ nào đó?	(is that) some bad joke?	grupo	alternativoj	prononco
level	mi ŝercas	tôi đang đùa	I'm joking	grupo	alternativoj	prononco
level	ne, mi ŝercas	không, tôi đang đùa	no, I'm kidding	grupo	alternativoj	prononco
level	estis interese aŭdi	thật thú vị khi nghe	it was interesting to hear	grupo	alternativoj	prononco
level	kiel kontakti ~	làm thế nào để liên lạc ~	how to contact ~	grupo	alternativoj	prononco
level	kaj kiel kontakti tiujn anĝelojn?	và làm thế nào để liên lạc được với những thiên thần đó?	and how to contact those angels?	grupo	alternativoj	prononco
level	per iu IJK-preĝo eble	có lẽ với vài lời cầu nguyện IJK	with some IJK prayer maybe	grupo	alternativoj	prononco
level	provu! se ne funkcias vi povas iri al ~	thử nó! nếu nó không hoạt động, bạn có thể truy cập ~	try it! if it doesn't work you can go to ~	grupo	alternativoj	prononco
level	vi povas iri al la ĉambro "La ĉielo" post la tagmanĝo	bạn có thể đến phòng &quot;Bầu trời&quot; sau bữa trưa	you can go to the room "The sky" after lunch	grupo	alternativoj	prononco
level	bonege, unue manĝo, poste ĉielen	tuyệt vời, thức ăn đầu tiên, sau đó là thiên đường	great, first food, then heaven	grupo	alternativoj	prononco
level	unue manĝo, poste ĉielen al la anĝelinoj	đầu tiên là thức ăn, sau đó là bầu trời cho các thiên thần	first food, then in the sky to the angels	grupo	alternativoj	prononco
level	maltro da manĝo	một bữa ăn nhỏ	#REF!	grupo	alternativoj	prononco
level	post iom maltro da manĝo	sau khi ăn ít hơn một chút	after a little less food	grupo	alternativoj	prononco
level	Kabe iras al la ĉambro "La ĉielo"	Kabe đi đến căn phòng &quot;bầu trời&quot;	Kabe goes to the room "the sky"	grupo	alternativoj	prononco
level	saluton. ĉu estas via unua IJK?	xin chào, đây có phải là IJK đầu tiên của bạn không?	hello, is it your first IJK?	grupo	alternativoj	prononco
level	bone. mi tre ĝojas. mi estas Jesi	Được rồi. Tôi rất vui. Tôi là Jesi	ok. I am very glad. I'm Jesi	grupo	alternativoj	prononco
level	kaj tiu ĉi estas jam mia sesa IJK	và đây đã là IJK thứ sáu của tôi rồi	and this is already my sixth IJK	grupo	alternativoj	prononco
level	jen estas papero kun kelkaj demandoj	đây là một bài báo với một số câu hỏi	here is a paper with some questions	grupo	alternativoj	prononco
level	papero kun demandoj kaj taskoj	giấy có câu hỏi và nhiệm vụ	paper with questions and tasks	grupo	alternativoj	prononco
level	kelkaj demandoj kaj taskoj rilate al la kongreso	một số câu hỏi, nhiệm vụ liên quan đến đại hội	some questions and tasks related to the congress	grupo	alternativoj	prononco
level	vi provu solvi ilin	bạn cố gắng giải quyết chúng	you try to solve them	grupo	alternativoj	prononco
level	mi proponas ke vi provu solvi ilin	Tôi đề nghị bạn cố gắng giải quyết chúng	I suggest you try to solve them	grupo	alternativoj	prononco
level	kun Ana de Pollando, Boris de Germanio kaj Nacuko de Japanio	với Ana đến từ Ba Lan, Boris đến từ Đức và Natuko đến từ Nhật Bản	with Ana from Poland, Boris from Germany and Natsuko from Japan	grupo	alternativoj	prononco
level	nur voku min se vi bezonos helpon	cứ gọi cho tôi nếu bạn cần giúp đỡ	just call me if you need help	grupo	alternativoj	prononco
level	poste en la libroservo	sau này trong dịch vụ sách	later in the book service	grupo	alternativoj	prononco
level	kiel do estis en la ĉielo?	vậy ở thiên đường thế nào?	so how was it in heaven?	grupo	alternativoj	prononco
level	mi fakte renkontis veran anĝelinon!	Tôi thực sự đã gặp một thiên thần thực sự!	I actually met a real angel!	grupo	alternativoj	prononco
level	ĉielece, mi pensas ke mi fakte renkontis veran anĝelinon!	trời ơi, tôi nghĩ tôi thực sự đã gặp được một thiên thần thực sự!	heavenly, I think I actually met a real angel!	grupo	alternativoj	prononco
level	mirinde bela kaj afabla ŝi estis	cô ấy xinh đẹp và tốt bụng đến kinh ngạc	she was amazingly beautiful and kind	grupo	alternativoj	prononco
level	ho, Dio mia! kaj kio estas ŝia nomo?	Ôi chúa ơi! và tên cô ấy là gì?	oh my god! and what is her name?	grupo	alternativoj	prononco
level	aj, mi jam forgesis!	ôi tôi quên mất rồi!	oh, I already forgot!	grupo	alternativoj	prononco
level	pli kaj pli ebriiĝas	ngày càng say rượu	more and more gets drunk	grupo	alternativoj	prononco
level	en la trinkejo, Kabe pli kaj pli ebriiĝas	trong quán bar, Kabe ngày càng say hơn	in the bar, Kabe gets more and more drunk	grupo	alternativoj	prononco
level	ĉu ankaŭ la trinkejestro?	người pha chế cũng vậy à?	is the bartender too?	grupo	alternativoj	prononco
level	unu bieron mi petas	làm ơn cho một cốc bia	one beer please	grupo	alternativoj	prononco
level	ĝi kostas 1 eŭron	nó có giá 1 euro	it costs 1 euro	grupo	alternativoj	prononco
level	ĉu vi ŝatus ankaŭ ion alian?	bạn có muốn cái gì khác nữa không?	would you like something else too?	grupo	alternativoj	prononco
level	ne dankon, biero sufiĉas por mi	không, cảm ơn, bia là đủ cho tôi rồi	no thanks, beer is enough for me	grupo	alternativoj	prononco
level	ĉu vere? kio pri vodko, labambo kaj inoj?	Thực ra? còn vodka, labamba và phụ nữ thì sao?	really? what about vodka, labamba and females?	grupo	alternativoj	prononco
level	nu, kial ne	cũng tại sao không	well, why not	grupo	alternativoj	prononco
level	laŭdire ĝi estas amuza	người ta nói nó rất vui	it is said to be fun	grupo	alternativoj	prononco
level	mi ankoraŭ ne dancis labambon, sed laŭdire ĝi estas amuza	Tôi chưa nhảy điệu labamba bao giờ nhưng tôi nghe nói nó rất vui	I haven't danced the labamba yet, but I'm told it's fun	grupo	alternativoj	prononco
level	dum la kantaĵo "La Bamba" homoj dancas	trong bài hát &quot;La Bamba&quot; mọi người nhảy múa	during the song "La Bamba" people dance	grupo	alternativoj	prononco
level	homoj dancas en granda rondo	mọi người nhảy múa trong một vòng tròn lớn	people dance in a big circle	grupo	alternativoj	prononco
level	kaj ene de tiu rondo dancas aliaj homoj	và trong vòng tròn đó những người khác nhảy múa	and within that circle other people dance	grupo	alternativoj	prononco
level	funkcias tiel ke ~	hoạt động như vậy ~	works so that ~	grupo	alternativoj	prononco
level	funkcias tiel ke homoj dancas en granda rondo	hoạt động để mọi người nhảy theo một vòng tròn lớn	works so that people dance in a big circle	grupo	alternativoj	prononco
level	dancas en granda rondo kaj ene de tiu rondo	nhảy múa trong một vòng tròn lớn và trong vòng tròn đó	dances in a big circle and within that circle	grupo	alternativoj	prononco
level	homoj dancas kaj dancas aliaj homoj	mọi người nhảy múa và những người khác nhảy múa	people dance and other people dance	grupo	alternativoj	prononco
level	tiuj dancantaj ene de la rondo	những người nhảy múa trong vòng tròn	those who dance within the circle	grupo	alternativoj	prononco
level	tiuj dancantoj elektas dancanton de la rondo	những người nhảy chọn một vũ công từ vòng tròn	those who dance choose a dancer from the circle	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas ŝin aŭ lin	chọn một vũ công và hôn cô ấy hoặc anh ấy	chooses a dancer and kisses her or him	grupo	alternativoj	prononco
level	kisas ŝin aŭ lin tri-foje sur la vangoj	hôn cô ấy hoặc anh ấy ba lần trên má	kisses her or him three times on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas sur la vangoj	chọn một vũ công và hôn lên má	chooses a dancer and kisses on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton de la rondo kaj kisas	chọn một vũ công từ vòng tròn và hôn	chooses a dancer from the circle and kisses	grupo	alternativoj	prononco
level	poste ili ŝanĝas lokon	sau đó họ đổi chỗ	then they change places	grupo	alternativoj	prononco
level	kisas, kisanto, kisito, kisonto, kisoto	những nụ hôn, người hôn, người sắp hôn, người sắp hôn, người sắp hôn	kisses, a kissing person, a kissed person, a person who will kiss, a person who will be kissed	grupo	alternativoj	prononco
level	kaj la kisito iĝas kisonto	và người được hôn trở thành người sẽ hôn	and the kissed becomes a person who will kiss	grupo	alternativoj	prononco
level	tiuj dancantoj elektas kaj poste ili ŝanĝas lokon	những vũ công đó chọn và sau đó họ đổi chỗ	those dancers choose and then they change places	grupo	alternativoj	prononco
level	la kisinto nun estas kisoto	người đã hôn bây giờ là người sẽ được hôn	the person who kissed is now a person who will be kissed	grupo	alternativoj	prononco
level	tre facile, ĉu ne?	rất dễ dàng phải không?	very easy, right?	grupo	alternativoj	prononco
level	nu, mi esperas ke estas ~	ừm, tôi hy vọng là như vậy ~	well, I hope it is ~	grupo	alternativoj	prononco
level	pli facile en la praktiko	dễ dàng hơn trong thực tế	more easily in practice	grupo	alternativoj	prononco
level	esperas ke estas pli facile	hy vọng nó dễ dàng hơn	hopes it's easier	grupo	alternativoj	prononco
level	estas pli facile en la praktiko	nó dễ dàng hơn trong thực tế	it's easier in practice	grupo	alternativoj	prononco
level	mi provos iam	lúc nào đó tôi sẽ thử	I will try sometime	grupo	alternativoj	prononco
level	sed unue la bieron!	nhưng trước hết là bia!	but first the beer!	grupo	alternativoj	prononco
level	mi provos iam, sed unue la bieron!	Một ngày nào đó tôi sẽ thử, nhưng trước hết là bia!	I'll try one day, but first the beer!	grupo	alternativoj	prononco
level	saĝa knabo	một cậu bé thông minh	a smart boy	grupo	alternativoj	prononco
level	vi, kiu konas preskaŭ ĉiujn	bạn là người biết hầu hết mọi người	you who know almost everyone	grupo	alternativoj	prononco
level	konas preskaŭ ĉiujn ĉi tie	biết hầu hết mọi người ở đây	knows almost everyone here	grupo	alternativoj	prononco
level	ĉu vi scias kiu estas la knabino	bạn có biết cô gái đó là ai không?	do you know who the girl is?	grupo	alternativoj	prononco
level	la knabino kiu kunordigis	cô gái phối hợp	the girl who coordinated	grupo	alternativoj	prononco
level	la knabino kiu kunordigis la ’gardanĝelojn’	cô gái phối hợp với 'thiên thần hộ mệnh'	the girl who coordinated the 'guardian angels'	grupo	alternativoj	prononco
level	vi verŝajne pensas pri Jesi	có lẽ bạn đang nghĩ đến Jesi	you are probably thinking of Jesi	grupo	alternativoj	prononco
level	jes, ĝuste!	Vâng đúng vậy!	yes, that's right!	grupo	alternativoj	prononco
level	mi memoras ke mi aŭdis	Tôi nhớ rằng tôi đã nghe	I remember that I heard	grupo	alternativoj	prononco
level	nun mi memoras ke ~	bây giờ tôi nhớ ra rồi ~	now I remember that ~	grupo	alternativoj	prononco
level	memoras ke mi aŭdis ŝian nomon	hãy nhớ rằng tôi đã nghe thấy tên cô ấy	remember that I heard her name	grupo	alternativoj	prononco
level	laŭ mi	Theo tôi	in my opinion	grupo	alternativoj	prononco
level	ŝi estas stranga persono	cô ấy là một người kỳ lạ	she is a strange person	grupo	alternativoj	prononco
level	laŭ mi ŝi estas stranga persono	theo ý kiến của tôi cô ấy là một người kỳ lạ	in my opinion she is a strange person	grupo	alternativoj	prononco
level	tute ne trinkas bieron	không uống bia chút nào	doesn't drink beer at all	grupo	alternativoj	prononco
level	kaj ne manĝas viandon	và không ăn thịt	and does not eat meat	grupo	alternativoj	prononco
level	ŝajnas ke ~	có vẻ như vậy ~	it seems that ~	grupo	alternativoj	prononco
level	ŝia sola intereso estas ~	mối quan tâm duy nhất của cô ấy là ~	her only interest is ~	grupo	alternativoj	prononco
level	sola intereso estas Esperanto-agado	mối quan tâm duy nhất là hoạt động Esperanto	only interest is Esperanto activity	grupo	alternativoj	prononco
level	ŝajnas ke ŝia sola intereso estas Esperanto	có vẻ như mối quan tâm duy nhất của cô ấy là Esperanto	it seems that her only interest is Esperanto	grupo	alternativoj	prononco
level	sed ŝi estas tre bela	nhưng cô ấy rất đẹp	but she is very beautiful	grupo	alternativoj	prononco
level	estas tre bela kaj afabla	rất đẹp và tốt bụng	is very beautiful and kind	grupo	alternativoj	prononco
level	tre bela kaj afabla laŭ mi	theo ý kiến của tôi thì rất tốt và tử tế	very nice and kind in my opinion	grupo	alternativoj	prononco
level	eble vi pravas	có lẽ bạn là đúng	maybe you are right	grupo	alternativoj	prononco
level	eble vi pravas pri tio	có thể bạn đúng về điều đó	maybe you are right about that	grupo	alternativoj	prononco
level	preskaŭ neniam estas en la trinkejo	hầu như không bao giờ ở quán bar	is almost never in the bar	grupo	alternativoj	prononco
level	ŝi preskaŭ neniam estas ~	cô ấy gần như không bao giờ ~	she is almost never ~	grupo	alternativoj	prononco
level	ne renkontas ŝin ofte	không gặp cô ấy thường xuyên	don't meet her often	grupo	alternativoj	prononco
level	mi ne renkontas ofte	Tôi không gặp thường xuyên	I don't meet often	grupo	alternativoj	prononco
level	kaj do mi ne renkontas ŝin ofte	và vì vậy tôi không gặp cô ấy thường xuyên	and so I don't meet her often	grupo	alternativoj	prononco
level	fajfas pri tiaj homoj	huýt sáo về những người như vậy	whistles about such people	grupo	alternativoj	prononco
level	fakte, mi tute fajfas	thực tế là tôi đang huýt sáo	in fact, I'm totally whistling	grupo	alternativoj	prononco
level	mi komprenas ~	Tôi hiểu ~	I understand ~	grupo	alternativoj	prononco
level	tiel parolas vera trinkejestro	đó là cách một người pha chế rượu thực sự nói chuyện	that's how a real bartender talks	grupo	alternativoj	prononco
level	prave. je via sano!	đúng rồi, chúc sức khỏe của bạn!	rightly, so to your health!	grupo	alternativoj	prononco
level	je via sano! ho, bonega biero	đối với sức khỏe của bạn! ồ, bia tuyệt vời	to your health! oh, great beer	grupo	alternativoj	prononco
level	kompreneble. estis ja mi kiu elektis ĝin	tất nhiên tôi là người chọn nó	of course, I was the one who chose it	grupo	alternativoj	prononco
level	ĉu vi havas ideon?	bạn còn ý kiến nào không?	do you have any idea?	grupo	alternativoj	prononco
level	kie eblus trovi tiun strangan knabinon?	có thể tìm thấy cô gái kỳ lạ đó ở đâu?	where would it be possible to find that strange girl?	grupo	alternativoj	prononco
level	trovi tiun strangan sed tre belan knabinon	để tìm thấy cô gái kỳ lạ nhưng rất xinh đẹp đó	to find that strange but very beautiful girl	grupo	alternativoj	prononco
level	ideo kie eblus trovi ~	ý tưởng nơi nó có thể được tìm thấy ~	idea where it could be found ~	grupo	alternativoj	prononco
level	havas ideon kie eblus trovi ~	có một ý tưởng về nơi có thể tìm thấy ~	has an idea where it would be possible to find ~	grupo	alternativoj	prononco
level	tutcerte en la Gufujo	chắc chắn là ở quán trà(Owlery)	definitely in the tea launge(Owlery)	grupo	alternativoj	prononco
level	tiaj homoj konstante sidas	những người như vậy thường xuyên ngồi	such people are constantly sitting	grupo	alternativoj	prononco
level	konstante sidas tie teumante	thường xuyên ngồi đó uống trà	is constantly sitting there drinking tea	grupo	alternativoj	prononco
level	kia teda vivo!	cuộc sống thật tẻ nhạt!	what a tedious life!	grupo	alternativoj	prononco
level	Gufujo, estas trankvila ejo	quán trà (Owlery), là một nơi yên tĩnh	the tea launge(Owlery), is a quiet place	grupo	alternativoj	prononco
level	trankvila ejo kie eblas trinki teon	một nơi yên tĩnh nơi bạn có thể uống trà	a quiet place where you can drink tea	grupo	alternativoj	prononco
