A.sl content.tsv
Level	Esperanto	sl	en-us	Grupo	Alternativoj	Pronoco
level	la homoj rigardis lin	ljudje so ga gledali	the people looked at him	grupo	alternativoj	prononco
level	rigardis lin kaj diris	pogledal ga je in rekel	looked at him and said	grupo	alternativoj	prononco
level	saĝa kaj malsaĝa	modro in neumno	wise and foolish	grupo	alternativoj	prononco
level	kia malsaĝa knabo!	kakšen neumen fant!	what a foolish boy!	grupo	alternativoj	prononco
level	estis antaŭ lernejo	je bil pred šolo	was in front of a school	grupo	alternativoj	prononco
level	baldaŭ	kmalu	soon	grupo	alternativoj	prononco
level	li estis antaŭ ~	bil je pred ~	he was in front of ~	grupo	alternativoj	prononco
level	iri kaj eniri	iti in vstopati	to go and to enter	grupo	alternativoj	prononco
level	li volis eniri	je hotel vstopiti	he wanted to enter	grupo	alternativoj	prononco
level	eniri la lernejon	za vstop v šolo	to enter into the school	grupo	alternativoj	prononco
level	sed tamen	ampak vendarle	but however	grupo	alternativoj	prononco
level	sed li ne povis	ampak ni mogel	but he couldn't	grupo	alternativoj	prononco
level	fermi kaj fermita	zapreti in zaprto	to close and closed	grupo	alternativoj	prononco
level	ĝi estis fermita	bilo je zaprto	it was closed	grupo	alternativoj	prononco
level	nek ~ nek ~	niti ~ niti ~	neither ~ nor ~	grupo	alternativoj	prononco
level	nek instruisto nek gelernantoj	niti učiteljica niti učenke in učenci	neither a teacher nor male-and-female students	grupo	alternativoj	prononco
level	vidis nek instruiston nek gelernantojn	ni videl ne učitelja ne učencev	saw neither a teacher nor students	grupo	alternativoj	prononco
level	sidi, eksidi	sedeti, sedeti	to sit, to get sitted	grupo	alternativoj	prononco
level	eksidis	sedel (sedel)	got seated (had seated)	grupo	alternativoj	prononco
level	li eksidis	sedel je	he got seated	grupo	alternativoj	prononco
level	kaj pensis	in mislil	and thought	grupo	alternativoj	prononco
level	kio okazis?	kaj se je zgodilo?	what did happen?	grupo	alternativoj	prononco
level	diable	do groznega (kot hudič)	to the awful (like a devil)	grupo	alternativoj	prononco
level	damne	zajezi ga	dam it	grupo	alternativoj	prononco
level	memoras	spominja	remembers	grupo	alternativoj	prononco
level	nun mi memoras	zdaj se spomnim	now I remember	grupo	alternativoj	prononco
level	dimanĉo	nedelja	Sunday	grupo	alternativoj	prononco
level	hodiaŭ estas ~	danes je ~	today is ~	grupo	alternativoj	prononco
level	hodiaŭ estas dimanĉo	danes je nedelja	today is Sunday	grupo	alternativoj	prononco
level	dormi kaj ekdormi	spati in zaspati	to sleep and to get into sleep	grupo	alternativoj	prononco
level	suno kaj luno	sonce in luna	a sun and a moon	grupo	alternativoj	prononco
level	subita kaj subite	nenadoma in nenadoma	sudden and suddenly	grupo	alternativoj	prononco
level	ek!	off! (začeti)	off! (to start)	grupo	alternativoj	prononco
level	salti kaj eksaltis	skakati in skakati	to jump and jumped 	grupo	alternativoj	prononco
level	ĉiam frua	vedno zgodaj	always early	grupo	alternativoj	prononco
level	hodiaŭ metis kaj kuris	danes postavil in tekel	today put and ran	grupo	alternativoj	prononco
level	aĵo, ne aĝo	stvar, ki ni starost	a thing not age	grupo	alternativoj	prononco
level	kuris laŭ homoj saĝaj	tekel z modrimi ljudmi	ran along wise people	grupo	alternativoj	prononco
level	laŭeble baldaŭ	čimprej	soon as possible	grupo	alternativoj	prononco
level	kia knabo, kia knabino	kakšen fant, kakšna punca	what a boy, what a girl	grupo	alternativoj	prononco
level	nek pensita nek memorita	niti pomislil niti zapomnil	neither thought nor memorized	grupo	alternativoj	prononco
level	diablo atendis akvon dimanĉe	hudič je v nedeljo čakal na vodo	a devil waited for water on Sunday	grupo	alternativoj	prononco
level	tiom malgranda momento	tako majhen trenutek	such a small moment	grupo	alternativoj	prononco
level	eĉ tiom malgranda momento valoras	še tako majhen trenutek je vreden	even such a small moment is worthwhile	grupo	alternativoj	prononco
level	kriis for ĝis nokto	jokal do noči	cried away until night	grupo	alternativoj	prononco
level	lasis la poŝton de la mano	spraviti pošto iz rok	put away the mailpost from the hand	grupo	alternativoj	prononco
level	ridis mem lasante la poŝton	se smejal sam, pospravljal pošto	laughed by oneself, putting away the mailpost	grupo	alternativoj	prononco
level	nek li nek ŝi ridis	ne on ne ona se nista smejala	neither he nor she laughed	grupo	alternativoj	prononco
level	ŝi nek ridis nek respondis	ni se niti zasmejala niti odgovorila	she neither laughed nor answered	grupo	alternativoj	prononco
level	li nek sidas nek rigardas	ne sedi in ne gleda	he neither sits nor watches	grupo	alternativoj	prononco
level	neniam mi vidis	Nikoli nisem videl	I have never seen	grupo	alternativoj	prononco
level	mi neniam diros al iu	Nikomur ne bom povedal	I will never tell anyone	grupo	alternativoj	prononco
level	diru al neniu	nikomur ne povej	tell no one	grupo	alternativoj	prononco
level	mi neniam diros	Nikoli ne bom rekel	I will never say	grupo	alternativoj	prononco
level	mem	k sebi (sam pri sebi)	to oneself (by oneself)	grupo	alternativoj	prononco
level	mi mem faris	Sam sem to naredil	I did it myself	grupo	alternativoj	prononco
level	faris tion	uspelo (uspelo)	did it (made it)	grupo	alternativoj	prononco
level	mem faris tion	naredil sam (naredil sam)	did it oneself (made it oneself)	grupo	alternativoj	prononco
level	ĝis la revido, ĝis revido	se vidimo (spet), se vidimo (spet)	see you (again), see you (again)	grupo	alternativoj	prononco
level	ĝis!	dokler! (adijo!)	until! (goodbye!)	grupo	alternativoj	prononco
level	ekparoli	da začnem govoriti	to start talking	grupo	alternativoj	prononco
level	ekparolis, komencis paroli finfine	začel govoriti, končno začel govoriti	started saying, began to speak at last	grupo	alternativoj	prononco
level	trinkis rapidege	pil zelo hitro	drank very fast	grupo	alternativoj	prononco
level	trinkis matenan trinkaĵon	spili jutranjo pijačo	had a morning drink	grupo	alternativoj	prononco
level	por frue veni	priti zgodaj	to come early	grupo	alternativoj	prononco
level	veni al la lernejo	priti v šolo	to come to school	grupo	alternativoj	prononco
level	frue veni al ~	priti zgodaj k ~	to come early to ~	grupo	alternativoj	prononco
level	ne aŭdis novaĵon	nisem slišal novic	didn't hear news	grupo	alternativoj	prononco
level	ankoraŭ ne aŭdis	še nisem slišal	didn't hear yet	grupo	alternativoj	prononco
level	mi ankoraŭ ne aŭdis	Nisem še slišal	I didn't hear yet	grupo	alternativoj	prononco
level	en tiu momento	v tistem trenutku	in that moment	grupo	alternativoj	prononco
level	en tiu momento li ekkriis	v tistem trenutku je jokal	in that moment he cried	grupo	alternativoj	prononco
level	knabo, kiu ne amas	fant, ki ne ljubi	a boy, who does not love	grupo	alternativoj	prononco
level	geknaboj	fantje in dekleta	boys and girls	grupo	alternativoj	prononco
level	aliaj geknaboj	drugi fantje in dekleta	other boys and girls	grupo	alternativoj	prononco
level	ne amas aliajn geknabojn	ne mara drugih fantov in deklet	does not love other boys and girls	grupo	alternativoj	prononco
level	nek amikojn, nek amikinojn	niti prijatelji niti prijateljice	neither friends nor girl friends	grupo	alternativoj	prononco
level	havas nek monon, nek tempon	nima ne denarja ne časa	does not have neither money nor time	grupo	alternativoj	prononco
level	kiu havis la libron?	kdo je imel knjigo?	who had the book?	grupo	alternativoj	prononco
level	la libron, kiun vi atendis	knjigo, ki si jo čakal	the book which you waited	grupo	alternativoj	prononco
level	tiun, kiun vi atendis pli ol du jarojn	tisto, na kar ste čakali več kot 2 leti	that, which you waited for more than 2 years	grupo	alternativoj	prononco
level	ĉu vi volas tion?	hočeš to	do you want that?	grupo	alternativoj	prononco
level	ĉu vi volas, ke ~ ?	hočeš to ~?	do you want that ~ ?	grupo	alternativoj	prononco
level	plej kara	najdražja	dearest	grupo	alternativoj	prononco
level	plej kara foto	najdražja fotografija	dearest photo	grupo	alternativoj	prononco
level	mian plej karan foton	moja najdražja fotografija	my dearest photo	grupo	alternativoj	prononco
level	kie vi aĉetis ~ ?	kje si kupil ~?	where did you buy ~ ?	grupo	alternativoj	prononco
level	tiu vestaĵo	to oblačilo	that clothing	grupo	alternativoj	prononco
level	tiun vestaĵon	ta oblačila (objektivno)	that clothing (objective)	grupo	alternativoj	prononco
level	aĉetis tiun vestaĵon	kupil to obleko	bought that outfit	grupo	alternativoj	prononco
level	vi iros tien	tja boš šel	you will go there	grupo	alternativoj	prononco
level	kien vi iros?	kam greš?	where are you going to?	grupo	alternativoj	prononco
level	suna tago	sončen dan	sunny day	grupo	alternativoj	prononco
level	estos suna tago	bo sončen dan	it will be a sunny day	grupo	alternativoj	prononco
level	se estos suna tago	če bo sončen dan	if it will be a sunny day	grupo	alternativoj	prononco
level	via frato jam ekiris	tvoj brat je že začel	your brother has already started	grupo	alternativoj	prononco
level	ĉu via frato jam ekiris?	je tvoj brat že začel?	has your brother started yet?	grupo	alternativoj	prononco
level	kie estas la akvo?	kje je voda	where is the water	grupo	alternativoj	prononco
level	kunporti la akvon	prinesti vodo	to bring the water	grupo	alternativoj	prononco
level	vi mem kunportis	si sam prinesel	you yourself brought	grupo	alternativoj	prononco
level	la akvon, kion vi mem kunportis	vodo, ki si jo sam prinesel	the water, that you yourself brought	grupo	alternativoj	prononco
level	estis tre trankvila	je bil zelo tih	was very quiet	grupo	alternativoj	prononco
level	hodiaŭ mia patrino estis ~	danes je bila moja mama ~	today my mother was ~	grupo	alternativoj	prononco
level	mi venis el ~	Prišel sem iz ~	I came from ~	grupo	alternativoj	prononco
level	el la lernejo	iz šole	out of the school	grupo	alternativoj	prononco
level	raportis al ~	poroča ~	reported to ~	grupo	alternativoj	prononco
level	kaj raportis al ŝi	in ji poročal	and reported to her	grupo	alternativoj	prononco
level	raportis, ke ~	je poročal, da ~	reported that ~	grupo	alternativoj	prononco
level	raportis, ke mi ricevos	poročal, da bom prejel	reported that I will receive	grupo	alternativoj	prononco
level	mi ricevos malbonan noton	Dobil bom slabo oceno	I will get a bad grade	grupo	alternativoj	prononco
level	ŝi diris, ke ~	je rekla, da ~	she said that ~	grupo	alternativoj	prononco
level	vi devas laborigi ~	moraš narediti ~ delo	you have to make ~ work	grupo	alternativoj	prononco
level	pli multe	več	more	grupo	alternativoj	prononco
level	pli multe laborigi	da bo dela več	to make work more	grupo	alternativoj	prononco
level	laborigi vian kapon	da ti glava dela	to make your head work	grupo	alternativoj	prononco
level	kiom da malbonaj notoj	koliko slabih ocen	how many bad grades	grupo	alternativoj	prononco
level	vi havas tiom da malbonaj notoj	imaš toliko slabih ocen	you have so many bad grades	grupo	alternativoj	prononco
level	estis malĝoja	bil žalosten	was sad	grupo	alternativoj	prononco
level	en vian ĉambron	v svojo sobo	into your room	grupo	alternativoj	prononco
level	iru en vian ĉambron	pojdi v svojo sobo	go into your room	grupo	alternativoj	prononco
level	iru kaj lernu	pojdi in se uči	go and learn	grupo	alternativoj	prononco
level	mi sidis	sedel sem	I sat	grupo	alternativoj	prononco
level	en mia ĉambro	v moji sobi	in my room	grupo	alternativoj	prononco
level	sidis en mia ĉambro	sedel v moji sobi	sat in my room	grupo	alternativoj	prononco
level	nek lerni nek legi	niti učiti niti brati	neither learn nor read	grupo	alternativoj	prononco
level	sed mi povis nek lerni nek legi	vendar se nisem mogel ne učiti ne brati	but I could neither learn nor read	grupo	alternativoj	prononco
level	miaj pensoj	moje misli	my thoughts	grupo	alternativoj	prononco
level	ĉe ludo	pri igri	at a game	grupo	alternativoj	prononco
level	ludo kun miaj amikoj	igro s prijatelji	game with my friends	grupo	alternativoj	prononco
level	ĉe sporto	pri športu	at sport	grupo	alternativoj	prononco
level	al mi mem	sebi	to myself	grupo	alternativoj	prononco
level	diris al mi mem	rekel sam sebi	said to myself	grupo	alternativoj	prononco
level	tiom malsaĝa	tako neumno	so stupid	grupo	alternativoj	prononco
level	ĉu mi estas tiom malsaĝa?	sem tako neumen?	am I that stupid?	grupo	alternativoj	prononco
level	kvankam mi lernis multe	čeprav sem se veliko naučil	although I learned a lot	grupo	alternativoj	prononco
level	la patrino eniris	je vstopila mati	the mother entered	grupo	alternativoj	prononco
level	miaj vortoj	moje besede	my words	grupo	alternativoj	prononco
level	kaj aŭdis miajn vortojn	in slišal moje besede	and heard my words	grupo	alternativoj	prononco
level	ŝi tuj respondis	je takoj odgovorila	she answered immediately	grupo	alternativoj	prononco
level	ne, mia kara	ne, draga moja	no, my dear	grupo	alternativoj	prononco
level	vi ne estas malsaĝa	nisi neumen	you are not stupid	grupo	alternativoj	prononco
level	la problemo estas, ke ~	problem je, da ~	the problem is that ~	grupo	alternativoj	prononco
level	ke vi devas lerni	da se moraš naučiti	that you must learn	grupo	alternativoj	prononco
level	devas lerni multe pli	naučiti se mora veliko več	must learn much more	grupo	alternativoj	prononco
level	tiam vi ne havos	potem ne boš imel	then you will not have	grupo	alternativoj	prononco
level	malbonaj notoj	slabe ocene	bad grades	grupo	alternativoj	prononco
level	havos nur malbonajn notojn	bo imel samo slabe ocene	will have only bad grades	grupo	alternativoj	prononco
level	ankaŭ nun	tudi zdaj	also now	grupo	alternativoj	prononco
level	mi ne havas ilin	jaz jih nimam	I don't have them	grupo	alternativoj	prononco
level	mi havas bonan noton	Imam dobro oceno	I have a good grade	grupo	alternativoj	prononco
level	pri muziko	o glasbi	about music	grupo	alternativoj	prononco
level	bonan noton pri muziko	dober zapis o glasbi	a good note on music	grupo	alternativoj	prononco
level	la patrino subite ekridis	mati je nenadoma planila v smeh	the mother suddenly burst out laughing	grupo	alternativoj	prononco
level	tio plibeligis ~	ki je polepšal ~	that beautified ~	grupo	alternativoj	prononco
level	mian tagon	moj dan	my day	grupo	alternativoj	prononco
level	plibeligis mian tagon	polepšalo mi je dan	made my day	grupo	alternativoj	prononco
level	sed tamen restis	a vseeno ostal	but still remained	grupo	alternativoj	prononco
level	sed la problemo tamen restis	a problem je še vedno ostal	but the problem still remained	grupo	alternativoj	prononco
level	kilogramo da ~	kilogram ~	a kilogram of ~	grupo	alternativoj	prononco
level	kilogramo da sukero	kilogram sladkorja	a kilogram of sugar	grupo	alternativoj	prononco
level	glaso da ~	kozarec ~	a glass of ~	grupo	alternativoj	prononco
level	glaso da akvo	kozarec vode	a glass of water	grupo	alternativoj	prononco
level	multe da ~	veliko ~	a lot of ~	grupo	alternativoj	prononco
level	multe da ideoj	veliko idej	lots of ideas	grupo	alternativoj	prononco
level	deteni sin	zadržati se	to hold back	grupo	alternativoj	prononco
level	ordigis ĉion	vse uredil	sorted everything out	grupo	alternativoj	prononco
level	transdonis al li	mu izročil	handed over to him	grupo	alternativoj	prononco
level	mi petas	sprašujem	I'm asking	grupo	alternativoj	prononco
level	glason da kafo	kozarec kave	a glass of coffee	grupo	alternativoj	prononco
level	kaj iom da akvo	in nekaj vode	and some water	grupo	alternativoj	prononco
level	mi petas glason da kafo	Rad bi kozarec kave	I would like a glass of coffee	grupo	alternativoj	prononco
level	mi petas tason da teo	Rad bi skodelico čaja	I would like a cup of tea	grupo	alternativoj	prononco
level	doloris lin	poškoduj ga	hurt him	grupo	alternativoj	prononco
level	la kapo doloris lin	glava ga je bolela	his head hurt	grupo	alternativoj	prononco
level	li malsaniĝis	je zbolel	he fell ill	grupo	alternativoj	prononco
level	ŝatas esti bela	rada je lepa	likes to be beautiful	grupo	alternativoj	prononco
level	ŝi beligis sian vizaĝon	polepšala si je obraz	she beautified her face	grupo	alternativoj	prononco
level	la knabo ŝatas esti bela	fant je rad lep	the boy likes to be pretty	grupo	alternativoj	prononco
level	pro tio ŝi beligis ĝin	zato ga je polepšala	therefore she beautified it	grupo	alternativoj	prononco
level	post la tagmanĝo	po kosilu	after lunch	grupo	alternativoj	prononco
level	purigi la kuirejon	za čiščenje kuhinje	to clean the kitchen	grupo	alternativoj	prononco
level	kiu purigos la kuirejon?	kdo bo čistil kuhinjo?	who will clean the kitchen?	grupo	alternativoj	prononco
level	volas trinki	želi piti	wants to drink	grupo	alternativoj	prononco
level	kion vi volas trinki?	kaj hočeš piti	what do you want to drink	grupo	alternativoj	prononco
level	trinki teon	piti čaj	to drink tea	grupo	alternativoj	prononco
level	iom da akvo	malo vode	a little of water	grupo	alternativoj	prononco
level	ĉu vi volas nenion?	nočeš nič?	do you want nothing?	grupo	alternativoj	prononco
level	tiel subite	tako nenadoma	so suddenly	grupo	alternativoj	prononco
level	kial vi decidis ~ ?	zakaj si se odločil ~?	why did you decide ~ ?	grupo	alternativoj	prononco
level	kial vi tiel subite decidis ~ ?	zakaj si se odločil ~ tako nenadoma?	why did you decide ~ so suddenly?	grupo	alternativoj	prononco
level	via ĉambro	tvoja soba	your room	grupo	alternativoj	prononco
level	via ĉambreto	svojo sobico	your little room	grupo	alternativoj	prononco
level	vian ĉambreton	v svojo sobico	to your little room	grupo	alternativoj	prononco
level	renovigi vian ĉambreton	za prenovo vaše sobice	to renovate your little room	grupo	alternativoj	prononco
level	decidis renovigi vian ĉambreton	odločili prenoviti svojo sobico	decided to renovate your little room	grupo	alternativoj	prononco
level	al kiu	komu	to whom	grupo	alternativoj	prononco
level	vi donis ~	dal si ~	you gave ~	grupo	alternativoj	prononco
level	al kiu vi donis ~ ?	komu si dal ~?	to whom did you give ~ ?	grupo	alternativoj	prononco
level	puraj glasoj	čista očala	clean glasses	grupo	alternativoj	prononco
level	vi donis la purajn glasojn	dal si čista očala	you gave the clean glasses	grupo	alternativoj	prononco
level	la puraj glasoj por la vino	čiste kozarce za vino	the clean glasses for the wine	grupo	alternativoj	prononco
level	kontraŭ kiu	proti komu	against whom	grupo	alternativoj	prononco
level	via sportklubo	vaš športni klub	your sports club	grupo	alternativoj	prononco
level	ludas kontraŭ ~	igra proti ~	plays against ~	grupo	alternativoj	prononco
level	antaŭ du semajnoj	pred dvema tednoma	two weeks ago	grupo	alternativoj	prononco
level	kontraŭ kiu via sportklubo ludis?	proti komu je igral tvoj športni klub?	who did your sports club play against?	grupo	alternativoj	prononco
level	ĉu vi vidas ~ ?	ali vidiš ~?	do you see ~ ?	grupo	alternativoj	prononco
level	ĉu vi ofte vidas ~ ?	se pogosto vidiš ~?	do you often see ~ ?	grupo	alternativoj	prononco
level	ofte vidas la policiston	pogosto vidijo policista	often see the policeman	grupo	alternativoj	prononco
level	tiu, kiu loĝas en ~	tisti, ki živi v ~	the one who lives in ~	grupo	alternativoj	prononco
level	loĝas en la loĝejo	živi v prenočišču	lives in the lodging place	grupo	alternativoj	prononco
level	la loĝejo super vi	stanovanje nad vami	the dwelling place above you	grupo	alternativoj	prononco
level	vidas la policiston, kiu loĝas en ~	vidi policista, ki živi v ~	sees the police officer who lives in ~	grupo	alternativoj	prononco
level	plano pri veturado	načrt vožnje	driving plan	grupo	alternativoj	prononco
level	volis vojaĝi	želel potovati	wanted to travel	grupo	alternativoj	prononco
level	vojaĝi al alia lando	odpotovati v drugo državo	to travel to another country	grupo	alternativoj	prononco
level	en libertempo	v prostem času	in free time	grupo	alternativoj	prononco
level	ili decidis iri	so se odločili, da gredo	they decided to go	grupo	alternativoj	prononco
level	decidis iri al Italio	odločila za odhod v Italijo	decided to go to Italy	grupo	alternativoj	prononco
level	malnovaj urboj	stara mesta	old cities	grupo	alternativoj	prononco
level	lando kun malnovaj urboj	dežela s starimi mesti	a country with old cities	grupo	alternativoj	prononco
level	aliaj belaĵoj	druge lepote	other beauties	grupo	alternativoj	prononco
level	kaj aliaj belaĵoj	in druge lepote	and other beauties	grupo	alternativoj	prononco
level	bela lando kun malnovaj urboj kaj aliaj belaĵoj	lepa dežela s starimi mesti in drugimi lepotami	a beautiful country with old cities and other beauties	grupo	alternativoj	prononco
level	ili estis feliĉaj	bili so srečni	they were happy	grupo	alternativoj	prononco
level	kie estas ~ ?	kje je ~?	where is ~ ?	grupo	alternativoj	prononco
level	kie estas mia vestaĵo?	kje so moja oblačila	where are my clothes	grupo	alternativoj	prononco
level	ŝi demandis ~	je vprašala ~	she asked ~	grupo	alternativoj	prononco
level	ni ne forgesu kunporti ~	ne pozabimo prinesti ~	let's not forget to bring ~	grupo	alternativoj	prononco
level	kunporti la libron	vzeti knjigo s seboj	to take the book with you	grupo	alternativoj	prononco
level	libro por lerni Esperanton	knjiga za učenje esperanta	a book to learn Esperanto	grupo	alternativoj	prononco
level	kunporti libron por lerni	nositi knjigo za učenje	to carry a book to learn	grupo	alternativoj	prononco
level	ni povas komenci ~	lahko začnemo ~	we can start ~	grupo	alternativoj	prononco
level	en la vagonaro	v vlaku	in the train	grupo	alternativoj	prononco
level	jam en la vagonaro	že v vlaku	already in the train	grupo	alternativoj	prononco
level	ni nenion faros	nič ne bomo naredili	we won't do anything	grupo	alternativoj	prononco
level	per aŭto	z avtom	by car	grupo	alternativoj	prononco
level	ni veturos per ~	vozili se bomo mimo ~	we will drive by ~	grupo	alternativoj	prononco
level	veturos per aŭto	bo vozil avto	will drive a car	grupo	alternativoj	prononco
level	mi havas sekreton	Imam skrivnost	I have a secret	grupo	alternativoj	prononco
level	mia riĉa onklo	moj bogati stric	my rich uncle	grupo	alternativoj	prononco
level	mia deziro	Moja želja	my wish	grupo	alternativoj	prononco
level	plenumis mian deziron	izpolnil mojo željo	fulfilled my wish	grupo	alternativoj	prononco
level	donis al ni	nam je dal	gave us	grupo	alternativoj	prononco
level	sian aŭton	njegov avto	his car	grupo	alternativoj	prononco
level	kaj donis al ni sian aŭton	in nam dal svoj avto	and gave us his car	grupo	alternativoj	prononco
level	por uzo	za uporabo	for use	grupo	alternativoj	prononco
level	ĝi staras antaŭ ~	stoji pred ~	it stands before ~	grupo	alternativoj	prononco
level	staras antaŭ la domo	stoji pred hišo	stands in front of the house	grupo	alternativoj	prononco
level	mi devas diri ~	Moram reči ~	I have to say ~	grupo	alternativoj	prononco
level	nenion diru	ne reci ničesar	don't say anything	grupo	alternativoj	prononco
level	ni eksidu	usedimo se	let's sit down	grupo	alternativoj	prononco
level	eksidu en la aŭton	Pojdi v avto	get in the car	grupo	alternativoj	prononco
level	veturi al ~	voziti se do ~	to drive to ~	grupo	alternativoj	prononco
level	kaj veturu al Italio	in se odpeljite v Italijo	and drive to Italy	grupo	alternativoj	prononco
level	sidis en la aŭto	sedel v avto	sat in the car	grupo	alternativoj	prononco
level	ankaŭ la vestaĵoj	tudi oblačila	also the clothes	grupo	alternativoj	prononco
level	~ estis en la aŭto	~ bil v avtu	~ was in the car	grupo	alternativoj	prononco
level	ankoraŭ sidadis kaj atendis	še vedno sedel in čakal	still sat and waited	grupo	alternativoj	prononco
level	sed li atendis	vendar je čakal	but he waited	grupo	alternativoj	prononco
level	kial ni ne ~ ?	zakaj ne ~?	why don't we ~ ?	grupo	alternativoj	prononco
level	kial ni ne ekveturas?	zakaj ne začnemo voziti?	why don't we start driving?	grupo	alternativoj	prononco
level	ankaŭ mi havas ~	Imam tudi ~	I have ~ too	grupo	alternativoj	prononco
level	veturigus la aŭton	bi vozil avto	would drive the car	grupo	alternativoj	prononco
level	sed mi ne scias ~	ampak ne vem ~	but I don't know ~	grupo	alternativoj	prononco
level	mi neniam lernis tion	Tega se nisem nikoli naučil	I never learned that	grupo	alternativoj	prononco
level	mi kredus ~	Verjel bi ~	I would believe ~	grupo	alternativoj	prononco
level	se mi estus sana	če bi bil zdrav	if I were healthy	grupo	alternativoj	prononco
level	mi estus tre feliĉa	Bil bi zelo vesel	I would be very happy	grupo	alternativoj	prononco
level	kvazaŭ vi estus riĉulo	kot da bi bil bogat	as if you were rich	grupo	alternativoj	prononco
level	vi sidas tie kvazaŭ vi estus riĉulo	sediš tam, kot da si bogat človek	you sit there as if you were a rich man	grupo	alternativoj	prononco
level	kvazaŭa lernejo	domnevna šola	alleged school	grupo	alternativoj	prononco
level	kvazaŭ riĉulo	kot bogataš	like a rich man	grupo	alternativoj	prononco
level	vi sidas tie kvazaŭ riĉulo	sediš tam kot bogat človek	you sit there like a rich man	grupo	alternativoj	prononco
level	tiom da mono	toliko denarja	so much money	grupo	alternativoj	prononco
level	tiom da mono kiom da ideoj	toliko denarja kot idej	as much money as ideas	grupo	alternativoj	prononco
level	se mi havus tiom da mono	če bi imel toliko denarja	if I had that much money	grupo	alternativoj	prononco
level	mi vojaĝadus	Potoval bi	I would travel	grupo	alternativoj	prononco
level	ĉirkaŭ la mondo	okoli sveta	around the world	grupo	alternativoj	prononco
level	en ĉiu vortaro	v vsakem slovarju	in every dictionary	grupo	alternativoj	prononco
level	mankas io	nekaj manjka	something is missing	grupo	alternativoj	prononco
level	mankas kelkaj vortoj	nekaj besed manjka	some words are missing	grupo	alternativoj	prononco
level	homo, kiu longe parolis	človek, ki je dolgo govoril	a man who spoke at length	grupo	alternativoj	prononco
level	ĉe la manĝotablo	za jedilno mizo	at the dining table	grupo	alternativoj	prononco
level	homo, kiu rakontas, restos malsata	kdor pove, bo ostal lačen	a person who tells will remain hungry	grupo	alternativoj	prononco
level	rakontadas ĉe la manĝo tablo	pripoveduje za jedilno mizo	keeps telling at the dining table	grupo	alternativoj	prononco
level	li devis atenti ~	je moral biti pozoren na ~	he had to pay attention to ~	grupo	alternativoj	prononco
level	ne rajtis ~	ni smel ~	was not allowed to ~	grupo	alternativoj	prononco
level	rajtis resti	smel ostati	was allowed to stay	grupo	alternativoj	prononco
level	ne rajtis longe resti	ni smel ostati dolgo	was not allowed to stay long	grupo	alternativoj	prononco
level	resti ekstere en pluvo	ostati zunaj na dežju	to stay out in the rain	grupo	alternativoj	prononco
level	tial li malvarmumis	zato se je prehladil	that's why he caught a cold	grupo	alternativoj	prononco
level	li havas sian klaran ideon	ima svojo jasno predstavo	he has his own clear idea	grupo	alternativoj	prononco
level	sed li kredos ĉion	pa bo vse verjel	but he will believe everything	grupo	alternativoj	prononco
level	ĉion, kion vi diros	karkoli rečeš	whatever you say	grupo	alternativoj	prononco
level	kvazaŭ vi estus lia edzino	kot bi bila njegova žena	as if you were his wife	grupo	alternativoj	prononco
level	viaj gepatroj	tvoji starši	your parents	grupo	alternativoj	prononco
level	ĝojigi viajn gepatrojn	osrečiti svoje starše	to make your parents happy	grupo	alternativoj	prononco
level	kio povus ĝojigi ~ ?	kaj bi lahko prosim ~?	what could please ~ ?	grupo	alternativoj	prononco
level	kio povus plej ĝojigi viajn gepatrojn?	kaj bi lahko najbolj osrečilo tvoje starše?	what could make your parents the most happy?	grupo	alternativoj	prononco
level	post la lernado	po učenju	after the learning	grupo	alternativoj	prononco
level	almenaŭ post la lernado	vsaj po učenju	at least after the learning	grupo	alternativoj	prononco
level	en la urbocentron	v center mesta	into the city center	grupo	alternativoj	prononco
level	se vi irus kun mi	če bi šel z mano	if you would go with me	grupo	alternativoj	prononco
level	se vi irus kun mi en la urbocentron	če bi šel z mano v mesto	if you would go downtown with me	grupo	alternativoj	prononco
level	kien vi dezirus vojaĝi?	kam bi rad potoval?	where would you like to travel?	grupo	alternativoj	prononco
level	se vi havus ~	če bi imel ~	if you had ~	grupo	alternativoj	prononco
level	sufiĉe da mono	dovolj denarja	enough money	grupo	alternativoj	prononco
level	se vi havus sufiĉe da mono kaj tempo	če bi imel dovolj denarja in temp	if you had enough money and temp	grupo	alternativoj	prononco
level	ĉu vi planas ~ ?	ali nameravaš ~?	are you planning to ~ ?	grupo	alternativoj	prononco
level	planas veturi al Parizo	načrtuje potovanje v Pariz	plans to travel to Paris	grupo	alternativoj	prononco
level	veturi per aŭto	voziti z axuto	to drive with an axuto	grupo	alternativoj	prononco
level	multe pli bone	precej bolje	much better	grupo	alternativoj	prononco
level	ŝajnas multe pli bone	zdi veliko bolje	seems much better	grupo	alternativoj	prononco
level	per vagonaro	z vlakom	by train	grupo	alternativoj	prononco
level	aŭ ĉu ne ŝajnas esti multe pli bone?	ali se zdi, da ni veliko bolje?	or doesn't it seem to be much better?	grupo	alternativoj	prononco
level	diversaj homoj	razni ljudje	various people	grupo	alternativoj	prononco
level	kial homoj klarigas diversmaniere?	zakaj ljudje razlagajo na različne načine?	why do people explain in different ways?	grupo	alternativoj	prononco
