C.lv content.tsv
Level	Esperanto	lv	en-us	Grupo	Alternativoj	Pronoco
level	melki	slaukt	to milk	grupo	alternativoj	prononco
level	signalo	signāls, zīme	a signal, a sign	grupo	alternativoj	prononco
level	lifto	lifts, lifts	a lift, an elevator	grupo	alternativoj	prononco
level	intensa	intensīva, intensīva	intense, intensive	grupo	alternativoj	prononco
level	ekvilibro	līdzsvars, līdzsvars	an equilibrium, balance	grupo	alternativoj	prononco
level	tradicio	tradīcija	a tradition	grupo	alternativoj	prononco
level	enigmo	mīkla, mīkla, mīkla	an enigma, a puzzle, a riddle	grupo	alternativoj	prononco
level	friti	cept, sautēt	to fry, to sauté	grupo	alternativoj	prononco
level	kripla	invalīds, kropls, nespēcīgs, sakropļots	handicapped, crippled, infirm, mutilated	grupo	alternativoj	prononco
level	kanzono	šansons, kanzona, balādes dziesma	a chanson, a canzone, a ballad song	grupo	alternativoj	prononco
level	veneno	inde, inde	a venom, a poison	grupo	alternativoj	prononco
level	kontrakti	slēgt līgumu	to make a contract	grupo	alternativoj	prononco
level	konfitaĵo	konservēts ievārījums	a conserved jam	grupo	alternativoj	prononco
level	orfo	bārenis	an orphan	grupo	alternativoj	prononco
level	avenuo	avēnija	an avenue	grupo	alternativoj	prononco
level	betulo	bērzs	a birch tree	grupo	alternativoj	prononco
level	konko	jūras gliemežvāks, gliemene	a sea shell, a conch	grupo	alternativoj	prononco
level	grajno	grauds, granula	a grain, a granule	grupo	alternativoj	prononco
level	principo	princips	a principle	grupo	alternativoj	prononco
level	humida	mitrs, mitrs, mitrs	humid, moist, damp	grupo	alternativoj	prononco
level	hufo	nags	a hoof	grupo	alternativoj	prononco
level	Urugvajo	Urugvaja	Uruguay	grupo	alternativoj	prononco
level	kemio	ķīmija (=ĥemio)	chemistry (=ĥemio)	grupo	alternativoj	prononco
level	pumpi	sūknēt	to pump	grupo	alternativoj	prononco
level	krado	šķērsstieņi, restes, restes, restes, restes, režģi	crossbars, grating, grill, grate, grille, lattice	grupo	alternativoj	prononco
level	budo	kabīne, kiosks, stends	a booth, a kiosk, a stand	grupo	alternativoj	prononco
level	Bolivio	Bolīvija	Bolivia	grupo	alternativoj	prononco
level	ŝtalo	tērauda	steel	grupo	alternativoj	prononco
level	masaĝo	masāža	massage	grupo	alternativoj	prononco
level	krutaĵo	stāvs, klints, blefs	a steep, a cliff, a bluff	grupo	alternativoj	prononco
level	munti	montēt (rotas), uzstādīt, salikt	to mount (jewelry), to set, to assemble	grupo	alternativoj	prononco
level	sprita	gudrs, spirgts, asprātīgs, spilgts, spirgts	clever, sprightly, witty, bright, sprightful	grupo	alternativoj	prononco
level	kuirpoto	gatavošanas katls, sautējamais katls	a cooking pot, a stew pot	grupo	alternativoj	prononco
level	tribunalo	tribunāls, tiesa	a tribunal, a court	grupo	alternativoj	prononco
level	epilogo	epilogs	an epilogue	grupo	alternativoj	prononco
level	motoro	motors, dzinējs	a motor, an engine	grupo	alternativoj	prononco
level	lavopelvo (lavovazo)	izlietne (izlietne)	a washpot (a wash basin)	grupo	alternativoj	prononco
level	farbo	krāsviela, krāsa	dye, paint	grupo	alternativoj	prononco
level	transitiva	pārejošs	transitive	grupo	alternativoj	prononco
level	leopardo	leopards	a leopard	grupo	alternativoj	prononco
level	vualo	plīvurs	a veil	grupo	alternativoj	prononco
level	vergo	stienis, zizlis, spieķis, slēdzis	a rod, a wand, a cane, a switch	grupo	alternativoj	prononco
level	luktado	cīkstēšanās	a wrestling	grupo	alternativoj	prononco
level	ŝelo	čaumalu, mizu, mizu, mizu	a shell, bark, husk, peel	grupo	alternativoj	prononco
level	maĉgumo	košļājamā gumija	a chewing gum	grupo	alternativoj	prononco
level	senso	sajūta, sajūta	a sense, feeling	grupo	alternativoj	prononco
level	sagaca	gudrs, asprātīgs, gudrs	sagacious, astute, shrewd	grupo	alternativoj	prononco
level	magiisto	burvis	a magician	grupo	alternativoj	prononco
level	modera	mērens, saprātīgs	moderate, reasonable	grupo	alternativoj	prononco
level	vindi	ietīt, vālot, ietīt	to wrap, to swathe, to swaddle	grupo	alternativoj	prononco
level	prologo	prologs	a prologue	grupo	alternativoj	prononco
level	Polinezio	Polinēzija	Polynesia	grupo	alternativoj	prononco
level	Tunizio	Tunisija	Tunisia	grupo	alternativoj	prononco
level	sobra	prātīgs, atturīgs, mierīgs	sober, abstemious, staid	grupo	alternativoj	prononco
level	Birmo	Mjanma	Myanmar	grupo	alternativoj	prononco
level	asekuri	apdrošināt	to insure	grupo	alternativoj	prononco
level	fono	fons	background	grupo	alternativoj	prononco
level	Gvatemalo	Gvatemala	Guatemala	grupo	alternativoj	prononco
level	pulvoro	pulveris	powder	grupo	alternativoj	prononco
level	velki	novīst, izbalēt	to wither, to fade	grupo	alternativoj	prononco
level	baterio	akumulators	a battery	grupo	alternativoj	prononco
level	Nikaragvo	Nikaragva	Nicaragua	grupo	alternativoj	prononco
level	faŭko	žokļi, žoklis, mute (tuneļa)	a jaws, a maw, a mouth (of a tunnel)	grupo	alternativoj	prononco
level	Kostariko	Kostarika	Costa Rica	grupo	alternativoj	prononco
level	medalo	medaļa	a medal	grupo	alternativoj	prononco
level	Paragvajo	Paragvaja	Paraguay	grupo	alternativoj	prononco
level	aligatoro	aligators	an alligator	grupo	alternativoj	prononco
level	tempesto	vētra, vētra	a tempest, a storm	grupo	alternativoj	prononco
level	kordo	aukla, aukla	a cord, a string	grupo	alternativoj	prononco
level	hipopotamo	nīlzirgs, nīlzirgs	a hippopotamus, a hippo	grupo	alternativoj	prononco
level	striki	streikot	to go on strike	grupo	alternativoj	prononco
level	monako (-aĥo)	monahs	a monach	grupo	alternativoj	prononco
level	petrolo	nafta, parafīna eļļa	petroleum, paraffin-oil	grupo	alternativoj	prononco
level	konfiti	konservēšanai (cukurā), sukādes	to preserve (in sugar), candied	grupo	alternativoj	prononco
level	alineo	rindkopas atkāpe	paragraph indentation	grupo	alternativoj	prononco
level	motorbiciklo	motocikls	a motorbicycle	grupo	alternativoj	prononco
level	organismo	organisms	an organism	grupo	alternativoj	prononco
level	procedi	lai turpinātu	to proceed	grupo	alternativoj	prononco
level	ĉerizo	ķirsis	a cherry	grupo	alternativoj	prononco
level	ritmo	ritms	rhythm	grupo	alternativoj	prononco
level	broŝuro	brošūra, skrejlapa, brošūra	a brochure, a leaflet, a pamphlet	grupo	alternativoj	prononco
level	orfejo	bērnu nams	an orphanage	grupo	alternativoj	prononco
level	ornamaĵo	ornaments	an ornament	grupo	alternativoj	prononco
level	provizora	pagaidu, pagaidu	provisional, temporary	grupo	alternativoj	prononco
level	kalkano	papēdis	a heel	grupo	alternativoj	prononco
level	apoteko	aptieka, aptieka	a pharmacy, a drugstore	grupo	alternativoj	prononco
level	jaguaro	jaguārs	a jaguar	grupo	alternativoj	prononco
level	persimono	hurma	a persimon	grupo	alternativoj	prononco
level	pesilo	līdzsvars, mērogs	a balance, a scale	grupo	alternativoj	prononco
level	improvizi	improvizēt	to improvise	grupo	alternativoj	prononco
level	fosto	stabs, stabs, stāvs balsts	a post, a pole, an upright support	grupo	alternativoj	prononco
level	pico	picu	a pizza	grupo	alternativoj	prononco
level	sitelo	spainis, spainis	a bucket, a pail	grupo	alternativoj	prononco
level	parkere	no sirds, no atmiņas, pēc prāta	by heart, from memory, by rote	grupo	alternativoj	prononco
level	akurata	precīzs, precīzs, precīzs	accurate, punctual, precise	grupo	alternativoj	prononco
level	rito	rituāls	rite	grupo	alternativoj	prononco
level	nodo	mezgls, mezgls	a node, a knot	grupo	alternativoj	prononco
level	polpo (okpieda)	astoņkājis	an octopus	grupo	alternativoj	prononco
level	degeli	izkausēt, atkausēt	to melt, to thaw	grupo	alternativoj	prononco
level	pinĉi	knibināt	to pinch	grupo	alternativoj	prononco
level	paniko	panika	a panic	grupo	alternativoj	prononco
level	piro	bumbieris (auglis)	a pear (fruit)	grupo	alternativoj	prononco
level	trempi	iemērkt, mērcēt, iegremdēt	to dip, to soak, to immerse	grupo	alternativoj	prononco
level	pelto	kažoks, kažoks, kažokāda, kažokādas gabals	a fur coat, fur, pelt, fur piece	grupo	alternativoj	prononco
level	preskribo (recepto)	recepte, recepte	a prescription, recipe	grupo	alternativoj	prononco
level	princino	princese	a princess	grupo	alternativoj	prononco
level	masto	masts, stabs	a mast, a pole	grupo	alternativoj	prononco
level	kino	kinoteātris	a cinema	grupo	alternativoj	prononco
level	bombono	bon-bon, konfekte, saldums	a bon-bon, a candy, a sweet	grupo	alternativoj	prononco
level	funto	mārciņa	a pound	grupo	alternativoj	prononco
level	ananaso	priežu ābols	a pine apple	grupo	alternativoj	prononco
level	tajloro	drēbnieks	a tailor	grupo	alternativoj	prononco
level	veterano	veterāns	a veteran	grupo	alternativoj	prononco
level	revolucio	revolūcija	a revolution	grupo	alternativoj	prononco
level	krusto	garoza, apvalks, ciets ārējais apvalks	crust, casing, hard outer covering	grupo	alternativoj	prononco
level	kompaso	kompass	a compass	grupo	alternativoj	prononco
level	rizkampo	rīsu lauks, rīsu lauks	a rice field, a paddy field	grupo	alternativoj	prononco
level	katedralo	katedrāle	a cathedral	grupo	alternativoj	prononco
level	roboto	robots	a robot	grupo	alternativoj	prononco
level	parfumo	smaržas	a perfume	grupo	alternativoj	prononco
level	margarino	margarīns	margarine	grupo	alternativoj	prononco
level	ripo	riba (kauls)	a rib (bone)	grupo	alternativoj	prononco
level	rulŝtuparo	eskalators	an escalator	grupo	alternativoj	prononco
level	kostumo	kostīms, tērps, ģērbšanās stils	costume, outfit, style of dress	grupo	alternativoj	prononco
level	pulmo	plaušu	a lung	grupo	alternativoj	prononco
level	infinitivo	infinitīvs	infinitive	grupo	alternativoj	prononco
level	segilo	zāģis, zāģi	a saw, saws	grupo	alternativoj	prononco
level	prozo	proza	a prose	grupo	alternativoj	prononco
level	mekanismo	ierīce, mehānisms	device, a mechanism	grupo	alternativoj	prononco
level	skanilo	skeneris	a scanner	grupo	alternativoj	prononco
level	benzino	benzīns, benzīns	gasoline, petrol	grupo	alternativoj	prononco
level	plumbo	svins (metāls)	lead (metal)	grupo	alternativoj	prononco
level	leki	laizīt	to lick	grupo	alternativoj	prononco
level	akuzi	apsūdzēt	to accuse	grupo	alternativoj	prononco
level	redakti	lai rediģētu	to edit	grupo	alternativoj	prononco
level	ŝraŭbo	skrūve	a screw	grupo	alternativoj	prononco
level	komo	komats	a comma	grupo	alternativoj	prononco
level	surdulo	kurls	a deaf	grupo	alternativoj	prononco
level	konduktoro	diriģents	a conductor	grupo	alternativoj	prononco
level	kreto	krīts	a chalk	grupo	alternativoj	prononco
level	eklezio	baznīca (organizācija)	a church (organization)	grupo	alternativoj	prononco
level	protagonisto	galvenais varonis	a protagonist	grupo	alternativoj	prononco
level	Eŭropo	eiropā	europe	grupo	alternativoj	prononco
level	tajfuno	taifūns	a typhoon	grupo	alternativoj	prononco
level	sentimentala	sentimentāls	sentimental	grupo	alternativoj	prononco
level	korko	korķis, aizbāznis	a cork, a stopper	grupo	alternativoj	prononco
level	stampo	zīmogs, zīmogs, zīme	a stamp, a seal, a mark	grupo	alternativoj	prononco
level	olivo	olīvu	an olive	grupo	alternativoj	prononco
level	kazino	kazino	a casino	grupo	alternativoj	prononco
level	terno	šķaudīšana	a sneeze	grupo	alternativoj	prononco
level	barikado	barikāde	a barricade	grupo	alternativoj	prononco
level	tertremo (sismo)	zemestrīce	an earthquake	grupo	alternativoj	prononco
level	telegramo	telegramma	a telegram	grupo	alternativoj	prononco
level	prononci	izrunāt	to pronounce	grupo	alternativoj	prononco
level	tornado	tornado	a tornado	grupo	alternativoj	prononco
level	objektiva	objektīvs	objective	grupo	alternativoj	prononco
level	drapo	vilnas audums, audums	a woolen cloth, a cloth	grupo	alternativoj	prononco
level	ungotondilo	nagu šķēres	a nail-scissors	grupo	alternativoj	prononco
level	vakupurigilo	putekļu sūcējs (= polvosuĉilo)	a vacuum cleaner (=polvosuĉilo)	grupo	alternativoj	prononco
level	perei	iet bojā	to perish	grupo	alternativoj	prononco
level	afranki	priekšapmaksāt (pasta izdevumi), uzlikt pastmarkas	to prepay (postage), to put on stamps	grupo	alternativoj	prononco
level	luli	iemidzināt, šūpulīt, šūpot	to lull, to cradle, to rock	grupo	alternativoj	prononco
level	vakcino	vakcīna	a vaccine	grupo	alternativoj	prononco
level	gorilo	gorilla	a gorilla	grupo	alternativoj	prononco
level	vojaĝagentejo	ceļojumu aģentūra	a travel agency	grupo	alternativoj	prononco
level	patrono	patrons	a patron	grupo	alternativoj	prononco
level	abstini	atturēties	to abstain	grupo	alternativoj	prononco
level	bulvardo	bulvāris	a boulevard	grupo	alternativoj	prononco
level	portalo	portāls, vārteja	a portal, a gateway	grupo	alternativoj	prononco
level	ŝarĝoaŭto	kravas automašīna	a truck	grupo	alternativoj	prononco
level	vito	vīnogulājs, vīnogulājs	a grapevine, a vine	grupo	alternativoj	prononco
level	teleskopo	teleskops	a telescope	grupo	alternativoj	prononco
level	apliki	pieteikties	to apply	grupo	alternativoj	prononco
level	cemento	cements	cement	grupo	alternativoj	prononco
level	pedagogio	pedagoģija	pedagogy	grupo	alternativoj	prononco
level	albumo	albums	an album	grupo	alternativoj	prononco
level	aserti	apgalvot, apgalvot, apliecināt	to assert, to state, to affirm	grupo	alternativoj	prononco
level	akordi	piekrist	to accord	grupo	alternativoj	prononco
level	fulgo	sodrēji, netīrumi	a soot, a grime	grupo	alternativoj	prononco
level	adapti	pielāgoties, pielāgoties, pielāgoties, pielāgoties	to adapt, to adjust, to accommodate, to fit	grupo	alternativoj	prononco
level	liveri	aprīkot, piegādāt, piegādāt	to furnish, to supply, to deliver	grupo	alternativoj	prononco
level	argumento	strīds	an argument	grupo	alternativoj	prononco
level	frizi	čokuroties, čokuroties	to curl, to frizz	grupo	alternativoj	prononco
level	deficito	deficīts	a deficit	grupo	alternativoj	prononco
level	blato	tarakāns, čips	a cockroach, a chip	grupo	alternativoj	prononco
level	recepto	recepte, recepte	a recipe, a prescription	grupo	alternativoj	prononco
level	kitelo	krekls, jaka, kombinezons, gardadīns	a smock, a frock, an overalls, a garbadine	grupo	alternativoj	prononco
level	ciklono	ciklons	a cyclone	grupo	alternativoj	prononco
level	reformi	reformēt	to reform	grupo	alternativoj	prononco
level	pulvo	pulveris, šaujampulveris	powder, gunpowder	grupo	alternativoj	prononco
level	ŝpruci	izšļakstīties, sprāgt, izšļākt	to spurt, to gush, to spurt out	grupo	alternativoj	prononco
level	kukolo	dzeguze	a cuckoo	grupo	alternativoj	prononco
level	ŝanceli	trīcēt, raustīties	to shake, to totter	grupo	alternativoj	prononco
level	rekordo	rekords (sports)	a record (sport)	grupo	alternativoj	prononco
level	florpetalo	zieda ziedlapiņa	a flower petal	grupo	alternativoj	prononco
level	kosmo	kosmoss, (ārējais) kosmoss, visums	cosmos, (outer) space, universe	grupo	alternativoj	prononco
level	ĉeko	čeks, čeks	a checque, a check	grupo	alternativoj	prononco
level	konsumi	patērēt, izlietot	to consume, to use up	grupo	alternativoj	prononco
level	lameno	lamināts, plāksne, slānis	a lamina, a plate, a layer	grupo	alternativoj	prononco
level	erotika	erotisks	erotic	grupo	alternativoj	prononco
level	peniko	ota (māksla)	a brush (art)	grupo	alternativoj	prononco
level	spuro	trase, taka, pēda	a track, a trail, a trace	grupo	alternativoj	prononco
level	rigida	stingrs, stīvs	rigid, stiff	grupo	alternativoj	prononco
level	pleto	paplāte	a tray	grupo	alternativoj	prononco
level	ignori	ignorēt	to ignore	grupo	alternativoj	prononco
level	Volapuko (Volapǖko)	Volapuk	Volapuk	grupo	alternativoj	prononco
level	frazo	teikums	a sentence	grupo	alternativoj	prononco
level	bruto	brūtgāns, lauksaimniecības dzīvnieks, zvērs	a brute, a farm animal, a beast	grupo	alternativoj	prononco
level	gladi	gludināt (drēbes)	to iron (clothes)	grupo	alternativoj	prononco
level	kalsono	apakšveļa, apakšbikses, šorti	an underwear, underpants, shorts	grupo	alternativoj	prononco
level	aktoro	aktieris	an actor	grupo	alternativoj	prononco
level	valida	derīgs	valid	grupo	alternativoj	prononco
level	ruso	krievs	a Russian	grupo	alternativoj	prononco
level	glita	slīdošs, slidens	gliding, slippery	grupo	alternativoj	prononco
level	fantazio	fantāzija	a fantasy	grupo	alternativoj	prononco
level	ŝargi	ielādēt, uzlādēt	to load, to charge	grupo	alternativoj	prononco
level	saŭco	mērce, mērce	a sauce, a gravy	grupo	alternativoj	prononco
level	verto	kronis, galvas augšdaļa	a crown, top of the head	grupo	alternativoj	prononco
level	enketi	veikt izziņu, aptaujāt, izmeklēt	to make an inquiry, to survey, to investigate	grupo	alternativoj	prononco
level	ateisto	ateists	an atheist	grupo	alternativoj	prononco
level	insigno	nozīmīte	a badge	grupo	alternativoj	prononco
level	trudi	uzspiest, piespiest	to impose, to force	grupo	alternativoj	prononco
level	skemo	shēma	a scheme	grupo	alternativoj	prononco
level	kalva	plikpauris, kails, drosmīgs, nedzirdīgs	bald, bare, bold-headed, hearless	grupo	alternativoj	prononco
level	germano	vācietis	a German	grupo	alternativoj	prononco
level	orto	taisns leņķis	a right angle	grupo	alternativoj	prononco
level	avizo	brīdinājums, paziņojums	a warning, a notice	grupo	alternativoj	prononco
level	fronto	priekšpuse, fasāde	front, frontage	grupo	alternativoj	prononco
level	lernolibro	mācību grāmata	a textbook	grupo	alternativoj	prononco
level	glavo	zobens	a sword	grupo	alternativoj	prononco
level	konservativa	konservatīvs	conservative	grupo	alternativoj	prononco
level	Usono	ASV	USA	grupo	alternativoj	prononco
level	ankro	enkurs	an anchor	grupo	alternativoj	prononco
level	analizo	analīze	an analysis	grupo	alternativoj	prononco
level	flustri	čukstēt	to whisper	grupo	alternativoj	prononco
level	asigno	uzdevums	assignment	grupo	alternativoj	prononco
level	konservatorio	konservatorija (mūzikas skola)	a conservatory (music school)	grupo	alternativoj	prononco
level	aŭtoro	autors	an author	grupo	alternativoj	prononco
level	poligloto	poliglots	a polyglot	grupo	alternativoj	prononco
level	absoluta	absolūts	absolute	grupo	alternativoj	prononco
level	lukti	cīnīties, cīnīties	to wrestle, to struggle	grupo	alternativoj	prononco
level	inciti	kūdīt, rosināt, rosināt, provocēt	to incite, to stir, to abet, to provoke	grupo	alternativoj	prononco
level	prezervi	saglabāt	to preserve	grupo	alternativoj	prononco
level	mencii	pieminēt	to mention	grupo	alternativoj	prononco
level	anglo	anglis	an Englishman	grupo	alternativoj	prononco
level	Bulonjo	Bulna (pilsēta)	Boulogne (city)	grupo	alternativoj	prononco
level	interesa	interesanti	interesting	grupo	alternativoj	prononco
level	interese	interesanti	interestingly	grupo	alternativoj	prononco
level	meĥanismo	mehānisms	a mechanism	grupo	alternativoj	prononco
level	hazardo	nelaime, iespēja	an accident, a chance	grupo	alternativoj	prononco
level	neologismo	neoloģisms	neologism	grupo	alternativoj	prononco
level	Grekio (Greklando)	Grieķija	Greece	grupo	alternativoj	prononco
level	Araba	arābu	Arabic	grupo	alternativoj	prononco
level	palpi	sajust, taustīties	to feel, to grope	grupo	alternativoj	prononco
level	sinjorino	dāma, kundze	a lady, a madam	grupo	alternativoj	prononco
level	neŭtra	neitrāls (=neŭtrala)	neutral (=neŭtrala)	grupo	alternativoj	prononco
level	Afriko	Āfrika	Africa	grupo	alternativoj	prononco
level	korvo	vārna, krauklis	a crow, a raven	grupo	alternativoj	prononco
level	Ameriko	Amerika, Amerika	America, the Americas	grupo	alternativoj	prononco
level	ezoko	līdaka (ezerā), džeks	a pike (in a lake), a jack	grupo	alternativoj	prononco
level	sago	bulta, sagitta	a arrow, a sagitta	grupo	alternativoj	prononco
level	ĉino	ķīnietis	a Chinese	grupo	alternativoj	prononco
level	sendube	bez šaubām, bez šaubām	with no doubt, undoubtedly	grupo	alternativoj	prononco
level	Azio	Āzija	Asia	grupo	alternativoj	prononco
level	senkonfide	neuzticoties, bez pārliecības	without trusting, without confidence	grupo	alternativoj	prononco
level	ekposedi	valdīt	to possess	grupo	alternativoj	prononco
level	senfare	nedarot	without doing	grupo	alternativoj	prononco
level	amara	rūgta	bitter	grupo	alternativoj	prononco
level	ministro	ministrs	a minister	grupo	alternativoj	prononco
level	parlamento	parlaments, parlaments	parliament, a parliament	grupo	alternativoj	prononco
level	Berlino	Berlīne	Berlin	grupo	alternativoj	prononco
level	unuafoje	pirmo reizi	for the first time	grupo	alternativoj	prononco
level	asimili	asimilēt	to assimilate	grupo	alternativoj	prononco
level	preskribi	izrakstīt, noteikt	to prescribe, to stipulate	grupo	alternativoj	prononco
level	belgo	beļģis	a Belgian	grupo	alternativoj	prononco
level	koncepto	jēdziens	a concept	grupo	alternativoj	prononco
level	jubileo	jubilārs	a jubilee	grupo	alternativoj	prononco
level	Brazilo	Brazīlija	Brazil	grupo	alternativoj	prononco
level	sociala	sociālā	social	grupo	alternativoj	prononco
level	perlo	pērle	a pearl	grupo	alternativoj	prononco
level	kvarfoje	četras reizes	four times	grupo	alternativoj	prononco
level	aresti	arestēt	to arrest	grupo	alternativoj	prononco
level	Alpoj	Alpi	Alps	grupo	alternativoj	prononco
level	eliri	aiziet, iziet, iziet	to leave, to go out, to exit	grupo	alternativoj	prononco
level	enveni	ienākt, ienākt	to come in, to enter	grupo	alternativoj	prononco
level	hodiaŭa	šodiena, šodiena, tagadne	of today, present-day, present	grupo	alternativoj	prononco
level	balo	balle, deja	a ball, a dance	grupo	alternativoj	prononco
level	plasto	plastmasu	a plastic	grupo	alternativoj	prononco
level	fakultato	fakultāte, fakultāte	faculty, a faculty	grupo	alternativoj	prononco
level	forĵeti	izmest, izmest	to throw away, to discard	grupo	alternativoj	prononco
level	japano	japānis	a Japanese person	grupo	alternativoj	prononco
level	forlasi	pamest, pamest, atstāt novārtā, atmest	to leave, to abandon, to neglect, to quit	grupo	alternativoj	prononco
level	civito	pilsonis, valdība, pilsētvalsts	citizenry, polity, city state	grupo	alternativoj	prononco
level	foresto	prombūtne	absence	grupo	alternativoj	prononco
level	sekura	drošs, drošs	secure, safe	grupo	alternativoj	prononco
level	Anglio	Anglija	England	grupo	alternativoj	prononco
level	Britio	Apvienotā Karaliste	United Kingdom	grupo	alternativoj	prononco
level	brita	britu	British	grupo	alternativoj	prononco
level	Aŭstrio	Austrija	Austria	grupo	alternativoj	prononco
level	mallonga	īss, īss	short, brief	grupo	alternativoj	prononco
level	delegacio	delegācija, delegācija	delegation, a delegation	grupo	alternativoj	prononco
level	biblio	Bībele	Bible	grupo	alternativoj	prononco
level	magio	maģija	a magic	grupo	alternativoj	prononco
level	provinco	province	a province	grupo	alternativoj	prononco
level	sonori	zvanīt, zvanīt	to ring, to clang	grupo	alternativoj	prononco
level	milito	karš	a war	grupo	alternativoj	prononco
level	lado	lokšņu metāls, skārds, skārda plāksne	sheet metal, tin, tin plate	grupo	alternativoj	prononco
level	kelnerino	viesmīle, barmīde	a waitress, a barmid	grupo	alternativoj	prononco
level	aludi	mājiens, mājiens	to allude, to hint	grupo	alternativoj	prononco
level	okazo	gadījums, notikums, gadījums, notikums	an occasion, a happening, a case, an event	grupo	alternativoj	prononco
level	Italio	Itālija	Italy	grupo	alternativoj	prononco
level	he!	eh! čau!	eh! hey!	grupo	alternativoj	prononco
level	disponi	būt savā rīcībā	to have at one's disposal	grupo	alternativoj	prononco
level	indonezio	Indonēzija	Indonesia	grupo	alternativoj	prononco
level	duŝi	duša	to shower	grupo	alternativoj	prononco
level	cenzuro	cenzūra, cenzors	a censorship, censor	grupo	alternativoj	prononco
level	Hindio	Indija (= Barato)	India (=Barato)	grupo	alternativoj	prononco
level	baloti	balsot	to vote	grupo	alternativoj	prononco
level	noktomezo	pusnakts	a midnight	grupo	alternativoj	prononco
level	travojaĝi	ceļot pa ~	to tour through ~	grupo	alternativoj	prononco
level	tranokti	pavadīt nakti cauri, pavadīt nakti	to pass a night through, to spend a night	grupo	alternativoj	prononco
level	matematiko	matemātika	mathematics	grupo	alternativoj	prononco
level	revolucii	veikt revolūciju	to revolutionize	grupo	alternativoj	prononco
level	tralegi	lasīt, pārlūkot	to read through, to browse	grupo	alternativoj	prononco
level	kamelio	kamēlija	a camellia	grupo	alternativoj	prononco
level	Germanio	Vācija	Germany	grupo	alternativoj	prononco
level	traleginte	pēc izlasīšanas	after reading through	grupo	alternativoj	prononco
level	ĉinio	Ķīna	China	grupo	alternativoj	prononco
level	viktimo	upuris	a victim	grupo	alternativoj	prononco
level	ĉina	ķīniešu	Chinese	grupo	alternativoj	prononco
level	alkutimiĝi	pierast, iegūt ieradumu	to become accustomed to, to get a habbit	grupo	alternativoj	prononco
level	naskiĝi	piedzimt	to be born	grupo	alternativoj	prononco
level	aŭditorio	auditorija	an auditorium	grupo	alternativoj	prononco
level	gramatiko	gramatika	grammar	grupo	alternativoj	prononco
level	planedo	planēta	a planet	grupo	alternativoj	prononco
level	evento	notikums	an event	grupo	alternativoj	prononco
level	glori	slavēt, slavēt, slavēt	to glorify, to laud, to praise	grupo	alternativoj	prononco
level	festo	mielasts, ballīte, festivāls	a feast, a party, a festival	grupo	alternativoj	prononco
level	ĉeĥoslovakio	Čehoslovākija	Czechoslovakia	grupo	alternativoj	prononco
level	fonografo	cilindrisks fonogrāfs	a cylinder phonograph	grupo	alternativoj	prononco
level	grumbli	kurnēt, ņurdēt	to grumble, to growl	grupo	alternativoj	prononco
level	furioza	nikns, nikns	furious, raging	grupo	alternativoj	prononco
level	naskiĝfesto	dzimšanas dienas ballīte	a birthday party	grupo	alternativoj	prononco
level	temi	atsaukties, tēma ir, risināt, būt par	to refer to, the theme is, to deal with, to be about	grupo	alternativoj	prononco
level	roso	rasa	a dew	grupo	alternativoj	prononco
level	Francio	Francija	France	grupo	alternativoj	prononco
level	guti	pilēt, pilēt	to drop, to drip	grupo	alternativoj	prononco
level	Kolumbo	Kolumbs	Columbus	grupo	alternativoj	prononco
level	kotleto	kotlete, kotlete, karbonāde	cutlet, a cutlet, chop	grupo	alternativoj	prononco
level	avokado	avokado (auglis)	an avocado (fruit)	grupo	alternativoj	prononco
level	individuo	indivīds	an individual	grupo	alternativoj	prononco
level	pagodo	pagoda	a pagoda	grupo	alternativoj	prononco
level	Kolombio	Kolumbija	Colombia	grupo	alternativoj	prononco
level	cerealo	graudaugi	cereal	grupo	alternativoj	prononco
level	gesinjoroj	dāmas un kungi	ladies and gentlemen	grupo	alternativoj	prononco
level	fenomeno	parādība	a phenomenon	grupo	alternativoj	prononco
level	palpebro	plakstiņu	an eyelid	grupo	alternativoj	prononco
level	ŝako	šahs	chess	grupo	alternativoj	prononco
level	televidkanalo	televīzijas kanālu	a TV channel	grupo	alternativoj	prononco
level	ruino	drupas	a ruin	grupo	alternativoj	prononco
level	paliso	pasts, aliņš, miets	a post, a ale, a stake	grupo	alternativoj	prononco
level	elemento	elements	an element	grupo	alternativoj	prononco
level	absurda	absurds	absurd	grupo	alternativoj	prononco
level	kaverno	ala, ala	a cavern, a cave	grupo	alternativoj	prononco
level	Portugalio	Portugāle	Portugal	grupo	alternativoj	prononco
level	portugalo	portugālis	a Portuguese	grupo	alternativoj	prononco
level	teritorio	teritorija	a territory	grupo	alternativoj	prononco
level	Polio	poliomielīts	polio	grupo	alternativoj	prononco
level	d-ro	Dr.	Dr.	grupo	alternativoj	prononco
level	stipendio	stipendija, stipendija, stipendija	a stipend, a bursary, a scholarship	grupo	alternativoj	prononco
level	impeti	būt enerģiskam, būt uzmundrinošam, steigties	to be impetuous, to be impelled, to dash	grupo	alternativoj	prononco
level	pola	poļu	Polish	grupo	alternativoj	prononco
level	kompliki	lai sarežģītu	to complicate	grupo	alternativoj	prononco
level	franca	franču valoda	French	grupo	alternativoj	prononco
level	konkurso	konkurss, konkurss	a contest, competition	grupo	alternativoj	prononco
