C.sk content.tsv
Level	Esperanto	sk	en-us	Grupo	Alternativoj	Pronoco
level	kripla	postihnutý, zmrzačený, neduživý, zmrzačený	handicapped, crippled, infirm, mutilated	grupo	alternativoj	prononco
level	kanzono	šansón, canzone, baladická pieseň	a chanson, a canzone, a ballad song	grupo	alternativoj	prononco
level	veneno	jed, jed	a venom, a poison	grupo	alternativoj	prononco
level	kontrakti	uzavrieť zmluvu	to make a contract	grupo	alternativoj	prononco
level	konfitaĵo	konzervovaný džem	a conserved jam	grupo	alternativoj	prononco
level	orfo	Sirota	an orphan	grupo	alternativoj	prononco
level	avenuo	avenue	an avenue	grupo	alternativoj	prononco
level	betulo	breza	a birch tree	grupo	alternativoj	prononco
level	konko	morská lastúra, lastúra	a sea shell, a conch	grupo	alternativoj	prononco
level	grajno	zrno, granula	a grain, a granule	grupo	alternativoj	prononco
level	principo	princíp	a principle	grupo	alternativoj	prononco
level	humida	vlhké, vlhké, vlhké	humid, moist, damp	grupo	alternativoj	prononco
level	hufo	kopyto	a hoof	grupo	alternativoj	prononco
level	Urugvajo	Uruguaj	Uruguay	grupo	alternativoj	prononco
level	kemio	chémia (=ĥemio)	chemistry (=ĥemio)	grupo	alternativoj	prononco
level	pumpi	pumpovať	to pump	grupo	alternativoj	prononco
level	krado	priečniky, rošt, gril, rošt, mriežka, mriežka	crossbars, grating, grill, grate, grille, lattice	grupo	alternativoj	prononco
level	budo	stánok, kiosk, stánok	a booth, a kiosk, a stand	grupo	alternativoj	prononco
level	Bolivio	Bolívia	Bolivia	grupo	alternativoj	prononco
level	ŝtalo	oceľ	steel	grupo	alternativoj	prononco
level	masaĝo	masáž	massage	grupo	alternativoj	prononco
level	krutaĵo	strmý, útes, blaf	a steep, a cliff, a bluff	grupo	alternativoj	prononco
level	munti	namontovať (šperky), nastaviť, zostaviť	to mount (jewelry), to set, to assemble	grupo	alternativoj	prononco
level	sprita	šikovný, bystrý, vtipný, bystrý, bystrý	clever, sprightly, witty, bright, sprightful	grupo	alternativoj	prononco
level	kuirpoto	hrniec na varenie, hrniec na dusenie	a cooking pot, a stew pot	grupo	alternativoj	prononco
level	tribunalo	tribunál, súd	a tribunal, a court	grupo	alternativoj	prononco
level	epilogo	epilóg	an epilogue	grupo	alternativoj	prononco
level	motoro	motor, motor	a motor, an engine	grupo	alternativoj	prononco
level	lavopelvo (lavovazo)	umývadlo (umývadlo)	a washpot (a wash basin)	grupo	alternativoj	prononco
level	farbo	farbivo, farba	dye, paint	grupo	alternativoj	prononco
level	transitiva	tranzitívny	transitive	grupo	alternativoj	prononco
level	leopardo	leoparda	a leopard	grupo	alternativoj	prononco
level	vualo	závoj	a veil	grupo	alternativoj	prononco
level	vergo	tyč, prútik, palica, vypínač	a rod, a wand, a cane, a switch	grupo	alternativoj	prononco
level	luktado	zápasenie	a wrestling	grupo	alternativoj	prononco
level	ŝelo	škrupina, kôra, šupka, šupka	a shell, bark, husk, peel	grupo	alternativoj	prononco
level	maĉgumo	žuvačku	a chewing gum	grupo	alternativoj	prononco
level	senso	zmysel, pocit	a sense, feeling	grupo	alternativoj	prononco
level	sagaca	bystrý, bystrý, bystrý	sagacious, astute, shrewd	grupo	alternativoj	prononco
level	magiisto	kúzelník	a magician	grupo	alternativoj	prononco
level	modera	mierny, rozumný	moderate, reasonable	grupo	alternativoj	prononco
level	vindi	zavinúť, zavinúť, zavinúť	to wrap, to swathe, to swaddle	grupo	alternativoj	prononco
level	prologo	prológ	a prologue	grupo	alternativoj	prononco
level	Polinezio	Polynézia	Polynesia	grupo	alternativoj	prononco
level	Tunizio	Tunisko	Tunisia	grupo	alternativoj	prononco
level	sobra	triezvy, zdržanlivý, nehybný	sober, abstemious, staid	grupo	alternativoj	prononco
level	Birmo	Mjanmarsko	Myanmar	grupo	alternativoj	prononco
level	asekuri	poistiť sa	to insure	grupo	alternativoj	prononco
level	fono	pozadie	background	grupo	alternativoj	prononco
level	Gvatemalo	Guatemale	Guatemala	grupo	alternativoj	prononco
level	pulvoro	prášok	powder	grupo	alternativoj	prononco
level	velki	vädnúť, vyblednúť	to wither, to fade	grupo	alternativoj	prononco
level	baterio	batéria	a battery	grupo	alternativoj	prononco
level	Nikaragvo	Nikaragua	Nicaragua	grupo	alternativoj	prononco
level	faŭko	čeľuste, čeľusť, ústa (tunela)	a jaws, a maw, a mouth (of a tunnel)	grupo	alternativoj	prononco
level	Kostariko	Kostarika	Costa Rica	grupo	alternativoj	prononco
level	medalo	medailu	a medal	grupo	alternativoj	prononco
level	Paragvajo	Paraguaj	Paraguay	grupo	alternativoj	prononco
level	aligatoro	aligátor	an alligator	grupo	alternativoj	prononco
level	tempesto	búrka, búrka	a tempest, a storm	grupo	alternativoj	prononco
level	kordo	šnúra, šnúrka	a cord, a string	grupo	alternativoj	prononco
level	hipopotamo	hroch, hroch	a hippopotamus, a hippo	grupo	alternativoj	prononco
level	striki	štrajkovať	to go on strike	grupo	alternativoj	prononco
level	monako (-aĥo)	monach	a monach	grupo	alternativoj	prononco
level	petrolo	ropa, parafínový olej	petroleum, paraffin-oil	grupo	alternativoj	prononco
level	konfiti	konzervovať (v cukre), kandizovať	to preserve (in sugar), candied	grupo	alternativoj	prononco
level	alineo	odsadenie odseku	paragraph indentation	grupo	alternativoj	prononco
level	motorbiciklo	motorku	a motorbicycle	grupo	alternativoj	prononco
level	organismo	organizmus	an organism	grupo	alternativoj	prononco
level	procedi	pokračovať	to proceed	grupo	alternativoj	prononco
level	ĉerizo	čerešňa	a cherry	grupo	alternativoj	prononco
level	ritmo	rytmus	rhythm	grupo	alternativoj	prononco
level	broŝuro	brožúra, leták, brožúra	a brochure, a leaflet, a pamphlet	grupo	alternativoj	prononco
level	orfejo	detský domov	an orphanage	grupo	alternativoj	prononco
level	ornamaĵo	ozdoba	an ornament	grupo	alternativoj	prononco
level	provizora	provizórne, dočasné	provisional, temporary	grupo	alternativoj	prononco
level	kalkano	päta	a heel	grupo	alternativoj	prononco
level	apoteko	lekáreň, drogéria	a pharmacy, a drugstore	grupo	alternativoj	prononco
level	jaguaro	jaguár	a jaguar	grupo	alternativoj	prononco
level	persimono	tomel	a persimon	grupo	alternativoj	prononco
level	pesilo	rovnováha, mierka	a balance, a scale	grupo	alternativoj	prononco
level	improvizi	improvizovať	to improvise	grupo	alternativoj	prononco
level	fosto	stĺpik, žrď, vzpriamená podpera	a post, a pole, an upright support	grupo	alternativoj	prononco
level	pico	pizza	a pizza	grupo	alternativoj	prononco
level	sitelo	vedro, vedro	a bucket, a pail	grupo	alternativoj	prononco
level	parkere	naspamäť, naspamäť, naspamäť	by heart, from memory, by rote	grupo	alternativoj	prononco
level	akurata	presný, presný, presný	accurate, punctual, precise	grupo	alternativoj	prononco
level	rito	obrad	rite	grupo	alternativoj	prononco
level	nodo	uzol, uzol	a node, a knot	grupo	alternativoj	prononco
level	polpo (okpieda)	chobotnica	an octopus	grupo	alternativoj	prononco
level	degeli	roztopiť sa, roztopiť	to melt, to thaw	grupo	alternativoj	prononco
level	pinĉi	štípať	to pinch	grupo	alternativoj	prononco
level	paniko	panika	a panic	grupo	alternativoj	prononco
level	piro	hruška (ovocie)	a pear (fruit)	grupo	alternativoj	prononco
level	trempi	namáčať, namáčať, ponárať	to dip, to soak, to immerse	grupo	alternativoj	prononco
level	pelto	kožuch, kožušina, kožušina, kus kožušiny	a fur coat, fur, pelt, fur piece	grupo	alternativoj	prononco
level	preskribo (recepto)	predpis, recept	a prescription, recipe	grupo	alternativoj	prononco
level	princino	princezná	a princess	grupo	alternativoj	prononco
level	masto	stožiar, stožiar	a mast, a pole	grupo	alternativoj	prononco
level	kino	kino	a cinema	grupo	alternativoj	prononco
level	bombono	bonbónik, cukrík, sladkosť	a bon-bon, a candy, a sweet	grupo	alternativoj	prononco
level	funto	libru	a pound	grupo	alternativoj	prononco
level	ananaso	borovicové jablko	a pine apple	grupo	alternativoj	prononco
level	tajloro	krajčírka	a tailor	grupo	alternativoj	prononco
level	veterano	veterán	a veteran	grupo	alternativoj	prononco
level	revolucio	revolúcia	a revolution	grupo	alternativoj	prononco
level	krusto	kôra, obal, tvrdý vonkajší obal	crust, casing, hard outer covering	grupo	alternativoj	prononco
level	kompaso	kompas	a compass	grupo	alternativoj	prononco
level	rizkampo	ryžové pole, ryžové pole	a rice field, a paddy field	grupo	alternativoj	prononco
level	katedralo	katedrála	a cathedral	grupo	alternativoj	prononco
level	roboto	robota	a robot	grupo	alternativoj	prononco
level	parfumo	parfum	a perfume	grupo	alternativoj	prononco
level	margarino	margarín	margarine	grupo	alternativoj	prononco
level	ripo	rebro (kosť)	a rib (bone)	grupo	alternativoj	prononco
level	rulŝtuparo	eskalátor	an escalator	grupo	alternativoj	prononco
level	kostumo	kostým, oblečenie, štýl obliekania	costume, outfit, style of dress	grupo	alternativoj	prononco
level	pulmo	pľúca	a lung	grupo	alternativoj	prononco
level	infinitivo	infinitív	infinitive	grupo	alternativoj	prononco
level	segilo	píla, píly	a saw, saws	grupo	alternativoj	prononco
level	prozo	próza	a prose	grupo	alternativoj	prononco
level	mekanismo	zariadenie, mechanizmus	device, a mechanism	grupo	alternativoj	prononco
level	skanilo	skener	a scanner	grupo	alternativoj	prononco
level	benzino	benzín, benzín	gasoline, petrol	grupo	alternativoj	prononco
level	plumbo	olovo (kov)	lead (metal)	grupo	alternativoj	prononco
level	leki	lízať sa	to lick	grupo	alternativoj	prononco
level	akuzi	obviniť	to accuse	grupo	alternativoj	prononco
level	redakti	editovať	to edit	grupo	alternativoj	prononco
level	ŝraŭbo	skrutku	a screw	grupo	alternativoj	prononco
level	komo	čiarka	a comma	grupo	alternativoj	prononco
level	surdulo	hluchý	a deaf	grupo	alternativoj	prononco
level	konduktoro	dirigent	a conductor	grupo	alternativoj	prononco
level	kreto	krieda	a chalk	grupo	alternativoj	prononco
level	eklezio	cirkev (organizácia)	a church (organization)	grupo	alternativoj	prononco
level	protagonisto	protagonista	a protagonist	grupo	alternativoj	prononco
level	Eŭropo	Európe	europe	grupo	alternativoj	prononco
level	tajfuno	tajfún	a typhoon	grupo	alternativoj	prononco
level	sentimentala	sentimentálny	sentimental	grupo	alternativoj	prononco
level	korko	korok, zátka	a cork, a stopper	grupo	alternativoj	prononco
level	stampo	pečiatka, pečať, známka	a stamp, a seal, a mark	grupo	alternativoj	prononco
level	olivo	oliva	an olive	grupo	alternativoj	prononco
level	kazino	kasíno	a casino	grupo	alternativoj	prononco
level	terno	kýchanie	a sneeze	grupo	alternativoj	prononco
level	barikado	barikádu	a barricade	grupo	alternativoj	prononco
level	tertremo (sismo)	zemetrasenie	an earthquake	grupo	alternativoj	prononco
level	telegramo	telegram	a telegram	grupo	alternativoj	prononco
level	prononci	vysloviť	to pronounce	grupo	alternativoj	prononco
level	tornado	tornádo	a tornado	grupo	alternativoj	prononco
level	objektiva	cieľ	objective	grupo	alternativoj	prononco
level	drapo	vlnené plátno, plátno	a woolen cloth, a cloth	grupo	alternativoj	prononco
level	ungotondilo	nožnice na nechty	a nail-scissors	grupo	alternativoj	prononco
level	vakupurigilo	vysávač (=polvosuĉilo)	a vacuum cleaner (=polvosuĉilo)	grupo	alternativoj	prononco
level	perei	zahynúť	to perish	grupo	alternativoj	prononco
level	afranki	predplatiť (poštovné), nalepiť známky	to prepay (postage), to put on stamps	grupo	alternativoj	prononco
level	luli	uspávať, kolísať, kolísať	to lull, to cradle, to rock	grupo	alternativoj	prononco
level	vakcino	vakcína	a vaccine	grupo	alternativoj	prononco
level	gorilo	gorila	a gorilla	grupo	alternativoj	prononco
level	vojaĝagentejo	cestovná kancelária	a travel agency	grupo	alternativoj	prononco
level	patrono	patróna	a patron	grupo	alternativoj	prononco
level	abstini	zdržať sa hlasovania	to abstain	grupo	alternativoj	prononco
level	bulvardo	bulvár	a boulevard	grupo	alternativoj	prononco
level	portalo	portál, brána	a portal, a gateway	grupo	alternativoj	prononco
level	ŝarĝoaŭto	nákladiak	a truck	grupo	alternativoj	prononco
level	vito	vinič, vinič	a grapevine, a vine	grupo	alternativoj	prononco
level	teleskopo	ďalekohľad	a telescope	grupo	alternativoj	prononco
level	apliki	uplatňovať	to apply	grupo	alternativoj	prononco
level	cemento	cement	cement	grupo	alternativoj	prononco
level	pedagogio	pedagogiky	pedagogy	grupo	alternativoj	prononco
level	albumo	album	an album	grupo	alternativoj	prononco
level	aserti	tvrdiť, tvrdiť, tvrdiť	to assert, to state, to affirm	grupo	alternativoj	prononco
level	akordi	súhlasiť	to accord	grupo	alternativoj	prononco
level	fulgo	sadze, špina	a soot, a grime	grupo	alternativoj	prononco
level	adapti	prispôsobiť sa, prispôsobiť sa, prispôsobiť sa	to adapt, to adjust, to accommodate, to fit	grupo	alternativoj	prononco
level	liveri	vybaviť, dodať, dodať	to furnish, to supply, to deliver	grupo	alternativoj	prononco
level	argumento	hádka	an argument	grupo	alternativoj	prononco
level	frizi	vlniť sa, krepovatiť	to curl, to frizz	grupo	alternativoj	prononco
level	deficito	deficit	a deficit	grupo	alternativoj	prononco
level	blato	šváb, čip	a cockroach, a chip	grupo	alternativoj	prononco
level	recepto	recept, recept	a recipe, a prescription	grupo	alternativoj	prononco
level	kitelo	plášť, halenka, kombinéza, garbadin	a smock, a frock, an overalls, a garbadine	grupo	alternativoj	prononco
level	ciklono	cyklón	a cyclone	grupo	alternativoj	prononco
level	reformi	reformovať	to reform	grupo	alternativoj	prononco
level	pulvo	prach, pušný prach	powder, gunpowder	grupo	alternativoj	prononco
level	ŝpruci	vytrysknúť, vytrysknúť, vytrysknúť	to spurt, to gush, to spurt out	grupo	alternativoj	prononco
level	kukolo	kukučka	a cuckoo	grupo	alternativoj	prononco
level	ŝanceli	triasť sa, potácať sa	to shake, to totter	grupo	alternativoj	prononco
level	rekordo	rekord (šport)	a record (sport)	grupo	alternativoj	prononco
level	florpetalo	okvetný lístok	a flower petal	grupo	alternativoj	prononco
level	kosmo	kozmos, (vonkajší) priestor, vesmír	cosmos, (outer) space, universe	grupo	alternativoj	prononco
level	ĉeko	šek, šek	a checque, a check	grupo	alternativoj	prononco
level	konsumi	spotrebovať, spotrebovať	to consume, to use up	grupo	alternativoj	prononco
level	lameno	lamina, doska, vrstva	a lamina, a plate, a layer	grupo	alternativoj	prononco
level	erotika	erotické	erotic	grupo	alternativoj	prononco
level	peniko	štetec (umenie)	a brush (art)	grupo	alternativoj	prononco
level	spuro	stopa, stopa, stopa	a track, a trail, a trace	grupo	alternativoj	prononco
level	rigida	tuhý, tuhý	rigid, stiff	grupo	alternativoj	prononco
level	pleto	podnos	a tray	grupo	alternativoj	prononco
level	ignori	ignorovať	to ignore	grupo	alternativoj	prononco
level	Volapuko (Volapǖko)	Volapuk	Volapuk	grupo	alternativoj	prononco
level	frazo	veta	a sentence	grupo	alternativoj	prononco
level	bruto	surovec, hospodárske zviera, šelma	a brute, a farm animal, a beast	grupo	alternativoj	prononco
level	gladi	žehliť (oblečenie)	to iron (clothes)	grupo	alternativoj	prononco
level	kalsono	spodná bielizeň, spodky, šortky	an underwear, underpants, shorts	grupo	alternativoj	prononco
level	aktoro	herec	an actor	grupo	alternativoj	prononco
level	valida	platné	valid	grupo	alternativoj	prononco
level	ruso	Rus	a Russian	grupo	alternativoj	prononco
level	glita	kĺzavý, klzký	gliding, slippery	grupo	alternativoj	prononco
level	fantazio	fantázia	a fantasy	grupo	alternativoj	prononco
level	ŝargi	nabiť, nabiť	to load, to charge	grupo	alternativoj	prononco
level	saŭco	omáčka, omáčka	a sauce, a gravy	grupo	alternativoj	prononco
level	verto	koruna, temeno hlavy	a crown, top of the head	grupo	alternativoj	prononco
level	enketi	pýtať sa, skúmať, skúmať	to make an inquiry, to survey, to investigate	grupo	alternativoj	prononco
level	ateisto	ateista	an atheist	grupo	alternativoj	prononco
level	insigno	odznak	a badge	grupo	alternativoj	prononco
level	trudi	nanútiť, vynútiť	to impose, to force	grupo	alternativoj	prononco
level	skemo	schému	a scheme	grupo	alternativoj	prononco
level	kalva	holohlavý, holý, smelý, nepočujúci	bald, bare, bold-headed, hearless	grupo	alternativoj	prononco
level	germano	Nemec	a German	grupo	alternativoj	prononco
level	orto	pravý uhol	a right angle	grupo	alternativoj	prononco
level	avizo	varovanie, upozornenie	a warning, a notice	grupo	alternativoj	prononco
level	fronto	predné, predné	front, frontage	grupo	alternativoj	prononco
level	lernolibro	učebnica	a textbook	grupo	alternativoj	prononco
level	glavo	meč	a sword	grupo	alternativoj	prononco
level	konservativa	konzervatívny	conservative	grupo	alternativoj	prononco
level	Usono	USA	USA	grupo	alternativoj	prononco
level	ankro	kotva	an anchor	grupo	alternativoj	prononco
level	analizo	analýza	an analysis	grupo	alternativoj	prononco
level	flustri	šepkať	to whisper	grupo	alternativoj	prononco
level	asigno	zadanie	assignment	grupo	alternativoj	prononco
level	konservatorio	konzervatórium (hudobná škola)	a conservatory (music school)	grupo	alternativoj	prononco
level	aŭtoro	Autor	an author	grupo	alternativoj	prononco
level	poligloto	polyglot	a polyglot	grupo	alternativoj	prononco
level	absoluta	absolútne	absolute	grupo	alternativoj	prononco
level	lukti	zápasiť, zápasiť	to wrestle, to struggle	grupo	alternativoj	prononco
level	inciti	podnecovať, miešať, podnecovať, provokovať	to incite, to stir, to abet, to provoke	grupo	alternativoj	prononco
level	prezervi	zachovať	to preserve	grupo	alternativoj	prononco
level	mencii	spomenúť	to mention	grupo	alternativoj	prononco
level	anglo	Angličan	an Englishman	grupo	alternativoj	prononco
level	Bulonjo	Boulogne (mesto)	Boulogne (city)	grupo	alternativoj	prononco
level	interesa	zaujímavé	interesting	grupo	alternativoj	prononco
level	interese	zaujímavé	interestingly	grupo	alternativoj	prononco
level	meĥanismo	mechanizmus	a mechanism	grupo	alternativoj	prononco
level	hazardo	nehoda, šanca	an accident, a chance	grupo	alternativoj	prononco
level	neologismo	neologizmus	neologism	grupo	alternativoj	prononco
level	Grekio (Greklando)	Grécko	Greece	grupo	alternativoj	prononco
level	Araba	arabčina	Arabic	grupo	alternativoj	prononco
level	palpi	cítiť, tápať	to feel, to grope	grupo	alternativoj	prononco
level	sinjorino	dáma, pani	a lady, a madam	grupo	alternativoj	prononco
level	neŭtra	neutrálny (=neŭtrala)	neutral (=neŭtrala)	grupo	alternativoj	prononco
level	Afriko	Afriky	Africa	grupo	alternativoj	prononco
level	korvo	vrana, havran	a crow, a raven	grupo	alternativoj	prononco
level	Ameriko	Amerika, Amerika	America, the Americas	grupo	alternativoj	prononco
level	ezoko	šťuka (v jazere), zdvihák	a pike (in a lake), a jack	grupo	alternativoj	prononco
level	sago	šíp, sagitta	a arrow, a sagitta	grupo	alternativoj	prononco
level	ĉino	Číňan	a Chinese	grupo	alternativoj	prononco
level	sendube	nepochybne, nepochybne	with no doubt, undoubtedly	grupo	alternativoj	prononco
level	Azio	Ázie	Asia	grupo	alternativoj	prononco
level	senkonfide	bez dôvery, bez dôvery	without trusting, without confidence	grupo	alternativoj	prononco
level	ekposedi	vlastni	to possess	grupo	alternativoj	prononco
level	senfare	bez robenia	without doing	grupo	alternativoj	prononco
level	amara	trpký	bitter	grupo	alternativoj	prononco
level	ministro	minister	a minister	grupo	alternativoj	prononco
level	parlamento	parlament, parlament	parliament, a parliament	grupo	alternativoj	prononco
level	Berlino	Berlín	Berlin	grupo	alternativoj	prononco
level	unuafoje	prvýkrát	for the first time	grupo	alternativoj	prononco
level	asimili	asimilovať sa	to assimilate	grupo	alternativoj	prononco
level	preskribi	predpísať, stanoviť	to prescribe, to stipulate	grupo	alternativoj	prononco
level	belgo	Belgičan	a Belgian	grupo	alternativoj	prononco
level	koncepto	koncept	a concept	grupo	alternativoj	prononco
level	jubileo	jubileum	a jubilee	grupo	alternativoj	prononco
level	Brazilo	Brazília	Brazil	grupo	alternativoj	prononco
level	sociala	sociálna	social	grupo	alternativoj	prononco
level	perlo	perla	a pearl	grupo	alternativoj	prononco
level	kvarfoje	štyri krát	four times	grupo	alternativoj	prononco
level	aresti	zatknúť	to arrest	grupo	alternativoj	prononco
level	Alpoj	Alpy	Alps	grupo	alternativoj	prononco
level	eliri	odísť, vyjsť, vyjsť	to leave, to go out, to exit	grupo	alternativoj	prononco
level	enveni	vstúpiť, vstúpiť	to come in, to enter	grupo	alternativoj	prononco
level	hodiaŭa	dneška, súčasnosť, súčasnosť	of today, present-day, present	grupo	alternativoj	prononco
level	balo	ples, tanec	a ball, a dance	grupo	alternativoj	prononco
level	plasto	plast	a plastic	grupo	alternativoj	prononco
level	fakultato	fakulta, fakulta	faculty, a faculty	grupo	alternativoj	prononco
level	forĵeti	vyhodiť, odhodiť	to throw away, to discard	grupo	alternativoj	prononco
level	japano	japonská osoba	a Japanese person	grupo	alternativoj	prononco
level	forlasi	opustiť, opustiť, zanedbávať, skončiť	to leave, to abandon, to neglect, to quit	grupo	alternativoj	prononco
level	civito	občianstvo, štát, mestský štát	citizenry, polity, city state	grupo	alternativoj	prononco
level	foresto	neprítomnosť	absence	grupo	alternativoj	prononco
level	sekura	bezpečný, bezpečný	secure, safe	grupo	alternativoj	prononco
level	Anglio	Anglicko	England	grupo	alternativoj	prononco
level	Britio	Spojene kralovstvo	United Kingdom	grupo	alternativoj	prononco
level	brita	britský	British	grupo	alternativoj	prononco
level	Aŭstrio	Rakúsko	Austria	grupo	alternativoj	prononco
level	mallonga	krátke, krátke	short, brief	grupo	alternativoj	prononco
level	delegacio	delegácia, delegácia	delegation, a delegation	grupo	alternativoj	prononco
level	biblio	Biblia	Bible	grupo	alternativoj	prononco
level	magio	kúzlo	a magic	grupo	alternativoj	prononco
level	provinco	provincia	a province	grupo	alternativoj	prononco
level	sonori	zvoniť, zvoniť	to ring, to clang	grupo	alternativoj	prononco
level	milito	vojna	a war	grupo	alternativoj	prononco
level	lado	plech, cín, plech	sheet metal, tin, tin plate	grupo	alternativoj	prononco
level	kelnerino	čašníčka, barmanka	a waitress, a barmid	grupo	alternativoj	prononco
level	aludi	narážať, naznačovať	to allude, to hint	grupo	alternativoj	prononco
level	okazo	príležitosť, udalosť, prípad, udalosť	an occasion, a happening, a case, an event	grupo	alternativoj	prononco
level	Italio	Taliansko	Italy	grupo	alternativoj	prononco
level	he!	aha! hej	eh! hey!	grupo	alternativoj	prononco
level	disponi	mať k dispozícii	to have at one's disposal	grupo	alternativoj	prononco
level	indonezio	Indonézia	Indonesia	grupo	alternativoj	prononco
level	duŝi	do sprchy	to shower	grupo	alternativoj	prononco
level	cenzuro	cenzúra, cenzor	a censorship, censor	grupo	alternativoj	prononco
level	Hindio	India (= Barato)	India (=Barato)	grupo	alternativoj	prononco
level	baloti	voliť	to vote	grupo	alternativoj	prononco
level	noktomezo	polnoc	a midnight	grupo	alternativoj	prononco
level	travojaĝi	na prehliadku ~	to tour through ~	grupo	alternativoj	prononco
level	tranokti	prečkať noc, prenocovať	to pass a night through, to spend a night	grupo	alternativoj	prononco
level	matematiko	matematiky	mathematics	grupo	alternativoj	prononco
level	revolucii	k revolúcii	to revolutionize	grupo	alternativoj	prononco
level	tralegi	čítať, listovať	to read through, to browse	grupo	alternativoj	prononco
level	kamelio	kaméliu	a camellia	grupo	alternativoj	prononco
level	Germanio	Nemecko	Germany	grupo	alternativoj	prononco
level	traleginte	po prečítaní	after reading through	grupo	alternativoj	prononco
level	ĉinio	Čína	China	grupo	alternativoj	prononco
level	viktimo	obeťou	a victim	grupo	alternativoj	prononco
level	ĉina	čínsky	Chinese	grupo	alternativoj	prononco
level	alkutimiĝi	zvyknúť si, osvojiť si návyk	to become accustomed to, to get a habbit	grupo	alternativoj	prononco
level	naskiĝi	narodiť sa	to be born	grupo	alternativoj	prononco
level	aŭditorio	auditórium	an auditorium	grupo	alternativoj	prononco
level	gramatiko	gramatika	grammar	grupo	alternativoj	prononco
level	planedo	planéta	a planet	grupo	alternativoj	prononco
level	evento	udalosť	an event	grupo	alternativoj	prononco
level	glori	chváliť, chváliť, chváliť	to glorify, to laud, to praise	grupo	alternativoj	prononco
level	festo	hostina, párty, festival	a feast, a party, a festival	grupo	alternativoj	prononco
level	ĉeĥoslovakio	Československa	Czechoslovakia	grupo	alternativoj	prononco
level	fonografo	valcový fonograf	a cylinder phonograph	grupo	alternativoj	prononco
level	grumbli	reptať, vrčať	to grumble, to growl	grupo	alternativoj	prononco
level	furioza	zúrivý, zúrivý	furious, raging	grupo	alternativoj	prononco
level	naskiĝfesto	narodeninovú oslavu	a birthday party	grupo	alternativoj	prononco
level	temi	odvolávať sa, témou je zaoberať sa, byť o	to refer to, the theme is, to deal with, to be about	grupo	alternativoj	prononco
level	roso	rosa	a dew	grupo	alternativoj	prononco
level	Francio	Francúzsko	France	grupo	alternativoj	prononco
level	guti	kvapkať, kvapkať	to drop, to drip	grupo	alternativoj	prononco
level	Kolumbo	Columbus	Columbus	grupo	alternativoj	prononco
level	kotleto	rezeň, rezeň, kotleta	cutlet, a cutlet, chop	grupo	alternativoj	prononco
level	avokado	avokádo (ovocie)	an avocado (fruit)	grupo	alternativoj	prononco
level	individuo	individuálny	an individual	grupo	alternativoj	prononco
level	pagodo	pagoda	a pagoda	grupo	alternativoj	prononco
level	Kolombio	Kolumbia	Colombia	grupo	alternativoj	prononco
level	cerealo	obilnín	cereal	grupo	alternativoj	prononco
level	gesinjoroj	dámy a páni	ladies and gentlemen	grupo	alternativoj	prononco
level	fenomeno	fenomén	a phenomenon	grupo	alternativoj	prononco
level	palpebro	očné viečko	an eyelid	grupo	alternativoj	prononco
level	ŝako	šach	chess	grupo	alternativoj	prononco
level	televidkanalo	televízny kanál	a TV channel	grupo	alternativoj	prononco
level	ruino	zrúcanina	a ruin	grupo	alternativoj	prononco
level	paliso	príspevok, pivo, podiel	a post, a ale, a stake	grupo	alternativoj	prononco
level	elemento	prvok	an element	grupo	alternativoj	prononco
level	absurda	absurdné	absurd	grupo	alternativoj	prononco
level	kaverno	jaskyňa, jaskyňa	a cavern, a cave	grupo	alternativoj	prononco
level	Portugalio	Portugalsko	Portugal	grupo	alternativoj	prononco
level	portugalo	Portugalčan	a Portuguese	grupo	alternativoj	prononco
level	teritorio	územie	a territory	grupo	alternativoj	prononco
level	Polio	detská obrna	polio	grupo	alternativoj	prononco
level	d-ro	DR.	Dr.	grupo	alternativoj	prononco
level	stipendio	štipendium, štipendium, štipendium	a stipend, a bursary, a scholarship	grupo	alternativoj	prononco
level	impeti	byť impulzívny, byť poháňaný, uháňať	to be impetuous, to be impelled, to dash	grupo	alternativoj	prononco
level	pola	poľský	Polish	grupo	alternativoj	prononco
level	kompliki	skomplikovať	to complicate	grupo	alternativoj	prononco
level	franca	francúzsky	French	grupo	alternativoj	prononco
level	konkurso	súťaž, súťaž	a contest, competition	grupo	alternativoj	prononco
level	grinci	škrípať, škrípať, škrípať, strúhať	to squeak, to creak, to gnash, to grate	grupo	alternativoj	prononco
level	Finnlando	Fínsko	Finland	grupo	alternativoj	prononco
level	prof-o	Na túto tému sa vyjadril prof.	Prof.	grupo	alternativoj	prononco
level	profeto	prorok	a prophet	grupo	alternativoj	prononco
level	originalo	originál	an original	grupo	alternativoj	prononco
level	tragika	tragický	tragic	grupo	alternativoj	prononco
level	Koreio	Kórea	Korea	grupo	alternativoj	prononco
level	ne ~ sed ~	nie ~ ale ~	not ~ but ~	grupo	alternativoj	prononco
level	koree	v kórejčine	in Korean	grupo	alternativoj	prononco
level	korea	kórejský	Korean	grupo	alternativoj	prononco
level	nek ~ nek ~	ani ~ ani ~	neither ~ nor ~	grupo	alternativoj	prononco
level	ateismo	ateizmu	atheism	grupo	alternativoj	prononco
level	ne nur ~ sed ankaŭ ~	nielen ~, ale aj ~	not only ~ but also ~	grupo	alternativoj	prononco
level	koreo	Kórejčan	a Korean	grupo	alternativoj	prononco
