B.eo content.tsv
Level	Esperanto	eo	en-us	Grupo	Alternativoj	Pronoco
level	kaj mi kiu estas ege malsata	kaj mi kiu estas ege malsata	and I who am extremely hungry	grupo	alternativoj	prononco
level	se vi hastos	se vi hastos	if you hurry	grupo	alternativoj	prononco
level	povas almenaŭ trafi la malfermon	povas almenaŭ trafi la malfermon	can at least hit the opening	grupo	alternativoj	prononco
level	la malfermo de la kongreso	la malfermo de la kongreso	the opening of the congress	grupo	alternativoj	prononco
level	vi povas almenaŭ trafi la malfermon de la kongreso	vi povas almenaŭ trafi la malfermon de la kongreso	you can at least hit the opening of the convention	grupo	alternativoj	prononco
level	kiam ĝi estos?	kiam ĝi estos?	when will it be?	grupo	alternativoj	prononco
level	je kvarono post la deka	je kvarono post la deka	at a quarter past ten	grupo	alternativoj	prononco
level	ĝi daŭros horon	ĝi daŭros horon	it will last an hour	grupo	alternativoj	prononco
level	kaj je la dek dua eblos manĝi	kaj je la dek dua eblos manĝi	and at twelve it will be possible to eat	grupo	alternativoj	prononco
level	bele mi antaŭĝojas	bele mi antaŭĝojas	beautifully I'm looking forward to it	grupo	alternativoj	prononco
level	diru, kio okazas dum la malfermo?	diru, kio okazas dum la malfermo?	tell me, what happens during the opening?	grupo	alternativoj	prononco
level	ĉu ĝi estas vizitinda entute?	ĉu ĝi estas vizitinda entute?	is it worth visiting at all?	grupo	alternativoj	prononco
level	laŭ mi jes	laŭ mi jes	in my opinion yes	grupo	alternativoj	prononco
level	kutime ĝi ne estas tre vigla	kutime ĝi ne estas tre vigla	usually it is not very lively	grupo	alternativoj	prononco
level	sed por vi, kiel "novulo"	sed por vi, kiel "novulo"	but for you as a 'rookie'	grupo	alternativoj	prononco
level	povus esti interese ĉeesti ĝin	povus esti interese ĉeesti ĝin	it might be interesting to attend it	grupo	alternativoj	prononco
level	mi supozas ke ~	mi supozas ke ~	I guess that ~	grupo	alternativoj	prononco
level	la prezidanto de TEJO diros kelkajn vortojn	la prezidanto de TEJO diros kelkajn vortojn	the president of TEJO will say a few words	grupo	alternativoj	prononco
level	la temon de la kongreso	la temon de la kongreso	the theme of the congress	grupo	alternativoj	prononco
level	ŝajnas, verŝajne	ŝajnas, verŝajne	it seems, probably	grupo	alternativoj	prononco
level	iu de LKK verŝajne prezentos la temon de la kongreso	iu de LKK verŝajne prezentos la temon de la kongreso	someone from LKK will probably present the topic of the congress	grupo	alternativoj	prononco
level	ĉiu IJK havas sian temon	ĉiu IJK havas sian temon	each IJK has its theme	grupo	alternativoj	prononco
level	mi esperas ke estos iom da muziko ankaŭ	mi esperas ke estos iom da muziko ankaŭ	I hope there will be some music as well	grupo	alternativoj	prononco
level	bone, kie ĝi okazos?	bone, kie ĝi okazos?	well, where will it take place?	grupo	alternativoj	prononco
level	en la granda prelegejo	en la granda prelegejo	in the great lecture hall	grupo	alternativoj	prononco
level	kiel trovi tiun?	kiel trovi tiun?	how to find that?	grupo	alternativoj	prononco
level	kiam vi eliras tiun ĉi ejon	kiam vi eliras tiun ĉi ejon	when you leave this place	grupo	alternativoj	prononco
level	iru dekstren ĝis la fino de la konstruaĵo	iru dekstren ĝis la fino de la konstruaĵo	go right to the end of the building	grupo	alternativoj	prononco
level	dum eble 100 metroj	dum eble 100 metroj	for maybe 100 meters	grupo	alternativoj	prononco
level	dekstren denove, rekten dum eble 100 metroj	dekstren denove, rekten dum eble 100 metroj	right again, straight for maybe 100 meters	grupo	alternativoj	prononco
level	kaj estas flava domo	kaj estas flava domo	and there is a yellow house	grupo	alternativoj	prononco
level	je la maldekstra flanko de la vojo	je la maldekstra flanko de la vojo	on the left side of the road	grupo	alternativoj	prononco
level	ŝildoj pri ĉiuj ejoj de IJK	ŝildoj pri ĉiuj ejoj de IJK	signs about all IJK sites	grupo	alternativoj	prononco
level	en ĝi, vi trovos ŝildojn pri ĉiuj ejoj de IJK	en ĝi, vi trovos ŝildojn pri ĉiuj ejoj de IJK	in it, you will find signs about all IJK sites	grupo	alternativoj	prononco
level	mi sendos mesaĝon per poŝtelefono	mi sendos mesaĝon per poŝtelefono	I will send a message by mobile phone	grupo	alternativoj	prononco
level	se mi ne trovos	se mi ne trovos	if I don't find it	grupo	alternativoj	prononco
level	ha, bona ideo, ĝis tie!	ha, bona ideo, ĝis tie!	oh, good idea, see you up there!	grupo	alternativoj	prononco
level	en la prelegejo	en la prelegejo	in the lecture hall	grupo	alternativoj	prononco
level	gardanĝeloj? ĉu vi ŝercas?	gardanĝeloj? ĉu vi ŝercas?	guardian angels? are you kidding?	grupo	alternativoj	prononco
level	prezidanto de TEJO	prezidanto de TEJO	president of TEJO	grupo	alternativoj	prononco
level	fine mi deziras al vi ĉiuj amuzan semajnon	fine mi deziras al vi ĉiuj amuzan semajnon	finally I wish you all a fun week	grupo	alternativoj	prononco
level	laŭ la lastaj informoj	laŭ la lastaj informoj	according to the latest information	grupo	alternativoj	prononco
level	ni estas 423 ĉi tie de 38 landoj	ni estas 423 ĉi tie de 38 landoj	we are 423 here from 38 countries	grupo	alternativoj	prononco
level	mi deziras fruktodonan kaj amuzegan IJK-semajnon	mi deziras fruktodonan kaj amuzegan IJK-semajnon	I wish you a fruitful and great fun IJK week	grupo	alternativoj	prononco
level	koran bonvenon nome de la TEJO-estraro	koran bonvenon nome de la TEJO-estraro	a warm welcome, on behalf of the TEJO board	grupo	alternativoj	prononco
level	post granda aplaŭdo	post granda aplaŭdo	after a big round of applause	grupo	alternativoj	prononco
level	ĉu vi sukcesis resti veka?	ĉu vi sukcesis resti veka?	did you manage to stay awake?	grupo	alternativoj	prononco
level	jes, ĉefe pro mia malsato	jes, ĉefe pro mia malsato	yes, mainly because of my hunger	grupo	alternativoj	prononco
level	ne, mi ŝercas, estis interese aŭdi	ne, mi ŝercas, estis interese aŭdi	no, I'm kidding. it was interesting to hear	grupo	alternativoj	prononco
level	estis interese aŭdi iom pri la agado	estis interese aŭdi iom pri la agado	was interesting to hear a little about the activity	grupo	alternativoj	prononco
level	aŭdi pri la agado kaj strukturo de la movado	aŭdi pri la agado kaj strukturo de la movado	to hear about the activity and structure of the movement	grupo	alternativoj	prononco
level	TEJO-kunsido interesos vin	TEJO-kunsido interesos vin	a TEJO session will interest you	grupo	alternativoj	prononco
level	eble iu el la TEJO-kunsidoj povas interesi vin	eble iu el la TEJO-kunsidoj povas interesi vin	maybe some of the TEJO sessions may be interesting to you	grupo	alternativoj	prononco
level	jes eble	jes eble	yes maybe	grupo	alternativoj	prononco
level	mi provos	mi provos	I will try	grupo	alternativoj	prononco
level	provos ĉeesti	provos ĉeesti	will try to attend	grupo	alternativoj	prononco
level	mi provos ĉeesti	mi provos ĉeesti	I will try to attend	grupo	alternativoj	prononco
level	ĉeesti unu	ĉeesti unu	to attend one	grupo	alternativoj	prononco
level	ĉeesti por vidi	ĉeesti por vidi	attend to see	grupo	alternativoj	prononco
level	iun tagon	iun tagon	one day (someday)	grupo	alternativoj	prononco
level	mi provos iun tagon	mi provos iun tagon	I will try one day	grupo	alternativoj	prononco
level	iun tagon ĉeesti	iun tagon ĉeesti	one day to attend	grupo	alternativoj	prononco
level	ĉeesti iun tagon por vidi	ĉeesti iun tagon por vidi	attend someday to see	grupo	alternativoj	prononco
level	mi provos iun tagon ĉeesti unu por vidi	mi provos iun tagon ĉeesti unu por vidi	I will try one day to attend one to see	grupo	alternativoj	prononco
level	kio estas tio?	kio estas tio?	what is that?	grupo	alternativoj	prononco
level	kio estas tio pri ~	kio estas tio pri ~	what is that about ~	grupo	alternativoj	prononco
level	gard-anĝelo	gard-anĝelo	a guard angel	grupo	alternativoj	prononco
level	tio pri "gardanĝelo"	tio pri "gardanĝelo"	that about "guard angel"	grupo	alternativoj	prononco
level	sed kio estas	sed kio estas	but what is	grupo	alternativoj	prononco
level	sed kio estas tio pri "gardanĝelo"?	sed kio estas tio pri "gardanĝelo"?	but what is that about a "guardian angel"?	grupo	alternativoj	prononco
level	ĉu ŝerco?	ĉu ŝerco?	a joke?	grupo	alternativoj	prononco
level	ĉu malbona ŝerco?	ĉu malbona ŝerco?	a bad joke?	grupo	alternativoj	prononco
level	malbona ŝerco	malbona ŝerco	bad joke	grupo	alternativoj	prononco
level	iu ŝerco	iu ŝerco	some joke	grupo	alternativoj	prononco
level	iu malbona ŝerco	iu malbona ŝerco	some bad joke	grupo	alternativoj	prononco
level	ĉu iu malbona ŝerco?	ĉu iu malbona ŝerco?	(is that) some bad joke?	grupo	alternativoj	prononco
level	mi ŝercas	mi ŝercas	I'm joking	grupo	alternativoj	prononco
level	ne, mi ŝercas	ne, mi ŝercas	no, I'm kidding	grupo	alternativoj	prononco
level	estis interese aŭdi	estis interese aŭdi	it was interesting to hear	grupo	alternativoj	prononco
level	kiel kontakti ~	kiel kontakti ~	how to contact ~	grupo	alternativoj	prononco
level	kaj kiel kontakti tiujn anĝelojn?	kaj kiel kontakti tiujn anĝelojn?	and how to contact those angels?	grupo	alternativoj	prononco
level	per iu IJK-preĝo eble	per iu IJK-preĝo eble	with some IJK prayer maybe	grupo	alternativoj	prononco
level	provu! se ne funkcias vi povas iri al ~	provu! se ne funkcias vi povas iri al ~	try it! if it doesn't work you can go to ~	grupo	alternativoj	prononco
level	vi povas iri al la ĉambro "La ĉielo" post la tagmanĝo	vi povas iri al la ĉambro "La ĉielo" post la tagmanĝo	you can go to the room "The sky" after lunch	grupo	alternativoj	prononco
level	bonege, unue manĝo, poste ĉielen	bonege, unue manĝo, poste ĉielen	great, first food, then heaven	grupo	alternativoj	prononco
level	unue manĝo, poste ĉielen al la anĝelinoj	unue manĝo, poste ĉielen al la anĝelinoj	first food, then in the sky to the angels	grupo	alternativoj	prononco
level	maltro da manĝo	maltro da manĝo	#REF!	grupo	alternativoj	prononco
level	post iom maltro da manĝo	post iom maltro da manĝo	after a little less food	grupo	alternativoj	prononco
level	Kabe iras al la ĉambro "La ĉielo"	Kabe iras al la ĉambro "La ĉielo"	Kabe goes to the room "the sky"	grupo	alternativoj	prononco
level	saluton. ĉu estas via unua IJK?	saluton. ĉu estas via unua IJK?	hello, is it your first IJK?	grupo	alternativoj	prononco
level	bone. mi tre ĝojas. mi estas Jesi	bone. mi tre ĝojas. mi estas Jesi	ok. I am very glad. I'm Jesi	grupo	alternativoj	prononco
level	kaj tiu ĉi estas jam mia sesa IJK	kaj tiu ĉi estas jam mia sesa IJK	and this is already my sixth IJK	grupo	alternativoj	prononco
level	jen estas papero kun kelkaj demandoj	jen estas papero kun kelkaj demandoj	here is a paper with some questions	grupo	alternativoj	prononco
level	papero kun demandoj kaj taskoj	papero kun demandoj kaj taskoj	paper with questions and tasks	grupo	alternativoj	prononco
level	kelkaj demandoj kaj taskoj rilate al la kongreso	kelkaj demandoj kaj taskoj rilate al la kongreso	some questions and tasks related to the congress	grupo	alternativoj	prononco
level	vi provu solvi ilin	vi provu solvi ilin	you try to solve them	grupo	alternativoj	prononco
level	mi proponas ke vi provu solvi ilin	mi proponas ke vi provu solvi ilin	I suggest you try to solve them	grupo	alternativoj	prononco
level	kun Ana de Pollando, Boris de Germanio kaj Nacuko de Japanio	kun Ana de Pollando, Boris de Germanio kaj Nacuko de Japanio	with Ana from Poland, Boris from Germany and Natsuko from Japan	grupo	alternativoj	prononco
level	nur voku min se vi bezonos helpon	nur voku min se vi bezonos helpon	just call me if you need help	grupo	alternativoj	prononco
level	poste en la libroservo	poste en la libroservo	later in the book service	grupo	alternativoj	prononco
level	kiel do estis en la ĉielo?	kiel do estis en la ĉielo?	so how was it in heaven?	grupo	alternativoj	prononco
level	mi fakte renkontis veran anĝelinon!	mi fakte renkontis veran anĝelinon!	I actually met a real angel!	grupo	alternativoj	prononco
level	ĉielece, mi pensas ke mi fakte renkontis veran anĝelinon!	ĉielece, mi pensas ke mi fakte renkontis veran anĝelinon!	heavenly, I think I actually met a real angel!	grupo	alternativoj	prononco
level	mirinde bela kaj afabla ŝi estis	mirinde bela kaj afabla ŝi estis	she was amazingly beautiful and kind	grupo	alternativoj	prononco
level	ho, Dio mia! kaj kio estas ŝia nomo?	ho, Dio mia! kaj kio estas ŝia nomo?	oh my god! and what is her name?	grupo	alternativoj	prononco
level	aj, mi jam forgesis!	aj, mi jam forgesis!	oh, I already forgot!	grupo	alternativoj	prononco
level	pli kaj pli ebriiĝas	pli kaj pli ebriiĝas	more and more gets drunk	grupo	alternativoj	prononco
level	en la trinkejo, Kabe pli kaj pli ebriiĝas	en la trinkejo, Kabe pli kaj pli ebriiĝas	in the bar, Kabe gets more and more drunk	grupo	alternativoj	prononco
level	ĉu ankaŭ la trinkejestro?	ĉu ankaŭ la trinkejestro?	is the bartender too?	grupo	alternativoj	prononco
level	unu bieron mi petas	unu bieron mi petas	one beer please	grupo	alternativoj	prononco
level	ĝi kostas 1 eŭron	ĝi kostas 1 eŭron	it costs 1 euro	grupo	alternativoj	prononco
level	ĉu vi ŝatus ankaŭ ion alian?	ĉu vi ŝatus ankaŭ ion alian?	would you like something else too?	grupo	alternativoj	prononco
level	ne dankon, biero sufiĉas por mi	ne dankon, biero sufiĉas por mi	no thanks, beer is enough for me	grupo	alternativoj	prononco
level	ĉu vere? kio pri vodko, labambo kaj inoj?	ĉu vere? kio pri vodko, labambo kaj inoj?	really? what about vodka, labamba and females?	grupo	alternativoj	prononco
level	nu, kial ne	nu, kial ne	well, why not	grupo	alternativoj	prononco
level	laŭdire ĝi estas amuza	laŭdire ĝi estas amuza	it is said to be fun	grupo	alternativoj	prononco
level	mi ankoraŭ ne dancis labambon, sed laŭdire ĝi estas amuza	mi ankoraŭ ne dancis labambon, sed laŭdire ĝi estas amuza	I haven't danced the labamba yet, but I'm told it's fun	grupo	alternativoj	prononco
level	dum la kantaĵo "La Bamba" homoj dancas	dum la kantaĵo "La Bamba" homoj dancas	during the song "La Bamba" people dance	grupo	alternativoj	prononco
level	homoj dancas en granda rondo	homoj dancas en granda rondo	people dance in a big circle	grupo	alternativoj	prononco
level	kaj ene de tiu rondo dancas aliaj homoj	kaj ene de tiu rondo dancas aliaj homoj	and within that circle other people dance	grupo	alternativoj	prononco
level	funkcias tiel ke ~	funkcias tiel ke ~	works so that ~	grupo	alternativoj	prononco
level	funkcias tiel ke homoj dancas en granda rondo	funkcias tiel ke homoj dancas en granda rondo	works so that people dance in a big circle	grupo	alternativoj	prononco
level	dancas en granda rondo kaj ene de tiu rondo	dancas en granda rondo kaj ene de tiu rondo	dances in a big circle and within that circle	grupo	alternativoj	prononco
level	homoj dancas kaj dancas aliaj homoj	homoj dancas kaj dancas aliaj homoj	people dance and other people dance	grupo	alternativoj	prononco
level	tiuj dancantaj ene de la rondo	tiuj dancantaj ene de la rondo	those who dance within the circle	grupo	alternativoj	prononco
level	tiuj dancantoj elektas dancanton de la rondo	tiuj dancantoj elektas dancanton de la rondo	those who dance choose a dancer from the circle	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas ŝin aŭ lin	elektas dancanton kaj kisas ŝin aŭ lin	chooses a dancer and kisses her or him	grupo	alternativoj	prononco
level	kisas ŝin aŭ lin tri-foje sur la vangoj	kisas ŝin aŭ lin tri-foje sur la vangoj	kisses her or him three times on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas sur la vangoj	elektas dancanton kaj kisas sur la vangoj	chooses a dancer and kisses on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton de la rondo kaj kisas	elektas dancanton de la rondo kaj kisas	chooses a dancer from the circle and kisses	grupo	alternativoj	prononco
level	poste ili ŝanĝas lokon	poste ili ŝanĝas lokon	then they change places	grupo	alternativoj	prononco
level	kisas, kisanto, kisito, kisonto, kisoto	kisas, kisanto, kisito, kisonto, kisoto	kisses, a kissing person, a kissed person, a person who will kiss, a person who will be kissed	grupo	alternativoj	prononco
level	kaj la kisito iĝas kisonto	kaj la kisito iĝas kisonto	and the kissed becomes a person who will kiss	grupo	alternativoj	prononco
level	tiuj dancantoj elektas kaj poste ili ŝanĝas lokon	tiuj dancantoj elektas kaj poste ili ŝanĝas lokon	those dancers choose and then they change places	grupo	alternativoj	prononco
level	la kisinto nun estas kisoto	la kisinto nun estas kisoto	the person who kissed is now a person who will be kissed	grupo	alternativoj	prononco
level	tre facile, ĉu ne?	tre facile, ĉu ne?	very easy, right?	grupo	alternativoj	prononco
level	nu, mi esperas ke estas ~	nu, mi esperas ke estas ~	well, I hope it is ~	grupo	alternativoj	prononco
level	pli facile en la praktiko	pli facile en la praktiko	more easily in practice	grupo	alternativoj	prononco
level	esperas ke estas pli facile	esperas ke estas pli facile	hopes it's easier	grupo	alternativoj	prononco
level	estas pli facile en la praktiko	estas pli facile en la praktiko	it's easier in practice	grupo	alternativoj	prononco
level	mi provos iam	mi provos iam	I will try sometime	grupo	alternativoj	prononco
level	sed unue la bieron!	sed unue la bieron!	but first the beer!	grupo	alternativoj	prononco
level	mi provos iam, sed unue la bieron!	mi provos iam, sed unue la bieron!	I'll try one day, but first the beer!	grupo	alternativoj	prononco
level	saĝa knabo	saĝa knabo	a smart boy	grupo	alternativoj	prononco
level	vi, kiu konas preskaŭ ĉiujn	vi, kiu konas preskaŭ ĉiujn	you who know almost everyone	grupo	alternativoj	prononco
level	konas preskaŭ ĉiujn ĉi tie	konas preskaŭ ĉiujn ĉi tie	knows almost everyone here	grupo	alternativoj	prononco
level	ĉu vi scias kiu estas la knabino	ĉu vi scias kiu estas la knabino	do you know who the girl is?	grupo	alternativoj	prononco
level	la knabino kiu kunordigis	la knabino kiu kunordigis	the girl who coordinated	grupo	alternativoj	prononco
level	la knabino kiu kunordigis la ’gardanĝelojn’	la knabino kiu kunordigis la ’gardanĝelojn’	the girl who coordinated the 'guardian angels'	grupo	alternativoj	prononco
level	vi verŝajne pensas pri Jesi	vi verŝajne pensas pri Jesi	you are probably thinking of Jesi	grupo	alternativoj	prononco
level	jes, ĝuste!	jes, ĝuste!	yes, that's right!	grupo	alternativoj	prononco
level	mi memoras ke mi aŭdis	mi memoras ke mi aŭdis	I remember that I heard	grupo	alternativoj	prononco
level	nun mi memoras ke ~	nun mi memoras ke ~	now I remember that ~	grupo	alternativoj	prononco
level	memoras ke mi aŭdis ŝian nomon	memoras ke mi aŭdis ŝian nomon	remember that I heard her name	grupo	alternativoj	prononco
level	laŭ mi	laŭ mi	in my opinion	grupo	alternativoj	prononco
level	ŝi estas stranga persono	ŝi estas stranga persono	she is a strange person	grupo	alternativoj	prononco
level	laŭ mi ŝi estas stranga persono	laŭ mi ŝi estas stranga persono	in my opinion she is a strange person	grupo	alternativoj	prononco
level	tute ne trinkas bieron	tute ne trinkas bieron	doesn't drink beer at all	grupo	alternativoj	prononco
level	kaj ne manĝas viandon	kaj ne manĝas viandon	and does not eat meat	grupo	alternativoj	prononco
level	ŝajnas ke ~	ŝajnas ke ~	it seems that ~	grupo	alternativoj	prononco
level	ŝia sola intereso estas ~	ŝia sola intereso estas ~	her only interest is ~	grupo	alternativoj	prononco
level	sola intereso estas Esperanto-agado	sola intereso estas Esperanto-agado	only interest is Esperanto activity	grupo	alternativoj	prononco
level	ŝajnas ke ŝia sola intereso estas Esperanto	ŝajnas ke ŝia sola intereso estas Esperanto	it seems that her only interest is Esperanto	grupo	alternativoj	prononco
level	sed ŝi estas tre bela	sed ŝi estas tre bela	but she is very beautiful	grupo	alternativoj	prononco
level	estas tre bela kaj afabla	estas tre bela kaj afabla	is very beautiful and kind	grupo	alternativoj	prononco
level	tre bela kaj afabla laŭ mi	tre bela kaj afabla laŭ mi	very nice and kind in my opinion	grupo	alternativoj	prononco
level	eble vi pravas	eble vi pravas	maybe you are right	grupo	alternativoj	prononco
level	eble vi pravas pri tio	eble vi pravas pri tio	maybe you are right about that	grupo	alternativoj	prononco
level	preskaŭ neniam estas en la trinkejo	preskaŭ neniam estas en la trinkejo	is almost never in the bar	grupo	alternativoj	prononco
level	ŝi preskaŭ neniam estas ~	ŝi preskaŭ neniam estas ~	she is almost never ~	grupo	alternativoj	prononco
level	ne renkontas ŝin ofte	ne renkontas ŝin ofte	don't meet her often	grupo	alternativoj	prononco
level	mi ne renkontas ofte	mi ne renkontas ofte	I don't meet often	grupo	alternativoj	prononco
level	kaj do mi ne renkontas ŝin ofte	kaj do mi ne renkontas ŝin ofte	and so I don't meet her often	grupo	alternativoj	prononco
level	fajfas pri tiaj homoj	fajfas pri tiaj homoj	whistles about such people	grupo	alternativoj	prononco
level	fakte, mi tute fajfas	fakte, mi tute fajfas	in fact, I'm totally whistling	grupo	alternativoj	prononco
level	mi komprenas ~	mi komprenas ~	I understand ~	grupo	alternativoj	prononco
level	tiel parolas vera trinkejestro	tiel parolas vera trinkejestro	that's how a real bartender talks	grupo	alternativoj	prononco
level	prave. je via sano!	prave. je via sano!	rightly, so to your health!	grupo	alternativoj	prononco
level	je via sano! ho, bonega biero	je via sano! ho, bonega biero	to your health! oh, great beer	grupo	alternativoj	prononco
level	kompreneble. estis ja mi kiu elektis ĝin	kompreneble. estis ja mi kiu elektis ĝin	of course, I was the one who chose it	grupo	alternativoj	prononco
level	ĉu vi havas ideon?	ĉu vi havas ideon?	do you have any idea?	grupo	alternativoj	prononco
level	kie eblus trovi tiun strangan knabinon?	kie eblus trovi tiun strangan knabinon?	where would it be possible to find that strange girl?	grupo	alternativoj	prononco
level	trovi tiun strangan sed tre belan knabinon	trovi tiun strangan sed tre belan knabinon	to find that strange but very beautiful girl	grupo	alternativoj	prononco
level	ideo kie eblus trovi ~	ideo kie eblus trovi ~	idea where it could be found ~	grupo	alternativoj	prononco
level	havas ideon kie eblus trovi ~	havas ideon kie eblus trovi ~	has an idea where it would be possible to find ~	grupo	alternativoj	prononco
level	tutcerte en la Gufujo	tutcerte en la Gufujo	definitely in the tea launge(Owlery)	grupo	alternativoj	prononco
level	tiaj homoj konstante sidas	tiaj homoj konstante sidas	such people are constantly sitting	grupo	alternativoj	prononco
level	konstante sidas tie teumante	konstante sidas tie teumante	is constantly sitting there drinking tea	grupo	alternativoj	prononco
level	kia teda vivo!	kia teda vivo!	what a tedious life!	grupo	alternativoj	prononco
level	Gufujo, estas trankvila ejo	Gufujo, estas trankvila ejo	the tea launge(Owlery), is a quiet place	grupo	alternativoj	prononco
level	trankvila ejo kie eblas trinki teon	trankvila ejo kie eblas trinki teon	a quiet place where you can drink tea	grupo	alternativoj	prononco
level	trinki teon, babili, aŭskulti trankvilan muzikon	trinki teon, babili, aŭskulti trankvilan muzikon	drink tea, chat, listen to quiet music	grupo	alternativoj	prononco
level	aŭskulti trankvilan muzikon kaj simile	aŭskulti trankvilan muzikon kaj simile	listening to quiet music and the like	grupo	alternativoj	prononco
level	vi trovos ĝin fine de la koridoro	vi trovos ĝin fine de la koridoro	you will find it at the end of the corridor	grupo	alternativoj	prononco
level	fine de la koridoro ekster la trinkejo	fine de la koridoro ekster la trinkejo	at the end of the corridor outside the bar	grupo	alternativoj	prononco
level	vi ne povas porti vian bieron	vi ne povas porti vian bieron	you can't carry your beer	grupo	alternativoj	prononco
level	porti vian bieron tien	porti vian bieron tien	take your beer there	grupo	alternativoj	prononco
level	sed vi ne povas porti vian bieron tien	sed vi ne povas porti vian bieron tien	but you can't take your beer there	grupo	alternativoj	prononco
level	vere estas ujo de gufoj!	vere estas ujo de gufoj!	it really is a place for owls!	grupo	alternativoj	prononco
level	al la dancejo unue	al la dancejo unue	to the dance floor first	grupo	alternativoj	prononco
level	eble mi iru unue	eble mi iru unue	maybe I should go first	grupo	alternativoj	prononco
level	mi iru al la dancejo unue	mi iru al la dancejo unue	let me go to the dance floor first	grupo	alternativoj	prononco
level	la venonta persono!	la venonta persono!	next person!	grupo	alternativoj	prononco
level	kion vi volas kara?	kion vi volas kara?	what do you want dear	grupo	alternativoj	prononco
level	ĉu estas libera loko?	ĉu estas libera loko?	is there a free place?	grupo	alternativoj	prononco
level	jes, certe	jes, certe	yes, for sure	grupo	alternativoj	prononco
level	tre agrable ĉi tie	tre agrable ĉi tie	very nice here	grupo	alternativoj	prononco
level	ĉi tie en la gufujo	ĉi tie en la gufujo	here in the tea launge(owlery)	grupo	alternativoj	prononco
level	mi bezonas iom da trankvilo	mi bezonas iom da trankvilo	I need some tranquility	grupo	alternativoj	prononco
level	post tre streĉa tago	post tre streĉa tago	after a very stressful day	grupo	alternativoj	prononco
level	trankvilo post streĉa tago	trankvilo post streĉa tago	tranquility after a stressful day	grupo	alternativoj	prononco
level	la etoso en gufujo	la etoso en gufujo	the atmosphere in a tea launge(owlery)	grupo	alternativoj	prononco
level	~ estas tre bona kontrasto	~ estas tre bona kontrasto	~ is a very good contrast	grupo	alternativoj	prononco
level	kontrasto al la aliaj okazaĵoj	kontrasto al la aliaj okazaĵoj	contrast to the other events	grupo	alternativoj	prononco
level	la aliaj okazaĵoj dum IJK	la aliaj okazaĵoj dum IJK	the other events during IJK	grupo	alternativoj	prononco
level	la etoso estas kontrasto al la aliaj okazaĵoj	la etoso estas kontrasto al la aliaj okazaĵoj	the atmosphere is a contrast to the other events	grupo	alternativoj	prononco
level	estas tre bona kontrasto, ĉu ne?	estas tre bona kontrasto, ĉu ne?	it's a very good contrast, isn't it?	grupo	alternativoj	prononco
level	jes, mallaŭta muziko	jes, mallaŭta muziko	yes, soft music	grupo	alternativoj	prononco
level	mallaŭta muziko, trankvila babilado	mallaŭta muziko, trankvila babilado	soft music, quiet conversation	grupo	alternativoj	prononco
level	trankvila babilado kaj iu interesa teo	trankvila babilado kaj iu interesa teo	quiet chat and some interesting tea	grupo	alternativoj	prononco
level	perfekte por rehavi fortojn	perfekte por rehavi fortojn	perfect for regaining strength	grupo	alternativoj	prononco
level	vi ŝajnas ege laca	vi ŝajnas ege laca	you seem extremely tired	grupo	alternativoj	prononco
level	kion vi faris dum la tuta tago?	kion vi faris dum la tuta tago?	what did you do all day?	grupo	alternativoj	prononco
level	unue mi faris afiŝon	unue mi faris afiŝon	first I made a post	grupo	alternativoj	prononco
level	afiŝo por la morgaŭaj ekskursoj	afiŝo por la morgaŭaj ekskursoj	post for tomorrow's excursions	grupo	alternativoj	prononco
level	mi faris afiŝon por ekskursoj	mi faris afiŝon por ekskursoj	I made a post for excursions	grupo	alternativoj	prononco
level	cetere, ĉu vi iros?	cetere, ĉu vi iros?	by the way, are you going?	grupo	alternativoj	prononco
level	iros al ekskurso	iros al ekskurso	will go on an excursion	grupo	alternativoj	prononco
level	ĉu vi iros al iu ekskurso?	ĉu vi iros al iu ekskurso?	are you going on any excursion?	grupo	alternativoj	prononco
level	jes, al la granda akvofalo	jes, al la granda akvofalo	yes, to the great waterfall	grupo	alternativoj	prononco
level	kaj poste al ekspozicio	kaj poste al ekspozicio	and then to an exhibition	grupo	alternativoj	prononco
level	ekspozicio pri moderna arto	ekspozicio pri moderna arto	an exhibition on modern art	grupo	alternativoj	prononco
level	al akvofalo kaj poste al ekspozicio	al akvofalo kaj poste al ekspozicio	to a waterfall and then to an exhibition	grupo	alternativoj	prononco
level	bona elekto	bona elekto	a good choice	grupo	alternativoj	prononco
level	ankaŭ mi iros tien	ankaŭ mi iros tien	I will go there too	grupo	alternativoj	prononco
level	ĉiukaze, mi gvidis diskutrondon	ĉiukaze, mi gvidis diskutrondon	anyway, I led a discussion group	grupo	alternativoj	prononco
level	pendigi afiŝojn	pendigi afiŝojn	to hang posters	grupo	alternativoj	prononco
level	post la pendigado de la ekskursafiŝoj	post la pendigado de la ekskursafiŝoj	after the hanging of the excursion posters	grupo	alternativoj	prononco
level	diskutrondo kun la titolo "feminismo"	diskutrondo kun la titolo "feminismo"	discussion group with the title "feminism"	grupo	alternativoj	prononco
level	gvidis diskuton kun la titolo "feminismo"	gvidis diskuton kun la titolo "feminismo"	led a discussion with the title "feminism"	grupo	alternativoj	prononco
