B.bn content.tsv
Level	Esperanto	bn	en-us	Grupo	Alternativoj	Pronoco
level	mi provos iun tagon ĉeesti unu por vidi	আমি এক দিন উপস্থিত থাকার চেষ্টা করব দেখতে	I will try one day to attend one to see	grupo	alternativoj	prononco
level	kio estas tio?	এটা কি?	what is that?	grupo	alternativoj	prononco
level	kio estas tio pri ~	এটা কি সম্পর্কে ~	what is that about ~	grupo	alternativoj	prononco
level	gard-anĝelo	একজন প্রহরী দেবদূত	a guard angel	grupo	alternativoj	prononco
level	tio pri "gardanĝelo"	যে &quot;রক্ষক দেবদূত&quot; সম্পর্কে	that about "guard angel"	grupo	alternativoj	prononco
level	sed kio estas	কিন্তু কি	but what is	grupo	alternativoj	prononco
level	sed kio estas tio pri "gardanĝelo"?	কিন্তু যে একটি &quot;অভিভাবক দেবদূত&quot; সম্পর্কে কি?	but what is that about a "guardian angel"?	grupo	alternativoj	prononco
level	ĉu ŝerco?	একটি তামাশা?	a joke?	grupo	alternativoj	prononco
level	ĉu malbona ŝerco?	একটি খারাপ রসিকতা?	a bad joke?	grupo	alternativoj	prononco
level	malbona ŝerco	খারাপ কৌতুক	bad joke	grupo	alternativoj	prononco
level	iu ŝerco	কিছু কৌতুক	some joke	grupo	alternativoj	prononco
level	iu malbona ŝerco	কিছু খারাপ রসিকতা	some bad joke	grupo	alternativoj	prononco
level	ĉu iu malbona ŝerco?	(এটা কি) কিছু খারাপ রসিকতা?	(is that) some bad joke?	grupo	alternativoj	prononco
level	mi ŝercas	আমি মজা করছি	I'm joking	grupo	alternativoj	prononco
level	ne, mi ŝercas	না, আমি মজা করছি	no, I'm kidding	grupo	alternativoj	prononco
level	estis interese aŭdi	এটা শুনতে আকর্ষণীয় ছিল	it was interesting to hear	grupo	alternativoj	prononco
level	kiel kontakti ~	কিভাবে যোগাযোগ করতে হয় ~	how to contact ~	grupo	alternativoj	prononco
level	kaj kiel kontakti tiujn anĝelojn?	এবং কিভাবে সেই ফেরেশতাদের সাথে যোগাযোগ করবেন?	and how to contact those angels?	grupo	alternativoj	prononco
level	per iu IJK-preĝo eble	কিছু IJK প্রার্থনা সঙ্গে হতে পারে	with some IJK prayer maybe	grupo	alternativoj	prononco
level	provu! se ne funkcias vi povas iri al ~	এটা চেষ্টা করুন! যদি এটি কাজ না করে তাহলে আপনি ~ এ যেতে পারেন	try it! if it doesn't work you can go to ~	grupo	alternativoj	prononco
level	vi povas iri al la ĉambro "La ĉielo" post la tagmanĝo	আপনি লাঞ্চের পরে &quot;আকাশ&quot; রুমে যেতে পারেন	you can go to the room "The sky" after lunch	grupo	alternativoj	prononco
level	bonege, unue manĝo, poste ĉielen	মহান, প্রথম খাদ্য, তারপর স্বর্গ	great, first food, then heaven	grupo	alternativoj	prononco
level	unue manĝo, poste ĉielen al la anĝelinoj	প্রথম খাবার, তারপর আকাশে ফেরেশতাদের কাছে	first food, then in the sky to the angels	grupo	alternativoj	prononco
level	maltro da manĝo	#রেফ!	#REF!	grupo	alternativoj	prononco
level	post iom maltro da manĝo	একটু কম খাওয়ার পর	after a little less food	grupo	alternativoj	prononco
level	Kabe iras al la ĉambro "La ĉielo"	কাবে রুমে যায় &quot;আকাশ&quot;	Kabe goes to the room "the sky"	grupo	alternativoj	prononco
level	saluton. ĉu estas via unua IJK?	হ্যালো, এটা কি আপনার প্রথম আইজেকে?	hello, is it your first IJK?	grupo	alternativoj	prononco
level	bone. mi tre ĝojas. mi estas Jesi	ঠিক আছে. আমি খুব আনন্দিত. আমি জেসি	ok. I am very glad. I'm Jesi	grupo	alternativoj	prononco
level	kaj tiu ĉi estas jam mia sesa IJK	এবং এটি ইতিমধ্যেই আমার ষষ্ঠ আইজেকে	and this is already my sixth IJK	grupo	alternativoj	prononco
level	jen estas papero kun kelkaj demandoj	এখানে কিছু প্রশ্ন সহ একটি কাগজ আছে	here is a paper with some questions	grupo	alternativoj	prononco
level	papero kun demandoj kaj taskoj	প্রশ্ন এবং কাজ সহ কাগজ	paper with questions and tasks	grupo	alternativoj	prononco
level	kelkaj demandoj kaj taskoj rilate al la kongreso	কংগ্রেস সম্পর্কিত কিছু প্রশ্ন এবং কাজ	some questions and tasks related to the congress	grupo	alternativoj	prononco
level	vi provu solvi ilin	আপনি তাদের সমাধান করার চেষ্টা করুন	you try to solve them	grupo	alternativoj	prononco
level	mi proponas ke vi provu solvi ilin	আমি আপনাকে তাদের সমাধান করার চেষ্টা করার পরামর্শ দিই	I suggest you try to solve them	grupo	alternativoj	prononco
level	kun Ana de Pollando, Boris de Germanio kaj Nacuko de Japanio	পোল্যান্ডের আনা, জার্মানির বরিস এবং জাপানের নাটসুকোর সাথে	with Ana from Poland, Boris from Germany and Natsuko from Japan	grupo	alternativoj	prononco
level	nur voku min se vi bezonos helpon	আপনার সাহায্যের প্রয়োজন হলে শুধু আমাকে কল করুন	just call me if you need help	grupo	alternativoj	prononco
level	poste en la libroservo	পরে বই সেবা	later in the book service	grupo	alternativoj	prononco
level	kiel do estis en la ĉielo?	তাহলে স্বর্গে কেমন ছিল?	so how was it in heaven?	grupo	alternativoj	prononco
level	mi fakte renkontis veran anĝelinon!	আমি আসলে একটি বাস্তব দেবদূত দেখা!	I actually met a real angel!	grupo	alternativoj	prononco
level	ĉielece, mi pensas ke mi fakte renkontis veran anĝelinon!	স্বর্গীয়, আমি মনে করি আমি আসলে একজন সত্যিকারের দেবদূতের সাথে দেখা করেছি!	heavenly, I think I actually met a real angel!	grupo	alternativoj	prononco
level	mirinde bela kaj afabla ŝi estis	তিনি আশ্চর্যজনক সুন্দর এবং দয়ালু ছিল	she was amazingly beautiful and kind	grupo	alternativoj	prononco
level	ho, Dio mia! kaj kio estas ŝia nomo?	হে ভগবান! এবং তার নাম কি?	oh my god! and what is her name?	grupo	alternativoj	prononco
level	aj, mi jam forgesis!	ওহ, আমি ইতিমধ্যে ভুলে গেছি!	oh, I already forgot!	grupo	alternativoj	prononco
level	pli kaj pli ebriiĝas	আরো এবং আরো মাতাল পায়	more and more gets drunk	grupo	alternativoj	prononco
level	en la trinkejo, Kabe pli kaj pli ebriiĝas	বারে, কাবে আরও বেশি মাতাল হয়	in the bar, Kabe gets more and more drunk	grupo	alternativoj	prononco
level	ĉu ankaŭ la trinkejestro?	বারটেন্ডারও কি?	is the bartender too?	grupo	alternativoj	prononco
level	unu bieron mi petas	দয়া করে একটা বিয়ার দিন	one beer please	grupo	alternativoj	prononco
level	ĝi kostas 1 eŭron	এটা 1 ইউরো খরচ	it costs 1 euro	grupo	alternativoj	prononco
level	ĉu vi ŝatus ankaŭ ion alian?	আপনি কি অন্য কিছু চান?	would you like something else too?	grupo	alternativoj	prononco
level	ne dankon, biero sufiĉas por mi	না ধন্যবাদ, বিয়ার আমার জন্য যথেষ্ট	no thanks, beer is enough for me	grupo	alternativoj	prononco
level	ĉu vere? kio pri vodko, labambo kaj inoj?	সত্যিই? ভদকা, লাবাম্বা এবং মহিলাদের সম্পর্কে কি?	really? what about vodka, labamba and females?	grupo	alternativoj	prononco
level	nu, kial ne	ভাল, কেন না	well, why not	grupo	alternativoj	prononco
level	laŭdire ĝi estas amuza	এটা মজা বলা হয়	it is said to be fun	grupo	alternativoj	prononco
level	mi ankoraŭ ne dancis labambon, sed laŭdire ĝi estas amuza	আমি এখনও লাবাম্বা নাচনি, কিন্তু আমাকে বলা হয়েছে এটা মজার	I haven't danced the labamba yet, but I'm told it's fun	grupo	alternativoj	prononco
level	dum la kantaĵo "La Bamba" homoj dancas	&quot;লা বাম্বা&quot; গানের সময় লোকেরা নাচছে	during the song "La Bamba" people dance	grupo	alternativoj	prononco
level	homoj dancas en granda rondo	লোকেরা একটি বড় বৃত্তে নাচছে	people dance in a big circle	grupo	alternativoj	prononco
level	kaj ene de tiu rondo dancas aliaj homoj	এবং সেই বৃত্তের মধ্যে অন্য লোকেরা নাচছে	and within that circle other people dance	grupo	alternativoj	prononco
level	funkcias tiel ke ~	কাজ করে যাতে ~	works so that ~	grupo	alternativoj	prononco
level	funkcias tiel ke homoj dancas en granda rondo	কাজ করে যাতে লোকেরা একটি বড় বৃত্তে নাচতে পারে	works so that people dance in a big circle	grupo	alternativoj	prononco
level	dancas en granda rondo kaj ene de tiu rondo	একটি বড় বৃত্তে এবং সেই বৃত্তের মধ্যে নাচ করে	dances in a big circle and within that circle	grupo	alternativoj	prononco
level	homoj dancas kaj dancas aliaj homoj	মানুষ নাচ এবং অন্যান্য মানুষ নাচ	people dance and other people dance	grupo	alternativoj	prononco
level	tiuj dancantaj ene de la rondo	বৃত্তের মধ্যে যারা নাচ	those who dance within the circle	grupo	alternativoj	prononco
level	tiuj dancantoj elektas dancanton de la rondo	যারা নাচে তারা বৃত্ত থেকে একজন নর্তকী বেছে নেয়	those who dance choose a dancer from the circle	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas ŝin aŭ lin	একজন নর্তকী বেছে নেয় এবং তাকে চুম্বন করে	chooses a dancer and kisses her or him	grupo	alternativoj	prononco
level	kisas ŝin aŭ lin tri-foje sur la vangoj	তার গালে তিনবার চুমু খায়	kisses her or him three times on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas sur la vangoj	একজন নর্তকী বেছে নেয় এবং গালে চুমু খায়	chooses a dancer and kisses on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton de la rondo kaj kisas	বৃত্ত থেকে একজন নর্তকী বেছে নেয় এবং চুম্বন করে	chooses a dancer from the circle and kisses	grupo	alternativoj	prononco
level	poste ili ŝanĝas lokon	তারপর তারা স্থান পরিবর্তন	then they change places	grupo	alternativoj	prononco
level	kisas, kisanto, kisito, kisonto, kisoto	চুম্বন, চুম্বনকারী ব্যক্তি, চুম্বন করা ব্যক্তি, একজন ব্যক্তি যিনি চুম্বন করবেন, একজন ব্যক্তি যাকে চুম্বন করা হবে	kisses, a kissing person, a kissed person, a person who will kiss, a person who will be kissed	grupo	alternativoj	prononco
level	kaj la kisito iĝas kisonto	এবং চুম্বন করা একজন ব্যক্তি হয়ে ওঠে যে চুম্বন করবে	and the kissed becomes a person who will kiss	grupo	alternativoj	prononco
level	tiuj dancantoj elektas kaj poste ili ŝanĝas lokon	সেই নর্তকীরা বেছে নেয় এবং তারপর তারা স্থান পরিবর্তন করে	those dancers choose and then they change places	grupo	alternativoj	prononco
level	la kisinto nun estas kisoto	যে ব্যক্তি চুম্বন করেছে সে এখন একজন ব্যক্তি যাকে চুম্বন করা হবে	the person who kissed is now a person who will be kissed	grupo	alternativoj	prononco
level	tre facile, ĉu ne?	খুব সহজ, তাই না?	very easy, right?	grupo	alternativoj	prononco
level	nu, mi esperas ke estas ~	ভাল, আমি আশা করি এটা ~	well, I hope it is ~	grupo	alternativoj	prononco
level	pli facile en la praktiko	অনুশীলনে আরও সহজ	more easily in practice	grupo	alternativoj	prononco
level	esperas ke estas pli facile	আশা করি এটি সহজ	hopes it's easier	grupo	alternativoj	prononco
level	estas pli facile en la praktiko	এটি অনুশীলনে সহজ	it's easier in practice	grupo	alternativoj	prononco
level	mi provos iam	আমি একসময় চেষ্টা করব	I will try sometime	grupo	alternativoj	prononco
level	sed unue la bieron!	কিন্তু প্রথমে বিয়ার!	but first the beer!	grupo	alternativoj	prononco
level	mi provos iam, sed unue la bieron!	আমি একদিন চেষ্টা করব, কিন্তু আগে বিয়ার!	I'll try one day, but first the beer!	grupo	alternativoj	prononco
level	saĝa knabo	একটি স্মার্ট ছেলে	a smart boy	grupo	alternativoj	prononco
level	vi, kiu konas preskaŭ ĉiujn	আপনি যারা প্রায় সবাই জানেন	you who know almost everyone	grupo	alternativoj	prononco
level	konas preskaŭ ĉiujn ĉi tie	এখানে প্রায় সবাই জানে	knows almost everyone here	grupo	alternativoj	prononco
level	ĉu vi scias kiu estas la knabino	তুমি কি জানো মেয়েটি কে?	do you know who the girl is?	grupo	alternativoj	prononco
level	la knabino kiu kunordigis	যে মেয়েটি সমন্বয় করেছে	the girl who coordinated	grupo	alternativoj	prononco
level	la knabino kiu kunordigis la ’gardanĝelojn’	যে মেয়েটি 'অভিভাবক ফেরেশতাদের' সমন্বয় করেছিল	the girl who coordinated the 'guardian angels'	grupo	alternativoj	prononco
level	vi verŝajne pensas pri Jesi	আপনি সম্ভবত জেসির কথা ভাবছেন	you are probably thinking of Jesi	grupo	alternativoj	prononco
level	jes, ĝuste!	হ্যা, তা ঠিক!	yes, that's right!	grupo	alternativoj	prononco
level	mi memoras ke mi aŭdis	শুনেছি মনে আছে	I remember that I heard	grupo	alternativoj	prononco
level	nun mi memoras ke ~	এখন আমার মনে আছে ~	now I remember that ~	grupo	alternativoj	prononco
level	memoras ke mi aŭdis ŝian nomon	মনে রাখবেন যে আমি তার নাম শুনেছি	remember that I heard her name	grupo	alternativoj	prononco
level	laŭ mi	আমার মতে	in my opinion	grupo	alternativoj	prononco
level	ŝi estas stranga persono	তিনি একটি অদ্ভুত মানুষ	she is a strange person	grupo	alternativoj	prononco
level	laŭ mi ŝi estas stranga persono	আমার মতে সে একজন অদ্ভুত মানুষ	in my opinion she is a strange person	grupo	alternativoj	prononco
level	tute ne trinkas bieron	বিয়ার মোটেও পান করে না	doesn't drink beer at all	grupo	alternativoj	prononco
level	kaj ne manĝas viandon	এবং মাংস খায় না	and does not eat meat	grupo	alternativoj	prononco
level	ŝajnas ke ~	মনে হচ্ছে ~	it seems that ~	grupo	alternativoj	prononco
level	ŝia sola intereso estas ~	তার একমাত্র আগ্রহ ~	her only interest is ~	grupo	alternativoj	prononco
level	sola intereso estas Esperanto-agado	শুধুমাত্র আগ্রহ এস্পেরান্তো কার্যকলাপ	only interest is Esperanto activity	grupo	alternativoj	prononco
level	ŝajnas ke ŝia sola intereso estas Esperanto	মনে হচ্ছে তার একমাত্র আগ্রহ এস্পেরান্তো	it seems that her only interest is Esperanto	grupo	alternativoj	prononco
level	sed ŝi estas tre bela	কিন্তু সে খুব সুন্দর	but she is very beautiful	grupo	alternativoj	prononco
level	estas tre bela kaj afabla	খুব সুন্দর এবং দয়ালু	is very beautiful and kind	grupo	alternativoj	prononco
level	tre bela kaj afabla laŭ mi	আমার মতে খুব সুন্দর এবং দয়ালু	very nice and kind in my opinion	grupo	alternativoj	prononco
level	eble vi pravas	হয়তো আপনি ঠিক	maybe you are right	grupo	alternativoj	prononco
level	eble vi pravas pri tio	হয়তো আপনি যে সম্পর্কে সঠিক	maybe you are right about that	grupo	alternativoj	prononco
level	preskaŭ neniam estas en la trinkejo	বারে প্রায় নেই	is almost never in the bar	grupo	alternativoj	prononco
level	ŝi preskaŭ neniam estas ~	সে প্রায় কখনোই নয় ~	she is almost never ~	grupo	alternativoj	prononco
level	ne renkontas ŝin ofte	তার সাথে প্রায়ই দেখা হয় না	don't meet her often	grupo	alternativoj	prononco
level	mi ne renkontas ofte	আমার প্রায়ই দেখা হয় না	I don't meet often	grupo	alternativoj	prononco
level	kaj do mi ne renkontas ŝin ofte	এবং তাই আমি প্রায়ই তার সাথে দেখা করি না	and so I don't meet her often	grupo	alternativoj	prononco
level	fajfas pri tiaj homoj	এই ধরনের মানুষ সম্পর্কে বাঁশি	whistles about such people	grupo	alternativoj	prononco
level	fakte, mi tute fajfas	আসলে, আমি পুরোপুরি শিস করছি	in fact, I'm totally whistling	grupo	alternativoj	prononco
level	mi komprenas ~	আমি বুঝতে পারছি ~	I understand ~	grupo	alternativoj	prononco
level	tiel parolas vera trinkejestro	যেভাবে একজন প্রকৃত বারটেন্ডার কথা বলে	that's how a real bartender talks	grupo	alternativoj	prononco
level	prave. je via sano!	ঠিকই, তাই আপনার স্বাস্থ্যের জন্য!	rightly, so to your health!	grupo	alternativoj	prononco
level	je via sano! ho, bonega biero	আপনার স্বাস্থ্যের জন্য! ওহ, দারুণ বিয়ার	to your health! oh, great beer	grupo	alternativoj	prononco
level	kompreneble. estis ja mi kiu elektis ĝin	অবশ্যই, আমিই এটি বেছে নিয়েছিলাম	of course, I was the one who chose it	grupo	alternativoj	prononco
level	ĉu vi havas ideon?	যদি আপনার কোন ধারণা আছে?	do you have any idea?	grupo	alternativoj	prononco
level	kie eblus trovi tiun strangan knabinon?	এমন অদ্ভুত মেয়ে কোথায় পাওয়া যাবে?	where would it be possible to find that strange girl?	grupo	alternativoj	prononco
level	trovi tiun strangan sed tre belan knabinon	অদ্ভুত কিন্তু খুব সুন্দর মেয়ে খুঁজে পেতে	to find that strange but very beautiful girl	grupo	alternativoj	prononco
level	ideo kie eblus trovi ~	ধারণা যেখানে এটি পাওয়া যেতে পারে ~	idea where it could be found ~	grupo	alternativoj	prononco
level	havas ideon kie eblus trovi ~	এটা কোথায় খুঁজে পাওয়া সম্ভব হবে একটি ধারণা আছে	has an idea where it would be possible to find ~	grupo	alternativoj	prononco
level	tutcerte en la Gufujo	অবশ্যই চা লঞ্জে (আউলারি)	definitely in the tea launge(Owlery)	grupo	alternativoj	prononco
level	tiaj homoj konstante sidas	এমন মানুষ প্রতিনিয়ত বসে থাকে	such people are constantly sitting	grupo	alternativoj	prononco
level	konstante sidas tie teumante	অনবরত সেখানে বসে চা খাচ্ছে	is constantly sitting there drinking tea	grupo	alternativoj	prononco
level	kia teda vivo!	কি ক্লান্তিকর জীবন!	what a tedious life!	grupo	alternativoj	prononco
level	Gufujo, estas trankvila ejo	চা লঞ্জ (আউলারি), একটি শান্ত জায়গা	the tea launge(Owlery), is a quiet place	grupo	alternativoj	prononco
level	trankvila ejo kie eblas trinki teon	একটি শান্ত জায়গা যেখানে আপনি চা পান করতে পারেন	a quiet place where you can drink tea	grupo	alternativoj	prononco
level	trinki teon, babili, aŭskulti trankvilan muzikon	চা পান করুন, আড্ডা দিন, শান্ত গান শুনুন	drink tea, chat, listen to quiet music	grupo	alternativoj	prononco
level	aŭskulti trankvilan muzikon kaj simile	শান্ত সঙ্গীত শোনা এবং মত	listening to quiet music and the like	grupo	alternativoj	prononco
level	vi trovos ĝin fine de la koridoro	আপনি করিডোরের শেষে এটি পাবেন	you will find it at the end of the corridor	grupo	alternativoj	prononco
level	fine de la koridoro ekster la trinkejo	বারের বাইরে করিডোরের শেষে	at the end of the corridor outside the bar	grupo	alternativoj	prononco
level	vi ne povas porti vian bieron	আপনি আপনার বিয়ার বহন করতে পারবেন না	you can't carry your beer	grupo	alternativoj	prononco
level	porti vian bieron tien	সেখানে আপনার বিয়ার নিয়ে যান	take your beer there	grupo	alternativoj	prononco
level	sed vi ne povas porti vian bieron tien	কিন্তু আপনি সেখানে আপনার বিয়ার নিতে পারবেন না	but you can't take your beer there	grupo	alternativoj	prononco
level	vere estas ujo de gufoj!	এটা সত্যিই পেঁচা জন্য একটি জায়গা!	it really is a place for owls!	grupo	alternativoj	prononco
level	al la dancejo unue	প্রথমে ডান্স ফ্লোরে	to the dance floor first	grupo	alternativoj	prononco
level	eble mi iru unue	হয়তো আমার প্রথমে যাওয়া উচিত	maybe I should go first	grupo	alternativoj	prononco
level	mi iru al la dancejo unue	আমাকে প্রথমে ডান্স ফ্লোরে যেতে দাও	let me go to the dance floor first	grupo	alternativoj	prononco
level	la venonta persono!	পরের ব্যক্তি!	next person!	grupo	alternativoj	prononco
level	kion vi volas kara?	আপনি কি চান প্রিয়	what do you want dear	grupo	alternativoj	prononco
level	ĉu estas libera loko?	একটি বিনামূল্যে জায়গা আছে?	is there a free place?	grupo	alternativoj	prononco
level	jes, certe	হ্যাঁ, নিশ্চিত	yes, for sure	grupo	alternativoj	prononco
level	tre agrable ĉi tie	এখানে খুব সুন্দর	very nice here	grupo	alternativoj	prononco
level	ĉi tie en la gufujo	এখানে চা লঞ্জে (পেঁচা)	here in the tea launge(owlery)	grupo	alternativoj	prononco
level	mi bezonas iom da trankvilo	আমার একটু প্রশান্তি দরকার	I need some tranquility	grupo	alternativoj	prononco
level	post tre streĉa tago	একটি খুব চাপ দিন পরে	after a very stressful day	grupo	alternativoj	prononco
level	trankvilo post streĉa tago	একটি চাপপূর্ণ দিন পরে প্রশান্তি	tranquility after a stressful day	grupo	alternativoj	prononco
level	la etoso en gufujo	চা লঞ্জের পরিবেশ (পেঁচা)	the atmosphere in a tea launge(owlery)	grupo	alternativoj	prononco
level	~ estas tre bona kontrasto	~ একটি খুব ভাল বৈসাদৃশ্য	~ is a very good contrast	grupo	alternativoj	prononco
level	kontrasto al la aliaj okazaĵoj	অন্যান্য ইভেন্টের বিপরীতে	contrast to the other events	grupo	alternativoj	prononco
level	la aliaj okazaĵoj dum IJK	IJK সময় অন্যান্য ঘটনা	the other events during IJK	grupo	alternativoj	prononco
level	la etoso estas kontrasto al la aliaj okazaĵoj	বায়ুমণ্ডল অন্যান্য ইভেন্টের বিপরীতে	the atmosphere is a contrast to the other events	grupo	alternativoj	prononco
level	estas tre bona kontrasto, ĉu ne?	এটা খুব ভালো কনট্রাস্ট, তাই না?	it's a very good contrast, isn't it?	grupo	alternativoj	prononco
level	jes, mallaŭta muziko	হ্যাঁ, নরম সঙ্গীত	yes, soft music	grupo	alternativoj	prononco
level	mallaŭta muziko, trankvila babilado	মৃদু সঙ্গীত, শান্ত কথোপকথন	soft music, quiet conversation	grupo	alternativoj	prononco
level	trankvila babilado kaj iu interesa teo	শান্ত আড্ডা এবং কিছু আকর্ষণীয় চা	quiet chat and some interesting tea	grupo	alternativoj	prononco
level	perfekte por rehavi fortojn	শক্তি ফিরে পাওয়ার জন্য নিখুঁত	perfect for regaining strength	grupo	alternativoj	prononco
level	vi ŝajnas ege laca	তোমাকে খুব ক্লান্ত মনে হচ্ছে	you seem extremely tired	grupo	alternativoj	prononco
level	kion vi faris dum la tuta tago?	তুমি সারাদিন কি করেছিলে?	what did you do all day?	grupo	alternativoj	prononco
level	unue mi faris afiŝon	প্রথমে একটা পোস্ট করলাম	first I made a post	grupo	alternativoj	prononco
level	afiŝo por la morgaŭaj ekskursoj	আগামীকালের ভ্রমণের জন্য পোস্ট	post for tomorrow's excursions	grupo	alternativoj	prononco
level	mi faris afiŝon por ekskursoj	আমি ভ্রমণের জন্য একটি পোস্ট করেছি	I made a post for excursions	grupo	alternativoj	prononco
level	cetere, ĉu vi iros?	যাইহোক, আপনি যাচ্ছেন?	by the way, are you going?	grupo	alternativoj	prononco
level	iros al ekskurso	ভ্রমণে যাবে	will go on an excursion	grupo	alternativoj	prononco
level	ĉu vi iros al iu ekskurso?	আপনি কি কোন ভ্রমণে যাচ্ছেন?	are you going on any excursion?	grupo	alternativoj	prononco
level	jes, al la granda akvofalo	হ্যাঁ, মহান জলপ্রপাতের দিকে	yes, to the great waterfall	grupo	alternativoj	prononco
level	kaj poste al ekspozicio	এবং তারপর একটি প্রদর্শনী	and then to an exhibition	grupo	alternativoj	prononco
level	ekspozicio pri moderna arto	আধুনিক শিল্পের উপর একটি প্রদর্শনী	an exhibition on modern art	grupo	alternativoj	prononco
level	al akvofalo kaj poste al ekspozicio	একটি জলপ্রপাত এবং তারপর একটি প্রদর্শনী	to a waterfall and then to an exhibition	grupo	alternativoj	prononco
level	bona elekto	একটি ভাল পছন্দ	a good choice	grupo	alternativoj	prononco
level	ankaŭ mi iros tien	আমিও সেখানে যাব	I will go there too	grupo	alternativoj	prononco
level	ĉiukaze, mi gvidis diskutrondon	যাইহোক, আমি একটি আলোচনা দলের নেতৃত্বে	anyway, I led a discussion group	grupo	alternativoj	prononco
level	pendigi afiŝojn	পোস্টার টাঙাতে	to hang posters	grupo	alternativoj	prononco
level	post la pendigado de la ekskursafiŝoj	পর্যটন পোস্টার ঝুলিয়ে পরে	after the hanging of the excursion posters	grupo	alternativoj	prononco
level	diskutrondo kun la titolo "feminismo"	&quot;নারীবাদ&quot; শিরোনামের সাথে আলোচনা গোষ্ঠী	discussion group with the title "feminism"	grupo	alternativoj	prononco
level	gvidis diskuton kun la titolo "feminismo"	&quot;নারীবাদ&quot; শিরোনামে একটি আলোচনার নেতৃত্ব দেন	led a discussion with the title "feminism"	grupo	alternativoj	prononco
level	ĉu feminismo samas en diversaj landoj?	নারীবাদ কি বিভিন্ন দেশে একই?	is feminism the same in different countries?	grupo	alternativoj	prononco
level	interesa kaj vigla diskuto	আকর্ষণীয় এবং প্রাণবন্ত আলোচনা	interesting and lively discussion	grupo	alternativoj	prononco
level	estis tre interesa kaj vigla	খুব আকর্ষণীয় এবং প্রাণবন্ত ছিল	was very interesting and lively	grupo	alternativoj	prononco
level	dum la lastaj kvin horoj	গত পাঁচ ঘণ্টা ধরে	for the last five hours	grupo	alternativoj	prononco
level	mi estis en longa kunsido	আমি একটি দীর্ঘ অধিবেশনে ছিলাম	I was in a long session	grupo	alternativoj	prononco
level	dum lastaj horoj mi estis en komitatkunsido	গত কয়েক ঘণ্টা ধরে আমি কমিটির বৈঠকে ছিলাম	for the last few hours I have been in a committee meeting	grupo	alternativoj	prononco
level	en longa komitatkunsido	দীর্ঘ কমিটির বৈঠকে	in a long committee meeting	grupo	alternativoj	prononco
level	vere estis tro longa	এটা সত্যিই খুব দীর্ঘ ছিল	it really was too long	grupo	alternativoj	prononco
level	la komitato finkunsidis	কমিটি তার সভা শেষ করেছে	the committee has concluded its meeting	grupo	alternativoj	prononco
level	sed nun la komitato finis kunsidon	কিন্তু এখন কমিটির বৈঠক শেষ হয়েছে	but now the committee has finished the meeting	grupo	alternativoj	prononco
level	vere estis longa, sed nun finiĝis	এটা সত্যিই দীর্ঘ ছিল, কিন্তু এখন এটা শেষ	it was really long, but now it's over	grupo	alternativoj	prononco
level	ha, vi do estas komitatano?	ওহ, তাহলে আপনি কমিটির সদস্য?	oh, so you're a committee member?	grupo	alternativoj	prononco
level	la estraro de TEJO	TEJO এর বোর্ড	the board of TEJO	grupo	alternativoj	prononco
level	mi ankaŭ estas en la estraro	আমিও বোর্ডে আছি	I'm also on the board	grupo	alternativoj	prononco
level	jes, mi ankaŭ estas ~	হ্যাঁ, আমিও ~	yes, I am too ~	grupo	alternativoj	prononco
level	ankaŭ estas en la estraro de TEJO	TEJO-এর বোর্ডেও রয়েছে	is also on the board of TEJO	grupo	alternativoj	prononco
level	jes, kaj mi estas ~	হ্যাঁ, এবং আমি ~	yes, and I'm ~	grupo	alternativoj	prononco
level	mi neniam estis aktiva	আমি কখনোই সক্রিয় ছিলাম না	I have never been active	grupo	alternativoj	prononco
level	tre aktiva en la movado	আন্দোলনে খুব সক্রিয়	very active in the movement	grupo	alternativoj	prononco
level	neniam estis aktiva en la movado	আন্দোলনে কখনো সক্রিয় ছিলেন না	was never active in the movement	grupo	alternativoj	prononco
level	la ĉefa agado de TEJO	TEJO এর প্রধান কার্যকলাপ	the main activity of TEJO	grupo	alternativoj	prononco
level	kio estas la ĉefa agado nun?	এখন প্রধান কার্যকলাপ কি?	what is the main activity now?	grupo	alternativoj	prononco
level	fakte kio estas la ĉefa agado?	আসলে প্রধান কার্যকলাপ কি?	actually what is the main activity?	grupo	alternativoj	prononco
level	ĝi estas vasta	এটা বিশাল	it is vast	grupo	alternativoj	prononco
level	plej diversaj kampoj	বিভিন্ন ধরনের ক্ষেত্র	a wide variety of fields	grupo	alternativoj	prononco
level	en diversaj kampoj ni havas agadon	বিভিন্ন ক্ষেত্রে আমাদের কার্যকলাপ আছে	in various fields we have activity	grupo	alternativoj	prononco
level	seminarioj pri homaj rajtoj	মানবাধিকার বিষয়ক সেমিনার	seminars on human rights	grupo	alternativoj	prononco
level	homaj rajtoj kaj interkulturaj rilatoj	মানবাধিকার এবং আন্তঃসাংস্কৃতিক সম্পর্ক	human rights and intercultural relations	grupo	alternativoj	prononco
level	biciklo, karavano, festivalo	সাইকেল, কাফেলা, উৎসব	bicycle, caravan, festival	grupo	alternativoj	prononco
