B.he content.tsv
Level	Esperanto	he	en-us	Grupo	Alternativoj	Pronoco
level	per -ĉjo aŭ -njo eblas krei karesnomojn en Esperanto	עם -ĉjo או -njo, ניתן ליצור כינויים באספרנטו	with -ĉjo or -njo, it is possible to create nicknames in Esperanto	grupo	alternativoj	prononco
level	ha, jes, mi iam legis pri tio	אה, כן, קראתי על זה פעם	ah, yes, I once read about it	grupo	alternativoj	prononco
level	kaj vi do estus Injo?	ואז אתה תהיה אינג'ו?	and then you would be Injo?	grupo	alternativoj	prononco
level	se vi volas iri tien	אם אתה רוצה לך לשם	if you want go there	grupo	alternativoj	prononco
level	kioma horo estas nun?	מה השעה?	what time is it now?	grupo	alternativoj	prononco
level	jam estas kvin minutoj antaŭ la deka	השעה כבר חמש דקות לעשר	it's already five minutes to ten	grupo	alternativoj	prononco
level	kvin minutoj antaŭ la deka, aŭ naŭa kvindek kvin	חמש דקות לפני עשר, או תשע חמישים וחמש	five minutes before ten, or nine fifty-five	grupo	alternativoj	prononco
level	trafis aŭ maltrafis?	מכה או פספס?	hit or missed?	grupo	alternativoj	prononco
level	vi maltrafis la matenmanĝon	פספסת ארוחת בוקר	you missed breakfast	grupo	alternativoj	prononco
level	o, fek!	אוי שיט!	oh, shit!	grupo	alternativoj	prononco
level	ĉu vi estas sata?	האם אתה מרוצה ?	are you satisfied ?	grupo	alternativoj	prononco
level	kaj mi kiu estas ege malsata	ואני רעב מאוד	and I who am extremely hungry	grupo	alternativoj	prononco
level	se vi hastos	אם אתה ממהר	if you hurry	grupo	alternativoj	prononco
level	povas almenaŭ trafi la malfermon	יכול לפחות לפגוע בפתח	can at least hit the opening	grupo	alternativoj	prononco
level	la malfermo de la kongreso	פתיחת הקונגרס	the opening of the congress	grupo	alternativoj	prononco
level	vi povas almenaŭ trafi la malfermon de la kongreso	אתה יכול לפחות להגיע לפתיחת הכינוס	you can at least hit the opening of the convention	grupo	alternativoj	prononco
level	kiam ĝi estos?	מתי זה יהיה?	when will it be?	grupo	alternativoj	prononco
level	je kvarono post la deka	בעשר ורבע	at a quarter past ten	grupo	alternativoj	prononco
level	ĝi daŭros horon	זה יימשך שעה	it will last an hour	grupo	alternativoj	prononco
level	kaj je la dek dua eblos manĝi	ובשתים עשרה יהיה אפשר לאכול	and at twelve it will be possible to eat	grupo	alternativoj	prononco
level	bele mi antaŭĝojas	יפה אני מצפה לזה	beautifully I'm looking forward to it	grupo	alternativoj	prononco
level	diru, kio okazas dum la malfermo?	תגיד לי, מה קורה במהלך הפתיחה?	tell me, what happens during the opening?	grupo	alternativoj	prononco
level	ĉu ĝi estas vizitinda entute?	שווה לבקר בכלל?	is it worth visiting at all?	grupo	alternativoj	prononco
level	laŭ mi jes	לדעתי כן	in my opinion yes	grupo	alternativoj	prononco
level	kutime ĝi ne estas tre vigla	בדרך כלל זה לא מאוד תוסס	usually it is not very lively	grupo	alternativoj	prononco
level	sed por vi, kiel "novulo"	אבל בשבילך בתור 'טירון'	but for you as a 'rookie'	grupo	alternativoj	prononco
level	povus esti interese ĉeesti ĝin	יכול להיות מעניין להשתתף בו	it might be interesting to attend it	grupo	alternativoj	prononco
level	mi supozas ke ~	אני מניח ש~	I guess that ~	grupo	alternativoj	prononco
level	la prezidanto de TEJO diros kelkajn vortojn	נשיא TEJO יגיד כמה מילים	the president of TEJO will say a few words	grupo	alternativoj	prononco
level	la temon de la kongreso	נושא הקונגרס	the theme of the congress	grupo	alternativoj	prononco
level	ŝajnas, verŝajne	נראה, כנראה	it seems, probably	grupo	alternativoj	prononco
level	iu de LKK verŝajne prezentos la temon de la kongreso	מישהו מ-LKK כנראה יציג את נושא הקונגרס	someone from LKK will probably present the topic of the congress	grupo	alternativoj	prononco
level	ĉiu IJK havas sian temon	לכל IJK יש את הנושא שלו	each IJK has its theme	grupo	alternativoj	prononco
level	mi esperas ke estos iom da muziko ankaŭ	אני מקווה שתהיה גם קצת מוזיקה	I hope there will be some music as well	grupo	alternativoj	prononco
level	bone, kie ĝi okazos?	ובכן, איפה זה יתקיים?	well, where will it take place?	grupo	alternativoj	prononco
level	en la granda prelegejo	באולם ההרצאות הגדול	in the great lecture hall	grupo	alternativoj	prononco
level	kiel trovi tiun?	איך למצוא את זה	how to find that?	grupo	alternativoj	prononco
level	kiam vi eliras tiun ĉi ejon	כשאתה עוזב את המקום הזה	when you leave this place	grupo	alternativoj	prononco
level	iru dekstren ĝis la fino de la konstruaĵo	ללכת ימינה לקצה הבניין	go right to the end of the building	grupo	alternativoj	prononco
level	dum eble 100 metroj	במשך אולי 100 מטר	for maybe 100 meters	grupo	alternativoj	prononco
level	dekstren denove, rekten dum eble 100 metroj	שוב ימינה, ישר אולי 100 מטר	right again, straight for maybe 100 meters	grupo	alternativoj	prononco
level	kaj estas flava domo	ויש בית צהוב	and there is a yellow house	grupo	alternativoj	prononco
level	je la maldekstra flanko de la vojo	בצד שמאל של הכביש	on the left side of the road	grupo	alternativoj	prononco
level	ŝildoj pri ĉiuj ejoj de IJK	שלטים על כל אתרי IJK	signs about all IJK sites	grupo	alternativoj	prononco
level	en ĝi, vi trovos ŝildojn pri ĉiuj ejoj de IJK	בו תמצאו שלטים על כל אתרי IJK	in it, you will find signs about all IJK sites	grupo	alternativoj	prononco
level	mi sendos mesaĝon per poŝtelefono	אשלח הודעה בטלפון הנייד	I will send a message by mobile phone	grupo	alternativoj	prononco
level	se mi ne trovos	אם אני לא מוצא את זה	if I don't find it	grupo	alternativoj	prononco
level	ha, bona ideo, ĝis tie!	הו, רעיון טוב, נתראה שם למעלה!	oh, good idea, see you up there!	grupo	alternativoj	prononco
level	en la prelegejo	באולם ההרצאות	in the lecture hall	grupo	alternativoj	prononco
level	gardanĝeloj? ĉu vi ŝercas?	מלאכים שומרים? אתה צוחק?	guardian angels? are you kidding?	grupo	alternativoj	prononco
level	prezidanto de TEJO	נשיא TEJO	president of TEJO	grupo	alternativoj	prononco
level	fine mi deziras al vi ĉiuj amuzan semajnon	לבסוף אני מאחל לכולכם שבוע מהנה	finally I wish you all a fun week	grupo	alternativoj	prononco
level	laŭ la lastaj informoj	לפי המידע העדכני ביותר	according to the latest information	grupo	alternativoj	prononco
level	ni estas 423 ĉi tie de 38 landoj	אנחנו כאן 423 מ-38 מדינות	we are 423 here from 38 countries	grupo	alternativoj	prononco
level	mi deziras fruktodonan kaj amuzegan IJK-semajnon	אני מאחל לך שבוע IJK פורה ומהנה	I wish you a fruitful and great fun IJK week	grupo	alternativoj	prononco
level	koran bonvenon nome de la TEJO-estraro	קבלת פנים חמה, בשם מועצת המנהלים של TEJO	a warm welcome, on behalf of the TEJO board	grupo	alternativoj	prononco
level	post granda aplaŭdo	אחרי מחיאות כפיים גדולות	after a big round of applause	grupo	alternativoj	prononco
level	ĉu vi sukcesis resti veka?	הצלחת להישאר ער?	did you manage to stay awake?	grupo	alternativoj	prononco
level	jes, ĉefe pro mia malsato	כן, בעיקר בגלל הרעב שלי	yes, mainly because of my hunger	grupo	alternativoj	prononco
level	ne, mi ŝercas, estis interese aŭdi	לא אני צוחק. היה מעניין לשמוע	no, I'm kidding. it was interesting to hear	grupo	alternativoj	prononco
level	estis interese aŭdi iom pri la agado	היה מעניין לשמוע קצת על הפעילות	was interesting to hear a little about the activity	grupo	alternativoj	prononco
level	aŭdi pri la agado kaj strukturo de la movado	לשמוע על פעילות ומבנה התנועה	to hear about the activity and structure of the movement	grupo	alternativoj	prononco
level	TEJO-kunsido interesos vin	מפגש TEJO יעניין אותך	a TEJO session will interest you	grupo	alternativoj	prononco
level	eble iu el la TEJO-kunsidoj povas interesi vin	אולי חלק מהמפגשים של TEJO יהיו מעניינים אותך	maybe some of the TEJO sessions may be interesting to you	grupo	alternativoj	prononco
level	jes eble	כן אולי	yes maybe	grupo	alternativoj	prononco
level	mi provos	אני אנסה	I will try	grupo	alternativoj	prononco
level	provos ĉeesti	ינסה להשתתף	will try to attend	grupo	alternativoj	prononco
level	mi provos ĉeesti	אשתדל להשתתף	I will try to attend	grupo	alternativoj	prononco
level	ĉeesti unu	להשתתף באחד	to attend one	grupo	alternativoj	prononco
level	ĉeesti por vidi	להשתתף לראות	attend to see	grupo	alternativoj	prononco
level	iun tagon	יום אחד (יום אחד)	one day (someday)	grupo	alternativoj	prononco
level	mi provos iun tagon	אנסה יום אחד	I will try one day	grupo	alternativoj	prononco
level	iun tagon ĉeesti	יום אחד להשתתף	one day to attend	grupo	alternativoj	prononco
level	ĉeesti iun tagon por vidi	להשתתף יום אחד לראות	attend someday to see	grupo	alternativoj	prononco
level	mi provos iun tagon ĉeesti unu por vidi	אני אנסה יום אחד להשתתף באחד כדי לראות	I will try one day to attend one to see	grupo	alternativoj	prononco
level	kio estas tio?	מה זה?	what is that?	grupo	alternativoj	prononco
level	kio estas tio pri ~	על מה מדובר ~	what is that about ~	grupo	alternativoj	prononco
level	gard-anĝelo	מלאך שומר	a guard angel	grupo	alternativoj	prononco
level	tio pri "gardanĝelo"	זה לגבי &quot;מלאך שומר&quot;	that about "guard angel"	grupo	alternativoj	prononco
level	sed kio estas	אלא מה כן	but what is	grupo	alternativoj	prononco
level	sed kio estas tio pri "gardanĝelo"?	אבל מה זה לגבי &quot;מלאך שומר&quot;?	but what is that about a "guardian angel"?	grupo	alternativoj	prononco
level	ĉu ŝerco?	בדיחה?	a joke?	grupo	alternativoj	prononco
level	ĉu malbona ŝerco?	בדיחה גרועה?	a bad joke?	grupo	alternativoj	prononco
level	malbona ŝerco	בדיחה גרועה	bad joke	grupo	alternativoj	prononco
level	iu ŝerco	איזו בדיחה	some joke	grupo	alternativoj	prononco
level	iu malbona ŝerco	איזו בדיחה גרועה	some bad joke	grupo	alternativoj	prononco
level	ĉu iu malbona ŝerco?	(זה) איזו בדיחה גרועה?	(is that) some bad joke?	grupo	alternativoj	prononco
level	mi ŝercas	אני צוחק	I'm joking	grupo	alternativoj	prononco
level	ne, mi ŝercas	לא אני צוחק	no, I'm kidding	grupo	alternativoj	prononco
level	estis interese aŭdi	היה מעניין לשמוע	it was interesting to hear	grupo	alternativoj	prononco
level	kiel kontakti ~	איך ליצור קשר ~	how to contact ~	grupo	alternativoj	prononco
level	kaj kiel kontakti tiujn anĝelojn?	ואיך ליצור קשר עם המלאכים האלה?	and how to contact those angels?	grupo	alternativoj	prononco
level	per iu IJK-preĝo eble	עם איזו תפילת IJK אולי	with some IJK prayer maybe	grupo	alternativoj	prononco
level	provu! se ne funkcias vi povas iri al ~	נסה זאת! אם זה לא עובד אתה יכול ללכת אל ~	try it! if it doesn't work you can go to ~	grupo	alternativoj	prononco
level	vi povas iri al la ĉambro "La ĉielo" post la tagmanĝo	אתה יכול ללכת לחדר &quot;השמיים&quot; לאחר ארוחת הצהריים	you can go to the room "The sky" after lunch	grupo	alternativoj	prononco
level	bonege, unue manĝo, poste ĉielen	נהדר, קודם אוכל, ואז גן עדן	great, first food, then heaven	grupo	alternativoj	prononco
level	unue manĝo, poste ĉielen al la anĝelinoj	קודם אוכל, אחר כך בשמים למלאכים	first food, then in the sky to the angels	grupo	alternativoj	prononco
level	maltro da manĝo	#REF!	#REF!	grupo	alternativoj	prononco
level	post iom maltro da manĝo	אחרי קצת פחות אוכל	after a little less food	grupo	alternativoj	prononco
level	Kabe iras al la ĉambro "La ĉielo"	קייב הולך לחדר &quot;השמיים&quot;	Kabe goes to the room "the sky"	grupo	alternativoj	prononco
level	saluton. ĉu estas via unua IJK?	שלום, האם זה ה-IJK הראשון שלך?	hello, is it your first IJK?	grupo	alternativoj	prononco
level	bone. mi tre ĝojas. mi estas Jesi	בסדר. אני מאוד שמח. אני ג'סי	ok. I am very glad. I'm Jesi	grupo	alternativoj	prononco
level	kaj tiu ĉi estas jam mia sesa IJK	וזה כבר ה-IJK השישי שלי	and this is already my sixth IJK	grupo	alternativoj	prononco
level	jen estas papero kun kelkaj demandoj	הנה מאמר עם כמה שאלות	here is a paper with some questions	grupo	alternativoj	prononco
level	papero kun demandoj kaj taskoj	נייר עם שאלות ומשימות	paper with questions and tasks	grupo	alternativoj	prononco
level	kelkaj demandoj kaj taskoj rilate al la kongreso	כמה שאלות ומשימות הקשורות לקונגרס	some questions and tasks related to the congress	grupo	alternativoj	prononco
level	vi provu solvi ilin	אתה מנסה לפתור אותם	you try to solve them	grupo	alternativoj	prononco
level	mi proponas ke vi provu solvi ilin	אני מציע לך לנסות לפתור אותם	I suggest you try to solve them	grupo	alternativoj	prononco
level	kun Ana de Pollando, Boris de Germanio kaj Nacuko de Japanio	עם אנה מפולין, בוריס מגרמניה ונאטסוקו מיפן	with Ana from Poland, Boris from Germany and Natsuko from Japan	grupo	alternativoj	prononco
level	nur voku min se vi bezonos helpon	פשוט התקשר אליי אם אתה צריך עזרה	just call me if you need help	grupo	alternativoj	prononco
level	poste en la libroservo	מאוחר יותר בשירות הספרים	later in the book service	grupo	alternativoj	prononco
level	kiel do estis en la ĉielo?	אז איך היה בגן עדן?	so how was it in heaven?	grupo	alternativoj	prononco
level	mi fakte renkontis veran anĝelinon!	למעשה פגשתי מלאך אמיתי!	I actually met a real angel!	grupo	alternativoj	prononco
level	ĉielece, mi pensas ke mi fakte renkontis veran anĝelinon!	שמימי, אני חושב שבאמת פגשתי מלאך אמיתי!	heavenly, I think I actually met a real angel!	grupo	alternativoj	prononco
level	mirinde bela kaj afabla ŝi estis	היא הייתה יפה וחביבה להפליא	she was amazingly beautiful and kind	grupo	alternativoj	prononco
level	ho, Dio mia! kaj kio estas ŝia nomo?	אלוהים אדירים! ואיך קוראים לה	oh my god! and what is her name?	grupo	alternativoj	prononco
level	aj, mi jam forgesis!	הו, כבר שכחתי!	oh, I already forgot!	grupo	alternativoj	prononco
level	pli kaj pli ebriiĝas	יותר ויותר משתכרים	more and more gets drunk	grupo	alternativoj	prononco
level	en la trinkejo, Kabe pli kaj pli ebriiĝas	בבר, קייב משתכר יותר ויותר	in the bar, Kabe gets more and more drunk	grupo	alternativoj	prononco
level	ĉu ankaŭ la trinkejestro?	האם גם הברמן?	is the bartender too?	grupo	alternativoj	prononco
level	unu bieron mi petas	בירה אחת בבקשה	one beer please	grupo	alternativoj	prononco
level	ĝi kostas 1 eŭron	זה עולה 1 אירו	it costs 1 euro	grupo	alternativoj	prononco
level	ĉu vi ŝatus ankaŭ ion alian?	תרצה גם משהו אחר?	would you like something else too?	grupo	alternativoj	prononco
level	ne dankon, biero sufiĉas por mi	לא תודה, בירה מספיקה לי	no thanks, beer is enough for me	grupo	alternativoj	prononco
level	ĉu vere? kio pri vodko, labambo kaj inoj?	בֶּאֱמֶת? מה לגבי וודקה, לבמבה ונקבות?	really? what about vodka, labamba and females?	grupo	alternativoj	prononco
level	nu, kial ne	למה לא	well, why not	grupo	alternativoj	prononco
level	laŭdire ĝi estas amuza	אומרים שזה כיף	it is said to be fun	grupo	alternativoj	prononco
level	mi ankoraŭ ne dancis labambon, sed laŭdire ĝi estas amuza	עוד לא רקדתי לבמבה, אבל אמרו לי שזה כיף	I haven't danced the labamba yet, but I'm told it's fun	grupo	alternativoj	prononco
level	dum la kantaĵo "La Bamba" homoj dancas	במהלך השיר &quot;לה במבה&quot; אנשים רוקדים	during the song "La Bamba" people dance	grupo	alternativoj	prononco
level	homoj dancas en granda rondo	אנשים רוקדים במעגל גדול	people dance in a big circle	grupo	alternativoj	prononco
level	kaj ene de tiu rondo dancas aliaj homoj	ובתוך המעגל הזה רוקדים אנשים אחרים	and within that circle other people dance	grupo	alternativoj	prononco
level	funkcias tiel ke ~	עובד כך ש~	works so that ~	grupo	alternativoj	prononco
level	funkcias tiel ke homoj dancas en granda rondo	עובד כך שאנשים רוקדים במעגל גדול	works so that people dance in a big circle	grupo	alternativoj	prononco
level	dancas en granda rondo kaj ene de tiu rondo	רוקד במעגל גדול ובתוך המעגל הזה	dances in a big circle and within that circle	grupo	alternativoj	prononco
level	homoj dancas kaj dancas aliaj homoj	אנשים רוקדים ואנשים אחרים רוקדים	people dance and other people dance	grupo	alternativoj	prononco
level	tiuj dancantaj ene de la rondo	אלה שרוקדים בתוך המעגל	those who dance within the circle	grupo	alternativoj	prononco
level	tiuj dancantoj elektas dancanton de la rondo	הרוקדים בוחרים רקדן מהמעגל	those who dance choose a dancer from the circle	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas ŝin aŭ lin	בוחר רקדן ומנשק אותה או אותו	chooses a dancer and kisses her or him	grupo	alternativoj	prononco
level	kisas ŝin aŭ lin tri-foje sur la vangoj	מנשק אותה או אותו שלוש פעמים על הלחיים	kisses her or him three times on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas sur la vangoj	בוחרת רקדנית ומנשקת על הלחיים	chooses a dancer and kisses on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton de la rondo kaj kisas	בוחרת רקדנית מהמעגל ומנשקת	chooses a dancer from the circle and kisses	grupo	alternativoj	prononco
level	poste ili ŝanĝas lokon	ואז הם מחליפים מקום	then they change places	grupo	alternativoj	prononco
level	kisas, kisanto, kisito, kisonto, kisoto	נשיקות, אדם מנשק, אדם מנשק, אדם שינשק, אדם שינשקו	kisses, a kissing person, a kissed person, a person who will kiss, a person who will be kissed	grupo	alternativoj	prononco
level	kaj la kisito iĝas kisonto	והנישק הופך לאדם שינשק	and the kissed becomes a person who will kiss	grupo	alternativoj	prononco
level	tiuj dancantoj elektas kaj poste ili ŝanĝas lokon	הרקדנים האלה בוחרים ואז הם מחליפים מקום	those dancers choose and then they change places	grupo	alternativoj	prononco
level	la kisinto nun estas kisoto	האדם שנישק הוא עכשיו אדם שינשקו אותו	the person who kissed is now a person who will be kissed	grupo	alternativoj	prononco
level	tre facile, ĉu ne?	קל מאוד, נכון?	very easy, right?	grupo	alternativoj	prononco
level	nu, mi esperas ke estas ~	ובכן, אני מקווה שזה ~	well, I hope it is ~	grupo	alternativoj	prononco
level	pli facile en la praktiko	ביתר קלות בפועל	more easily in practice	grupo	alternativoj	prononco
level	esperas ke estas pli facile	מקווה שזה יותר קל	hopes it's easier	grupo	alternativoj	prononco
level	estas pli facile en la praktiko	זה יותר קל בפועל	it's easier in practice	grupo	alternativoj	prononco
level	mi provos iam	אני אנסה מתישהו	I will try sometime	grupo	alternativoj	prononco
level	sed unue la bieron!	אבל קודם כל הבירה!	but first the beer!	grupo	alternativoj	prononco
level	mi provos iam, sed unue la bieron!	אני אנסה יום אחד, אבל קודם כל הבירה!	I'll try one day, but first the beer!	grupo	alternativoj	prononco
level	saĝa knabo	ילד חכם	a smart boy	grupo	alternativoj	prononco
level	vi, kiu konas preskaŭ ĉiujn	אתה שמכיר כמעט את כולם	you who know almost everyone	grupo	alternativoj	prononco
level	konas preskaŭ ĉiujn ĉi tie	מכיר כמעט את כולם כאן	knows almost everyone here	grupo	alternativoj	prononco
level	ĉu vi scias kiu estas la knabino	אתה יודע מי הבחורה?	do you know who the girl is?	grupo	alternativoj	prononco
level	la knabino kiu kunordigis	הילדה שתיאמה	the girl who coordinated	grupo	alternativoj	prononco
level	la knabino kiu kunordigis la ’gardanĝelojn’	הילדה שריכזה את 'מלאכי השרת'	the girl who coordinated the 'guardian angels'	grupo	alternativoj	prononco
level	vi verŝajne pensas pri Jesi	אתה כנראה חושב על ג'סי	you are probably thinking of Jesi	grupo	alternativoj	prononco
level	jes, ĝuste!	כן זה נכון!	yes, that's right!	grupo	alternativoj	prononco
level	mi memoras ke mi aŭdis	אני זוכר ששמעתי	I remember that I heard	grupo	alternativoj	prononco
level	nun mi memoras ke ~	עכשיו אני זוכר את זה ~	now I remember that ~	grupo	alternativoj	prononco
level	memoras ke mi aŭdis ŝian nomon	תזכור ששמעתי את שמה	remember that I heard her name	grupo	alternativoj	prononco
level	laŭ mi	לדעתי	in my opinion	grupo	alternativoj	prononco
level	ŝi estas stranga persono	היא אדם מוזר	she is a strange person	grupo	alternativoj	prononco
level	laŭ mi ŝi estas stranga persono	לדעתי היא אדם מוזר	in my opinion she is a strange person	grupo	alternativoj	prononco
level	tute ne trinkas bieron	לא שותה בירה בכלל	doesn't drink beer at all	grupo	alternativoj	prononco
level	kaj ne manĝas viandon	ואינו אוכל בשר	and does not eat meat	grupo	alternativoj	prononco
level	ŝajnas ke ~	נראה ש~	it seems that ~	grupo	alternativoj	prononco
level	ŝia sola intereso estas ~	העניין היחיד שלה הוא ~	her only interest is ~	grupo	alternativoj	prononco
level	sola intereso estas Esperanto-agado	העניין היחיד הוא פעילות אספרנטו	only interest is Esperanto activity	grupo	alternativoj	prononco
level	ŝajnas ke ŝia sola intereso estas Esperanto	נראה שהעניין היחיד שלה הוא אספרנטו	it seems that her only interest is Esperanto	grupo	alternativoj	prononco
level	sed ŝi estas tre bela	אבל היא מאוד יפה	but she is very beautiful	grupo	alternativoj	prononco
level	estas tre bela kaj afabla	מאוד יפה ואדיב	is very beautiful and kind	grupo	alternativoj	prononco
level	tre bela kaj afabla laŭ mi	מאוד נחמד ואדיב לדעתי	very nice and kind in my opinion	grupo	alternativoj	prononco
level	eble vi pravas	אולי אתה צודק	maybe you are right	grupo	alternativoj	prononco
level	eble vi pravas pri tio	אולי אתה צודק לגבי זה	maybe you are right about that	grupo	alternativoj	prononco
level	preskaŭ neniam estas en la trinkejo	כמעט אף פעם לא בבר	is almost never in the bar	grupo	alternativoj	prononco
level	ŝi preskaŭ neniam estas ~	היא כמעט אף פעם לא ~	she is almost never ~	grupo	alternativoj	prononco
level	ne renkontas ŝin ofte	לא לפגוש אותה לעתים קרובות	don't meet her often	grupo	alternativoj	prononco
level	mi ne renkontas ofte	אני לא נפגש לעתים קרובות	I don't meet often	grupo	alternativoj	prononco
level	kaj do mi ne renkontas ŝin ofte	ולכן אני לא פוגש אותה לעתים קרובות	and so I don't meet her often	grupo	alternativoj	prononco
level	fajfas pri tiaj homoj	שריקות על אנשים כאלה	whistles about such people	grupo	alternativoj	prononco
level	fakte, mi tute fajfas	למעשה, אני לגמרי שורק	in fact, I'm totally whistling	grupo	alternativoj	prononco
level	mi komprenas ~	אני מבין ~	I understand ~	grupo	alternativoj	prononco
level	tiel parolas vera trinkejestro	ככה מדבר ברמן אמיתי	that's how a real bartender talks	grupo	alternativoj	prononco
level	prave. je via sano!	בצדק, אז לבריאות שלך!	rightly, so to your health!	grupo	alternativoj	prononco
level	je via sano! ho, bonega biero	לבריאותך! הו, בירה נהדרת	to your health! oh, great beer	grupo	alternativoj	prononco
level	kompreneble. estis ja mi kiu elektis ĝin	כמובן, אני זה שבחרתי בו	of course, I was the one who chose it	grupo	alternativoj	prononco
level	ĉu vi havas ideon?	יש לך רעיון?	do you have any idea?	grupo	alternativoj	prononco
level	kie eblus trovi tiun strangan knabinon?	איפה אפשר יהיה למצוא את הבחורה המוזרה ההיא?	where would it be possible to find that strange girl?	grupo	alternativoj	prononco
level	trovi tiun strangan sed tre belan knabinon	למצוא את הילדה המוזרה אבל היפה מאוד	to find that strange but very beautiful girl	grupo	alternativoj	prononco
level	ideo kie eblus trovi ~	רעיון היכן ניתן למצוא אותו ~	idea where it could be found ~	grupo	alternativoj	prononco
level	havas ideon kie eblus trovi ~	יש רעיון היכן ניתן יהיה למצוא ~	has an idea where it would be possible to find ~	grupo	alternativoj	prononco
level	tutcerte en la Gufujo	בהחלט במכבסת התה (אוולרי)	definitely in the tea launge(Owlery)	grupo	alternativoj	prononco
level	tiaj homoj konstante sidas	אנשים כאלה יושבים כל הזמן	such people are constantly sitting	grupo	alternativoj	prononco
level	konstante sidas tie teumante	יושב שם כל הזמן ושותה תה	is constantly sitting there drinking tea	grupo	alternativoj	prononco
level	kia teda vivo!	איזה חיים מייגעים!	what a tedious life!	grupo	alternativoj	prononco
level	Gufujo, estas trankvila ejo	מכבסת התה (אוולרי), היא מקום שקט	the tea launge(Owlery), is a quiet place	grupo	alternativoj	prononco
level	trankvila ejo kie eblas trinki teon	מקום שקט שבו אתה יכול לשתות תה	a quiet place where you can drink tea	grupo	alternativoj	prononco
level	trinki teon, babili, aŭskulti trankvilan muzikon	לשתות תה, לשוחח, להאזין למוזיקה שקטה	drink tea, chat, listen to quiet music	grupo	alternativoj	prononco
level	aŭskulti trankvilan muzikon kaj simile	האזנה למוזיקה שקטה וכדומה	listening to quiet music and the like	grupo	alternativoj	prononco
level	vi trovos ĝin fine de la koridoro	תמצאו אותו בקצה המסדרון	you will find it at the end of the corridor	grupo	alternativoj	prononco
level	fine de la koridoro ekster la trinkejo	בקצה המסדרון מחוץ לבר	at the end of the corridor outside the bar	grupo	alternativoj	prononco
level	vi ne povas porti vian bieron	אתה לא יכול לשאת את הבירה שלך	you can't carry your beer	grupo	alternativoj	prononco
level	porti vian bieron tien	קח את הבירה שלך לשם	take your beer there	grupo	alternativoj	prononco
level	sed vi ne povas porti vian bieron tien	אבל אתה לא יכול לקחת את הבירה שלך לשם	but you can't take your beer there	grupo	alternativoj	prononco
level	vere estas ujo de gufoj!	זה באמת מקום לינשופים!	it really is a place for owls!	grupo	alternativoj	prononco
level	al la dancejo unue	קודם לרחבת הריקודים	to the dance floor first	grupo	alternativoj	prononco
level	eble mi iru unue	אולי אני צריך ללכת ראשון	maybe I should go first	grupo	alternativoj	prononco
level	mi iru al la dancejo unue	תן לי ללכת קודם לרחבת הריקודים	let me go to the dance floor first	grupo	alternativoj	prononco
level	la venonta persono!	האדם הבא!	next person!	grupo	alternativoj	prononco
level	kion vi volas kara?	מה אתה רוצה יקירי	what do you want dear	grupo	alternativoj	prononco
level	ĉu estas libera loko?	יש מקום פנוי?	is there a free place?	grupo	alternativoj	prononco
level	jes, certe	כן, בטח	yes, for sure	grupo	alternativoj	prononco
level	tre agrable ĉi tie	מאוד נחמד כאן	very nice here	grupo	alternativoj	prononco
level	ĉi tie en la gufujo	כאן במכבסת התה (ינשוף)	here in the tea launge(owlery)	grupo	alternativoj	prononco
level	mi bezonas iom da trankvilo	אני צריך קצת שלווה	I need some tranquility	grupo	alternativoj	prononco
level	post tre streĉa tago	אחרי יום לחוץ מאוד	after a very stressful day	grupo	alternativoj	prononco
level	trankvilo post streĉa tago	שלווה אחרי יום מלחיץ	tranquility after a stressful day	grupo	alternativoj	prononco
level	la etoso en gufujo	האווירה במכבסת תה (נושוף)	the atmosphere in a tea launge(owlery)	grupo	alternativoj	prononco
level	~ estas tre bona kontrasto	~ הוא ניגוד טוב מאוד	~ is a very good contrast	grupo	alternativoj	prononco
level	kontrasto al la aliaj okazaĵoj	בניגוד לשאר האירועים	contrast to the other events	grupo	alternativoj	prononco
level	la aliaj okazaĵoj dum IJK	האירועים האחרים במהלך IJK	the other events during IJK	grupo	alternativoj	prononco
level	la etoso estas kontrasto al la aliaj okazaĵoj	האווירה היא ניגוד לשאר האירועים	the atmosphere is a contrast to the other events	grupo	alternativoj	prononco
level	estas tre bona kontrasto, ĉu ne?	זה ניגוד טוב מאוד, לא?	it's a very good contrast, isn't it?	grupo	alternativoj	prononco
level	jes, mallaŭta muziko	כן, מוזיקה רכה	yes, soft music	grupo	alternativoj	prononco
level	mallaŭta muziko, trankvila babilado	מוזיקה עדינה, שיחה שקטה	soft music, quiet conversation	grupo	alternativoj	prononco
level	trankvila babilado kaj iu interesa teo	שיחה שקטה וקצת תה מעניין	quiet chat and some interesting tea	grupo	alternativoj	prononco
level	perfekte por rehavi fortojn	מושלם להשבת כוח	perfect for regaining strength	grupo	alternativoj	prononco
level	vi ŝajnas ege laca	אתה נראה עייף ביותר	you seem extremely tired	grupo	alternativoj	prononco
level	kion vi faris dum la tuta tago?	מה עשית כל היום?	what did you do all day?	grupo	alternativoj	prononco
level	unue mi faris afiŝon	קודם רשמתי פוסט	first I made a post	grupo	alternativoj	prononco
