B.sl content.tsv
Level	Esperanto	sl	en-us	Grupo	Alternativoj	Pronoco
level	kaj je la dek dua eblos manĝi	in ob dvanajstih bo mogoče jesti	and at twelve it will be possible to eat	grupo	alternativoj	prononco
level	bele mi antaŭĝojas	lepo se že veselim	beautifully I'm looking forward to it	grupo	alternativoj	prononco
level	diru, kio okazas dum la malfermo?	povej mi, kaj se zgodi med otvoritvijo?	tell me, what happens during the opening?	grupo	alternativoj	prononco
level	ĉu ĝi estas vizitinda entute?	se ga sploh splača obiskati?	is it worth visiting at all?	grupo	alternativoj	prononco
level	laŭ mi jes	po mojem ja	in my opinion yes	grupo	alternativoj	prononco
level	kutime ĝi ne estas tre vigla	običajno ni prav živahno	usually it is not very lively	grupo	alternativoj	prononco
level	sed por vi, kiel "novulo"	ampak zate kot 'novinca'	but for you as a 'rookie'	grupo	alternativoj	prononco
level	povus esti interese ĉeesti ĝin	morda bi se ga bilo zanimivo udeležiti	it might be interesting to attend it	grupo	alternativoj	prononco
level	mi supozas ke ~	Predvidevam, da ~	I guess that ~	grupo	alternativoj	prononco
level	la prezidanto de TEJO diros kelkajn vortojn	predsednik TEJO bo povedal nekaj besed	the president of TEJO will say a few words	grupo	alternativoj	prononco
level	la temon de la kongreso	temo kongresa	the theme of the congress	grupo	alternativoj	prononco
level	ŝajnas, verŝajne	zdi se, verjetno	it seems, probably	grupo	alternativoj	prononco
level	iu de LKK verŝajne prezentos la temon de la kongreso	verjetno bo kdo iz LKK predstavil temo kongresa	someone from LKK will probably present the topic of the congress	grupo	alternativoj	prononco
level	ĉiu IJK havas sian temon	vsak IJK ima svojo temo	each IJK has its theme	grupo	alternativoj	prononco
level	mi esperas ke estos iom da muziko ankaŭ	Upam, da bo tudi kaj glasbe	I hope there will be some music as well	grupo	alternativoj	prononco
level	bone, kie ĝi okazos?	no, kje se bo dogajalo?	well, where will it take place?	grupo	alternativoj	prononco
level	en la granda prelegejo	v veliki predavalnici	in the great lecture hall	grupo	alternativoj	prononco
level	kiel trovi tiun?	kako to najti?	how to find that?	grupo	alternativoj	prononco
level	kiam vi eliras tiun ĉi ejon	ko zapustiš to mesto	when you leave this place	grupo	alternativoj	prononco
level	iru dekstren ĝis la fino de la konstruaĵo	pojdite desno do konca stavbe	go right to the end of the building	grupo	alternativoj	prononco
level	dum eble 100 metroj	mogoče za 100 metrov	for maybe 100 meters	grupo	alternativoj	prononco
level	dekstren denove, rekten dum eble 100 metroj	spet desno, naravnost morda 100 metrov	right again, straight for maybe 100 meters	grupo	alternativoj	prononco
level	kaj estas flava domo	in tam je rumena hiša	and there is a yellow house	grupo	alternativoj	prononco
level	je la maldekstra flanko de la vojo	na levi strani ceste	on the left side of the road	grupo	alternativoj	prononco
level	ŝildoj pri ĉiuj ejoj de IJK	znaki o vseh lokacijah IJK	signs about all IJK sites	grupo	alternativoj	prononco
level	en ĝi, vi trovos ŝildojn pri ĉiuj ejoj de IJK	v njej boste našli oznake o vseh lokacijah IJK	in it, you will find signs about all IJK sites	grupo	alternativoj	prononco
level	mi sendos mesaĝon per poŝtelefono	Pošljem sporočilo na mobilni telefon	I will send a message by mobile phone	grupo	alternativoj	prononco
level	se mi ne trovos	če ga ne najdem	if I don't find it	grupo	alternativoj	prononco
level	ha, bona ideo, ĝis tie!	o, dobra ideja, se vidimo gor!	oh, good idea, see you up there!	grupo	alternativoj	prononco
level	en la prelegejo	v predavalnici	in the lecture hall	grupo	alternativoj	prononco
level	gardanĝeloj? ĉu vi ŝercas?	angeli varuhi? se hecaš	guardian angels? are you kidding?	grupo	alternativoj	prononco
level	prezidanto de TEJO	predsednik TEJO	president of TEJO	grupo	alternativoj	prononco
level	fine mi deziras al vi ĉiuj amuzan semajnon	končno vam vsem želim zabaven teden	finally I wish you all a fun week	grupo	alternativoj	prononco
level	laŭ la lastaj informoj	po zadnjih informacijah	according to the latest information	grupo	alternativoj	prononco
level	ni estas 423 ĉi tie de 38 landoj	tukaj nas je 423 iz 38 držav	we are 423 here from 38 countries	grupo	alternativoj	prononco
level	mi deziras fruktodonan kaj amuzegan IJK-semajnon	Želim vam ploden in zelo zabaven teden IJK	I wish you a fruitful and great fun IJK week	grupo	alternativoj	prononco
level	koran bonvenon nome de la TEJO-estraro	toplo dobrodošlico v imenu uprave TEJO	a warm welcome, on behalf of the TEJO board	grupo	alternativoj	prononco
level	post granda aplaŭdo	po močnem aplavzu	after a big round of applause	grupo	alternativoj	prononco
level	ĉu vi sukcesis resti veka?	ti je uspelo ostati buden?	did you manage to stay awake?	grupo	alternativoj	prononco
level	jes, ĉefe pro mia malsato	ja, predvsem zaradi moje lakote	yes, mainly because of my hunger	grupo	alternativoj	prononco
level	ne, mi ŝercas, estis interese aŭdi	ne, hecam se. je bilo zanimivo slišati	no, I'm kidding. it was interesting to hear	grupo	alternativoj	prononco
level	estis interese aŭdi iom pri la agado	zanimivo je bilo slišati nekaj o dejavnosti	was interesting to hear a little about the activity	grupo	alternativoj	prononco
level	aŭdi pri la agado kaj strukturo de la movado	slišati o dejavnosti in strukturi gibanja	to hear about the activity and structure of the movement	grupo	alternativoj	prononco
level	TEJO-kunsido interesos vin	seansa TEJO vas bo zanimala	a TEJO session will interest you	grupo	alternativoj	prononco
level	eble iu el la TEJO-kunsidoj povas interesi vin	morda vam bo kakšna TEJO seansa zanimiva	maybe some of the TEJO sessions may be interesting to you	grupo	alternativoj	prononco
level	jes eble	ja mogoče	yes maybe	grupo	alternativoj	prononco
level	mi provos	bom poskusil	I will try	grupo	alternativoj	prononco
level	provos ĉeesti	se bo poskušal udeležiti	will try to attend	grupo	alternativoj	prononco
level	mi provos ĉeesti	Se bom poskušal udeležiti	I will try to attend	grupo	alternativoj	prononco
level	ĉeesti unu	udeležiti enega	to attend one	grupo	alternativoj	prononco
level	ĉeesti por vidi	udeležiti se videti	attend to see	grupo	alternativoj	prononco
level	iun tagon	nekega dne (nekega dne)	one day (someday)	grupo	alternativoj	prononco
level	mi provos iun tagon	Bom poskusila nekega dne	I will try one day	grupo	alternativoj	prononco
level	iun tagon ĉeesti	en dan za udeležbo	one day to attend	grupo	alternativoj	prononco
level	ĉeesti iun tagon por vidi	udeležite se kdaj, da vidite	attend someday to see	grupo	alternativoj	prononco
level	mi provos iun tagon ĉeesti unu por vidi	En dan se bom poskusil udeležiti enega, da vidim	I will try one day to attend one to see	grupo	alternativoj	prononco
level	kio estas tio?	kaj je to?	what is that?	grupo	alternativoj	prononco
level	kio estas tio pri ~	kaj je to ~	what is that about ~	grupo	alternativoj	prononco
level	gard-anĝelo	angel čuvaj	a guard angel	grupo	alternativoj	prononco
level	tio pri "gardanĝelo"	tisto o &quot;angelu čuvaju&quot;	that about "guard angel"	grupo	alternativoj	prononco
level	sed kio estas	ampak kaj je	but what is	grupo	alternativoj	prononco
level	sed kio estas tio pri "gardanĝelo"?	ampak kaj je to z &quot;angelom varuhom&quot;?	but what is that about a "guardian angel"?	grupo	alternativoj	prononco
level	ĉu ŝerco?	Šala?	a joke?	grupo	alternativoj	prononco
level	ĉu malbona ŝerco?	slaba šala?	a bad joke?	grupo	alternativoj	prononco
level	malbona ŝerco	slaba šala	bad joke	grupo	alternativoj	prononco
level	iu ŝerco	nekaj šale	some joke	grupo	alternativoj	prononco
level	iu malbona ŝerco	kakšna slaba šala	some bad joke	grupo	alternativoj	prononco
level	ĉu iu malbona ŝerco?	(je to) slaba šala?	(is that) some bad joke?	grupo	alternativoj	prononco
level	mi ŝercas	hecam se	I'm joking	grupo	alternativoj	prononco
level	ne, mi ŝercas	ne, hecam se	no, I'm kidding	grupo	alternativoj	prononco
level	estis interese aŭdi	je bilo zanimivo slišati	it was interesting to hear	grupo	alternativoj	prononco
level	kiel kontakti ~	kako stopiti v stik ~	how to contact ~	grupo	alternativoj	prononco
level	kaj kiel kontakti tiujn anĝelojn?	in kako stopiti v stik s temi angeli?	and how to contact those angels?	grupo	alternativoj	prononco
level	per iu IJK-preĝo eble	s kakšno IJK molitvijo morda	with some IJK prayer maybe	grupo	alternativoj	prononco
level	provu! se ne funkcias vi povas iri al ~	poskusi! če ne deluje, lahko greš na ~	try it! if it doesn't work you can go to ~	grupo	alternativoj	prononco
level	vi povas iri al la ĉambro "La ĉielo" post la tagmanĝo	po kosilu lahko greš v sobo &quot;Nebo&quot;.	you can go to the room "The sky" after lunch	grupo	alternativoj	prononco
level	bonege, unue manĝo, poste ĉielen	super, najprej hrana, potem nebesa	great, first food, then heaven	grupo	alternativoj	prononco
level	unue manĝo, poste ĉielen al la anĝelinoj	najprej hrana, potem pa na nebo k angelom	first food, then in the sky to the angels	grupo	alternativoj	prononco
level	maltro da manĝo	#REF!	#REF!	grupo	alternativoj	prononco
level	post iom maltro da manĝo	po malo manj hrane	after a little less food	grupo	alternativoj	prononco
level	Kabe iras al la ĉambro "La ĉielo"	Kabe gre v sobo &quot;nebo&quot;	Kabe goes to the room "the sky"	grupo	alternativoj	prononco
level	saluton. ĉu estas via unua IJK?	živjo, je to tvoj prvi IJK?	hello, is it your first IJK?	grupo	alternativoj	prononco
level	bone. mi tre ĝojas. mi estas Jesi	v redu. Zelo sem vesel. Jaz sem Jesi	ok. I am very glad. I'm Jesi	grupo	alternativoj	prononco
level	kaj tiu ĉi estas jam mia sesa IJK	in to je že moj šesti IJK	and this is already my sixth IJK	grupo	alternativoj	prononco
level	jen estas papero kun kelkaj demandoj	tukaj je dokument z nekaj vprašanji	here is a paper with some questions	grupo	alternativoj	prononco
level	papero kun demandoj kaj taskoj	papir z vprašanji in nalogami	paper with questions and tasks	grupo	alternativoj	prononco
level	kelkaj demandoj kaj taskoj rilate al la kongreso	nekaj vprašanj in nalog v zvezi s kongresom	some questions and tasks related to the congress	grupo	alternativoj	prononco
level	vi provu solvi ilin	jih poskušaš rešiti	you try to solve them	grupo	alternativoj	prononco
level	mi proponas ke vi provu solvi ilin	Predlagam, da jih poskusite rešiti	I suggest you try to solve them	grupo	alternativoj	prononco
level	kun Ana de Pollando, Boris de Germanio kaj Nacuko de Japanio	z Ano iz Poljske, Borisom iz Nemčije in Natsuko iz Japonske	with Ana from Poland, Boris from Germany and Natsuko from Japan	grupo	alternativoj	prononco
level	nur voku min se vi bezonos helpon	samo pokliči me, če potrebuješ pomoč	just call me if you need help	grupo	alternativoj	prononco
level	poste en la libroservo	kasneje v knjižnem servisu	later in the book service	grupo	alternativoj	prononco
level	kiel do estis en la ĉielo?	pa kako je bilo v nebesih?	so how was it in heaven?	grupo	alternativoj	prononco
level	mi fakte renkontis veran anĝelinon!	Pravzaprav sem srečala pravega angela!	I actually met a real angel!	grupo	alternativoj	prononco
level	ĉielece, mi pensas ke mi fakte renkontis veran anĝelinon!	nebeško, mislim, da sem dejansko srečal pravega angela!	heavenly, I think I actually met a real angel!	grupo	alternativoj	prononco
level	mirinde bela kaj afabla ŝi estis	bila je neverjetno lepa in prijazna	she was amazingly beautiful and kind	grupo	alternativoj	prononco
level	ho, Dio mia! kaj kio estas ŝia nomo?	o moj bog! in kako ji je ime?	oh my god! and what is her name?	grupo	alternativoj	prononco
level	aj, mi jam forgesis!	oh, sem že pozabil!	oh, I already forgot!	grupo	alternativoj	prononco
level	pli kaj pli ebriiĝas	vedno bolj se napije	more and more gets drunk	grupo	alternativoj	prononco
level	en la trinkejo, Kabe pli kaj pli ebriiĝas	v lokalu je Kabe čedalje bolj pijan	in the bar, Kabe gets more and more drunk	grupo	alternativoj	prononco
level	ĉu ankaŭ la trinkejestro?	je tudi barman?	is the bartender too?	grupo	alternativoj	prononco
level	unu bieron mi petas	eno pivo prosim	one beer please	grupo	alternativoj	prononco
level	ĝi kostas 1 eŭron	stane 1 evro	it costs 1 euro	grupo	alternativoj	prononco
level	ĉu vi ŝatus ankaŭ ion alian?	bi radi še kaj drugega?	would you like something else too?	grupo	alternativoj	prononco
level	ne dankon, biero sufiĉas por mi	ne hvala, pivo mi zadostuje	no thanks, beer is enough for me	grupo	alternativoj	prononco
level	ĉu vere? kio pri vodko, labambo kaj inoj?	res? kaj pa vodka, labamba in samice?	really? what about vodka, labamba and females?	grupo	alternativoj	prononco
level	nu, kial ne	no, zakaj pa ne	well, why not	grupo	alternativoj	prononco
level	laŭdire ĝi estas amuza	rečeno je, da je zabavno	it is said to be fun	grupo	alternativoj	prononco
level	mi ankoraŭ ne dancis labambon, sed laŭdire ĝi estas amuza	Nisem še plesal labambe, a so mi rekli, da je zabavno	I haven't danced the labamba yet, but I'm told it's fun	grupo	alternativoj	prononco
level	dum la kantaĵo "La Bamba" homoj dancas	med pesmijo &quot;La Bamba&quot; ljudje plešejo	during the song "La Bamba" people dance	grupo	alternativoj	prononco
level	homoj dancas en granda rondo	ljudje plešejo v velikem krogu	people dance in a big circle	grupo	alternativoj	prononco
level	kaj ene de tiu rondo dancas aliaj homoj	in znotraj tega kroga drugi ljudje plešejo	and within that circle other people dance	grupo	alternativoj	prononco
level	funkcias tiel ke ~	deluje tako, da ~	works so that ~	grupo	alternativoj	prononco
level	funkcias tiel ke homoj dancas en granda rondo	deluje tako, da ljudje plešejo v velikem krogu	works so that people dance in a big circle	grupo	alternativoj	prononco
level	dancas en granda rondo kaj ene de tiu rondo	pleše v velikem krogu in znotraj tega kroga	dances in a big circle and within that circle	grupo	alternativoj	prononco
level	homoj dancas kaj dancas aliaj homoj	ljudje plešejo in drugi ljudje plešejo	people dance and other people dance	grupo	alternativoj	prononco
level	tiuj dancantaj ene de la rondo	tisti, ki plešejo v krogu	those who dance within the circle	grupo	alternativoj	prononco
level	tiuj dancantoj elektas dancanton de la rondo	tisti, ki plešejo, si izberejo plesalca iz kroga	those who dance choose a dancer from the circle	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas ŝin aŭ lin	izbere plesalko in jo poljubi	chooses a dancer and kisses her or him	grupo	alternativoj	prononco
level	kisas ŝin aŭ lin tri-foje sur la vangoj	trikrat poljubi njo ali njega na lica	kisses her or him three times on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas sur la vangoj	izbere plesalko in jo poljubi na lica	chooses a dancer and kisses on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton de la rondo kaj kisas	izbere plesalko iz kroga in poljubi	chooses a dancer from the circle and kisses	grupo	alternativoj	prononco
level	poste ili ŝanĝas lokon	potem zamenjajo mesta	then they change places	grupo	alternativoj	prononco
level	kisas, kisanto, kisito, kisonto, kisoto	poljubi, poljubljajoča se oseba, poljubljena oseba, oseba, ki se bo poljubila, oseba, ki bo poljubljena	kisses, a kissing person, a kissed person, a person who will kiss, a person who will be kissed	grupo	alternativoj	prononco
level	kaj la kisito iĝas kisonto	in poljubljeni postane oseba, ki bo poljubljala	and the kissed becomes a person who will kiss	grupo	alternativoj	prononco
level	tiuj dancantoj elektas kaj poste ili ŝanĝas lokon	ti plesalci izberejo in nato zamenjajo mesta	those dancers choose and then they change places	grupo	alternativoj	prononco
level	la kisinto nun estas kisoto	oseba, ki se je poljubila, je zdaj oseba, ki jo bodo poljubili	the person who kissed is now a person who will be kissed	grupo	alternativoj	prononco
level	tre facile, ĉu ne?	zelo enostavno, kajne?	very easy, right?	grupo	alternativoj	prononco
level	nu, mi esperas ke estas ~	no, upam, da je ~	well, I hope it is ~	grupo	alternativoj	prononco
level	pli facile en la praktiko	lažje v praksi	more easily in practice	grupo	alternativoj	prononco
level	esperas ke estas pli facile	upam, da je lažje	hopes it's easier	grupo	alternativoj	prononco
level	estas pli facile en la praktiko	v praksi je lažje	it's easier in practice	grupo	alternativoj	prononco
level	mi provos iam	Bom poskusil kdaj	I will try sometime	grupo	alternativoj	prononco
level	sed unue la bieron!	ampak najprej pivo!	but first the beer!	grupo	alternativoj	prononco
level	mi provos iam, sed unue la bieron!	Enkrat bom poskusil, ampak najprej pivo!	I'll try one day, but first the beer!	grupo	alternativoj	prononco
level	saĝa knabo	pameten fant	a smart boy	grupo	alternativoj	prononco
level	vi, kiu konas preskaŭ ĉiujn	ti, ki poznaš skoraj vse	you who know almost everyone	grupo	alternativoj	prononco
level	konas preskaŭ ĉiujn ĉi tie	pozna skoraj vse tukaj	knows almost everyone here	grupo	alternativoj	prononco
level	ĉu vi scias kiu estas la knabino	veš kdo je punca?	do you know who the girl is?	grupo	alternativoj	prononco
level	la knabino kiu kunordigis	dekle, ki je koordinirala	the girl who coordinated	grupo	alternativoj	prononco
level	la knabino kiu kunordigis la ’gardanĝelojn’	dekle, ki je koordiniralo 'angele varuhe'	the girl who coordinated the 'guardian angels'	grupo	alternativoj	prononco
level	vi verŝajne pensas pri Jesi	verjetno misliš na Jesija	you are probably thinking of Jesi	grupo	alternativoj	prononco
level	jes, ĝuste!	da, tako je!	yes, that's right!	grupo	alternativoj	prononco
level	mi memoras ke mi aŭdis	Spomnim se, da sem slišal	I remember that I heard	grupo	alternativoj	prononco
level	nun mi memoras ke ~	zdaj se spomnim tega ~	now I remember that ~	grupo	alternativoj	prononco
level	memoras ke mi aŭdis ŝian nomon	spomnim se, da sem slišal njeno ime	remember that I heard her name	grupo	alternativoj	prononco
level	laŭ mi	po mojem mnenju	in my opinion	grupo	alternativoj	prononco
level	ŝi estas stranga persono	ona je čudna oseba	she is a strange person	grupo	alternativoj	prononco
level	laŭ mi ŝi estas stranga persono	po mojem mnenju je čudna oseba	in my opinion she is a strange person	grupo	alternativoj	prononco
level	tute ne trinkas bieron	sploh ne pije piva	doesn't drink beer at all	grupo	alternativoj	prononco
level	kaj ne manĝas viandon	in ne uživa mesa	and does not eat meat	grupo	alternativoj	prononco
level	ŝajnas ke ~	zdi se, da ~	it seems that ~	grupo	alternativoj	prononco
level	ŝia sola intereso estas ~	njen edini interes je ~	her only interest is ~	grupo	alternativoj	prononco
level	sola intereso estas Esperanto-agado	edino zanimanje je esperantska dejavnost	only interest is Esperanto activity	grupo	alternativoj	prononco
level	ŝajnas ke ŝia sola intereso estas Esperanto	zdi se, da jo zanima esperanto	it seems that her only interest is Esperanto	grupo	alternativoj	prononco
level	sed ŝi estas tre bela	ampak je zelo lepa	but she is very beautiful	grupo	alternativoj	prononco
level	estas tre bela kaj afabla	je zelo lepa in prijazna	is very beautiful and kind	grupo	alternativoj	prononco
level	tre bela kaj afabla laŭ mi	zelo lepo in prijazno po mojem mnenju	very nice and kind in my opinion	grupo	alternativoj	prononco
level	eble vi pravas	mogoče imaš prav	maybe you are right	grupo	alternativoj	prononco
level	eble vi pravas pri tio	morda imaš prav glede tega	maybe you are right about that	grupo	alternativoj	prononco
level	preskaŭ neniam estas en la trinkejo	skoraj nikoli ni v baru	is almost never in the bar	grupo	alternativoj	prononco
level	ŝi preskaŭ neniam estas ~	skoraj nikoli ni ~	she is almost never ~	grupo	alternativoj	prononco
level	ne renkontas ŝin ofte	ne srečaj je pogosto	don't meet her often	grupo	alternativoj	prononco
level	mi ne renkontas ofte	Ne srečam se pogosto	I don't meet often	grupo	alternativoj	prononco
level	kaj do mi ne renkontas ŝin ofte	in zato je ne srečam pogosto	and so I don't meet her often	grupo	alternativoj	prononco
level	fajfas pri tiaj homoj	požvižga na take ljudi	whistles about such people	grupo	alternativoj	prononco
level	fakte, mi tute fajfas	pravzaprav se čisto požvižgam	in fact, I'm totally whistling	grupo	alternativoj	prononco
level	mi komprenas ~	Razumem ~	I understand ~	grupo	alternativoj	prononco
level	tiel parolas vera trinkejestro	tako pravi barman govori	that's how a real bartender talks	grupo	alternativoj	prononco
level	prave. je via sano!	prav, torej na vaše zdravje!	rightly, so to your health!	grupo	alternativoj	prononco
level	je via sano! ho, bonega biero	tvojemu zdravju! o, odlično pivo	to your health! oh, great beer	grupo	alternativoj	prononco
level	kompreneble. estis ja mi kiu elektis ĝin	seveda sem bil jaz tisti, ki sem ga izbral	of course, I was the one who chose it	grupo	alternativoj	prononco
level	ĉu vi havas ideon?	imaš kakšno idejo?	do you have any idea?	grupo	alternativoj	prononco
level	kie eblus trovi tiun strangan knabinon?	kje bi bilo mogoče najti to čudno dekle?	where would it be possible to find that strange girl?	grupo	alternativoj	prononco
level	trovi tiun strangan sed tre belan knabinon	najti tisto čudno, a zelo lepo dekle	to find that strange but very beautiful girl	grupo	alternativoj	prononco
level	ideo kie eblus trovi ~	ideja, kje bi ga lahko našli ~	idea where it could be found ~	grupo	alternativoj	prononco
level	havas ideon kie eblus trovi ~	ima idejo, kje bi se dalo najti ~	has an idea where it would be possible to find ~	grupo	alternativoj	prononco
level	tutcerte en la Gufujo	zagotovo v čajnici (Owlery)	definitely in the tea launge(Owlery)	grupo	alternativoj	prononco
level	tiaj homoj konstante sidas	taki ljudje nenehno sedijo	such people are constantly sitting	grupo	alternativoj	prononco
level	konstante sidas tie teumante	nenehno sedi in pije čaj	is constantly sitting there drinking tea	grupo	alternativoj	prononco
level	kia teda vivo!	kako dolgočasno življenje!	what a tedious life!	grupo	alternativoj	prononco
level	Gufujo, estas trankvila ejo	čajna kavarna (Owlery) je miren kraj	the tea launge(Owlery), is a quiet place	grupo	alternativoj	prononco
level	trankvila ejo kie eblas trinki teon	miren kraj, kjer lahko pijete čaj	a quiet place where you can drink tea	grupo	alternativoj	prononco
level	trinki teon, babili, aŭskulti trankvilan muzikon	piti čaj, klepetati, poslušati mirno glasbo	drink tea, chat, listen to quiet music	grupo	alternativoj	prononco
level	aŭskulti trankvilan muzikon kaj simile	poslušanje tihe glasbe in podobno	listening to quiet music and the like	grupo	alternativoj	prononco
level	vi trovos ĝin fine de la koridoro	našli ga boste na koncu hodnika	you will find it at the end of the corridor	grupo	alternativoj	prononco
level	fine de la koridoro ekster la trinkejo	na koncu hodnika pred lokalom	at the end of the corridor outside the bar	grupo	alternativoj	prononco
level	vi ne povas porti vian bieron	ne moreš nositi svojega piva	you can't carry your beer	grupo	alternativoj	prononco
level	porti vian bieron tien	odnesi svoje pivo tja	take your beer there	grupo	alternativoj	prononco
level	sed vi ne povas porti vian bieron tien	vendar tam ne moreš vzeti svojega piva	but you can't take your beer there	grupo	alternativoj	prononco
level	vere estas ujo de gufoj!	res je kraj za sove!	it really is a place for owls!	grupo	alternativoj	prononco
level	al la dancejo unue	najprej na plesišče	to the dance floor first	grupo	alternativoj	prononco
level	eble mi iru unue	mogoče bi moral iti prvi	maybe I should go first	grupo	alternativoj	prononco
level	mi iru al la dancejo unue	naj grem najprej na plesišče	let me go to the dance floor first	grupo	alternativoj	prononco
level	la venonta persono!	naslednja oseba!	next person!	grupo	alternativoj	prononco
level	kion vi volas kara?	kaj hočeš draga	what do you want dear	grupo	alternativoj	prononco
level	ĉu estas libera loko?	je še kakšno prosto mesto?	is there a free place?	grupo	alternativoj	prononco
level	jes, certe	da, zagotovo	yes, for sure	grupo	alternativoj	prononco
level	tre agrable ĉi tie	zelo lepo tukaj	very nice here	grupo	alternativoj	prononco
level	ĉi tie en la gufujo	tukaj v čajnici (sovnjak)	here in the tea launge(owlery)	grupo	alternativoj	prononco
level	mi bezonas iom da trankvilo	Potrebujem malo miru	I need some tranquility	grupo	alternativoj	prononco
level	post tre streĉa tago	po zelo stresnem dnevu	after a very stressful day	grupo	alternativoj	prononco
level	trankvilo post streĉa tago	mir po napornem dnevu	tranquility after a stressful day	grupo	alternativoj	prononco
level	la etoso en gufujo	vzdušje v čajnici (sovnjak)	the atmosphere in a tea launge(owlery)	grupo	alternativoj	prononco
level	~ estas tre bona kontrasto	~ je zelo dober kontrast	~ is a very good contrast	grupo	alternativoj	prononco
level	kontrasto al la aliaj okazaĵoj	v nasprotju z drugimi dogodki	contrast to the other events	grupo	alternativoj	prononco
level	la aliaj okazaĵoj dum IJK	ostali dogodki med IJK	the other events during IJK	grupo	alternativoj	prononco
level	la etoso estas kontrasto al la aliaj okazaĵoj	vzdušje je v nasprotju z ostalimi dogodki	the atmosphere is a contrast to the other events	grupo	alternativoj	prononco
level	estas tre bona kontrasto, ĉu ne?	je zelo dober kontrast, kajne?	it's a very good contrast, isn't it?	grupo	alternativoj	prononco
level	jes, mallaŭta muziko	ja, nežna glasba	yes, soft music	grupo	alternativoj	prononco
level	mallaŭta muziko, trankvila babilado	nežna glasba, miren pogovor	soft music, quiet conversation	grupo	alternativoj	prononco
level	trankvila babilado kaj iu interesa teo	miren klepet in zanimiv čaj	quiet chat and some interesting tea	grupo	alternativoj	prononco
level	perfekte por rehavi fortojn	kot nalašč za povrnitev moči	perfect for regaining strength	grupo	alternativoj	prononco
level	vi ŝajnas ege laca	izgledate zelo utrujeni	you seem extremely tired	grupo	alternativoj	prononco
level	kion vi faris dum la tuta tago?	kaj si počel cel dan?	what did you do all day?	grupo	alternativoj	prononco
level	unue mi faris afiŝon	najprej sem naredil objavo	first I made a post	grupo	alternativoj	prononco
level	afiŝo por la morgaŭaj ekskursoj	objava za jutrišnje izlete	post for tomorrow's excursions	grupo	alternativoj	prononco
level	mi faris afiŝon por ekskursoj	Naredil sem objavo za izlete	I made a post for excursions	grupo	alternativoj	prononco
level	cetere, ĉu vi iros?	mimogrede, greš?	by the way, are you going?	grupo	alternativoj	prononco
level	iros al ekskurso	bo šla na ekskurzijo	will go on an excursion	grupo	alternativoj	prononco
level	ĉu vi iros al iu ekskurso?	greš na kakšno ekskurzijo?	are you going on any excursion?	grupo	alternativoj	prononco
level	jes, al la granda akvofalo	ja, do velikega slapa	yes, to the great waterfall	grupo	alternativoj	prononco
level	kaj poste al ekspozicio	potem pa na razstavo	and then to an exhibition	grupo	alternativoj	prononco
level	ekspozicio pri moderna arto	razstava o sodobni umetnosti	an exhibition on modern art	grupo	alternativoj	prononco
level	al akvofalo kaj poste al ekspozicio	do slapa in nato na razstavo	to a waterfall and then to an exhibition	grupo	alternativoj	prononco
level	bona elekto	dobra izbira	a good choice	grupo	alternativoj	prononco
level	ankaŭ mi iros tien	Tudi jaz bom šel tja	I will go there too	grupo	alternativoj	prononco
level	ĉiukaze, mi gvidis diskutrondon	kakorkoli že, vodil sem razpravljalno skupino	anyway, I led a discussion group	grupo	alternativoj	prononco
level	pendigi afiŝojn	za obešanje plakatov	to hang posters	grupo	alternativoj	prononco
level	post la pendigado de la ekskursafiŝoj	po izobešanju izletniških plakatov	after the hanging of the excursion posters	grupo	alternativoj	prononco
level	diskutrondo kun la titolo "feminismo"	diskusijska skupina z naslovom &quot;feminizem&quot;	discussion group with the title "feminism"	grupo	alternativoj	prononco
level	gvidis diskuton kun la titolo "feminismo"	vodila razpravo z naslovom &quot;feminizem&quot;	led a discussion with the title "feminism"	grupo	alternativoj	prononco
level	ĉu feminismo samas en diversaj landoj?	ali je feminizem v različnih državah enak?	is feminism the same in different countries?	grupo	alternativoj	prononco
level	interesa kaj vigla diskuto	zanimiva in živahna razprava	interesting and lively discussion	grupo	alternativoj	prononco
level	estis tre interesa kaj vigla	je bilo zelo zanimivo in živahno	was very interesting and lively	grupo	alternativoj	prononco
level	dum la lastaj kvin horoj	za zadnjih pet ur	for the last five hours	grupo	alternativoj	prononco
level	mi estis en longa kunsido	Bil sem na dolgi seji	I was in a long session	grupo	alternativoj	prononco
level	dum lastaj horoj mi estis en komitatkunsido	zadnjih nekaj ur sem bil na seji odbora	for the last few hours I have been in a committee meeting	grupo	alternativoj	prononco
level	en longa komitatkunsido	na dolgi seji odbora	in a long committee meeting	grupo	alternativoj	prononco
level	vere estis tro longa	res je bilo predolgo	it really was too long	grupo	alternativoj	prononco
level	la komitato finkunsidis	komisija je zaključila sejo	the committee has concluded its meeting	grupo	alternativoj	prononco
level	sed nun la komitato finis kunsidon	zdaj pa je odbor končal sejo	but now the committee has finished the meeting	grupo	alternativoj	prononco
level	vere estis longa, sed nun finiĝis	bilo je res dolgo, zdaj pa je konec	it was really long, but now it's over	grupo	alternativoj	prononco
level	ha, vi do estas komitatano?	oh, torej si član komisije?	oh, so you're a committee member?	grupo	alternativoj	prononco
