B.te content.tsv
Level	Esperanto	te	en-us	Grupo	Alternativoj	Pronoco
level	ĉeesti unu	ఒకదానికి హాజరు కావడానికి	to attend one	grupo	alternativoj	prononco
level	ĉeesti por vidi	చూడటానికి హాజరు	attend to see	grupo	alternativoj	prononco
level	iun tagon	ఒక రోజు (ఏదో ఒక రోజు)	one day (someday)	grupo	alternativoj	prononco
level	mi provos iun tagon	నేను ఒక రోజు ప్రయత్నిస్తాను	I will try one day	grupo	alternativoj	prononco
level	iun tagon ĉeesti	హాజరు కావడానికి ఒక రోజు	one day to attend	grupo	alternativoj	prononco
level	ĉeesti iun tagon por vidi	చూడటానికి ఏదో ఒక రోజు హాజరు	attend someday to see	grupo	alternativoj	prononco
level	mi provos iun tagon ĉeesti unu por vidi	నేను చూడటానికి ఒక రోజు హాజరు కావడానికి ప్రయత్నిస్తాను	I will try one day to attend one to see	grupo	alternativoj	prononco
level	kio estas tio?	అది ఏమిటి?	what is that?	grupo	alternativoj	prononco
level	kio estas tio pri ~	దాని గురించి ఏమిటి ~	what is that about ~	grupo	alternativoj	prononco
level	gard-anĝelo	ఒక గార్డు దేవదూత	a guard angel	grupo	alternativoj	prononco
level	tio pri "gardanĝelo"	అది &quot;గార్డ్ ఏంజెల్&quot; గురించి	that about "guard angel"	grupo	alternativoj	prononco
level	sed kio estas	కానీ ఏమిటి	but what is	grupo	alternativoj	prononco
level	sed kio estas tio pri "gardanĝelo"?	కానీ &quot;సంరక్షక దేవదూత&quot; గురించి ఏమిటి?	but what is that about a "guardian angel"?	grupo	alternativoj	prononco
level	ĉu ŝerco?	ఒక హాస్యపు జల్లు?	a joke?	grupo	alternativoj	prononco
level	ĉu malbona ŝerco?	చెడ్డ జోక్?	a bad joke?	grupo	alternativoj	prononco
level	malbona ŝerco	చెత్త జోకు	bad joke	grupo	alternativoj	prononco
level	iu ŝerco	కొన్ని జోక్	some joke	grupo	alternativoj	prononco
level	iu malbona ŝerco	కొన్ని చెడ్డ జోక్	some bad joke	grupo	alternativoj	prononco
level	ĉu iu malbona ŝerco?	(అది) ఏదైనా చెడ్డ జోక్?	(is that) some bad joke?	grupo	alternativoj	prononco
level	mi ŝercas	నేను చమత్కరిస్తున్నాను	I'm joking	grupo	alternativoj	prononco
level	ne, mi ŝercas	లేదు, నేను తమాషా చేస్తున్నాను	no, I'm kidding	grupo	alternativoj	prononco
level	estis interese aŭdi	వినడానికి ఆసక్తికరంగా ఉంది	it was interesting to hear	grupo	alternativoj	prononco
level	kiel kontakti ~	ఎలా సంప్రదించాలి ~	how to contact ~	grupo	alternativoj	prononco
level	kaj kiel kontakti tiujn anĝelojn?	మరియు ఆ దేవదూతలను ఎలా సంప్రదించాలి?	and how to contact those angels?	grupo	alternativoj	prononco
level	per iu IJK-preĝo eble	కొన్ని IJK ప్రార్థనతో ఉండవచ్చు	with some IJK prayer maybe	grupo	alternativoj	prononco
level	provu! se ne funkcias vi povas iri al ~	ప్రయత్నించు! అది పని చేయకపోతే మీరు ~కి వెళ్లవచ్చు	try it! if it doesn't work you can go to ~	grupo	alternativoj	prononco
level	vi povas iri al la ĉambro "La ĉielo" post la tagmanĝo	మీరు భోజనం తర్వాత &quot;ది స్కై&quot; గదికి వెళ్ళవచ్చు	you can go to the room "The sky" after lunch	grupo	alternativoj	prononco
level	bonege, unue manĝo, poste ĉielen	గొప్ప, మొదటి ఆహారం, తర్వాత స్వర్గం	great, first food, then heaven	grupo	alternativoj	prononco
level	unue manĝo, poste ĉielen al la anĝelinoj	మొదటి ఆహారం, తర్వాత ఆకాశంలో దేవదూతలకు	first food, then in the sky to the angels	grupo	alternativoj	prononco
level	maltro da manĝo	#REF!	#REF!	grupo	alternativoj	prononco
level	post iom maltro da manĝo	కొంచెం తక్కువ ఆహారం తర్వాత	after a little less food	grupo	alternativoj	prononco
level	Kabe iras al la ĉambro "La ĉielo"	కబే &quot;ఆకాశం&quot; గదికి వెళ్తాడు	Kabe goes to the room "the sky"	grupo	alternativoj	prononco
level	saluton. ĉu estas via unua IJK?	హలో, ఇది మీ మొదటి IJKనా?	hello, is it your first IJK?	grupo	alternativoj	prononco
level	bone. mi tre ĝojas. mi estas Jesi	అలాగే. నేను చాలా సంతోషిస్తున్నాను. నేను జెసిని	ok. I am very glad. I'm Jesi	grupo	alternativoj	prononco
level	kaj tiu ĉi estas jam mia sesa IJK	మరియు ఇది ఇప్పటికే నా ఆరవ IJK	and this is already my sixth IJK	grupo	alternativoj	prononco
level	jen estas papero kun kelkaj demandoj	ఇక్కడ కొన్ని ప్రశ్నలతో కూడిన పేపర్ ఉంది	here is a paper with some questions	grupo	alternativoj	prononco
level	papero kun demandoj kaj taskoj	ప్రశ్నలు మరియు పనులతో కాగితం	paper with questions and tasks	grupo	alternativoj	prononco
level	kelkaj demandoj kaj taskoj rilate al la kongreso	కాంగ్రెస్‌కు సంబంధించిన కొన్ని ప్రశ్నలు మరియు పనులు	some questions and tasks related to the congress	grupo	alternativoj	prononco
level	vi provu solvi ilin	మీరు వాటిని పరిష్కరించడానికి ప్రయత్నించండి	you try to solve them	grupo	alternativoj	prononco
level	mi proponas ke vi provu solvi ilin	వాటిని పరిష్కరించడానికి ప్రయత్నించమని నేను సూచిస్తున్నాను	I suggest you try to solve them	grupo	alternativoj	prononco
level	kun Ana de Pollando, Boris de Germanio kaj Nacuko de Japanio	పోలాండ్ నుండి అనా, జర్మనీ నుండి బోరిస్ మరియు జపాన్ నుండి నట్సుకోతో కలిసి	with Ana from Poland, Boris from Germany and Natsuko from Japan	grupo	alternativoj	prononco
level	nur voku min se vi bezonos helpon	మీకు సహాయం కావాలంటే నాకు కాల్ చేయండి	just call me if you need help	grupo	alternativoj	prononco
level	poste en la libroservo	తరువాత పుస్తక సేవలో	later in the book service	grupo	alternativoj	prononco
level	kiel do estis en la ĉielo?	కాబట్టి స్వర్గంలో ఎలా ఉంది?	so how was it in heaven?	grupo	alternativoj	prononco
level	mi fakte renkontis veran anĝelinon!	నేను నిజంగా ఒక దేవదూతను కలిశాను!	I actually met a real angel!	grupo	alternativoj	prononco
level	ĉielece, mi pensas ke mi fakte renkontis veran anĝelinon!	స్వర్గీయ, నేను నిజంగా ఒక నిజమైన దేవదూతను కలుసుకున్నాను!	heavenly, I think I actually met a real angel!	grupo	alternativoj	prononco
level	mirinde bela kaj afabla ŝi estis	ఆమె అద్భుతంగా అందంగా మరియు దయగా ఉంది	she was amazingly beautiful and kind	grupo	alternativoj	prononco
level	ho, Dio mia! kaj kio estas ŝia nomo?	ఓరి దేవుడా! మరియు ఆమె పేరు ఏమిటి?	oh my god! and what is her name?	grupo	alternativoj	prononco
level	aj, mi jam forgesis!	ఓహ్, నేను ఇప్పటికే మర్చిపోయాను!	oh, I already forgot!	grupo	alternativoj	prononco
level	pli kaj pli ebriiĝas	మరింత ఎక్కువగా తాగుతాడు	more and more gets drunk	grupo	alternativoj	prononco
level	en la trinkejo, Kabe pli kaj pli ebriiĝas	బార్‌లో, కాబే మరింత ఎక్కువగా తాగుతాడు	in the bar, Kabe gets more and more drunk	grupo	alternativoj	prononco
level	ĉu ankaŭ la trinkejestro?	బార్టెండర్ కూడానా?	is the bartender too?	grupo	alternativoj	prononco
level	unu bieron mi petas	దయచేసి ఒక బీర్	one beer please	grupo	alternativoj	prononco
level	ĝi kostas 1 eŭron	దీని ధర 1 యూరో	it costs 1 euro	grupo	alternativoj	prononco
level	ĉu vi ŝatus ankaŭ ion alian?	మీరు కూడా ఇంకేదైనా కావాలనుకుంటున్నారా?	would you like something else too?	grupo	alternativoj	prononco
level	ne dankon, biero sufiĉas por mi	లేదు ధన్యవాదాలు, నాకు బీర్ సరిపోతుంది	no thanks, beer is enough for me	grupo	alternativoj	prononco
level	ĉu vere? kio pri vodko, labambo kaj inoj?	నిజంగా? వోడ్కా, లబాంబా మరియు ఆడవాళ్ళ గురించి ఏమిటి?	really? what about vodka, labamba and females?	grupo	alternativoj	prononco
level	nu, kial ne	బాగా, ఎందుకు కాదు	well, why not	grupo	alternativoj	prononco
level	laŭdire ĝi estas amuza	ఇది సరదాగా ఉంటుంది	it is said to be fun	grupo	alternativoj	prononco
level	mi ankoraŭ ne dancis labambon, sed laŭdire ĝi estas amuza	నేను ఇంకా లంబబా డాన్స్ చేయలేదు, కానీ ఇది సరదాగా ఉందని నాకు చెప్పబడింది	I haven't danced the labamba yet, but I'm told it's fun	grupo	alternativoj	prononco
level	dum la kantaĵo "La Bamba" homoj dancas	&quot;లా బాంబా&quot; పాట సమయంలో ప్రజలు నృత్యం చేస్తారు	during the song "La Bamba" people dance	grupo	alternativoj	prononco
level	homoj dancas en granda rondo	ప్రజలు పెద్ద వృత్తంలో నృత్యం చేస్తారు	people dance in a big circle	grupo	alternativoj	prononco
level	kaj ene de tiu rondo dancas aliaj homoj	మరియు ఆ సర్కిల్‌లో ఇతర వ్యక్తులు నృత్యం చేస్తారు	and within that circle other people dance	grupo	alternativoj	prononco
level	funkcias tiel ke ~	పని చేస్తుంది కాబట్టి ~	works so that ~	grupo	alternativoj	prononco
level	funkcias tiel ke homoj dancas en granda rondo	ప్రజలు పెద్ద సర్కిల్‌లో నృత్యం చేసేలా పని చేస్తుంది	works so that people dance in a big circle	grupo	alternativoj	prononco
level	dancas en granda rondo kaj ene de tiu rondo	ఒక పెద్ద సర్కిల్‌లో మరియు ఆ సర్కిల్‌లో నృత్యం చేస్తుంది	dances in a big circle and within that circle	grupo	alternativoj	prononco
level	homoj dancas kaj dancas aliaj homoj	ప్రజలు నృత్యం చేస్తారు మరియు ఇతర వ్యక్తులు నృత్యం చేస్తారు	people dance and other people dance	grupo	alternativoj	prononco
level	tiuj dancantaj ene de la rondo	సర్కిల్ లోపల నృత్యం చేసే వారు	those who dance within the circle	grupo	alternativoj	prononco
level	tiuj dancantoj elektas dancanton de la rondo	నృత్యం చేసే వారు సర్కిల్ నుండి ఒక నర్తకిని ఎన్నుకుంటారు	those who dance choose a dancer from the circle	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas ŝin aŭ lin	ఒక నర్తకిని ఎంచుకుని, ఆమెను లేదా అతనిని ముద్దుపెట్టుకుంటాడు	chooses a dancer and kisses her or him	grupo	alternativoj	prononco
level	kisas ŝin aŭ lin tri-foje sur la vangoj	ఆమె లేదా అతని బుగ్గలపై మూడు సార్లు ముద్దు పెట్టుకుంటుంది	kisses her or him three times on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas sur la vangoj	ఒక నర్తకిని ఎంచుకుని బుగ్గలపై ముద్దులు పెట్టాడు	chooses a dancer and kisses on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton de la rondo kaj kisas	సర్కిల్ మరియు ముద్దుల నుండి ఒక నర్తకిని ఎంచుకుంటుంది	chooses a dancer from the circle and kisses	grupo	alternativoj	prononco
level	poste ili ŝanĝas lokon	అప్పుడు వారు స్థలాలను మారుస్తారు	then they change places	grupo	alternativoj	prononco
level	kisas, kisanto, kisito, kisonto, kisoto	ముద్దులు, ముద్దుపెట్టుకునే వ్యక్తి, ముద్దుపెట్టుకున్న వ్యక్తి, ముద్దుపెట్టుకునే వ్యక్తి, ముద్దుపెట్టుకునే వ్యక్తి	kisses, a kissing person, a kissed person, a person who will kiss, a person who will be kissed	grupo	alternativoj	prononco
level	kaj la kisito iĝas kisonto	మరియు ముద్దుపెట్టుకున్న వ్యక్తి ముద్దు పెట్టుకునే వ్యక్తి అవుతాడు	and the kissed becomes a person who will kiss	grupo	alternativoj	prononco
level	tiuj dancantoj elektas kaj poste ili ŝanĝas lokon	ఆ డ్యాన్సర్లు ఎంచుకుంటారు మరియు వారు స్థలాలను మారుస్తారు	those dancers choose and then they change places	grupo	alternativoj	prononco
level	la kisinto nun estas kisoto	ముద్దుపెట్టుకున్న వ్యక్తి ఇప్పుడు ముద్దుపెట్టుకునే వ్యక్తి	the person who kissed is now a person who will be kissed	grupo	alternativoj	prononco
level	tre facile, ĉu ne?	చాలా సులభం, సరియైనదా?	very easy, right?	grupo	alternativoj	prononco
level	nu, mi esperas ke estas ~	బాగా, అది ~ అని నేను ఆశిస్తున్నాను	well, I hope it is ~	grupo	alternativoj	prononco
level	pli facile en la praktiko	ఆచరణలో మరింత సులభంగా	more easily in practice	grupo	alternativoj	prononco
level	esperas ke estas pli facile	ఇది సులభం అని ఆశిస్తున్నాను	hopes it's easier	grupo	alternativoj	prononco
level	estas pli facile en la praktiko	ఇది ఆచరణలో సులభం	it's easier in practice	grupo	alternativoj	prononco
level	mi provos iam	నేను ఎప్పుడైనా ప్రయత్నిస్తాను	I will try sometime	grupo	alternativoj	prononco
level	sed unue la bieron!	కానీ మొదట బీర్!	but first the beer!	grupo	alternativoj	prononco
level	mi provos iam, sed unue la bieron!	నేను ఒక రోజు ప్రయత్నిస్తాను, కానీ మొదట బీర్!	I'll try one day, but first the beer!	grupo	alternativoj	prononco
level	saĝa knabo	ఒక తెలివైన అబ్బాయి	a smart boy	grupo	alternativoj	prononco
level	vi, kiu konas preskaŭ ĉiujn	మీరు దాదాపు అందరికీ తెలుసు	you who know almost everyone	grupo	alternativoj	prononco
level	konas preskaŭ ĉiujn ĉi tie	ఇక్కడ దాదాపు అందరికీ తెలుసు	knows almost everyone here	grupo	alternativoj	prononco
level	ĉu vi scias kiu estas la knabino	ఆ అమ్మాయి ఎవరో తెలుసా?	do you know who the girl is?	grupo	alternativoj	prononco
level	la knabino kiu kunordigis	సమన్వయం చేసిన అమ్మాయి	the girl who coordinated	grupo	alternativoj	prononco
level	la knabino kiu kunordigis la ’gardanĝelojn’	సంరక్షక దేవదూతలను' సమన్వయం చేసిన అమ్మాయి	the girl who coordinated the 'guardian angels'	grupo	alternativoj	prononco
level	vi verŝajne pensas pri Jesi	మీరు బహుశా జెసి గురించి ఆలోచిస్తున్నారు	you are probably thinking of Jesi	grupo	alternativoj	prononco
level	jes, ĝuste!	అవును అది ఒప్పు!	yes, that's right!	grupo	alternativoj	prononco
level	mi memoras ke mi aŭdis	నేను విన్నట్లు నాకు గుర్తుంది	I remember that I heard	grupo	alternativoj	prononco
level	nun mi memoras ke ~	ఇప్పుడు నాకు అది గుర్తుంది ~	now I remember that ~	grupo	alternativoj	prononco
level	memoras ke mi aŭdis ŝian nomon	నేను ఆమె పేరు విన్నానని గుర్తుంచుకోండి	remember that I heard her name	grupo	alternativoj	prononco
level	laŭ mi	నా అభిప్రాయం లో	in my opinion	grupo	alternativoj	prononco
level	ŝi estas stranga persono	ఆమె ఒక విచిత్రమైన వ్యక్తి	she is a strange person	grupo	alternativoj	prononco
level	laŭ mi ŝi estas stranga persono	నా అభిప్రాయం ప్రకారం ఆమె ఒక విచిత్రమైన వ్యక్తి	in my opinion she is a strange person	grupo	alternativoj	prononco
level	tute ne trinkas bieron	బీరు అస్సలు తాగడు	doesn't drink beer at all	grupo	alternativoj	prononco
level	kaj ne manĝas viandon	మరియు మాంసం తినడు	and does not eat meat	grupo	alternativoj	prononco
level	ŝajnas ke ~	~ అని తెలుస్తోంది	it seems that ~	grupo	alternativoj	prononco
level	ŝia sola intereso estas ~	ఆమె ఆసక్తి ఒక్కటే ~	her only interest is ~	grupo	alternativoj	prononco
level	sola intereso estas Esperanto-agado	ఆసక్తి మాత్రమే ఎస్పరాంటో కార్యాచరణ	only interest is Esperanto activity	grupo	alternativoj	prononco
level	ŝajnas ke ŝia sola intereso estas Esperanto	ఆమె ఆసక్తి మాత్రమే ఎస్పెరాంటో అని తెలుస్తోంది	it seems that her only interest is Esperanto	grupo	alternativoj	prononco
level	sed ŝi estas tre bela	కానీ ఆమె చాలా అందంగా ఉంది	but she is very beautiful	grupo	alternativoj	prononco
level	estas tre bela kaj afabla	చాలా అందంగా మరియు దయతో ఉంది	is very beautiful and kind	grupo	alternativoj	prononco
level	tre bela kaj afabla laŭ mi	నా అభిప్రాయం ప్రకారం చాలా బాగుంది మరియు దయ	very nice and kind in my opinion	grupo	alternativoj	prononco
level	eble vi pravas	నీవే సరి కావచ్చు	maybe you are right	grupo	alternativoj	prononco
level	eble vi pravas pri tio	బహుశా మీరు దాని గురించి సరైనది కావచ్చు	maybe you are right about that	grupo	alternativoj	prononco
level	preskaŭ neniam estas en la trinkejo	బార్‌లో దాదాపు ఎప్పుడూ ఉండదు	is almost never in the bar	grupo	alternativoj	prononco
level	ŝi preskaŭ neniam estas ~	ఆమె దాదాపు ఎప్పుడూ ~	she is almost never ~	grupo	alternativoj	prononco
level	ne renkontas ŝin ofte	ఆమెను తరచుగా కలవవద్దు	don't meet her often	grupo	alternativoj	prononco
level	mi ne renkontas ofte	నేను తరచుగా కలవను	I don't meet often	grupo	alternativoj	prononco
level	kaj do mi ne renkontas ŝin ofte	మరియు నేను ఆమెను తరచుగా కలవను	and so I don't meet her often	grupo	alternativoj	prononco
level	fajfas pri tiaj homoj	అలాంటి వారి గురించి ఈలలు	whistles about such people	grupo	alternativoj	prononco
level	fakte, mi tute fajfas	నిజానికి, నేను పూర్తిగా ఈల వేస్తున్నాను	in fact, I'm totally whistling	grupo	alternativoj	prononco
level	mi komprenas ~	నాకు అర్థమైంది ~	I understand ~	grupo	alternativoj	prononco
level	tiel parolas vera trinkejestro	నిజమైన బార్టెండర్ ఎలా మాట్లాడతాడు	that's how a real bartender talks	grupo	alternativoj	prononco
level	prave. je via sano!	సరిగ్గా, మీ ఆరోగ్యానికి!	rightly, so to your health!	grupo	alternativoj	prononco
level	je via sano! ho, bonega biero	మీ ఆరోగ్యానికి! ఓహ్, గొప్ప బీర్	to your health! oh, great beer	grupo	alternativoj	prononco
level	kompreneble. estis ja mi kiu elektis ĝin	వాస్తవానికి, నేను దానిని ఎంచుకున్నాను	of course, I was the one who chose it	grupo	alternativoj	prononco
level	ĉu vi havas ideon?	నీకమైనా తెలుసా?	do you have any idea?	grupo	alternativoj	prononco
level	kie eblus trovi tiun strangan knabinon?	ఆ వింత అమ్మాయి ఎక్కడ దొరుకుతుంది?	where would it be possible to find that strange girl?	grupo	alternativoj	prononco
level	trovi tiun strangan sed tre belan knabinon	ఆ వింత కానీ చాలా అందమైన అమ్మాయిని కనుగొనడానికి	to find that strange but very beautiful girl	grupo	alternativoj	prononco
level	ideo kie eblus trovi ~	అది ఎక్కడ దొరుకుతుందనే ఆలోచన ~	idea where it could be found ~	grupo	alternativoj	prononco
level	havas ideon kie eblus trovi ~	ఎక్కడ కనుగొనడం సాధ్యమవుతుందనే ఆలోచన ఉంది ~	has an idea where it would be possible to find ~	grupo	alternativoj	prononco
level	tutcerte en la Gufujo	ఖచ్చితంగా టీ లాంజ్‌లో (ఔలరీ)	definitely in the tea launge(Owlery)	grupo	alternativoj	prononco
level	tiaj homoj konstante sidas	అలాంటి వ్యక్తులు నిరంతరం కూర్చుని ఉంటారు	such people are constantly sitting	grupo	alternativoj	prononco
level	konstante sidas tie teumante	నిరంతరం టీ తాగుతూ కూర్చున్నాడు	is constantly sitting there drinking tea	grupo	alternativoj	prononco
level	kia teda vivo!	ఎంత దుర్భరమైన జీవితం!	what a tedious life!	grupo	alternativoj	prononco
level	Gufujo, estas trankvila ejo	టీ లాంజ్ (Owlery), ఒక నిశ్శబ్ద ప్రదేశం	the tea launge(Owlery), is a quiet place	grupo	alternativoj	prononco
level	trankvila ejo kie eblas trinki teon	మీరు టీ త్రాగడానికి ఒక నిశ్శబ్ద ప్రదేశం	a quiet place where you can drink tea	grupo	alternativoj	prononco
level	trinki teon, babili, aŭskulti trankvilan muzikon	టీ తాగండి, చాట్ చేయండి, నిశ్శబ్ద సంగీతం వినండి	drink tea, chat, listen to quiet music	grupo	alternativoj	prononco
level	aŭskulti trankvilan muzikon kaj simile	నిశ్శబ్ద సంగీతాన్ని వినడం మరియు ఇలాంటివి	listening to quiet music and the like	grupo	alternativoj	prononco
level	vi trovos ĝin fine de la koridoro	మీరు దానిని కారిడార్ చివరిలో కనుగొంటారు	you will find it at the end of the corridor	grupo	alternativoj	prononco
level	fine de la koridoro ekster la trinkejo	బార్ వెలుపల కారిడార్ చివరిలో	at the end of the corridor outside the bar	grupo	alternativoj	prononco
level	vi ne povas porti vian bieron	మీరు మీ బీరును తీసుకెళ్లలేరు	you can't carry your beer	grupo	alternativoj	prononco
level	porti vian bieron tien	మీ బీరును అక్కడికి తీసుకెళ్లండి	take your beer there	grupo	alternativoj	prononco
level	sed vi ne povas porti vian bieron tien	కానీ మీరు మీ బీరును అక్కడికి తీసుకెళ్లలేరు	but you can't take your beer there	grupo	alternativoj	prononco
level	vere estas ujo de gufoj!	ఇది నిజంగా గుడ్లగూబలకు చోటు!	it really is a place for owls!	grupo	alternativoj	prononco
level	al la dancejo unue	మొదట డ్యాన్స్ ఫ్లోర్‌కి	to the dance floor first	grupo	alternativoj	prononco
level	eble mi iru unue	బహుశా నేను మొదట వెళ్ళాలి	maybe I should go first	grupo	alternativoj	prononco
level	mi iru al la dancejo unue	నన్ను ముందుగా డ్యాన్స్ ఫ్లోర్‌కి వెళ్లనివ్వండి	let me go to the dance floor first	grupo	alternativoj	prononco
level	la venonta persono!	తదుపరి వ్యక్తి!	next person!	grupo	alternativoj	prononco
level	kion vi volas kara?	నీకు ఏమి కావాలి ప్రియతమా	what do you want dear	grupo	alternativoj	prononco
level	ĉu estas libera loko?	ఖాళీ స్థలం ఉందా?	is there a free place?	grupo	alternativoj	prononco
level	jes, certe	ఖచ్చితంగా అవును	yes, for sure	grupo	alternativoj	prononco
level	tre agrable ĉi tie	ఇక్కడ చాలా బాగుంది	very nice here	grupo	alternativoj	prononco
level	ĉi tie en la gufujo	ఇక్కడ టీ లాంజ్‌లో (గుడ్లగూబ)	here in the tea launge(owlery)	grupo	alternativoj	prononco
level	mi bezonas iom da trankvilo	నాకు కొంత ప్రశాంతత కావాలి	I need some tranquility	grupo	alternativoj	prononco
level	post tre streĉa tago	చాలా ఒత్తిడితో కూడిన రోజు తర్వాత	after a very stressful day	grupo	alternativoj	prononco
level	trankvilo post streĉa tago	ఒత్తిడితో కూడిన రోజు తర్వాత ప్రశాంతత	tranquility after a stressful day	grupo	alternativoj	prononco
level	la etoso en gufujo	టీ లాంజ్ (గుడ్లగూబ)లోని వాతావరణం	the atmosphere in a tea launge(owlery)	grupo	alternativoj	prononco
level	~ estas tre bona kontrasto	~ చాలా మంచి కాంట్రాస్ట్	~ is a very good contrast	grupo	alternativoj	prononco
level	kontrasto al la aliaj okazaĵoj	ఇతర సంఘటనలకు విరుద్ధంగా	contrast to the other events	grupo	alternativoj	prononco
level	la aliaj okazaĵoj dum IJK	IJK సమయంలో జరిగిన ఇతర సంఘటనలు	the other events during IJK	grupo	alternativoj	prononco
level	la etoso estas kontrasto al la aliaj okazaĵoj	వాతావరణం ఇతర సంఘటనలకు విరుద్ధంగా ఉంది	the atmosphere is a contrast to the other events	grupo	alternativoj	prononco
level	estas tre bona kontrasto, ĉu ne?	ఇది చాలా మంచి కాంట్రాస్ట్, కాదా?	it's a very good contrast, isn't it?	grupo	alternativoj	prononco
level	jes, mallaŭta muziko	అవును, మృదువైన సంగీతం	yes, soft music	grupo	alternativoj	prononco
level	mallaŭta muziko, trankvila babilado	మృదువైన సంగీతం, నిశ్శబ్ద సంభాషణ	soft music, quiet conversation	grupo	alternativoj	prononco
level	trankvila babilado kaj iu interesa teo	నిశ్శబ్ద చాట్ మరియు కొన్ని ఆసక్తికరమైన టీ	quiet chat and some interesting tea	grupo	alternativoj	prononco
level	perfekte por rehavi fortojn	బలాన్ని తిరిగి పొందడానికి సరైనది	perfect for regaining strength	grupo	alternativoj	prononco
level	vi ŝajnas ege laca	మీరు చాలా అలసిపోయినట్లున్నారు	you seem extremely tired	grupo	alternativoj	prononco
level	kion vi faris dum la tuta tago?	మీరు రోజంతా ఏమి చేసారు?	what did you do all day?	grupo	alternativoj	prononco
level	unue mi faris afiŝon	మొదట నేను ఒక పోస్ట్ చేసాను	first I made a post	grupo	alternativoj	prononco
level	afiŝo por la morgaŭaj ekskursoj	రేపటి విహారయాత్రల కోసం పోస్ట్ చేయండి	post for tomorrow's excursions	grupo	alternativoj	prononco
level	mi faris afiŝon por ekskursoj	నేను విహారయాత్రల కోసం ఒక పోస్ట్ చేసాను	I made a post for excursions	grupo	alternativoj	prononco
level	cetere, ĉu vi iros?	మార్గం ద్వారా, మీరు వెళ్తున్నారా?	by the way, are you going?	grupo	alternativoj	prononco
level	iros al ekskurso	విహార యాత్రకు వెళ్తారు	will go on an excursion	grupo	alternativoj	prononco
level	ĉu vi iros al iu ekskurso?	మీరు ఏదైనా విహారయాత్రకు వెళ్తున్నారా?	are you going on any excursion?	grupo	alternativoj	prononco
level	jes, al la granda akvofalo	అవును, గొప్ప జలపాతానికి	yes, to the great waterfall	grupo	alternativoj	prononco
level	kaj poste al ekspozicio	ఆపై ఒక ప్రదర్శనకు	and then to an exhibition	grupo	alternativoj	prononco
level	ekspozicio pri moderna arto	ఆధునిక కళపై ప్రదర్శన	an exhibition on modern art	grupo	alternativoj	prononco
level	al akvofalo kaj poste al ekspozicio	ఒక జలపాతం మరియు తరువాత ఒక ప్రదర్శన	to a waterfall and then to an exhibition	grupo	alternativoj	prononco
level	bona elekto	ఒక మంచి ఎంపిక	a good choice	grupo	alternativoj	prononco
level	ankaŭ mi iros tien	నేను కూడా అక్కడికి వెళ్తాను	I will go there too	grupo	alternativoj	prononco
level	ĉiukaze, mi gvidis diskutrondon	ఏమైనప్పటికీ, నేను చర్చా బృందానికి నాయకత్వం వహించాను	anyway, I led a discussion group	grupo	alternativoj	prononco
level	pendigi afiŝojn	పోస్టర్లు వేలాడదీయడానికి	to hang posters	grupo	alternativoj	prononco
level	post la pendigado de la ekskursafiŝoj	విహార యాత్ర పోస్టర్లు వేలాడదీసిన తర్వాత	after the hanging of the excursion posters	grupo	alternativoj	prononco
level	diskutrondo kun la titolo "feminismo"	&quot;స్త్రీవాదం&quot; శీర్షికతో చర్చా బృందం	discussion group with the title "feminism"	grupo	alternativoj	prononco
level	gvidis diskuton kun la titolo "feminismo"	&quot;స్త్రీవాదం&quot; అనే శీర్షికతో చర్చకు దారితీసింది	led a discussion with the title "feminism"	grupo	alternativoj	prononco
level	ĉu feminismo samas en diversaj landoj?	వివిధ దేశాల్లో స్త్రీవాదం ఒకేలా ఉందా?	is feminism the same in different countries?	grupo	alternativoj	prononco
level	interesa kaj vigla diskuto	ఆసక్తికరమైన మరియు సజీవ చర్చ	interesting and lively discussion	grupo	alternativoj	prononco
level	estis tre interesa kaj vigla	చాలా ఆసక్తికరంగా మరియు ఉల్లాసంగా ఉంది	was very interesting and lively	grupo	alternativoj	prononco
level	dum la lastaj kvin horoj	గత ఐదు గంటలుగా	for the last five hours	grupo	alternativoj	prononco
level	mi estis en longa kunsido	నేను సుదీర్ఘ సెషన్‌లో ఉన్నాను	I was in a long session	grupo	alternativoj	prononco
level	dum lastaj horoj mi estis en komitatkunsido	గత కొన్ని గంటలుగా నేను కమిటీ సమావేశంలో ఉన్నాను	for the last few hours I have been in a committee meeting	grupo	alternativoj	prononco
level	en longa komitatkunsido	సుదీర్ఘ కమిటీ సమావేశంలో	in a long committee meeting	grupo	alternativoj	prononco
level	vere estis tro longa	ఇది నిజంగా చాలా పొడవుగా ఉంది	it really was too long	grupo	alternativoj	prononco
level	la komitato finkunsidis	కమిటీ తన సమావేశాన్ని ముగించింది	the committee has concluded its meeting	grupo	alternativoj	prononco
level	sed nun la komitato finis kunsidon	కానీ ఇప్పుడు కమిటీ సమావేశాన్ని ముగించింది	but now the committee has finished the meeting	grupo	alternativoj	prononco
level	vere estis longa, sed nun finiĝis	ఇది చాలా పొడవుగా ఉంది, కానీ ఇప్పుడు అది ముగిసింది	it was really long, but now it's over	grupo	alternativoj	prononco
