B.nl content.tsv
Level	Esperanto	nl	en-us	Grupo	Alternativoj	Pronoco
level	ĉu vi estas sata?	ben je tevreden ?	are you satisfied ?	grupo	alternativoj	prononco
level	kaj mi kiu estas ege malsata	en ik, die extreem hongerig ben	and I who am extremely hungry	grupo	alternativoj	prononco
level	se vi hastos	als je haast hebt	if you hurry	grupo	alternativoj	prononco
level	povas almenaŭ trafi la malfermon	kan op zijn minst de opening raken	can at least hit the opening	grupo	alternativoj	prononco
level	la malfermo de la kongreso	de opening van het congres	the opening of the congress	grupo	alternativoj	prononco
level	vi povas almenaŭ trafi la malfermon de la kongreso	je kunt op zijn minst de opening van de conventie bijwonen	you can at least hit the opening of the convention	grupo	alternativoj	prononco
level	kiam ĝi estos?	wanneer zal het zijn?	when will it be?	grupo	alternativoj	prononco
level	je kvarono post la deka	om kwart over tien	at a quarter past ten	grupo	alternativoj	prononco
level	ĝi daŭros horon	het zal een uur duren	it will last an hour	grupo	alternativoj	prononco
level	kaj je la dek dua eblos manĝi	en om twaalf uur is het mogelijk om te eten	and at twelve it will be possible to eat	grupo	alternativoj	prononco
level	bele mi antaŭĝojas	prachtig ik kijk er naar uit	beautifully I'm looking forward to it	grupo	alternativoj	prononco
level	diru, kio okazas dum la malfermo?	Vertel eens, wat gebeurt er tijdens de opening?	tell me, what happens during the opening?	grupo	alternativoj	prononco
level	ĉu ĝi estas vizitinda entute?	is het überhaupt de moeite waard om te bezoeken?	is it worth visiting at all?	grupo	alternativoj	prononco
level	laŭ mi jes	volgens mij wel	in my opinion yes	grupo	alternativoj	prononco
level	kutime ĝi ne estas tre vigla	meestal is het niet erg levendig	usually it is not very lively	grupo	alternativoj	prononco
level	sed por vi, kiel "novulo"	maar voor jou als 'rookie'	but for you as a 'rookie'	grupo	alternativoj	prononco
level	povus esti interese ĉeesti ĝin	Het kan interessant zijn om deze bij te wonen	it might be interesting to attend it	grupo	alternativoj	prononco
level	mi supozas ke ~	Ik denk dat ~	I guess that ~	grupo	alternativoj	prononco
level	la prezidanto de TEJO diros kelkajn vortojn	de voorzitter van TEJO zal een paar woorden zeggen	the president of TEJO will say a few words	grupo	alternativoj	prononco
level	la temon de la kongreso	het thema van het congres	the theme of the congress	grupo	alternativoj	prononco
level	ŝajnas, verŝajne	het lijkt waarschijnlijk	it seems, probably	grupo	alternativoj	prononco
level	iu de LKK verŝajne prezentos la temon de la kongreso	waarschijnlijk zal iemand van LKK het onderwerp van het congres presenteren	someone from LKK will probably present the topic of the congress	grupo	alternativoj	prononco
level	ĉiu IJK havas sian temon	elke IJK heeft zijn thema	each IJK has its theme	grupo	alternativoj	prononco
level	mi esperas ke estos iom da muziko ankaŭ	Ik hoop dat er ook wat muziek bij zit	I hope there will be some music as well	grupo	alternativoj	prononco
level	bone, kie ĝi okazos?	Nou, waar zal het plaatsvinden?	well, where will it take place?	grupo	alternativoj	prononco
level	en la granda prelegejo	in de grote collegezaal	in the great lecture hall	grupo	alternativoj	prononco
level	kiel trovi tiun?	hoe vind je dat?	how to find that?	grupo	alternativoj	prononco
level	kiam vi eliras tiun ĉi ejon	als je deze plek verlaat	when you leave this place	grupo	alternativoj	prononco
level	iru dekstren ĝis la fino de la konstruaĵo	Ga rechtsaf naar het einde van het gebouw	go right to the end of the building	grupo	alternativoj	prononco
level	dum eble 100 metroj	voor misschien 100 meter	for maybe 100 meters	grupo	alternativoj	prononco
level	dekstren denove, rekten dum eble 100 metroj	weer rechts, misschien 100 meter rechtdoor	right again, straight for maybe 100 meters	grupo	alternativoj	prononco
level	kaj estas flava domo	en er is een geel huis	and there is a yellow house	grupo	alternativoj	prononco
level	je la maldekstra flanko de la vojo	aan de linkerkant van de weg	on the left side of the road	grupo	alternativoj	prononco
level	ŝildoj pri ĉiuj ejoj de IJK	borden over alle IJK-locaties	signs about all IJK sites	grupo	alternativoj	prononco
level	en ĝi, vi trovos ŝildojn pri ĉiuj ejoj de IJK	daarin vindt u borden over alle IJK-locaties	in it, you will find signs about all IJK sites	grupo	alternativoj	prononco
level	mi sendos mesaĝon per poŝtelefono	Ik stuur een bericht via de mobiele telefoon	I will send a message by mobile phone	grupo	alternativoj	prononco
level	se mi ne trovos	als ik het niet vind	if I don't find it	grupo	alternativoj	prononco
level	ha, bona ideo, ĝis tie!	Oh, goed idee, ik zie je daarboven!	oh, good idea, see you up there!	grupo	alternativoj	prononco
level	en la prelegejo	in de collegezaal	in the lecture hall	grupo	alternativoj	prononco
level	gardanĝeloj? ĉu vi ŝercas?	beschermengelen? Maak je een grap?	guardian angels? are you kidding?	grupo	alternativoj	prononco
level	prezidanto de TEJO	voorzitter van TEJO	president of TEJO	grupo	alternativoj	prononco
level	fine mi deziras al vi ĉiuj amuzan semajnon	Tot slot wens ik jullie allemaal een leuke week	finally I wish you all a fun week	grupo	alternativoj	prononco
level	laŭ la lastaj informoj	volgens de laatste informatie	according to the latest information	grupo	alternativoj	prononco
level	ni estas 423 ĉi tie de 38 landoj	we zijn hier met 423 uit 38 landen	we are 423 here from 38 countries	grupo	alternativoj	prononco
level	mi deziras fruktodonan kaj amuzegan IJK-semajnon	Ik wens je een vruchtbare en ontzettend leuke IJK-week	I wish you a fruitful and great fun IJK week	grupo	alternativoj	prononco
level	koran bonvenon nome de la TEJO-estraro	een warm welkom, namens het bestuur van TEJO	a warm welcome, on behalf of the TEJO board	grupo	alternativoj	prononco
level	post granda aplaŭdo	na een groot applaus	after a big round of applause	grupo	alternativoj	prononco
level	ĉu vi sukcesis resti veka?	is het gelukt om wakker te blijven?	did you manage to stay awake?	grupo	alternativoj	prononco
level	jes, ĉefe pro mia malsato	ja, vooral vanwege mijn honger	yes, mainly because of my hunger	grupo	alternativoj	prononco
level	ne, mi ŝercas, estis interese aŭdi	Nee ik maak een grapje. het was interessant om te horen	no, I'm kidding. it was interesting to hear	grupo	alternativoj	prononco
level	estis interese aŭdi iom pri la agado	Het was interessant om iets over de activiteit te horen	was interesting to hear a little about the activity	grupo	alternativoj	prononco
level	aŭdi pri la agado kaj strukturo de la movado	om te horen over de activiteit en structuur van de beweging	to hear about the activity and structure of the movement	grupo	alternativoj	prononco
level	TEJO-kunsido interesos vin	een TEJO-sessie zal u interesseren	a TEJO session will interest you	grupo	alternativoj	prononco
level	eble iu el la TEJO-kunsidoj povas interesi vin	misschien zijn enkele van de TEJO-sessies interessant voor u	maybe some of the TEJO sessions may be interesting to you	grupo	alternativoj	prononco
level	jes eble	ja misschien	yes maybe	grupo	alternativoj	prononco
level	mi provos	ik zal het proberen	I will try	grupo	alternativoj	prononco
level	provos ĉeesti	zal proberen aanwezig te zijn	will try to attend	grupo	alternativoj	prononco
level	mi provos ĉeesti	Ik zal proberen aanwezig te zijn	I will try to attend	grupo	alternativoj	prononco
level	ĉeesti unu	om er één bij te wonen	to attend one	grupo	alternativoj	prononco
level	ĉeesti por vidi	bijwonen om te zien	attend to see	grupo	alternativoj	prononco
level	iun tagon	op een dag (ooit)	one day (someday)	grupo	alternativoj	prononco
level	mi provos iun tagon	Ik zal het op een dag proberen	I will try one day	grupo	alternativoj	prononco
level	iun tagon ĉeesti	één dag aanwezig zijn	one day to attend	grupo	alternativoj	prononco
level	ĉeesti iun tagon por vidi	ga een keer langs om te kijken	attend someday to see	grupo	alternativoj	prononco
level	mi provos iun tagon ĉeesti unu por vidi	Ik zal op een dag proberen er een bij te wonen om te zien	I will try one day to attend one to see	grupo	alternativoj	prononco
level	kio estas tio?	wat is dat?	what is that?	grupo	alternativoj	prononco
level	kio estas tio pri ~	waar gaat dat over ~	what is that about ~	grupo	alternativoj	prononco
level	gard-anĝelo	een beschermengel	a guard angel	grupo	alternativoj	prononco
level	tio pri "gardanĝelo"	dat over &quot;beschermengel&quot;	that about "guard angel"	grupo	alternativoj	prononco
level	sed kio estas	maar wat is	but what is	grupo	alternativoj	prononco
level	sed kio estas tio pri "gardanĝelo"?	maar hoe zit dat met een &quot;beschermengel&quot;?	but what is that about a "guardian angel"?	grupo	alternativoj	prononco
level	ĉu ŝerco?	een grap?	a joke?	grupo	alternativoj	prononco
level	ĉu malbona ŝerco?	een slechte grap?	a bad joke?	grupo	alternativoj	prononco
level	malbona ŝerco	slechte grap	bad joke	grupo	alternativoj	prononco
level	iu ŝerco	een of andere grap	some joke	grupo	alternativoj	prononco
level	iu malbona ŝerco	een slechte grap	some bad joke	grupo	alternativoj	prononco
level	ĉu iu malbona ŝerco?	(is dat) een slechte grap?	(is that) some bad joke?	grupo	alternativoj	prononco
level	mi ŝercas	het is een grapje	I'm joking	grupo	alternativoj	prononco
level	ne, mi ŝercas	Nee ik maak een grapje	no, I'm kidding	grupo	alternativoj	prononco
level	estis interese aŭdi	het was interessant om te horen	it was interesting to hear	grupo	alternativoj	prononco
level	kiel kontakti ~	contact opnemen met ~	how to contact ~	grupo	alternativoj	prononco
level	kaj kiel kontakti tiujn anĝelojn?	en hoe kun je contact opnemen met die engelen?	and how to contact those angels?	grupo	alternativoj	prononco
level	per iu IJK-preĝo eble	met wat IJK-gebed misschien	with some IJK prayer maybe	grupo	alternativoj	prononco
level	provu! se ne funkcias vi povas iri al ~	probeer het! Als het niet werkt, ga dan naar ~	try it! if it doesn't work you can go to ~	grupo	alternativoj	prononco
level	vi povas iri al la ĉambro "La ĉielo" post la tagmanĝo	je kunt na de lunch naar de kamer &quot;The sky&quot; gaan	you can go to the room "The sky" after lunch	grupo	alternativoj	prononco
level	bonege, unue manĝo, poste ĉielen	geweldig, eerst eten, dan de hemel	great, first food, then heaven	grupo	alternativoj	prononco
level	unue manĝo, poste ĉielen al la anĝelinoj	eerst eten, dan in de lucht naar de engelen	first food, then in the sky to the angels	grupo	alternativoj	prononco
level	maltro da manĝo	#REF!	#REF!	grupo	alternativoj	prononco
level	post iom maltro da manĝo	na wat minder eten	after a little less food	grupo	alternativoj	prononco
level	Kabe iras al la ĉambro "La ĉielo"	Kabe gaat naar de kamer &quot;de lucht&quot;	Kabe goes to the room "the sky"	grupo	alternativoj	prononco
level	saluton. ĉu estas via unua IJK?	Hallo, is het je eerste IJK?	hello, is it your first IJK?	grupo	alternativoj	prononco
level	bone. mi tre ĝojas. mi estas Jesi	OK. Ik ben erg blij. Ik ben Jesi	ok. I am very glad. I'm Jesi	grupo	alternativoj	prononco
level	kaj tiu ĉi estas jam mia sesa IJK	en dit is al mijn zesde IJK	and this is already my sixth IJK	grupo	alternativoj	prononco
level	jen estas papero kun kelkaj demandoj	Hier is een document met enkele vragen	here is a paper with some questions	grupo	alternativoj	prononco
level	papero kun demandoj kaj taskoj	papier met vragen en taken	paper with questions and tasks	grupo	alternativoj	prononco
level	kelkaj demandoj kaj taskoj rilate al la kongreso	enkele vragen en taken met betrekking tot het congres	some questions and tasks related to the congress	grupo	alternativoj	prononco
level	vi provu solvi ilin	je probeert ze op te lossen	you try to solve them	grupo	alternativoj	prononco
level	mi proponas ke vi provu solvi ilin	Ik stel voor dat je ze probeert op te lossen	I suggest you try to solve them	grupo	alternativoj	prononco
level	kun Ana de Pollando, Boris de Germanio kaj Nacuko de Japanio	met Ana uit Polen, Boris uit Duitsland en Natsuko uit Japan	with Ana from Poland, Boris from Germany and Natsuko from Japan	grupo	alternativoj	prononco
level	nur voku min se vi bezonos helpon	Bel me gewoon als je hulp nodig hebt	just call me if you need help	grupo	alternativoj	prononco
level	poste en la libroservo	later in de boekenservice	later in the book service	grupo	alternativoj	prononco
level	kiel do estis en la ĉielo?	Dus hoe was het in de hemel?	so how was it in heaven?	grupo	alternativoj	prononco
level	mi fakte renkontis veran anĝelinon!	Ik heb eigenlijk een echte engel ontmoet!	I actually met a real angel!	grupo	alternativoj	prononco
level	ĉielece, mi pensas ke mi fakte renkontis veran anĝelinon!	hemels, ik denk dat ik een echte engel heb ontmoet!	heavenly, I think I actually met a real angel!	grupo	alternativoj	prononco
level	mirinde bela kaj afabla ŝi estis	ze was ongelooflijk mooi en aardig	she was amazingly beautiful and kind	grupo	alternativoj	prononco
level	ho, Dio mia! kaj kio estas ŝia nomo?	O mijn God! en hoe heet ze?	oh my god! and what is her name?	grupo	alternativoj	prononco
level	aj, mi jam forgesis!	o, ik was het al vergeten!	oh, I already forgot!	grupo	alternativoj	prononco
level	pli kaj pli ebriiĝas	steeds meer mensen worden dronken	more and more gets drunk	grupo	alternativoj	prononco
level	en la trinkejo, Kabe pli kaj pli ebriiĝas	in de bar wordt Kabe steeds dronkener	in the bar, Kabe gets more and more drunk	grupo	alternativoj	prononco
level	ĉu ankaŭ la trinkejestro?	is de barman ook?	is the bartender too?	grupo	alternativoj	prononco
level	unu bieron mi petas	een bier graag	one beer please	grupo	alternativoj	prononco
level	ĝi kostas 1 eŭron	het kost 1 euro	it costs 1 euro	grupo	alternativoj	prononco
level	ĉu vi ŝatus ankaŭ ion alian?	wil je ook iets anders?	would you like something else too?	grupo	alternativoj	prononco
level	ne dankon, biero sufiĉas por mi	Nee bedankt, bier is genoeg voor mij	no thanks, beer is enough for me	grupo	alternativoj	prononco
level	ĉu vere? kio pri vodko, labambo kaj inoj?	Echt? hoe zit het met wodka, labamba en vrouwen?	really? what about vodka, labamba and females?	grupo	alternativoj	prononco
level	nu, kial ne	nou waarom niet	well, why not	grupo	alternativoj	prononco
level	laŭdire ĝi estas amuza	er wordt gezegd dat het leuk is	it is said to be fun	grupo	alternativoj	prononco
level	mi ankoraŭ ne dancis labambon, sed laŭdire ĝi estas amuza	Ik heb de labamba nog niet gedanst, maar er is mij verteld dat het leuk is	I haven't danced the labamba yet, but I'm told it's fun	grupo	alternativoj	prononco
level	dum la kantaĵo "La Bamba" homoj dancas	tijdens het nummer &quot;La Bamba&quot; dansen mensen	during the song "La Bamba" people dance	grupo	alternativoj	prononco
level	homoj dancas en granda rondo	mensen dansen in een grote cirkel	people dance in a big circle	grupo	alternativoj	prononco
level	kaj ene de tiu rondo dancas aliaj homoj	en binnen die cirkel dansen andere mensen	and within that circle other people dance	grupo	alternativoj	prononco
level	funkcias tiel ke ~	werkt zo dat ~	works so that ~	grupo	alternativoj	prononco
level	funkcias tiel ke homoj dancas en granda rondo	werkt zo dat mensen in een grote cirkel dansen	works so that people dance in a big circle	grupo	alternativoj	prononco
level	dancas en granda rondo kaj ene de tiu rondo	danst in een grote cirkel en binnen die cirkel	dances in a big circle and within that circle	grupo	alternativoj	prononco
level	homoj dancas kaj dancas aliaj homoj	mensen dansen en andere mensen dansen	people dance and other people dance	grupo	alternativoj	prononco
level	tiuj dancantaj ene de la rondo	degenen die binnen de cirkel dansen	those who dance within the circle	grupo	alternativoj	prononco
level	tiuj dancantoj elektas dancanton de la rondo	degenen die dansen, kiezen een danser uit de cirkel	those who dance choose a dancer from the circle	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas ŝin aŭ lin	kiest een danseres en kust hem of haar	chooses a dancer and kisses her or him	grupo	alternativoj	prononco
level	kisas ŝin aŭ lin tri-foje sur la vangoj	kust haar of hem drie keer op de wangen	kisses her or him three times on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas sur la vangoj	kiest een danseres en geeft kusjes op de wangen	chooses a dancer and kisses on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton de la rondo kaj kisas	kiest een danseres uit de cirkel en kust	chooses a dancer from the circle and kisses	grupo	alternativoj	prononco
level	poste ili ŝanĝas lokon	dan wisselen ze van plaats	then they change places	grupo	alternativoj	prononco
level	kisas, kisanto, kisito, kisonto, kisoto	kussen, een kussende persoon, een gekuste persoon, een persoon die zal kussen, een persoon die zal worden gekust	kisses, a kissing person, a kissed person, a person who will kiss, a person who will be kissed	grupo	alternativoj	prononco
level	kaj la kisito iĝas kisonto	en de gekuste wordt een persoon die zal kussen	and the kissed becomes a person who will kiss	grupo	alternativoj	prononco
level	tiuj dancantoj elektas kaj poste ili ŝanĝas lokon	die dansers kiezen en dan wisselen ze van plaats	those dancers choose and then they change places	grupo	alternativoj	prononco
level	la kisinto nun estas kisoto	de persoon die kuste is nu een persoon die gekust zal worden	the person who kissed is now a person who will be kissed	grupo	alternativoj	prononco
level	tre facile, ĉu ne?	heel gemakkelijk, toch?	very easy, right?	grupo	alternativoj	prononco
level	nu, mi esperas ke estas ~	Nou, ik hoop dat het ~	well, I hope it is ~	grupo	alternativoj	prononco
level	pli facile en la praktiko	in de praktijk makkelijker	more easily in practice	grupo	alternativoj	prononco
level	esperas ke estas pli facile	hoopt dat het makkelijker is	hopes it's easier	grupo	alternativoj	prononco
level	estas pli facile en la praktiko	in de praktijk is het makkelijker	it's easier in practice	grupo	alternativoj	prononco
level	mi provos iam	Ik zal het eens proberen	I will try sometime	grupo	alternativoj	prononco
level	sed unue la bieron!	maar eerst het bier!	but first the beer!	grupo	alternativoj	prononco
level	mi provos iam, sed unue la bieron!	Ik ga het een keer proberen, maar eerst het bier!	I'll try one day, but first the beer!	grupo	alternativoj	prononco
level	saĝa knabo	een slimme jongen	a smart boy	grupo	alternativoj	prononco
level	vi, kiu konas preskaŭ ĉiujn	jij die bijna iedereen kent	you who know almost everyone	grupo	alternativoj	prononco
level	konas preskaŭ ĉiujn ĉi tie	kent bijna iedereen hier	knows almost everyone here	grupo	alternativoj	prononco
level	ĉu vi scias kiu estas la knabino	weet jij wie het meisje is?	do you know who the girl is?	grupo	alternativoj	prononco
level	la knabino kiu kunordigis	het meisje dat coördineerde	the girl who coordinated	grupo	alternativoj	prononco
level	la knabino kiu kunordigis la ’gardanĝelojn’	het meisje dat de 'beschermengelen' coördineerde	the girl who coordinated the 'guardian angels'	grupo	alternativoj	prononco
level	vi verŝajne pensas pri Jesi	je denkt waarschijnlijk aan Jesi	you are probably thinking of Jesi	grupo	alternativoj	prononco
level	jes, ĝuste!	Ja dat klopt!	yes, that's right!	grupo	alternativoj	prononco
level	mi memoras ke mi aŭdis	Ik herinner me dat ik het hoorde	I remember that I heard	grupo	alternativoj	prononco
level	nun mi memoras ke ~	nu herinner ik me dat ~	now I remember that ~	grupo	alternativoj	prononco
level	memoras ke mi aŭdis ŝian nomon	onthoud dat ik haar naam hoorde	remember that I heard her name	grupo	alternativoj	prononco
level	laŭ mi	Naar mijn mening	in my opinion	grupo	alternativoj	prononco
level	ŝi estas stranga persono	ze is een vreemd persoon	she is a strange person	grupo	alternativoj	prononco
level	laŭ mi ŝi estas stranga persono	naar mijn mening is ze een vreemd persoon	in my opinion she is a strange person	grupo	alternativoj	prononco
level	tute ne trinkas bieron	drinkt helemaal geen bier	doesn't drink beer at all	grupo	alternativoj	prononco
level	kaj ne manĝas viandon	en eet geen vlees	and does not eat meat	grupo	alternativoj	prononco
level	ŝajnas ke ~	het lijkt erop dat ~	it seems that ~	grupo	alternativoj	prononco
level	ŝia sola intereso estas ~	haar enige interesse is ~	her only interest is ~	grupo	alternativoj	prononco
level	sola intereso estas Esperanto-agado	enige interesse is Esperanto-activiteit	only interest is Esperanto activity	grupo	alternativoj	prononco
level	ŝajnas ke ŝia sola intereso estas Esperanto	het lijkt erop dat haar enige interesse Esperanto is	it seems that her only interest is Esperanto	grupo	alternativoj	prononco
level	sed ŝi estas tre bela	maar ze is heel mooi	but she is very beautiful	grupo	alternativoj	prononco
level	estas tre bela kaj afabla	is erg mooi en vriendelijk	is very beautiful and kind	grupo	alternativoj	prononco
level	tre bela kaj afabla laŭ mi	naar mijn mening erg aardig en vriendelijk	very nice and kind in my opinion	grupo	alternativoj	prononco
level	eble vi pravas	misschien heb je gelijk	maybe you are right	grupo	alternativoj	prononco
level	eble vi pravas pri tio	misschien heb je daar gelijk in	maybe you are right about that	grupo	alternativoj	prononco
level	preskaŭ neniam estas en la trinkejo	staat bijna nooit in de bar	is almost never in the bar	grupo	alternativoj	prononco
level	ŝi preskaŭ neniam estas ~	ze is bijna nooit ~	she is almost never ~	grupo	alternativoj	prononco
level	ne renkontas ŝin ofte	kom haar niet vaak tegen	don't meet her often	grupo	alternativoj	prononco
level	mi ne renkontas ofte	Ik ontmoet elkaar niet vaak	I don't meet often	grupo	alternativoj	prononco
level	kaj do mi ne renkontas ŝin ofte	en daarom ontmoet ik haar niet vaak	and so I don't meet her often	grupo	alternativoj	prononco
level	fajfas pri tiaj homoj	gefluit over zulke mensen	whistles about such people	grupo	alternativoj	prononco
level	fakte, mi tute fajfas	sterker nog, ik fluit helemaal	in fact, I'm totally whistling	grupo	alternativoj	prononco
level	mi komprenas ~	Ik begrijp het ~	I understand ~	grupo	alternativoj	prononco
level	tiel parolas vera trinkejestro	zo praat een echte barman	that's how a real bartender talks	grupo	alternativoj	prononco
level	prave. je via sano!	terecht, dus voor uw gezondheid!	rightly, so to your health!	grupo	alternativoj	prononco
level	je via sano! ho, bonega biero	voor uw gezondheid! O, geweldig bier	to your health! oh, great beer	grupo	alternativoj	prononco
level	kompreneble. estis ja mi kiu elektis ĝin	Natuurlijk was ik degene die ervoor koos	of course, I was the one who chose it	grupo	alternativoj	prononco
level	ĉu vi havas ideon?	Heb je enig idee?	do you have any idea?	grupo	alternativoj	prononco
level	kie eblus trovi tiun strangan knabinon?	waar zou het mogelijk zijn dat vreemde meisje te vinden?	where would it be possible to find that strange girl?	grupo	alternativoj	prononco
level	trovi tiun strangan sed tre belan knabinon	om dat vreemde maar heel mooie meisje te vinden	to find that strange but very beautiful girl	grupo	alternativoj	prononco
level	ideo kie eblus trovi ~	idee waar het te vinden is ~	idea where it could be found ~	grupo	alternativoj	prononco
level	havas ideon kie eblus trovi ~	heeft een idee waar het mogelijk zou zijn om ~	has an idea where it would be possible to find ~	grupo	alternativoj	prononco
level	tutcerte en la Gufujo	zeker in de theesalon (Owlery)	definitely in the tea launge(Owlery)	grupo	alternativoj	prononco
level	tiaj homoj konstante sidas	zulke mensen zitten constant	such people are constantly sitting	grupo	alternativoj	prononco
level	konstante sidas tie teumante	zit daar voortdurend thee te drinken	is constantly sitting there drinking tea	grupo	alternativoj	prononco
level	kia teda vivo!	wat een saai leven!	what a tedious life!	grupo	alternativoj	prononco
level	Gufujo, estas trankvila ejo	de theesalon (Owlery), is een rustige plek	the tea launge(Owlery), is a quiet place	grupo	alternativoj	prononco
level	trankvila ejo kie eblas trinki teon	een rustige plek waar je thee kunt drinken	a quiet place where you can drink tea	grupo	alternativoj	prononco
level	trinki teon, babili, aŭskulti trankvilan muzikon	thee drinken, kletsen, naar rustige muziek luisteren	drink tea, chat, listen to quiet music	grupo	alternativoj	prononco
level	aŭskulti trankvilan muzikon kaj simile	luisteren naar rustige muziek en dergelijke	listening to quiet music and the like	grupo	alternativoj	prononco
level	vi trovos ĝin fine de la koridoro	je vindt het aan het einde van de gang	you will find it at the end of the corridor	grupo	alternativoj	prononco
level	fine de la koridoro ekster la trinkejo	aan het einde van de gang buiten de bar	at the end of the corridor outside the bar	grupo	alternativoj	prononco
level	vi ne povas porti vian bieron	Je kunt je bier niet dragen	you can't carry your beer	grupo	alternativoj	prononco
level	porti vian bieron tien	neem je bier daarheen	take your beer there	grupo	alternativoj	prononco
level	sed vi ne povas porti vian bieron tien	maar je kunt je bier daar niet meenemen	but you can't take your beer there	grupo	alternativoj	prononco
level	vere estas ujo de gufoj!	het is echt een plek voor uilen!	it really is a place for owls!	grupo	alternativoj	prononco
level	al la dancejo unue	eerst naar de dansvloer	to the dance floor first	grupo	alternativoj	prononco
level	eble mi iru unue	misschien moet ik eerst gaan	maybe I should go first	grupo	alternativoj	prononco
level	mi iru al la dancejo unue	Laat mij eerst naar de dansvloer gaan	let me go to the dance floor first	grupo	alternativoj	prononco
level	la venonta persono!	volgende persoon!	next person!	grupo	alternativoj	prononco
level	kion vi volas kara?	wat wil je lieverd	what do you want dear	grupo	alternativoj	prononco
level	ĉu estas libera loko?	is er een vrije plaats?	is there a free place?	grupo	alternativoj	prononco
level	jes, certe	Ja zeker	yes, for sure	grupo	alternativoj	prononco
level	tre agrable ĉi tie	erg leuk hier	very nice here	grupo	alternativoj	prononco
level	ĉi tie en la gufujo	hier in de theesalon (owlery)	here in the tea launge(owlery)	grupo	alternativoj	prononco
level	mi bezonas iom da trankvilo	Ik heb wat rust nodig	I need some tranquility	grupo	alternativoj	prononco
level	post tre streĉa tago	na een zeer stressvolle dag	after a very stressful day	grupo	alternativoj	prononco
level	trankvilo post streĉa tago	rust na een stressvolle dag	tranquility after a stressful day	grupo	alternativoj	prononco
level	la etoso en gufujo	de sfeer in een theesalon (owlery)	the atmosphere in a tea launge(owlery)	grupo	alternativoj	prononco
level	~ estas tre bona kontrasto	~ is een zeer goed contrast	~ is a very good contrast	grupo	alternativoj	prononco
level	kontrasto al la aliaj okazaĵoj	tegenstelling tot de andere gebeurtenissen	contrast to the other events	grupo	alternativoj	prononco
level	la aliaj okazaĵoj dum IJK	de overige evenementen tijdens IJK	the other events during IJK	grupo	alternativoj	prononco
level	la etoso estas kontrasto al la aliaj okazaĵoj	de sfeer is een contrast met de andere evenementen	the atmosphere is a contrast to the other events	grupo	alternativoj	prononco
level	estas tre bona kontrasto, ĉu ne?	Het is een heel goed contrast, nietwaar?	it's a very good contrast, isn't it?	grupo	alternativoj	prononco
level	jes, mallaŭta muziko	ja, zachte muziek	yes, soft music	grupo	alternativoj	prononco
level	mallaŭta muziko, trankvila babilado	zachte muziek, rustig gesprek	soft music, quiet conversation	grupo	alternativoj	prononco
level	trankvila babilado kaj iu interesa teo	rustig gesprek en wat interessante thee	quiet chat and some interesting tea	grupo	alternativoj	prononco
level	perfekte por rehavi fortojn	perfect om op krachten te komen	perfect for regaining strength	grupo	alternativoj	prononco
level	vi ŝajnas ege laca	je lijkt extreem moe	you seem extremely tired	grupo	alternativoj	prononco
level	kion vi faris dum la tuta tago?	Wat heb jij de hele dag gedaan?	what did you do all day?	grupo	alternativoj	prononco
level	unue mi faris afiŝon	eerst heb ik een bericht geplaatst	first I made a post	grupo	alternativoj	prononco
level	afiŝo por la morgaŭaj ekskursoj	post voor de excursies van morgen	post for tomorrow's excursions	grupo	alternativoj	prononco
level	mi faris afiŝon por ekskursoj	Ik heb een bericht gemaakt voor excursies	I made a post for excursions	grupo	alternativoj	prononco
level	cetere, ĉu vi iros?	trouwens, ga je?	by the way, are you going?	grupo	alternativoj	prononco
level	iros al ekskurso	gaat op excursie	will go on an excursion	grupo	alternativoj	prononco
level	ĉu vi iros al iu ekskurso?	ga je op een excursie?	are you going on any excursion?	grupo	alternativoj	prononco
level	jes, al la granda akvofalo	ja, naar de grote waterval	yes, to the great waterfall	grupo	alternativoj	prononco
level	kaj poste al ekspozicio	en dan naar een tentoonstelling	and then to an exhibition	grupo	alternativoj	prononco
level	ekspozicio pri moderna arto	een tentoonstelling over moderne kunst	an exhibition on modern art	grupo	alternativoj	prononco
level	al akvofalo kaj poste al ekspozicio	naar een waterval en vervolgens naar een tentoonstelling	to a waterfall and then to an exhibition	grupo	alternativoj	prononco
level	bona elekto	een goede keuze	a good choice	grupo	alternativoj	prononco
level	ankaŭ mi iros tien	Ik zal daar ook heen gaan	I will go there too	grupo	alternativoj	prononco
level	ĉiukaze, mi gvidis diskutrondon	hoe dan ook, ik leidde een discussiegroep	anyway, I led a discussion group	grupo	alternativoj	prononco
level	pendigi afiŝojn	affiches op te hangen	to hang posters	grupo	alternativoj	prononco
level	post la pendigado de la ekskursafiŝoj	na het ophangen van de excursieposters	after the hanging of the excursion posters	grupo	alternativoj	prononco
level	diskutrondo kun la titolo "feminismo"	discussiegroep met de titel &quot;feminisme&quot;	discussion group with the title "feminism"	grupo	alternativoj	prononco
level	gvidis diskuton kun la titolo "feminismo"	leidde een discussie met de titel &quot;feminisme&quot;	led a discussion with the title "feminism"	grupo	alternativoj	prononco
level	ĉu feminismo samas en diversaj landoj?	Is feminisme in verschillende landen hetzelfde?	is feminism the same in different countries?	grupo	alternativoj	prononco
