A.km content.tsv
Level	Esperanto	km	en-us	Grupo	Alternativoj	Pronoco
level	trinkis matenan trinkaĵon	មានភេសជ្ជៈពេលព្រឹក	had a morning drink	grupo	alternativoj	prononco
level	por frue veni	មកទាន់ពេល	to come early	grupo	alternativoj	prononco
level	veni al la lernejo	ដើម្បីមកសាលារៀន	to come to school	grupo	alternativoj	prononco
level	frue veni al ~	មកទាន់ពេល ~	to come early to ~	grupo	alternativoj	prononco
level	ne aŭdis novaĵon	មិន​បាន​ឮ​ព័ត៌មាន	didn't hear news	grupo	alternativoj	prononco
level	ankoraŭ ne aŭdis	មិនទាន់បានឮនៅឡើយ	didn't hear yet	grupo	alternativoj	prononco
level	mi ankoraŭ ne aŭdis	ខ្ញុំមិនទាន់បានលឺទេ។	I didn't hear yet	grupo	alternativoj	prononco
level	en tiu momento	ក្នុងពេលនោះ។	in that moment	grupo	alternativoj	prononco
level	en tiu momento li ekkriis	នៅពេលនោះគាត់បានយំ	in that moment he cried	grupo	alternativoj	prononco
level	knabo, kiu ne amas	ក្មេងប្រុសដែលមិនស្រឡាញ់	a boy, who does not love	grupo	alternativoj	prononco
level	geknaboj	ក្មេង​ប្រុស​និង​ក្មេង​ស្រី	boys and girls	grupo	alternativoj	prononco
level	aliaj geknaboj	ក្មេងប្រុសនិងក្មេងស្រីផ្សេងទៀត។	other boys and girls	grupo	alternativoj	prononco
level	ne amas aliajn geknabojn	មិនស្រឡាញ់ក្មេងប្រុសនិងក្មេងស្រីផ្សេងទៀត។	does not love other boys and girls	grupo	alternativoj	prononco
level	nek amikojn, nek amikinojn	មិន​ថា​មិត្ត​ភក្តិ​ឬ​មិត្ត​ស្រី​	neither friends nor girl friends	grupo	alternativoj	prononco
level	havas nek monon, nek tempon	មិនមានទាំងលុយនិងពេលវេលាទេ។	does not have neither money nor time	grupo	alternativoj	prononco
level	kiu havis la libron?	តើអ្នកណាមានសៀវភៅ?	who had the book?	grupo	alternativoj	prononco
level	la libron, kiun vi atendis	សៀវភៅដែលអ្នកបានរង់ចាំ	the book which you waited	grupo	alternativoj	prononco
level	tiun, kiun vi atendis pli ol du jarojn	ដែលអ្នកបានរង់ចាំអស់រយៈពេលជាង 2 ឆ្នាំ។	that, which you waited for more than 2 years	grupo	alternativoj	prononco
level	ĉu vi volas tion?	តើអ្នកចង់បានវាទេ?	do you want that?	grupo	alternativoj	prononco
level	ĉu vi volas, ke ~ ?	តើអ្នកចង់បានវាទេ ~?	do you want that ~ ?	grupo	alternativoj	prononco
level	plej kara	ជាទីស្រឡាញ់បំផុត។	dearest	grupo	alternativoj	prononco
level	plej kara foto	រូបថតជាទីស្រឡាញ់	dearest photo	grupo	alternativoj	prononco
level	mian plej karan foton	រូបថតជាទីស្រឡាញ់របស់ខ្ញុំ	my dearest photo	grupo	alternativoj	prononco
level	kie vi aĉetis ~ ?	ទិញនៅឯណា~?	where did you buy ~ ?	grupo	alternativoj	prononco
level	tiu vestaĵo	សម្លៀកបំពាក់នោះ។	that clothing	grupo	alternativoj	prononco
level	tiun vestaĵon	សម្លៀកបំពាក់នោះ (គោលបំណង)	that clothing (objective)	grupo	alternativoj	prononco
level	aĉetis tiun vestaĵon	បានទិញសម្លៀកបំពាក់នោះ។	bought that outfit	grupo	alternativoj	prononco
level	vi iros tien	អ្នកនឹងទៅទីនោះ	you will go there	grupo	alternativoj	prononco
level	kien vi iros?	តើ​អ្នក​កំពុង​ទៅណា?	where are you going to?	grupo	alternativoj	prononco
level	suna tago	ថ្ងៃដែលមានពន្លឺថ្ងៃ	sunny day	grupo	alternativoj	prononco
level	estos suna tago	វានឹងក្លាយជាថ្ងៃដែលមានពន្លឺថ្ងៃ	it will be a sunny day	grupo	alternativoj	prononco
level	se estos suna tago	ប្រសិនបើវានឹងមានពន្លឺថ្ងៃ	if it will be a sunny day	grupo	alternativoj	prononco
level	via frato jam ekiris	បងប្រុសរបស់អ្នកបានចាប់ផ្តើមរួចហើយ	your brother has already started	grupo	alternativoj	prononco
level	ĉu via frato jam ekiris?	តើបងប្រុសរបស់អ្នកបានចាប់ផ្តើមហើយឬនៅ?	has your brother started yet?	grupo	alternativoj	prononco
level	kie estas la akvo?	តើទឹកនៅឯណា	where is the water	grupo	alternativoj	prononco
level	kunporti la akvon	ដើម្បីនាំយកទឹក។	to bring the water	grupo	alternativoj	prononco
level	vi mem kunportis	អ្នកបាននាំយកមកដោយខ្លួនឯង។	you yourself brought	grupo	alternativoj	prononco
level	la akvon, kion vi mem kunportis	ទឹកដែលអ្នកបាននាំមក	the water, that you yourself brought	grupo	alternativoj	prononco
level	estis tre trankvila	ស្ងាត់ណាស់។	was very quiet	grupo	alternativoj	prononco
level	hodiaŭ mia patrino estis ~	ថ្ងៃនេះម្តាយរបស់ខ្ញុំគឺ ~	today my mother was ~	grupo	alternativoj	prononco
level	mi venis el ~	ខ្ញុំមកពី ~	I came from ~	grupo	alternativoj	prononco
level	el la lernejo	ចេញពីសាលា	out of the school	grupo	alternativoj	prononco
level	raportis al ~	រាយការណ៍ទៅ ~	reported to ~	grupo	alternativoj	prononco
level	kaj raportis al ŝi	ហើយរាយការណ៍ទៅនាង	and reported to her	grupo	alternativoj	prononco
level	raportis, ke ~	បានរាយការណ៍ថា ~	reported that ~	grupo	alternativoj	prononco
level	raportis, ke mi ricevos	បានរាយការណ៍ថាខ្ញុំនឹងទទួលបាន	reported that I will receive	grupo	alternativoj	prononco
level	mi ricevos malbonan noton	ខ្ញុំនឹងទទួលបានចំណាត់ថ្នាក់មិនល្អ	I will get a bad grade	grupo	alternativoj	prononco
level	ŝi diris, ke ~	នាងបាននិយាយថា ~	she said that ~	grupo	alternativoj	prononco
level	vi devas laborigi ~	អ្នកត្រូវតែធ្វើឱ្យ ~ ធ្វើការ	you have to make ~ work	grupo	alternativoj	prononco
level	pli multe	ច្រើនទៀត	more	grupo	alternativoj	prononco
level	pli multe laborigi	ដើម្បីធ្វើឱ្យការងារកាន់តែច្រើន	to make work more	grupo	alternativoj	prononco
level	laborigi vian kapon	ដើម្បីធ្វើឱ្យក្បាលរបស់អ្នកធ្វើការ	to make your head work	grupo	alternativoj	prononco
level	kiom da malbonaj notoj	តើមានថ្នាក់អាក្រក់ប៉ុន្មាន	how many bad grades	grupo	alternativoj	prononco
level	vi havas tiom da malbonaj notoj	អ្នក​មាន​ថ្នាក់​អាក្រក់​ជា​ច្រើន។	you have so many bad grades	grupo	alternativoj	prononco
level	estis malĝoja	សោកសៅ	was sad	grupo	alternativoj	prononco
level	en vian ĉambron	ចូលក្នុងបន្ទប់របស់អ្នក។	into your room	grupo	alternativoj	prononco
level	iru en vian ĉambron	ចូលទៅក្នុងបន្ទប់របស់អ្នក។	go into your room	grupo	alternativoj	prononco
level	iru kaj lernu	ទៅរៀន	go and learn	grupo	alternativoj	prononco
level	mi sidis	ខ្ញុំបានអង្គុយ	I sat	grupo	alternativoj	prononco
level	en mia ĉambro	នៅក្នុង​បន្ទប់​របស់ខ្ញុំ	in my room	grupo	alternativoj	prononco
level	sidis en mia ĉambro	អង្គុយនៅក្នុងបន្ទប់របស់ខ្ញុំ	sat in my room	grupo	alternativoj	prononco
level	nek lerni nek legi	មិន​ទាំង​រៀន​ឬ​អាន​	neither learn nor read	grupo	alternativoj	prononco
level	sed mi povis nek lerni nek legi	ប៉ុន្តែខ្ញុំមិនអាចរៀន ឬអានបានទេ។	but I could neither learn nor read	grupo	alternativoj	prononco
level	miaj pensoj	គំនិតរបស់ខ្ញុំ	my thoughts	grupo	alternativoj	prononco
level	ĉe ludo	នៅហ្គេមមួយ។	at a game	grupo	alternativoj	prononco
level	ludo kun miaj amikoj	ហ្គេមជាមួយមិត្តរបស់ខ្ញុំ	game with my friends	grupo	alternativoj	prononco
level	ĉe sporto	នៅកីឡា	at sport	grupo	alternativoj	prononco
level	al mi mem	ដល់ខ្លួនខ្ញុំ	to myself	grupo	alternativoj	prononco
level	diris al mi mem	បាននិយាយទៅកាន់ខ្លួនខ្ញុំ	said to myself	grupo	alternativoj	prononco
level	tiom malsaĝa	ល្ងង់ណាស់	so stupid	grupo	alternativoj	prononco
level	ĉu mi estas tiom malsaĝa?	តើខ្ញុំល្ងង់មែនទេ?	am I that stupid?	grupo	alternativoj	prononco
level	kvankam mi lernis multe	ទោះបីជាខ្ញុំបានរៀនច្រើនក៏ដោយ។	although I learned a lot	grupo	alternativoj	prononco
level	la patrino eniris	ម្តាយបានចូល	the mother entered	grupo	alternativoj	prononco
level	miaj vortoj	ពាក្យរបស់ខ្ញុំ	my words	grupo	alternativoj	prononco
level	kaj aŭdis miajn vortojn	ហើយបានឮពាក្យរបស់ខ្ញុំ	and heard my words	grupo	alternativoj	prononco
level	ŝi tuj respondis	នាងបានឆ្លើយភ្លាមៗ	she answered immediately	grupo	alternativoj	prononco
level	ne, mia kara	ទេ សម្លាញ់	no, my dear	grupo	alternativoj	prononco
level	vi ne estas malsaĝa	អ្នកមិនល្ងង់ទេ។	you are not stupid	grupo	alternativoj	prononco
level	la problemo estas, ke ~	បញ្ហាគឺថា ~	the problem is that ~	grupo	alternativoj	prononco
level	ke vi devas lerni	ដែលអ្នកត្រូវតែរៀន	that you must learn	grupo	alternativoj	prononco
level	devas lerni multe pli	ត្រូវតែរៀនបន្ថែមទៀត	must learn much more	grupo	alternativoj	prononco
level	tiam vi ne havos	បន្ទាប់មកអ្នកនឹងមិនមាន	then you will not have	grupo	alternativoj	prononco
level	malbonaj notoj	ចំណាត់ថ្នាក់​មិនល្អ	bad grades	grupo	alternativoj	prononco
level	havos nur malbonajn notojn	នឹងមានតែចំណាត់ថ្នាក់មិនល្អ	will have only bad grades	grupo	alternativoj	prononco
level	ankaŭ nun	ឥឡូវនេះផងដែរ។	also now	grupo	alternativoj	prononco
level	mi ne havas ilin	ខ្ញុំមិនមានពួកគេទេ។	I don't have them	grupo	alternativoj	prononco
level	mi havas bonan noton	ខ្ញុំមានចំណាត់ថ្នាក់ល្អ។	I have a good grade	grupo	alternativoj	prononco
level	pri muziko	អំពីតន្ត្រី	about music	grupo	alternativoj	prononco
level	bonan noton pri muziko	កំណត់ចំណាំដ៏ល្អនៅលើតន្ត្រី	a good note on music	grupo	alternativoj	prononco
level	la patrino subite ekridis	ភ្លាមៗនោះម្តាយក៏ផ្ទុះសំណើច	the mother suddenly burst out laughing	grupo	alternativoj	prononco
level	tio plibeligis ~	ដែល​បាន​ស្រស់​ស្អាត ~	that beautified ~	grupo	alternativoj	prononco
level	mian tagon	ថ្ងៃ​របស់ខ្ញុំ	my day	grupo	alternativoj	prononco
level	plibeligis mian tagon	បានធ្វើឱ្យថ្ងៃរបស់ខ្ញុំ	made my day	grupo	alternativoj	prononco
level	sed tamen restis	ប៉ុន្តែនៅតែមាន	but still remained	grupo	alternativoj	prononco
level	sed la problemo tamen restis	ប៉ុន្តែបញ្ហានៅតែមាន	but the problem still remained	grupo	alternativoj	prononco
level	kilogramo da ~	គីឡូក្រាម ~	a kilogram of ~	grupo	alternativoj	prononco
level	kilogramo da sukero	ស្ករមួយគីឡូក្រាម	a kilogram of sugar	grupo	alternativoj	prononco
level	glaso da ~	កែវ ~	a glass of ~	grupo	alternativoj	prononco
level	glaso da akvo	ទឹកមួយកែវ	a glass of water	grupo	alternativoj	prononco
level	multe da ~	ច្រើន ~	a lot of ~	grupo	alternativoj	prononco
level	multe da ideoj	គំនិតជាច្រើន។	lots of ideas	grupo	alternativoj	prononco
level	deteni sin	ដើម្បីទប់	to hold back	grupo	alternativoj	prononco
level	ordigis ĉion	តម្រៀបអ្វីៗគ្រប់យ៉ាងចេញ	sorted everything out	grupo	alternativoj	prononco
level	transdonis al li	បានប្រគល់ឱ្យគាត់	handed over to him	grupo	alternativoj	prononco
level	mi petas	ខ្ញំ​ុ​កំពុងតែ​សួរ	I'm asking	grupo	alternativoj	prononco
level	glason da kafo	កាហ្វេមួយកែវ	a glass of coffee	grupo	alternativoj	prononco
level	kaj iom da akvo	និងទឹកមួយចំនួន	and some water	grupo	alternativoj	prononco
level	mi petas glason da kafo	ខ្ញុំចង់បានកាហ្វេមួយកែវ	I would like a glass of coffee	grupo	alternativoj	prononco
level	mi petas tason da teo	ខ្ញុំចង់បានតែមួយពែង	I would like a cup of tea	grupo	alternativoj	prononco
level	doloris lin	ធ្វើឱ្យគាត់ឈឺចាប់	hurt him	grupo	alternativoj	prononco
level	la kapo doloris lin	ក្បាលរបស់គាត់ឈឺចាប់	his head hurt	grupo	alternativoj	prononco
level	li malsaniĝis	គាត់បានធ្លាក់ខ្លួនឈឺ	he fell ill	grupo	alternativoj	prononco
level	ŝatas esti bela	ចូលចិត្តស្អាត	likes to be beautiful	grupo	alternativoj	prononco
level	ŝi beligis sian vizaĝon	នាងបានតុបតែងមុខរបស់នាង	she beautified her face	grupo	alternativoj	prononco
level	la knabo ŝatas esti bela	ក្មេងប្រុសចូលចិត្តស្អាត	the boy likes to be pretty	grupo	alternativoj	prononco
level	pro tio ŝi beligis ĝin	ដូច្នេះ នាង​បាន​កែ​លម្អ​វា។	therefore she beautified it	grupo	alternativoj	prononco
level	post la tagmanĝo	បន្ទាប់ពីអាហារថ្ងៃត្រង់	after lunch	grupo	alternativoj	prononco
level	purigi la kuirejon	ដើម្បីសម្អាតផ្ទះបាយ	to clean the kitchen	grupo	alternativoj	prononco
level	kiu purigos la kuirejon?	តើអ្នកណានឹងសម្អាតផ្ទះបាយ?	who will clean the kitchen?	grupo	alternativoj	prononco
level	volas trinki	ចង់ផឹក	wants to drink	grupo	alternativoj	prononco
level	kion vi volas trinki?	តើអ្នកចង់ផឹកអ្វី	what do you want to drink	grupo	alternativoj	prononco
level	trinki teon	ដើម្បីផឹកតែ	to drink tea	grupo	alternativoj	prononco
level	iom da akvo	ទឹកបន្តិច	a little of water	grupo	alternativoj	prononco
level	ĉu vi volas nenion?	តើអ្នកចង់បានអ្វីទេ?	do you want nothing?	grupo	alternativoj	prononco
level	tiel subite	ដូច្នេះភ្លាមៗ	so suddenly	grupo	alternativoj	prononco
level	kial vi decidis ~ ?	ហេតុអ្វីបានជាអ្នកសម្រេចចិត្ត ~?	why did you decide ~ ?	grupo	alternativoj	prononco
level	kial vi tiel subite decidis ~ ?	ហេតុអ្វីបានជាអ្នកសម្រេចចិត្ត ~ ភ្លាមៗ?	why did you decide ~ so suddenly?	grupo	alternativoj	prononco
level	via ĉambro	បន្ទប់​របស់​អ្នក	your room	grupo	alternativoj	prononco
level	via ĉambreto	បន្ទប់តូចរបស់អ្នក។	your little room	grupo	alternativoj	prononco
level	vian ĉambreton	ទៅបន្ទប់តូចរបស់អ្នក។	to your little room	grupo	alternativoj	prononco
level	renovigi vian ĉambreton	ដើម្បីជួសជុលបន្ទប់តូចរបស់អ្នក។	to renovate your little room	grupo	alternativoj	prononco
level	decidis renovigi vian ĉambreton	បានសម្រេចចិត្តជួសជុលបន្ទប់តូចរបស់អ្នក។	decided to renovate your little room	grupo	alternativoj	prononco
level	al kiu	ទៅអ្នកណា	to whom	grupo	alternativoj	prononco
level	vi donis ~	អ្នកបានផ្តល់ឱ្យ ~	you gave ~	grupo	alternativoj	prononco
level	al kiu vi donis ~ ?	តើអ្នកបានផ្តល់ឱ្យអ្នកណា ~?	to whom did you give ~ ?	grupo	alternativoj	prononco
level	puraj glasoj	វ៉ែនតាស្អាត	clean glasses	grupo	alternativoj	prononco
level	vi donis la purajn glasojn	អ្នកបានផ្តល់វ៉ែនតាស្អាត	you gave the clean glasses	grupo	alternativoj	prononco
level	la puraj glasoj por la vino	កែវស្អាតសម្រាប់ស្រា	the clean glasses for the wine	grupo	alternativoj	prononco
level	kontraŭ kiu	ប្រឆាំងនឹងអ្នកណា	against whom	grupo	alternativoj	prononco
level	via sportklubo	ក្លឹបកីឡារបស់អ្នក។	your sports club	grupo	alternativoj	prononco
level	ludas kontraŭ ~	លេងទល់នឹង ~	plays against ~	grupo	alternativoj	prononco
level	antaŭ du semajnoj	ពីរសប្តាហ៍មុន។	two weeks ago	grupo	alternativoj	prononco
level	kontraŭ kiu via sportklubo ludis?	តើក្លឹបកីឡារបស់អ្នកលេងជាមួយអ្នកណា?	who did your sports club play against?	grupo	alternativoj	prononco
level	ĉu vi vidas ~ ?	ឃើញទេ~?	do you see ~ ?	grupo	alternativoj	prononco
level	ĉu vi ofte vidas ~ ?	តើអ្នកឃើញញឹកញាប់ទេ ~?	do you often see ~ ?	grupo	alternativoj	prononco
level	ofte vidas la policiston	ជាញឹកញាប់ឃើញប៉ូលីស	often see the policeman	grupo	alternativoj	prononco
level	tiu, kiu loĝas en ~	អ្នកដែលរស់នៅក្នុង ~	the one who lives in ~	grupo	alternativoj	prononco
level	loĝas en la loĝejo	រស់នៅក្នុងកន្លែងស្នាក់នៅ	lives in the lodging place	grupo	alternativoj	prononco
level	la loĝejo super vi	កន្លែងស្នាក់នៅខាងលើអ្នក។	the dwelling place above you	grupo	alternativoj	prononco
level	vidas la policiston, kiu loĝas en ~	ឃើញ​មន្ត្រី​ប៉ូលិស​ដែល​រស់​នៅ ~	sees the police officer who lives in ~	grupo	alternativoj	prononco
level	plano pri veturado	ផែនការបើកបរ	driving plan	grupo	alternativoj	prononco
level	volis vojaĝi	ចង់ធ្វើដំណើរ	wanted to travel	grupo	alternativoj	prononco
level	vojaĝi al alia lando	ដើម្បីធ្វើដំណើរទៅកាន់ប្រទេសផ្សេង	to travel to another country	grupo	alternativoj	prononco
level	en libertempo	ពេលទំនេរ	in free time	grupo	alternativoj	prononco
level	ili decidis iri	ពួកគេបានសម្រេចចិត្តទៅ	they decided to go	grupo	alternativoj	prononco
level	decidis iri al Italio	សម្រេចចិត្តទៅប្រទេសអ៊ីតាលី	decided to go to Italy	grupo	alternativoj	prononco
level	malnovaj urboj	ទីក្រុងចាស់	old cities	grupo	alternativoj	prononco
level	lando kun malnovaj urboj	ប្រទេសដែលមានទីក្រុងចាស់	a country with old cities	grupo	alternativoj	prononco
level	aliaj belaĵoj	សម្រស់ផ្សេងទៀត។	other beauties	grupo	alternativoj	prononco
level	kaj aliaj belaĵoj	និងភាពស្រស់ស្អាតផ្សេងទៀត។	and other beauties	grupo	alternativoj	prononco
level	bela lando kun malnovaj urboj kaj aliaj belaĵoj	ប្រទេសដ៏ស្រស់ស្អាតជាមួយនឹងទីក្រុងចាស់ៗ និងភាពស្រស់ស្អាតផ្សេងទៀត។	a beautiful country with old cities and other beauties	grupo	alternativoj	prononco
level	ili estis feliĉaj	ពួកគេសប្បាយចិត្ត	they were happy	grupo	alternativoj	prononco
level	kie estas ~ ?	~នៅឯណា?	where is ~ ?	grupo	alternativoj	prononco
level	kie estas mia vestaĵo?	តើសម្លៀកបំពាក់របស់ខ្ញុំនៅឯណា	where are my clothes	grupo	alternativoj	prononco
level	ŝi demandis ~	នាងបានសួរ ~	she asked ~	grupo	alternativoj	prononco
level	ni ne forgesu kunporti ~	កុំភ្លេចនាំយក ~	let's not forget to bring ~	grupo	alternativoj	prononco
level	kunporti la libron	ដើម្បីយកសៀវភៅជាមួយអ្នក	to take the book with you	grupo	alternativoj	prononco
level	libro por lerni Esperanton	សៀវភៅដើម្បីរៀនភាសា Esperanto	a book to learn Esperanto	grupo	alternativoj	prononco
level	kunporti libron por lerni	ដើម្បីយកសៀវភៅទៅរៀន	to carry a book to learn	grupo	alternativoj	prononco
level	ni povas komenci ~	យើងអាចចាប់ផ្តើម ~	we can start ~	grupo	alternativoj	prononco
level	en la vagonaro	នៅក្នុងរថភ្លើង	in the train	grupo	alternativoj	prononco
level	jam en la vagonaro	រួចហើយនៅក្នុងរថភ្លើង	already in the train	grupo	alternativoj	prononco
level	ni nenion faros	យើងនឹងមិនធ្វើអ្វីឡើយ។	we won't do anything	grupo	alternativoj	prononco
level	per aŭto	ដោយ​រថយន្ត	by car	grupo	alternativoj	prononco
level	ni veturos per ~	យើងនឹងបើកបរដោយ ~	we will drive by ~	grupo	alternativoj	prononco
level	veturos per aŭto	នឹងបើកឡាន	will drive a car	grupo	alternativoj	prononco
level	mi havas sekreton	ខ្ញុំមានអាថ៌កំបាំងមួយ។	I have a secret	grupo	alternativoj	prononco
level	mia riĉa onklo	ពូអ្នកមានរបស់ខ្ញុំ	my rich uncle	grupo	alternativoj	prononco
level	mia deziro	បំណងប្រាថ្នា​របស់ខ្ញុំ	my wish	grupo	alternativoj	prononco
level	plenumis mian deziron	បានបំពេញបំណងរបស់ខ្ញុំ	fulfilled my wish	grupo	alternativoj	prononco
level	donis al ni	បាន​ផ្ដល់​ឱ្យ​យើង	gave us	grupo	alternativoj	prononco
level	sian aŭton	ឡាន​របស់​គាត់	his car	grupo	alternativoj	prononco
level	kaj donis al ni sian aŭton	ហើយបានផ្តល់ឱ្យយើងនូវឡានរបស់គាត់។	and gave us his car	grupo	alternativoj	prononco
level	por uzo	សម្រាប់ការប្រើប្រាស់	for use	grupo	alternativoj	prononco
level	ĝi staras antaŭ ~	វាឈរនៅមុខ ~	it stands before ~	grupo	alternativoj	prononco
level	staras antaŭ la domo	ឈរនៅមុខផ្ទះ	stands in front of the house	grupo	alternativoj	prononco
level	mi devas diri ~	ខ្ញុំត្រូវតែនិយាយ ~	I have to say ~	grupo	alternativoj	prononco
level	nenion diru	កុំនិយាយអ្វីទាំងអស់។	don't say anything	grupo	alternativoj	prononco
level	ni eksidu	តោះអង្គុយចុះ	let's sit down	grupo	alternativoj	prononco
level	eksidu en la aŭton	ចូលក្នុងឡាន	get in the car	grupo	alternativoj	prononco
level	veturi al ~	ដើម្បីបើកឡានទៅ ~	to drive to ~	grupo	alternativoj	prononco
level	kaj veturu al Italio	ហើយបើកឡានទៅប្រទេសអ៊ីតាលី	and drive to Italy	grupo	alternativoj	prononco
level	sidis en la aŭto	អង្គុយក្នុងឡាន	sat in the car	grupo	alternativoj	prononco
level	ankaŭ la vestaĵoj	សម្លៀកបំពាក់ផងដែរ។	also the clothes	grupo	alternativoj	prononco
level	~ estis en la aŭto	~ នៅក្នុងឡាន	~ was in the car	grupo	alternativoj	prononco
level	ankoraŭ sidadis kaj atendis	នៅតែអង្គុយរង់ចាំ	still sat and waited	grupo	alternativoj	prononco
level	sed li atendis	ប៉ុន្តែគាត់បានរង់ចាំ	but he waited	grupo	alternativoj	prononco
level	kial ni ne ~ ?	ហេតុអ្វីបានជាយើងមិន ~?	why don't we ~ ?	grupo	alternativoj	prononco
level	kial ni ne ekveturas?	ហេតុអ្វីបានជាយើងមិនចាប់ផ្តើមបើកបរ?	why don't we start driving?	grupo	alternativoj	prononco
level	ankaŭ mi havas ~	ខ្ញុំក៏មាន ~	I have ~ too	grupo	alternativoj	prononco
level	veturigus la aŭton	នឹងបើកឡាន	would drive the car	grupo	alternativoj	prononco
level	sed mi ne scias ~	ប៉ុន្តែខ្ញុំមិនដឹងទេ ~	but I don't know ~	grupo	alternativoj	prononco
level	mi neniam lernis tion	ខ្ញុំមិនដែលរៀននោះទេ។	I never learned that	grupo	alternativoj	prononco
level	mi kredus ~	ខ្ញុំនឹងជឿ ~	I would believe ~	grupo	alternativoj	prononco
level	se mi estus sana	ប្រសិនបើខ្ញុំមានសុខភាពល្អ	if I were healthy	grupo	alternativoj	prononco
level	mi estus tre feliĉa	ខ្ញុំនឹងសប្បាយចិត្តខ្លាំងណាស់	I would be very happy	grupo	alternativoj	prononco
level	kvazaŭ vi estus riĉulo	ដូចជាប្រសិនបើអ្នកជាអ្នកមាន	as if you were rich	grupo	alternativoj	prononco
level	vi sidas tie kvazaŭ vi estus riĉulo	អ្នកអង្គុយនៅទីនោះដូចជាអ្នកជាអ្នកមាន	you sit there as if you were a rich man	grupo	alternativoj	prononco
level	kvazaŭa lernejo	សាលាចោទប្រកាន់	alleged school	grupo	alternativoj	prononco
level	kvazaŭ riĉulo	ដូចជាបុរសអ្នកមាន	like a rich man	grupo	alternativoj	prononco
level	vi sidas tie kvazaŭ riĉulo	អ្នកអង្គុយនៅទីនោះដូចជាអ្នកមាន	you sit there like a rich man	grupo	alternativoj	prononco
level	tiom da mono	លុយច្រើនណាស់។	so much money	grupo	alternativoj	prononco
level	tiom da mono kiom da ideoj	លុយច្រើនដូចគំនិត	as much money as ideas	grupo	alternativoj	prononco
level	se mi havus tiom da mono	ប្រសិនបើខ្ញុំមានលុយច្រើន។	if I had that much money	grupo	alternativoj	prononco
level	mi vojaĝadus	ខ្ញុំនឹងធ្វើដំណើរ	I would travel	grupo	alternativoj	prononco
level	ĉirkaŭ la mondo	នៅ​ជុំវិញ​ពិភពលោក	around the world	grupo	alternativoj	prononco
level	en ĉiu vortaro	នៅក្នុងវចនានុក្រមនីមួយៗ	in every dictionary	grupo	alternativoj	prononco
level	mankas io	អ្វី​មួយ​ត្រូវ​បាន​បាត់	something is missing	grupo	alternativoj	prononco
level	mankas kelkaj vortoj	ពាក្យខ្លះបាត់	some words are missing	grupo	alternativoj	prononco
level	homo, kiu longe parolis	បុរស​ម្នាក់​ដែល​និយាយ​វែង	a man who spoke at length	grupo	alternativoj	prononco
level	ĉe la manĝotablo	នៅតុអាហារ	at the dining table	grupo	alternativoj	prononco
level	homo, kiu rakontas, restos malsata	អ្នកដែលប្រាប់នឹងនៅតែឃ្លាន	a person who tells will remain hungry	grupo	alternativoj	prononco
level	rakontadas ĉe la manĝo tablo	បន្តប្រាប់នៅតុអាហារ	keeps telling at the dining table	grupo	alternativoj	prononco
level	li devis atenti ~	គាត់ត្រូវតែយកចិត្តទុកដាក់ចំពោះ ~	he had to pay attention to ~	grupo	alternativoj	prononco
level	ne rajtis ~	មិនត្រូវបានអនុញ្ញាតឱ្យ ~	was not allowed to ~	grupo	alternativoj	prononco
level	rajtis resti	ត្រូវបានអនុញ្ញាតឱ្យស្នាក់នៅ	was allowed to stay	grupo	alternativoj	prononco
level	ne rajtis longe resti	មិនត្រូវបានអនុញ្ញាតឱ្យស្នាក់នៅយូរទេ។	was not allowed to stay long	grupo	alternativoj	prononco
level	resti ekstere en pluvo	ដើម្បីនៅក្រៅភ្លៀង	to stay out in the rain	grupo	alternativoj	prononco
level	tial li malvarmumis	នោះហើយជាមូលហេតុដែលគាត់ចាប់ផ្តាសាយ	that's why he caught a cold	grupo	alternativoj	prononco
level	li havas sian klaran ideon	គាត់មានគំនិតច្បាស់លាស់របស់គាត់។	he has his own clear idea	grupo	alternativoj	prononco
level	sed li kredos ĉion	ប៉ុន្តែគាត់នឹងជឿអ្វីៗទាំងអស់។	but he will believe everything	grupo	alternativoj	prononco
level	ĉion, kion vi diros	អ្វីក៏ដោយដែលអ្នកនិយាយ	whatever you say	grupo	alternativoj	prononco
level	kvazaŭ vi estus lia edzino	ដូចជាប្រសិនបើអ្នកជាប្រពន្ធរបស់គាត់។	as if you were his wife	grupo	alternativoj	prononco
level	viaj gepatroj	ឪពុក​ម្តាយ​របស់​អ្នក	your parents	grupo	alternativoj	prononco
level	ĝojigi viajn gepatrojn	ដើម្បីធ្វើឱ្យឪពុកម្តាយរបស់អ្នកសប្បាយចិត្ត	to make your parents happy	grupo	alternativoj	prononco
level	kio povus ĝojigi ~ ?	សុំអ្វីបាន~?	what could please ~ ?	grupo	alternativoj	prononco
level	kio povus plej ĝojigi viajn gepatrojn?	តើអ្វីអាចធ្វើឲ្យឪពុកម្តាយរបស់អ្នកសប្បាយចិត្តបំផុត?	what could make your parents the most happy?	grupo	alternativoj	prononco
level	post la lernado	បន្ទាប់ពីការរៀន	after the learning	grupo	alternativoj	prononco
level	almenaŭ post la lernado	យ៉ាងហោចណាស់បន្ទាប់ពីការរៀន	at least after the learning	grupo	alternativoj	prononco
level	en la urbocentron	ចូលទៅក្នុងកណ្តាលទីក្រុង	into the city center	grupo	alternativoj	prononco
