C.nl content.tsv
Level	Esperanto	nl	en-us	Grupo	Alternativoj	Pronoco
level	koralo	een koraal	a coral	grupo	alternativoj	prononco
level	cirkuli	circuleren, rondgaan	to circulate, to go about	grupo	alternativoj	prononco
level	rekapti	weer te vangen	to catch again	grupo	alternativoj	prononco
level	ekstari	opstaan, opstaan	to get stand up, to rise	grupo	alternativoj	prononco
level	ambasado	een ambassade	an embassy	grupo	alternativoj	prononco
level	riĉeco	rijkdom	richness	grupo	alternativoj	prononco
level	rekonstrui	herbouwen, reconstrueren	to rebuild, to reconstruct	grupo	alternativoj	prononco
level	kukumo	een komkommer	a cucumber	grupo	alternativoj	prononco
level	samklubano	lid van dezelfde club	a member of a same club	grupo	alternativoj	prononco
level	konsulti	raadplegen, opzoeken	to consult, to look up	grupo	alternativoj	prononco
level	seninterese	zonder interesses (=malinteress)	without interests (=malinterese)	grupo	alternativoj	prononco
level	sensukcese	zonder succes	without success	grupo	alternativoj	prononco
level	eĉ se ~	zelfs als ~	even if ~	grupo	alternativoj	prononco
level	modelo	een model	a model	grupo	alternativoj	prononco
level	rimo	een rijm	a rhyme	grupo	alternativoj	prononco
level	senvorte	zonder woorden	without words	grupo	alternativoj	prononco
level	referenco	een referentie	a reference	grupo	alternativoj	prononco
level	komandi	bevelen	to command	grupo	alternativoj	prononco
level	krizo	een crisis	a crisis	grupo	alternativoj	prononco
level	vinagro	een azijn	a vinegar	grupo	alternativoj	prononco
level	soleca	alleen, alleen	sole, alone	grupo	alternativoj	prononco
level	dano	een Deen, een Deen	a Danish person, a dane	grupo	alternativoj	prononco
level	ŝtofo	een stof, textiel, doek, stoffenmateriaal	a fabric, textile, cloth, cloth material	grupo	alternativoj	prononco
level	viŝilo	een gum, een wisser	an eraser, a wiper	grupo	alternativoj	prononco
level	konfidenco	een vertrouwelijkheid, vertrouwen, geheim	a confidentiality, confidence, secret	grupo	alternativoj	prononco
level	sportisto	een sportman	a sportsman	grupo	alternativoj	prononco
level	arabo	een Arabier, een Arabier	an Arabean person, an Arab	grupo	alternativoj	prononco
level	varii	variëren	to vary	grupo	alternativoj	prononco
level	subakviĝi	zinken	to sink	grupo	alternativoj	prononco
level	oficiro	een officier (militair)	an officer (military)	grupo	alternativoj	prononco
level	ĉasisto	een jager	a hunter	grupo	alternativoj	prononco
level	konferenco	een conferentie	a conference	grupo	alternativoj	prononco
level	surhavi	om aan te dragen	to wear on	grupo	alternativoj	prononco
level	animalo	een dier	an animal	grupo	alternativoj	prononco
level	teroristo	een terrorist	a terrorist	grupo	alternativoj	prononco
level	nobla	edele	noble	grupo	alternativoj	prononco
level	travivaĵo	een doorleven, een ondergaan, een ervaring	a live-through, an undergo, an experience	grupo	alternativoj	prononco
level	komunismo	communisme	communism	grupo	alternativoj	prononco
level	ŝinko	een Ham	a ham	grupo	alternativoj	prononco
level	aspiri	ernaar streven, ernaar verlangen	to aspire to, to be eager for	grupo	alternativoj	prononco
level	ŝarko	een haai	a shark	grupo	alternativoj	prononco
level	buko	een gesp	a buckle	grupo	alternativoj	prononco
level	kvartalo	een wijk, wijk, buurt	a district, quarter, neighborhood	grupo	alternativoj	prononco
level	ŝildo	een schild	a shield	grupo	alternativoj	prononco
level	veturigi	rijden	to drive	grupo	alternativoj	prononco
level	vidvo	een weduwnaar	a widower	grupo	alternativoj	prononco
level	Kanado	Canada	Canada	grupo	alternativoj	prononco
level	strigo	een uil	an owl	grupo	alternativoj	prononco
level	stilo	een Style	a style	grupo	alternativoj	prononco
level	ŝimo	een mal	a mold	grupo	alternativoj	prononco
level	aplaŭdi	applaudisseren, klappen, toejuichen	to applaud, to clap, to acclaim	grupo	alternativoj	prononco
level	ŝmiraĵo	een zalf	an ointment	grupo	alternativoj	prononco
level	vojaĝanto	een reiziger	a traveller	grupo	alternativoj	prononco
level	ĉeesto	een deelname	a participation	grupo	alternativoj	prononco
level	pruvi	bewijzen, laten zien	to prove, to show	grupo	alternativoj	prononco
level	kantisto	een zanger	a singer	grupo	alternativoj	prononco
level	ĝustatempe	op de juiste tijd	in correct time	grupo	alternativoj	prononco
level	inaŭguri	inaugureren	to inaugurate	grupo	alternativoj	prononco
level	kantistino	een zangeres	a female singer	grupo	alternativoj	prononco
level	fluto	een fluit	a flute	grupo	alternativoj	prononco
level	opozicii	zich verzetten, in oppositie zijn	to oppose, to be in opposition	grupo	alternativoj	prononco
level	kuiristo	een kok	a cook	grupo	alternativoj	prononco
level	ŝipkuro	een scheepswedstrijd	a ship competition	grupo	alternativoj	prononco
level	diktatoro	een dictator	a dictator	grupo	alternativoj	prononco
level	funebro	rouwband, rouw (begrafenis)	mourning band, grief (funeral)	grupo	alternativoj	prononco
level	instali	installeren	to install	grupo	alternativoj	prononco
level	kuiristino	een vrouwelijke kok	a female cook	grupo	alternativoj	prononco
level	meksiko	Mexico	Mexico	grupo	alternativoj	prononco
level	eminenta	eminent, onderscheidend	eminent, distinguished	grupo	alternativoj	prononco
level	verbo	een werkwoord	a verb	grupo	alternativoj	prononco
level	surfaco	oppervlak, een oppervlak	surface, a surface	grupo	alternativoj	prononco
level	bovlo	een kom	a bowl	grupo	alternativoj	prononco
level	trajto	een eigenschap, een kenmerk, lijn (van gezicht)	a trait, a feature, line (of face)	grupo	alternativoj	prononco
level	demokratismo	democratie	democracy	grupo	alternativoj	prononco
level	ŝuti	dumpen, uitstorten, uitgieten	to dump, to pour, to pour out	grupo	alternativoj	prononco
level	baki	bakken	to bake	grupo	alternativoj	prononco
level	poŝtisto	een postbode, een postbode	a postman, a mailman	grupo	alternativoj	prononco
level	simpatio	sympathie, een sympathie	sympathy, a sympathy	grupo	alternativoj	prononco
level	melono	een meloen	a melon	grupo	alternativoj	prononco
level	abnorma	abnormaal	abnormal	grupo	alternativoj	prononco
level	sorĉi	betoveren	to bewitch	grupo	alternativoj	prononco
level	juĝisto	een rechter	a judge	grupo	alternativoj	prononco
level	reciproka	wederkerig, wederzijds	reciprocal, mutual	grupo	alternativoj	prononco
level	fabriko	een fabriek, een vervaardiging (=manufakturo)	a factory, a manufacture (=manufakturo)	grupo	alternativoj	prononco
level	faldi	vouwen	to fold	grupo	alternativoj	prononco
level	dentisto	een tandarts	a dentist	grupo	alternativoj	prononco
level	medikamento	medicijn, een medicijn, een medicijn	medication, a medicine, a drug	grupo	alternativoj	prononco
level	kaŝtano	een kastanje	a chestnut	grupo	alternativoj	prononco
level	testudo	een schildpad, een schildpad	a tortoise, a turtle	grupo	alternativoj	prononco
level	proceso	een proces, een rechtszaak	a process, a lawsuit	grupo	alternativoj	prononco
level	eksperimento	een experiment	an experiment	grupo	alternativoj	prononco
level	heliko	een slak	a snail	grupo	alternativoj	prononco
level	dancisto	een danser	a dancer	grupo	alternativoj	prononco
level	vodko	wodka	vodka	grupo	alternativoj	prononco
level	esenco	essentie, een essentie	essence, an essence	grupo	alternativoj	prononco
level	strukturo	structuur, een structuur	structure, a structure	grupo	alternativoj	prononco
level	spongo	een spons	a sponge	grupo	alternativoj	prononco
level	imperiestro	een keizer	an emperor	grupo	alternativoj	prononco
level	domaĝi	bezorgd zijn om, spijt hebben van, bang zijn voor	to be concerned for, to regret, to fear for	grupo	alternativoj	prononco
level	be!	zijn!	be!	grupo	alternativoj	prononco
level	sopiri	verlangen naar, verlangen naar	to yearn for, to long for	grupo	alternativoj	prononco
level	modesta	bescheiden, gematigd	modest, moderate	grupo	alternativoj	prononco
level	pozicio	een positie, een locatie, een plaats	a position, a location, a place	grupo	alternativoj	prononco
level	inĝeniero	een ingenieur	an engineer	grupo	alternativoj	prononco
level	tegolo	een dakpan	a roofing tile	grupo	alternativoj	prononco
level	libio	Libië	Libya	grupo	alternativoj	prononco
level	ganto	een handschoen	a glove	grupo	alternativoj	prononco
level	gruo	een kraan	a crane	grupo	alternativoj	prononco
level	rezisti	weerstaan	to resist	grupo	alternativoj	prononco
level	alfabeto	alfabet	alphabet	grupo	alternativoj	prononco
level	rampi	kruipen, kruipen	to crawl, to creep	grupo	alternativoj	prononco
level	transporti	transporteren	to transport	grupo	alternativoj	prononco
level	pupilo	pupil (oogappel)	pupil (apple of the eye)	grupo	alternativoj	prononco
level	muskolo	een spier	a muscle	grupo	alternativoj	prononco
level	beni	zegenen	to bless	grupo	alternativoj	prononco
level	profito	een winst, een winst	a profit, a gain	grupo	alternativoj	prononco
level	Maria	Maria	Maria	grupo	alternativoj	prononco
level	kritiki	bekritiseren, bekritiseren	to criticize, to critique	grupo	alternativoj	prononco
level	konscienco	geweten, moreel besef, innerlijke stem	conscience, moral sense, inner voice	grupo	alternativoj	prononco
level	ĉefo	een leider, een baas	a leader, a boss	grupo	alternativoj	prononco
level	Pakistano	Pakistan	Pakistan	grupo	alternativoj	prononco
level	treni	slepen, slepen	to drag, to tow	grupo	alternativoj	prononco
level	Venezuelo	Venezuela	Venezuela	grupo	alternativoj	prononco
level	ortografio	spelling	orthography	grupo	alternativoj	prononco
level	febro	koorts	a fever	grupo	alternativoj	prononco
level	ĉefurbo	een hoofdstad	a capital city	grupo	alternativoj	prononco
level	ravi	te verheugen	to delight	grupo	alternativoj	prononco
level	ĉagreni	ergeren, irriteren, zorgen maken	to vex, to annoy, to worry	grupo	alternativoj	prononco
level	ĉefi	leiden	to lead	grupo	alternativoj	prononco
level	ribeli	in opstand komen, in opstand komen	to rebel, to revolt	grupo	alternativoj	prononco
level	kancero	kanker	cancer	grupo	alternativoj	prononco
level	atesti	getuigen, getuigen, bevestigen	to attest, to testify, to affirm	grupo	alternativoj	prononco
level	inklina	geneigd, gevoelig	inclined, prone	grupo	alternativoj	prononco
level	cirkonstanco	een omstandigheid	a circumstance	grupo	alternativoj	prononco
level	bulgaro	een Bulgaar	a Bulgarian person	grupo	alternativoj	prononco
level	frosta	ijzig, ijskoud	frosty, freezing	grupo	alternativoj	prononco
level	kakao	een cacaoboon, een cacao	a cocoa bean, a cacao	grupo	alternativoj	prononco
level	tomato	een tomaat	a tomato	grupo	alternativoj	prononco
level	firmao	een bedrijf, een bedrijf (=firmo)	a firm, a company (=firmo)	grupo	alternativoj	prononco
level	pigo	een ekster	a magpie	grupo	alternativoj	prononco
level	grafo	een graaf, een graaf	a count, an earl	grupo	alternativoj	prononco
level	Alĝerio	Algerije	Algeria	grupo	alternativoj	prononco
level	instituto	een instituut	an institute	grupo	alternativoj	prononco
level	rifuĝi	toevlucht zoeken	to take refuge	grupo	alternativoj	prononco
level	arda	vurig	ardent	grupo	alternativoj	prononco
level	armeno	een Armeens	an Armenian	grupo	alternativoj	prononco
level	anĝelo	een engel	an angel	grupo	alternativoj	prononco
level	konvalo	een lelietje-van-dalen	a lily of the valley	grupo	alternativoj	prononco
level	egoismo	egoïsme, egoïsme, egoïsme	egoism, egotism, selfishness	grupo	alternativoj	prononco
level	kinejo	een bioscoop, een bioscoop	a cinema, a movie theater	grupo	alternativoj	prononco
level	rezervita	gereserveerd	reserved	grupo	alternativoj	prononco
level	kolono	kolom, een kolom, een pilaar	column, a column, a pillar	grupo	alternativoj	prononco
level	deklari	verklaren	to declare	grupo	alternativoj	prononco
level	kirurgo	een chirurg (=ĥirurgo)	a surgeon (=ĥirurgo)	grupo	alternativoj	prononco
level	indiferenta	onverschillig	indifferent	grupo	alternativoj	prononco
level	trotuaro	een trottoir, een trottoir	a sidewalk, a pavement	grupo	alternativoj	prononco
level	prokrasti	uitstellen, uitstellen	to procrastinate, to delay	grupo	alternativoj	prononco
level	cikado	een cicade	a cicada	grupo	alternativoj	prononco
level	instrumento	een instrument	an instrument	grupo	alternativoj	prononco
level	cedi	toegeven, toegeven, toegeven	to cede, to yield, to give in	grupo	alternativoj	prononco
level	pretendi	beweren, veronderstellen	to claim, to presume	grupo	alternativoj	prononco
level	egoisto	een egoïst	an egoist	grupo	alternativoj	prononco
level	insisti	aandringen	to insist	grupo	alternativoj	prononco
level	naiva	naief	naive	grupo	alternativoj	prononco
level	situi	gelegen zijn, gelegen zijn	to be located, to be situated	grupo	alternativoj	prononco
level	penetri	binnendringen	to penetrate	grupo	alternativoj	prononco
level	kapitalo	kapitaal, een kapitaal	capital, a capital	grupo	alternativoj	prononco
level	demono	een demon	a demon	grupo	alternativoj	prononco
level	licenco	een vergunning	a license	grupo	alternativoj	prononco
level	diferenci	differentiëren	to differentiate	grupo	alternativoj	prononco
level	skorpio	een schorpioen	a scorpion	grupo	alternativoj	prononco
level	sufoki	stikken, stikken	to suffocate, to choke	grupo	alternativoj	prononco
level	tordi	verdraaien, verwringen	to twist, to contort	grupo	alternativoj	prononco
level	kontanta	contant	in cash	grupo	alternativoj	prononco
level	ĵuri	zweren	to swear	grupo	alternativoj	prononco
level	apetita	smakelijk	appetitizing	grupo	alternativoj	prononco
level	adjektivo	een bijvoeglijk naamwoord	an adjective	grupo	alternativoj	prononco
level	pluralo	een meervoud	a plural	grupo	alternativoj	prononco
level	aktuala	van actueel belang, actueel, urgent, relevant	of current importance, topical, urgent, relevant	grupo	alternativoj	prononco
level	gesti	gebaren maken, gebaren maken	to gesture, to gesticulate	grupo	alternativoj	prononco
level	felo	vacht, huid (van dieren, met haar), huid	fur, hide (of animal, with hair), skin	grupo	alternativoj	prononco
level	mediti	mediteren	to meditate	grupo	alternativoj	prononco
level	kolego	een collega	a colleague	grupo	alternativoj	prononco
level	amplekso	reikwijdte, reikwijdte, omvang	extent, scope, magnitude	grupo	alternativoj	prononco
level	kosmetiko	cosmetica	cosmetics	grupo	alternativoj	prononco
level	Karlo	Karel, Carlos	Charles, Carlos	grupo	alternativoj	prononco
level	gluti	slikken	to swallow	grupo	alternativoj	prononco
level	talento	een talent	a talent	grupo	alternativoj	prononco
level	ĝemelo	een tweeling	a twin	grupo	alternativoj	prononco
level	deca	fatsoenlijk, correct, geschikt	decent, proper, suitable	grupo	alternativoj	prononco
level	krono	een kroon	a crown	grupo	alternativoj	prononco
level	ŝimi	schimmelen, beschimmelen	to mould, to get moldy	grupo	alternativoj	prononco
level	ŝoforo	een chauffeur, een chauffeur	a driver, a chauffeur	grupo	alternativoj	prononco
level	mistero	een mysterie	a mystery	grupo	alternativoj	prononco
level	absolute	absoluut	absolutely	grupo	alternativoj	prononco
level	laktuko	een krop sla	a lettuce	grupo	alternativoj	prononco
level	destini	bepalen, toekennen, toewijzen	to destine, to ordain, to allocate	grupo	alternativoj	prononco
level	instigi	aanzetten, aanmoedigen	to instigate, to encourage	grupo	alternativoj	prononco
level	heroo	een held	a hero	grupo	alternativoj	prononco
level	ĉaro	een strijdwagen, een kar	a chariot, a cart	grupo	alternativoj	prononco
level	vegetalo	een groente, een plant	a vegetable, a plant	grupo	alternativoj	prononco
level	adopti	adopteren	to adopt	grupo	alternativoj	prononco
level	centimetro	een centimeter	a centimeter	grupo	alternativoj	prononco
level	enuiga	saai, stom	boring, stodgy	grupo	alternativoj	prononco
level	flirti	flirten, fladderen	to flirt, to flutter	grupo	alternativoj	prononco
level	mandato	een mandaat, een postwissel	a mandate, a money order	grupo	alternativoj	prononco
level	envii	benijden	to envy	grupo	alternativoj	prononco
level	ebria	dronken, dronken	drunk, inebriated	grupo	alternativoj	prononco
level	sudano	Soedan	Sudan	grupo	alternativoj	prononco
level	fleksi	buigen	to bend	grupo	alternativoj	prononco
level	naŭzi	misselijk maken	to nauseate	grupo	alternativoj	prononco
level	likva	vloeistof	liquid	grupo	alternativoj	prononco
level	kupro	koper	copper	grupo	alternativoj	prononco
level	hoko	een haak	a hook	grupo	alternativoj	prononco
level	pafilo	een pistool	a gun	grupo	alternativoj	prononco
level	filmi	filmen, een film opnemen	to film, to shoot a film	grupo	alternativoj	prononco
level	bremso	een rem	a brake	grupo	alternativoj	prononco
level	tereno	een campus, een terrein, een terrein	a campus, a terrain, a ground	grupo	alternativoj	prononco
level	nigra tabulo	een krijtbord	a black board	grupo	alternativoj	prononco
level	foiro	een beurs, een markt	a fair, a market	grupo	alternativoj	prononco
level	ĉimpanzo	een chimpansee	a chimpanzee	grupo	alternativoj	prononco
level	aktiva	actief	active	grupo	alternativoj	prononco
level	juvelo	een juweel, een juweeltje (=gemo)	a jewel, a gem (=gemo)	grupo	alternativoj	prononco
level	tendumi (kampadi)	kamperen	to camp	grupo	alternativoj	prononco
level	malliberejo	een gevangenis	a prison	grupo	alternativoj	prononco
level	studprogramo	een studieprogramma	a study program	grupo	alternativoj	prononco
level	avida	hebberig	greedy	grupo	alternativoj	prononco
level	flari	ruiken	to smell	grupo	alternativoj	prononco
level	garantii	garanderen, garanderen	to guarantee, to warrant	grupo	alternativoj	prononco
level	ĉeno	een ketting	a chain	grupo	alternativoj	prononco
level	sekcio	een sectie	a section	grupo	alternativoj	prononco
level	akuzativo	een accusatief	an accusative	grupo	alternativoj	prononco
level	kandelo	een kaars	a candle	grupo	alternativoj	prononco
level	konfirmi	bevestigen	to confirm	grupo	alternativoj	prononco
level	pando	een panda	a panda	grupo	alternativoj	prononco
level	kultivi	telen (fruit, groenten)	to cultivate (fruits, vegetables)	grupo	alternativoj	prononco
level	sojlo	een drempel, een drempel	a sill, a threshold	grupo	alternativoj	prononco
level	lacigi	uitputten, vermoeien, vermoeien	to exhaust, to fatique, to tire	grupo	alternativoj	prononco
level	skribilaro	witing keukengerei, stationair	witing utensils, stationary	grupo	alternativoj	prononco
level	ĵaluza	jaloers	jealous	grupo	alternativoj	prononco
level	kamiono	een camion, een vrachtwagen, een vrachtwagen	a camion, a lorry, a truck	grupo	alternativoj	prononco
level	barakti	moeite hebben met	to struggle	grupo	alternativoj	prononco
level	svingi	zwaaien, schudden	to swing, to shake	grupo	alternativoj	prononco
level	ŝovi	duwen, voortduwen	to shove, to push along	grupo	alternativoj	prononco
level	tendo	een tent	a tent	grupo	alternativoj	prononco
level	preteksto	een excuus, een voorwendsel	an excuse, a pretext	grupo	alternativoj	prononco
level	simpatia	sympathiek	sympathetic	grupo	alternativoj	prononco
level	mino	een mijn	a mine	grupo	alternativoj	prononco
level	fantazia	fantastisch	fantastic	grupo	alternativoj	prononco
level	komika	komisch, komisch	comic, comical	grupo	alternativoj	prononco
level	kruta	stijl	steep	grupo	alternativoj	prononco
level	festeni	banketten, feesten	to banquet, to feast	grupo	alternativoj	prononco
level	alergio	allergie	allergy	grupo	alternativoj	prononco
level	juro	een wet	a law	grupo	alternativoj	prononco
level	ekspozicio	een tentoonstelling, een expositie	an exhibition, an exposition	grupo	alternativoj	prononco
level	akordiono	een accordeon	an accordion	grupo	alternativoj	prononco
level	sfero	een bol, een bal	a sphere, a ball	grupo	alternativoj	prononco
level	almozulo	een bedelaar	a beggar	grupo	alternativoj	prononco
level	maĉi	kauwen, kauwen	to masticate, to chew	grupo	alternativoj	prononco
level	virto	een deugd	a virtue	grupo	alternativoj	prononco
level	turmenti	kwellen, martelen	to torment, to torture	grupo	alternativoj	prononco
level	anonctabulo	een mededelingenbord	a notice board	grupo	alternativoj	prononco
level	minus	minus	minus	grupo	alternativoj	prononco
level	boji	blaffen	to bark	grupo	alternativoj	prononco
level	atestilo, atestaĵo	een certificaat, een attest	a certificate, an attestation	grupo	alternativoj	prononco
level	fendo	een splitsing, een gleuf, een scheur	a split, a slot, a crack	grupo	alternativoj	prononco
level	almozo	aalmoes, liefdadigheid	alms, charity	grupo	alternativoj	prononco
level	havigi	verschaffen, verkrijgen, verwerven	to provide with, to get for, to procure	grupo	alternativoj	prononco
level	aŭtografio	een autografie, autobiografie (=aŭtobiografio)	an autography, autobiography (=aŭtobiografio)	grupo	alternativoj	prononco
level	suspekti	verdenken	to suspect	grupo	alternativoj	prononco
level	trezoro	een schat	a treasure	grupo	alternativoj	prononco
level	stango	een staaf, een paal, een staaf	a rod, a pole, a bar	grupo	alternativoj	prononco
level	balailo	een bezem, een veegmachine	a broom, a sweeper	grupo	alternativoj	prononco
level	rekompenco	een compensatie, een beloning	a compensation, a reward	grupo	alternativoj	prononco
level	kopio	een kopie	a copy	grupo	alternativoj	prononco
level	domego	een villa, een landhuis, een groot huis, een gebouw	a villa, a mansion, a big house, a building	grupo	alternativoj	prononco
level	pasko	Pasen	Easter	grupo	alternativoj	prononco
level	Peruo	Peru	Peru	grupo	alternativoj	prononco
level	menso	verstand	mind	grupo	alternativoj	prononco
level	eleganta	elegant	elegant	grupo	alternativoj	prononco
level	ekvadoro	Ecuador	Ecuador	grupo	alternativoj	prononco
level	barbirejo	een kapsalon, een kapperszaak	a hairdressing salon, a barbor shop	grupo	alternativoj	prononco
level	bubo	een schurk, een snotaap, een egel	a knave, a brat, an urchin	grupo	alternativoj	prononco
level	gvineo	Guinea	Guinea	grupo	alternativoj	prononco
level	civilizi	beschaven	to civilize	grupo	alternativoj	prononco
level	insulti	beledigen	to insult	grupo	alternativoj	prononco
level	komisiono	een commissie, een commissie	a commission, a comittee	grupo	alternativoj	prononco
level	colo	een inch	an inch	grupo	alternativoj	prononco
level	admoni	vermanen, vermanen, adviseren, afkeuren	to admonish, to exhort, to advice, to censure	grupo	alternativoj	prononco
level	bildkadro	een fotolijst	a picture frame	grupo	alternativoj	prononco
level	serena	sereen, kalm, onbezorgd	serene, calm, untroubled	grupo	alternativoj	prononco
level	nervo	een zenuw	a nerve	grupo	alternativoj	prononco
level	kuglo	een kogel	a bullet	grupo	alternativoj	prononco
level	pilgrimi	om op pelgrimstocht te gaan	to go on a pilgrimage	grupo	alternativoj	prononco
level	kaso	een geldkist, een portemonnee, een spaarpot, een koffer	a cash box, a purse, a money box, coffer	grupo	alternativoj	prononco
level	penti	zich bekeren	to repent	grupo	alternativoj	prononco
level	libano	Libanon	Lebanon	grupo	alternativoj	prononco
level	barelo	een ton	a barrel	grupo	alternativoj	prononco
level	botaniko	plantkunde	botany	grupo	alternativoj	prononco
level	merkato	een markt	a market	grupo	alternativoj	prononco
level	koncerto	een concert	a concert	grupo	alternativoj	prononco
level	projekto	een project	a project	grupo	alternativoj	prononco
level	komplimento	een compliment	a compliment	grupo	alternativoj	prononco
level	cirklo	een cirkel, een schijf	a circle, a disk	grupo	alternativoj	prononco
level	konjekti	een vermoeden doen, raden	to make a conjecture, to guess	grupo	alternativoj	prononco
level	ĵudo	judo	judo	grupo	alternativoj	prononco
level	teksto	tekst, een tekst, een tekst	text, a text, a lyric	grupo	alternativoj	prononco
level	konkuri	concurreren, strijden	to compete, to contend	grupo	alternativoj	prononco
level	rezervo	een reserve	a reserve	grupo	alternativoj	prononco
level	kabineto	een kastje	a cabinet	grupo	alternativoj	prononco
level	marĉo	een moeras, een moeras	a marsh, a swamp	grupo	alternativoj	prononco
level	advokato	een advocaat, een advocaat, een advocaat	a barrister, a lawyer, an advocate	grupo	alternativoj	prononco
level	ceramiko	keramiek, aardewerk	ceramics, pottery	grupo	alternativoj	prononco
level	histerio	hysterie, opwinding	hysteria, excitement	grupo	alternativoj	prononco
level	golfo	een kloof	a gulf	grupo	alternativoj	prononco
level	periodo	periode, een periode	period, a period	grupo	alternativoj	prononco
level	etiopo	een Ethiopiër	an Ethiopian	grupo	alternativoj	prononco
level	pejzaĝo	landschap, landschap	landscape, scenary	grupo	alternativoj	prononco
level	psikologo	een psycholoog	a psychologist	grupo	alternativoj	prononco
level	kverko	een eik	an oak	grupo	alternativoj	prononco
level	kaprica	grillig, grillig, grillig	capricious, fitful, whimsical	grupo	alternativoj	prononco
level	neto	een definitief exemplaar, een eerlijk exemplaar	a final copy, a fair copy	grupo	alternativoj	prononco
level	kazo	een zaak, affaire, zaak	a case, affair, matter	grupo	alternativoj	prononco
level	sveni	flauwvallen, zwijmelen	to faint, to swoon	grupo	alternativoj	prononco
level	rosti	roosteren	to roast	grupo	alternativoj	prononco
level	bazaro	een bazaar, een markt, een kermis	a bazaar, a market, a fair	grupo	alternativoj	prononco
level	liberio	Liberia	Liberia	grupo	alternativoj	prononco
level	anteno	een antenne, een antenne, een voeler	an antenna, an aerial, a feeler	grupo	alternativoj	prononco
level	tegi	overlappen, bedekken	to overlay, to coat	grupo	alternativoj	prononco
level	Aŭstralio	Australië	Australia	grupo	alternativoj	prononco
level	frakasi	verpletteren, verpletteren, verpletteren	to crash, to shatter, to smash	grupo	alternativoj	prononco
level	kliento	een cliënt, een klant, een patiënt	a client, a customer, a patient	grupo	alternativoj	prononco
level	ronki	grommen, snurken	to grunt, to snore	grupo	alternativoj	prononco
level	judaismo	Jodendom	Judaism	grupo	alternativoj	prononco
level	afikso	een aanhangsel	an affix	grupo	alternativoj	prononco
level	fanfaroni	opscheppen, opscheppen	to brag, to boast	grupo	alternativoj	prononco
level	kapsiko	een rode peper	a red pepper	grupo	alternativoj	prononco
level	probabla	waarschijnlijk, waarschijnlijk	probable, likely	grupo	alternativoj	prononco
level	segi	zagen	to saw	grupo	alternativoj	prononco
level	melankolio	melancholie, melancholie, somberheid	melancholy, melancholia, gloom	grupo	alternativoj	prononco
level	panamo	Panama	Panama	grupo	alternativoj	prononco
level	mekaniko	mechanica (=meĥaniko)	mechanics (=meĥaniko)	grupo	alternativoj	prononco
level	ŝvebi	zweven, zweven	to hover, to float	grupo	alternativoj	prononco
level	latvo	een Let	a Latvian	grupo	alternativoj	prononco
level	kateno	een beugel, een beperking, een bovenleiding	a shacle, a restraint, a catenary	grupo	alternativoj	prononco
level	bori	boren, boren	to bore, to drill	grupo	alternativoj	prononco
level	apartamento	een appartement, een flat	an apartment, a flat	grupo	alternativoj	prononco
level	hajlo	hagel, een hagel	hail, a hail	grupo	alternativoj	prononco
level	silko	zijde	silk	grupo	alternativoj	prononco
level	putri	verteren, verrotten, vergaan, etteren	to utrefy, to putrify, to decay, to fester	grupo	alternativoj	prononco
level	melki	melken	to milk	grupo	alternativoj	prononco
level	signalo	een signaal, een teken	a signal, a sign	grupo	alternativoj	prononco
level	lifto	een lift, een lift	a lift, an elevator	grupo	alternativoj	prononco
level	intensa	intens, intensief	intense, intensive	grupo	alternativoj	prononco
level	ekvilibro	een evenwicht, evenwicht	an equilibrium, balance	grupo	alternativoj	prononco
level	tradicio	een traditie	a tradition	grupo	alternativoj	prononco
level	enigmo	een enigma, een puzzel, een raadsel	an enigma, a puzzle, a riddle	grupo	alternativoj	prononco
level	friti	bakken, sauteren	to fry, to sauté	grupo	alternativoj	prononco
level	kripla	gehandicapt, kreupel, zwak, verminkt	handicapped, crippled, infirm, mutilated	grupo	alternativoj	prononco
level	kanzono	een chanson, een canzone, een balladelied	a chanson, a canzone, a ballad song	grupo	alternativoj	prononco
level	veneno	een gif, een vergif	a venom, a poison	grupo	alternativoj	prononco
level	kontrakti	een contract te maken	to make a contract	grupo	alternativoj	prononco
level	konfitaĵo	een geconserveerde jam	a conserved jam	grupo	alternativoj	prononco
level	orfo	een wees	an orphan	grupo	alternativoj	prononco
level	avenuo	een laan	an avenue	grupo	alternativoj	prononco
level	betulo	een berkenboom	a birch tree	grupo	alternativoj	prononco
level	konko	een zeeschelp, een schelp	a sea shell, a conch	grupo	alternativoj	prononco
level	grajno	een korrel, een korrel	a grain, a granule	grupo	alternativoj	prononco
level	principo	een principe	a principle	grupo	alternativoj	prononco
level	humida	vochtig, vochtig, vochtig	humid, moist, damp	grupo	alternativoj	prononco
level	hufo	een hoef	a hoof	grupo	alternativoj	prononco
level	Urugvajo	Uruguay	Uruguay	grupo	alternativoj	prononco
level	kemio	chemie (=ĥemio)	chemistry (=ĥemio)	grupo	alternativoj	prononco
level	pumpi	pompen	to pump	grupo	alternativoj	prononco
level	krado	dwarsbalken, rooster, grill, rooster, rooster, rooster	crossbars, grating, grill, grate, grille, lattice	grupo	alternativoj	prononco
level	budo	een stand, een kiosk, een stand	a booth, a kiosk, a stand	grupo	alternativoj	prononco
level	Bolivio	Bolivia	Bolivia	grupo	alternativoj	prononco
level	ŝtalo	staal	steel	grupo	alternativoj	prononco
level	masaĝo	massage	massage	grupo	alternativoj	prononco
