C.pa content.tsv
Level	Esperanto	pa	en-us	Grupo	Alternativoj	Pronoco
level	ŝelo	ਇੱਕ ਸ਼ੈੱਲ, ਸੱਕ, ਭੁੱਕੀ, ਛਿਲਕਾ	a shell, bark, husk, peel	grupo	alternativoj	prononco
level	maĉgumo	ਇੱਕ ਚਿਊਇੰਗ ਗਮ	a chewing gum	grupo	alternativoj	prononco
level	senso	ਇੱਕ ਭਾਵਨਾ, ਭਾਵਨਾ	a sense, feeling	grupo	alternativoj	prononco
level	sagaca	ਸਮਝਦਾਰ, ਚਤੁਰ, ਚਲਾਕ	sagacious, astute, shrewd	grupo	alternativoj	prononco
level	magiisto	ਇੱਕ ਜਾਦੂਗਰ	a magician	grupo	alternativoj	prononco
level	modera	ਦਰਮਿਆਨੀ, ਵਾਜਬ	moderate, reasonable	grupo	alternativoj	prononco
level	vindi	ਲਪੇਟਣਾ, ਲਪੇਟਣਾ, ਲਪੇਟਣਾ	to wrap, to swathe, to swaddle	grupo	alternativoj	prononco
level	prologo	ਇੱਕ ਪ੍ਰੋਲੋਗ	a prologue	grupo	alternativoj	prononco
level	Polinezio	ਪੋਲੀਨੇਸ਼ੀਆ	Polynesia	grupo	alternativoj	prononco
level	Tunizio	ਟਿਊਨੀਸ਼ੀਆ	Tunisia	grupo	alternativoj	prononco
level	sobra	ਸ਼ਾਂਤ, ਸੰਜੀਦਾ, ਸਥਿਰ	sober, abstemious, staid	grupo	alternativoj	prononco
level	Birmo	ਮਿਆਂਮਾਰ	Myanmar	grupo	alternativoj	prononco
level	asekuri	ਬੀਮਾ ਕਰਵਾਉਣ ਲਈ	to insure	grupo	alternativoj	prononco
level	fono	ਪਿਛੋਕੜ	background	grupo	alternativoj	prononco
level	Gvatemalo	ਗੁਆਟੇਮਾਲਾ	Guatemala	grupo	alternativoj	prononco
level	pulvoro	ਪਾਊਡਰ	powder	grupo	alternativoj	prononco
level	velki	ਮੁਰਝਾ ਜਾਣਾ, ਫਿੱਕਾ ਪੈ ਜਾਣਾ	to wither, to fade	grupo	alternativoj	prononco
level	baterio	ਇੱਕ ਬੈਟਰੀ	a battery	grupo	alternativoj	prononco
level	Nikaragvo	ਨਿਕਾਰਾਗੁਆ	Nicaragua	grupo	alternativoj	prononco
level	faŭko	ਇੱਕ ਜਬਾੜੇ, ਇੱਕ ਮਾਵਾ, ਇੱਕ ਮੂੰਹ (ਇੱਕ ਸੁਰੰਗ ਦਾ)	a jaws, a maw, a mouth (of a tunnel)	grupo	alternativoj	prononco
level	Kostariko	ਕੋਸਟਾਰੀਕਾ	Costa Rica	grupo	alternativoj	prononco
level	medalo	ਇੱਕ ਤਮਗਾ	a medal	grupo	alternativoj	prononco
level	Paragvajo	ਪੈਰਾਗੁਏ	Paraguay	grupo	alternativoj	prononco
level	aligatoro	ਇੱਕ ਮਗਰਮੱਛ	an alligator	grupo	alternativoj	prononco
level	tempesto	ਇੱਕ ਹਨੇਰੀ, ਇੱਕ ਤੂਫ਼ਾਨ	a tempest, a storm	grupo	alternativoj	prononco
level	kordo	ਇੱਕ ਰੱਸੀ, ਇੱਕ ਸਤਰ	a cord, a string	grupo	alternativoj	prononco
level	hipopotamo	ਇੱਕ ਹਿੱਪੋਪੋਟੇਮਸ, ਇੱਕ ਹਿੱਪੋ	a hippopotamus, a hippo	grupo	alternativoj	prononco
level	striki	ਹੜਤਾਲ 'ਤੇ ਜਾਣ ਲਈ	to go on strike	grupo	alternativoj	prononco
level	monako (-aĥo)	ਇੱਕ ਮੋਨਾਚ	a monach	grupo	alternativoj	prononco
level	petrolo	ਪੈਟਰੋਲੀਅਮ, ਪੈਰਾਫ਼ਿਨ-ਤੇਲ	petroleum, paraffin-oil	grupo	alternativoj	prononco
level	konfiti	(ਖੰਡ ਵਿੱਚ), candied ਨੂੰ ਸੁਰੱਖਿਅਤ ਰੱਖਣ ਲਈ	to preserve (in sugar), candied	grupo	alternativoj	prononco
level	alineo	ਪੈਰਾਗ੍ਰਾਫ ਇੰਡੈਂਟੇਸ਼ਨ	paragraph indentation	grupo	alternativoj	prononco
level	motorbiciklo	ਇੱਕ ਮੋਟਰਸਾਈਕਲ	a motorbicycle	grupo	alternativoj	prononco
level	organismo	ਇੱਕ ਜੀਵ	an organism	grupo	alternativoj	prononco
level	procedi	ਜਾਰੀ ਕਰਨ ਲਈ	to proceed	grupo	alternativoj	prononco
level	ĉerizo	ਇੱਕ ਚੈਰੀ	a cherry	grupo	alternativoj	prononco
level	ritmo	ਤਾਲ	rhythm	grupo	alternativoj	prononco
level	broŝuro	ਇੱਕ ਬਰੋਸ਼ਰ, ਇੱਕ ਪਰਚਾ, ਇੱਕ ਪੈਂਫਲੈਟ	a brochure, a leaflet, a pamphlet	grupo	alternativoj	prononco
level	orfejo	ਇੱਕ ਅਨਾਥ ਆਸ਼ਰਮ	an orphanage	grupo	alternativoj	prononco
level	ornamaĵo	ਇੱਕ ਗਹਿਣਾ	an ornament	grupo	alternativoj	prononco
level	provizora	ਆਰਜ਼ੀ, ਅਸਥਾਈ	provisional, temporary	grupo	alternativoj	prononco
level	kalkano	ਇੱਕ ਅੱਡੀ	a heel	grupo	alternativoj	prononco
level	apoteko	ਇੱਕ ਫਾਰਮੇਸੀ, ਇੱਕ ਦਵਾਈਆਂ ਦੀ ਦੁਕਾਨ	a pharmacy, a drugstore	grupo	alternativoj	prononco
level	jaguaro	ਇੱਕ ਜੈਗੁਆਰ	a jaguar	grupo	alternativoj	prononco
level	persimono	ਇੱਕ persimon	a persimon	grupo	alternativoj	prononco
level	pesilo	ਇੱਕ ਸੰਤੁਲਨ, ਇੱਕ ਪੈਮਾਨਾ	a balance, a scale	grupo	alternativoj	prononco
level	improvizi	ਸੁਧਾਰ ਕਰਨ ਲਈ	to improvise	grupo	alternativoj	prononco
level	fosto	ਇੱਕ ਪੋਸਟ, ਇੱਕ ਖੰਭਾ, ਇੱਕ ਸਿੱਧਾ ਸਮਰਥਨ	a post, a pole, an upright support	grupo	alternativoj	prononco
level	pico	ਇੱਕ ਪੀਜ਼ਾ	a pizza	grupo	alternativoj	prononco
level	sitelo	ਇੱਕ ਬਾਲਟੀ, ਇੱਕ ਬਾਲਟੀ	a bucket, a pail	grupo	alternativoj	prononco
level	parkere	ਦਿਲ ਦੁਆਰਾ, ਯਾਦਾਸ਼ਤ ਦੁਆਰਾ, ਰੋਟ ਦੁਆਰਾ	by heart, from memory, by rote	grupo	alternativoj	prononco
level	akurata	ਸਹੀ, ਸਮੇਂ ਦੇ ਪਾਬੰਦ, ਸਟੀਕ	accurate, punctual, precise	grupo	alternativoj	prononco
level	rito	ਰਸਮ	rite	grupo	alternativoj	prononco
level	nodo	ਇੱਕ ਨੋਡ, ਇੱਕ ਗੰਢ	a node, a knot	grupo	alternativoj	prononco
level	polpo (okpieda)	ਇੱਕ ਆਕਟੋਪਸ	an octopus	grupo	alternativoj	prononco
level	degeli	ਪਿਘਲਣਾ, ਪਿਘਲਣਾ	to melt, to thaw	grupo	alternativoj	prononco
level	pinĉi	ਚੂੰਡੀ ਕਰਨ ਲਈ	to pinch	grupo	alternativoj	prononco
level	paniko	ਇੱਕ ਦਹਿਸ਼ਤ	a panic	grupo	alternativoj	prononco
level	piro	ਇੱਕ ਨਾਸ਼ਪਾਤੀ (ਫਲ)	a pear (fruit)	grupo	alternativoj	prononco
level	trempi	ਡੁਬੋਣਾ, ਭਿੱਜਣਾ, ਡੁਬੋਣਾ	to dip, to soak, to immerse	grupo	alternativoj	prononco
level	pelto	ਇੱਕ ਫਰ ਕੋਟ, ਫਰ, ਪੈਲਟ, ਫਰ ਦਾ ਟੁਕੜਾ	a fur coat, fur, pelt, fur piece	grupo	alternativoj	prononco
level	preskribo (recepto)	ਇੱਕ ਨੁਸਖ਼ਾ, ਵਿਅੰਜਨ	a prescription, recipe	grupo	alternativoj	prononco
level	princino	ਇੱਕ ਰਾਜਕੁਮਾਰੀ	a princess	grupo	alternativoj	prononco
level	masto	ਇੱਕ ਮਾਸਟ, ਇੱਕ ਖੰਭਾ	a mast, a pole	grupo	alternativoj	prononco
level	kino	ਇੱਕ ਸਿਨੇਮਾ	a cinema	grupo	alternativoj	prononco
level	bombono	ਇੱਕ ਬੋਨ-ਬੋਨ, ਇੱਕ ਕੈਂਡੀ, ਇੱਕ ਮਿੱਠਾ	a bon-bon, a candy, a sweet	grupo	alternativoj	prononco
level	funto	ਇੱਕ ਪੌਂਡ	a pound	grupo	alternativoj	prononco
level	ananaso	ਇੱਕ ਪਾਈਨ ਸੇਬ	a pine apple	grupo	alternativoj	prononco
level	tajloro	ਇੱਕ ਦਰਜ਼ੀ	a tailor	grupo	alternativoj	prononco
level	veterano	ਇੱਕ ਅਨੁਭਵੀ	a veteran	grupo	alternativoj	prononco
level	revolucio	ਇੱਕ ਇਨਕਲਾਬ	a revolution	grupo	alternativoj	prononco
level	krusto	ਛਾਲੇ, ਕੇਸਿੰਗ, ਸਖ਼ਤ ਬਾਹਰੀ ਢੱਕਣ	crust, casing, hard outer covering	grupo	alternativoj	prononco
level	kompaso	ਇੱਕ ਕੰਪਾਸ	a compass	grupo	alternativoj	prononco
level	rizkampo	ਇੱਕ ਚੌਲਾਂ ਦਾ ਖੇਤ, ਇੱਕ ਝੋਨੇ ਦਾ ਖੇਤ	a rice field, a paddy field	grupo	alternativoj	prononco
level	katedralo	ਇੱਕ ਗਿਰਜਾਘਰ	a cathedral	grupo	alternativoj	prononco
level	roboto	ਇੱਕ ਰੋਬੋਟ	a robot	grupo	alternativoj	prononco
level	parfumo	ਇੱਕ ਅਤਰ	a perfume	grupo	alternativoj	prononco
level	margarino	ਮਾਰਜਰੀਨ	margarine	grupo	alternativoj	prononco
level	ripo	ਇੱਕ ਪਸਲੀ (ਹੱਡੀ)	a rib (bone)	grupo	alternativoj	prononco
level	rulŝtuparo	ਇੱਕ ਐਸਕੇਲੇਟਰ	an escalator	grupo	alternativoj	prononco
level	kostumo	ਪਹਿਰਾਵਾ, ਪਹਿਰਾਵਾ, ਪਹਿਰਾਵੇ ਦੀ ਸ਼ੈਲੀ	costume, outfit, style of dress	grupo	alternativoj	prononco
level	pulmo	ਇੱਕ ਫੇਫੜਾ	a lung	grupo	alternativoj	prononco
level	infinitivo	ਅਨੰਤ	infinitive	grupo	alternativoj	prononco
level	segilo	ਇੱਕ ਆਰਾ, ਆਰਾ	a saw, saws	grupo	alternativoj	prononco
level	prozo	ਇੱਕ ਗੱਦ	a prose	grupo	alternativoj	prononco
level	mekanismo	ਯੰਤਰ, ਇੱਕ ਵਿਧੀ	device, a mechanism	grupo	alternativoj	prononco
level	skanilo	ਇੱਕ ਸਕੈਨਰ	a scanner	grupo	alternativoj	prononco
level	benzino	ਗੈਸੋਲੀਨ, ਪੈਟਰੋਲ	gasoline, petrol	grupo	alternativoj	prononco
level	plumbo	ਲੀਡ (ਧਾਤੂ)	lead (metal)	grupo	alternativoj	prononco
level	leki	ਚੱਟਣ ਲਈ	to lick	grupo	alternativoj	prononco
level	akuzi	ਦੋਸ਼ ਲਗਾਉਣ ਲਈ	to accuse	grupo	alternativoj	prononco
level	redakti	ਸੰਪਾਦਿਤ ਕਰਨ ਲਈ	to edit	grupo	alternativoj	prononco
level	ŝraŭbo	ਇੱਕ ਪੇਚ	a screw	grupo	alternativoj	prononco
level	komo	ਇੱਕ ਕੌਮਾ	a comma	grupo	alternativoj	prononco
level	surdulo	ਇੱਕ ਬੋਲ਼ਾ	a deaf	grupo	alternativoj	prononco
level	konduktoro	ਇੱਕ ਕੰਡਕਟਰ	a conductor	grupo	alternativoj	prononco
level	kreto	ਇੱਕ ਚਾਕ	a chalk	grupo	alternativoj	prononco
level	eklezio	ਇੱਕ ਚਰਚ (ਸੰਗਠਨ)	a church (organization)	grupo	alternativoj	prononco
level	protagonisto	ਇੱਕ ਪਾਤਰ	a protagonist	grupo	alternativoj	prononco
level	Eŭropo	ਯੂਰਪ	europe	grupo	alternativoj	prononco
level	tajfuno	ਇੱਕ ਤੂਫ਼ਾਨ	a typhoon	grupo	alternativoj	prononco
level	sentimentala	ਭਾਵਨਾਤਮਕ	sentimental	grupo	alternativoj	prononco
level	korko	ਇੱਕ ਕਾਰ੍ਕ, ਇੱਕ ਜਾਫੀ	a cork, a stopper	grupo	alternativoj	prononco
level	stampo	ਇੱਕ ਮੋਹਰ, ਇੱਕ ਮੋਹਰ, ਇੱਕ ਨਿਸ਼ਾਨ	a stamp, a seal, a mark	grupo	alternativoj	prononco
level	olivo	ਇੱਕ ਜੈਤੂਨ	an olive	grupo	alternativoj	prononco
level	kazino	ਇੱਕ ਕੈਸੀਨੋ	a casino	grupo	alternativoj	prononco
level	terno	ਇੱਕ ਛਿੱਕ	a sneeze	grupo	alternativoj	prononco
level	barikado	ਇੱਕ ਬੈਰੀਕੇਡ	a barricade	grupo	alternativoj	prononco
level	tertremo (sismo)	ਇੱਕ ਭੂਚਾਲ	an earthquake	grupo	alternativoj	prononco
level	telegramo	ਇੱਕ ਤਾਰ	a telegram	grupo	alternativoj	prononco
level	prononci	ਉਚਾਰਨ ਕਰਨ ਲਈ	to pronounce	grupo	alternativoj	prononco
level	tornado	ਇੱਕ ਬਵੰਡਰ	a tornado	grupo	alternativoj	prononco
level	objektiva	ਉਦੇਸ਼	objective	grupo	alternativoj	prononco
level	drapo	ਇੱਕ ਉੱਨੀ ਕੱਪੜਾ, ਇੱਕ ਕੱਪੜਾ	a woolen cloth, a cloth	grupo	alternativoj	prononco
level	ungotondilo	ਇੱਕ ਨਹੁੰ-ਕੈਂਚੀ	a nail-scissors	grupo	alternativoj	prononco
level	vakupurigilo	ਇੱਕ ਵੈਕਿਊਮ ਕਲੀਨਰ (=polvosuĉilo)	a vacuum cleaner (=polvosuĉilo)	grupo	alternativoj	prononco
level	perei	ਨਾਸ਼ ਕਰਨ ਲਈ	to perish	grupo	alternativoj	prononco
level	afranki	ਪੂਰਵ-ਭੁਗਤਾਨ (ਡਾਕ), ਸਟੈਂਪ ਲਗਾਉਣ ਲਈ	to prepay (postage), to put on stamps	grupo	alternativoj	prononco
level	luli	ਸ਼ਾਂਤ ਕਰਨਾ, ਪੰਘੂੜਾ ਕਰਨਾ, ਹਿਲਾਣਾ	to lull, to cradle, to rock	grupo	alternativoj	prononco
level	vakcino	ਇੱਕ ਟੀਕਾ	a vaccine	grupo	alternativoj	prononco
level	gorilo	ਇੱਕ ਗੋਰਿਲਾ	a gorilla	grupo	alternativoj	prononco
level	vojaĝagentejo	ਇੱਕ ਯਾਤਰਾ ਏਜੰਸੀ	a travel agency	grupo	alternativoj	prononco
level	patrono	ਇੱਕ ਸਰਪ੍ਰਸਤ	a patron	grupo	alternativoj	prononco
level	abstini	ਪਰਹੇਜ਼ ਕਰਨ ਲਈ	to abstain	grupo	alternativoj	prononco
level	bulvardo	ਇੱਕ ਬੁਲੇਵਾਰਡ	a boulevard	grupo	alternativoj	prononco
level	portalo	ਇੱਕ ਪੋਰਟਲ, ਇੱਕ ਗੇਟਵੇ	a portal, a gateway	grupo	alternativoj	prononco
level	ŝarĝoaŭto	ਇੱਕ ਟਰੱਕ	a truck	grupo	alternativoj	prononco
level	vito	ਇੱਕ ਅੰਗੂਰ ਦੀ ਵੇਲ, ਇੱਕ ਵੇਲ	a grapevine, a vine	grupo	alternativoj	prononco
level	teleskopo	ਇੱਕ ਦੂਰਬੀਨ	a telescope	grupo	alternativoj	prononco
level	apliki	ਨੂੰ ਲਾਗੂ ਕਰਨ ਲਈ	to apply	grupo	alternativoj	prononco
level	cemento	ਸੀਮਿੰਟ	cement	grupo	alternativoj	prononco
level	pedagogio	ਸਿੱਖਿਆ ਸ਼ਾਸਤਰ	pedagogy	grupo	alternativoj	prononco
level	albumo	ਇੱਕ ਐਲਬਮ	an album	grupo	alternativoj	prononco
level	aserti	ਦਾਅਵਾ ਕਰਨ ਲਈ, ਬਿਆਨ ਕਰਨ ਲਈ, ਪੁਸ਼ਟੀ ਕਰਨ ਲਈ	to assert, to state, to affirm	grupo	alternativoj	prononco
level	akordi	ਸਮਝੌਤਾ ਕਰਨ ਲਈ	to accord	grupo	alternativoj	prononco
level	fulgo	ਇੱਕ ਦਾਲ, ਇੱਕ ਦਾਗ	a soot, a grime	grupo	alternativoj	prononco
level	adapti	ਅਨੁਕੂਲ ਕਰਨ ਲਈ, ਅਨੁਕੂਲ ਕਰਨ ਲਈ, ਅਨੁਕੂਲਿਤ ਕਰਨ ਲਈ, ਫਿੱਟ ਕਰਨ ਲਈ	to adapt, to adjust, to accommodate, to fit	grupo	alternativoj	prononco
level	liveri	ਪੇਸ਼ ਕਰਨਾ, ਸਪਲਾਈ ਕਰਨਾ, ਪਹੁੰਚਾਉਣਾ	to furnish, to supply, to deliver	grupo	alternativoj	prononco
level	argumento	ਇੱਕ ਦਲੀਲ	an argument	grupo	alternativoj	prononco
level	frizi	ਕਰਲ ਕਰਨ ਲਈ, frizz ਕਰਨ ਲਈ	to curl, to frizz	grupo	alternativoj	prononco
level	deficito	ਇੱਕ ਘਾਟਾ	a deficit	grupo	alternativoj	prononco
level	blato	ਇੱਕ ਕਾਕਰੋਚ, ਇੱਕ ਚਿੱਪ	a cockroach, a chip	grupo	alternativoj	prononco
level	recepto	ਇੱਕ ਨੁਸਖਾ, ਇੱਕ ਨੁਸਖਾ	a recipe, a prescription	grupo	alternativoj	prononco
level	kitelo	ਇੱਕ ਸਮੋਕ, ਇੱਕ ਫਰੌਕ, ਇੱਕ ਓਵਰਆਲ, ਇੱਕ ਗਾਰਬਾਡੀਨ	a smock, a frock, an overalls, a garbadine	grupo	alternativoj	prononco
level	ciklono	ਇੱਕ ਚੱਕਰਵਾਤ	a cyclone	grupo	alternativoj	prononco
level	reformi	ਸੁਧਾਰ ਕਰਨ ਲਈ	to reform	grupo	alternativoj	prononco
level	pulvo	ਪਾਊਡਰ, ਬਾਰੂਦ	powder, gunpowder	grupo	alternativoj	prononco
level	ŝpruci	ਉਛਾਲਣਾ, ਉਛਾਲਣਾ, ਉੱਡਣਾ	to spurt, to gush, to spurt out	grupo	alternativoj	prononco
level	kukolo	ਇੱਕ ਕੋਇਲ	a cuckoo	grupo	alternativoj	prononco
level	ŝanceli	ਹਿੱਲਣਾ, ਹਿੱਲਣਾ	to shake, to totter	grupo	alternativoj	prononco
level	rekordo	ਇੱਕ ਰਿਕਾਰਡ (ਖੇਡ)	a record (sport)	grupo	alternativoj	prononco
level	florpetalo	ਇੱਕ ਫੁੱਲ ਦੀ ਪੱਤੀ	a flower petal	grupo	alternativoj	prononco
level	kosmo	ਬ੍ਰਹਿਮੰਡ, (ਬਾਹਰੀ) ਸਪੇਸ, ਬ੍ਰਹਿਮੰਡ	cosmos, (outer) space, universe	grupo	alternativoj	prononco
level	ĉeko	ਇੱਕ ਚੈੱਕ, ਇੱਕ ਚੈੱਕ	a checque, a check	grupo	alternativoj	prononco
level	konsumi	ਵਰਤਣ ਲਈ, ਵਰਤਣ ਲਈ	to consume, to use up	grupo	alternativoj	prononco
level	lameno	ਇੱਕ ਲਮੀਨਾ, ਇੱਕ ਪਲੇਟ, ਇੱਕ ਪਰਤ	a lamina, a plate, a layer	grupo	alternativoj	prononco
level	erotika	ਕਾਮੁਕ	erotic	grupo	alternativoj	prononco
level	peniko	ਇੱਕ ਬੁਰਸ਼ (ਕਲਾ)	a brush (art)	grupo	alternativoj	prononco
level	spuro	ਇੱਕ ਟਰੈਕ, ਇੱਕ ਟ੍ਰੇਲ, ਇੱਕ ਟਰੇਸ	a track, a trail, a trace	grupo	alternativoj	prononco
level	rigida	ਕਠੋਰ, ਕਠੋਰ	rigid, stiff	grupo	alternativoj	prononco
level	pleto	ਇੱਕ ਟਰੇ	a tray	grupo	alternativoj	prononco
level	ignori	ਨਜ਼ਰਅੰਦਾਜ਼ ਕਰਨ ਲਈ	to ignore	grupo	alternativoj	prononco
level	Volapuko (Volapǖko)	ਵੋਲਾਪੁਕ	Volapuk	grupo	alternativoj	prononco
level	frazo	ਇੱਕ ਵਾਕ	a sentence	grupo	alternativoj	prononco
level	bruto	ਇੱਕ ਵਹਿਸ਼ੀ, ਇੱਕ ਖੇਤ ਜਾਨਵਰ, ਇੱਕ ਜਾਨਵਰ	a brute, a farm animal, a beast	grupo	alternativoj	prononco
level	gladi	ਲੋਹੇ ਲਈ (ਕਪੜੇ)	to iron (clothes)	grupo	alternativoj	prononco
level	kalsono	ਇੱਕ ਅੰਡਰਵੀਅਰ, ਅੰਡਰਪੈਂਟ, ਸ਼ਾਰਟਸ	an underwear, underpants, shorts	grupo	alternativoj	prononco
level	aktoro	ਇੱਕ ਅਭਿਨੇਤਾ	an actor	grupo	alternativoj	prononco
level	valida	ਵੈਧ	valid	grupo	alternativoj	prononco
level	ruso	ਇੱਕ ਰੂਸੀ	a Russian	grupo	alternativoj	prononco
level	glita	ਗਲਾਈਡਿੰਗ, ਤਿਲਕਣ	gliding, slippery	grupo	alternativoj	prononco
level	fantazio	ਇੱਕ ਕਲਪਨਾ	a fantasy	grupo	alternativoj	prononco
level	ŝargi	ਲੋਡ ਕਰਨ ਲਈ, ਚਾਰਜ ਕਰਨ ਲਈ	to load, to charge	grupo	alternativoj	prononco
level	saŭco	ਇੱਕ ਚਟਣੀ, ਇੱਕ ਗ੍ਰੇਵੀ	a sauce, a gravy	grupo	alternativoj	prononco
level	verto	ਇੱਕ ਤਾਜ, ਸਿਰ ਦਾ ਸਿਖਰ	a crown, top of the head	grupo	alternativoj	prononco
level	enketi	ਇੱਕ ਪੜਤਾਲ ਕਰਨ ਲਈ, ਸਰਵੇਖਣ ਕਰਨ ਲਈ, ਪੜਤਾਲ ਕਰਨ ਲਈ	to make an inquiry, to survey, to investigate	grupo	alternativoj	prononco
level	ateisto	ਇੱਕ ਨਾਸਤਿਕ	an atheist	grupo	alternativoj	prononco
level	insigno	ਇੱਕ ਬੈਜ	a badge	grupo	alternativoj	prononco
level	trudi	ਥੋਪਣਾ, ਮਜਬੂਰ ਕਰਨਾ	to impose, to force	grupo	alternativoj	prononco
level	skemo	ਇੱਕ ਸਕੀਮ	a scheme	grupo	alternativoj	prononco
level	kalva	ਗੰਜਾ, ਨੰਗੇ, ਬੋਲਡ-ਸਿਰ, ਸੁਣਨਹੀਣ	bald, bare, bold-headed, hearless	grupo	alternativoj	prononco
level	germano	ਇੱਕ ਜਰਮਨ	a German	grupo	alternativoj	prononco
level	orto	ਇੱਕ ਸਹੀ ਕੋਣ	a right angle	grupo	alternativoj	prononco
level	avizo	ਇੱਕ ਚੇਤਾਵਨੀ, ਇੱਕ ਨੋਟਿਸ	a warning, a notice	grupo	alternativoj	prononco
level	fronto	ਸਾਹਮਣੇ, ਸਾਹਮਣੇ	front, frontage	grupo	alternativoj	prononco
level	lernolibro	ਇੱਕ ਪਾਠ ਪੁਸਤਕ	a textbook	grupo	alternativoj	prononco
level	glavo	ਇੱਕ ਤਲਵਾਰ	a sword	grupo	alternativoj	prononco
level	konservativa	ਰੂੜੀਵਾਦੀ	conservative	grupo	alternativoj	prononco
level	Usono	ਅਮਰੀਕਾ	USA	grupo	alternativoj	prononco
level	ankro	ਇੱਕ ਐਂਕਰ	an anchor	grupo	alternativoj	prononco
level	analizo	ਇੱਕ ਵਿਸ਼ਲੇਸ਼ਣ	an analysis	grupo	alternativoj	prononco
level	flustri	ਘੁਸਰ-ਮੁਸਰ ਕਰਨ ਲਈ	to whisper	grupo	alternativoj	prononco
level	asigno	ਅਸਾਈਨਮੈਂਟ	assignment	grupo	alternativoj	prononco
level	konservatorio	ਇੱਕ ਕੰਜ਼ਰਵੇਟਰੀ (ਸੰਗੀਤ ਸਕੂਲ)	a conservatory (music school)	grupo	alternativoj	prononco
level	aŭtoro	ਇੱਕ ਲੇਖਕ	an author	grupo	alternativoj	prononco
level	poligloto	ਇੱਕ ਪੌਲੀਗਲੋਟ	a polyglot	grupo	alternativoj	prononco
level	absoluta	ਅਸੀਮ	absolute	grupo	alternativoj	prononco
level	lukti	ਕੁਸ਼ਤੀ ਕਰਨਾ, ਸੰਘਰਸ਼ ਕਰਨਾ	to wrestle, to struggle	grupo	alternativoj	prononco
level	inciti	ਭੜਕਾਉਣਾ, ਭੜਕਾਉਣਾ, ਉਕਸਾਉਣਾ, ਭੜਕਾਉਣਾ	to incite, to stir, to abet, to provoke	grupo	alternativoj	prononco
level	prezervi	ਸੁਰੱਖਿਅਤ ਰੱਖਣ ਲਈ	to preserve	grupo	alternativoj	prononco
level	mencii	ਦਾ ਜ਼ਿਕਰ ਕਰਨ ਲਈ	to mention	grupo	alternativoj	prononco
level	anglo	ਇੱਕ ਅੰਗਰੇਜ਼	an Englishman	grupo	alternativoj	prononco
level	Bulonjo	ਬੋਲੋਨ (ਸ਼ਹਿਰ)	Boulogne (city)	grupo	alternativoj	prononco
level	interesa	ਦਿਲਚਸਪ	interesting	grupo	alternativoj	prononco
level	interese	ਦਿਲਚਸਪ ਗੱਲ ਹੈ	interestingly	grupo	alternativoj	prononco
level	meĥanismo	ਇੱਕ ਵਿਧੀ	a mechanism	grupo	alternativoj	prononco
level	hazardo	ਇੱਕ ਦੁਰਘਟਨਾ, ਇੱਕ ਮੌਕਾ	an accident, a chance	grupo	alternativoj	prononco
level	neologismo	neologism	neologism	grupo	alternativoj	prononco
level	Grekio (Greklando)	ਗ੍ਰੀਸ	Greece	grupo	alternativoj	prononco
level	Araba	ਅਰਬੀ	Arabic	grupo	alternativoj	prononco
level	palpi	ਮਹਿਸੂਸ ਕਰਨ ਲਈ, ਝੜਪ ਕਰਨ ਲਈ	to feel, to grope	grupo	alternativoj	prononco
level	sinjorino	ਇੱਕ ਔਰਤ, ਇੱਕ ਮੈਡਮ	a lady, a madam	grupo	alternativoj	prononco
level	neŭtra	ਨਿਰਪੱਖ (=neŭtrala)	neutral (=neŭtrala)	grupo	alternativoj	prononco
level	Afriko	ਅਫਰੀਕਾ	Africa	grupo	alternativoj	prononco
level	korvo	ਇੱਕ ਕਾਂ, ਇੱਕ ਕਾਵਾਂ	a crow, a raven	grupo	alternativoj	prononco
level	Ameriko	ਅਮਰੀਕਾ, ਅਮਰੀਕਾ	America, the Americas	grupo	alternativoj	prononco
level	ezoko	ਇੱਕ ਪਾਈਕ (ਇੱਕ ਝੀਲ ਵਿੱਚ), ਇੱਕ ਜੈਕ	a pike (in a lake), a jack	grupo	alternativoj	prononco
level	sago	ਇੱਕ ਤੀਰ, ਇੱਕ sagitta	a arrow, a sagitta	grupo	alternativoj	prononco
level	ĉino	ਇੱਕ ਚੀਨੀ	a Chinese	grupo	alternativoj	prononco
level	sendube	ਬਿਨਾਂ ਸ਼ੱਕ, ਬਿਨਾਂ ਸ਼ੱਕ	with no doubt, undoubtedly	grupo	alternativoj	prononco
level	Azio	ਏਸ਼ੀਆ	Asia	grupo	alternativoj	prononco
level	senkonfide	ਭਰੋਸੇ ਤੋਂ ਬਿਨਾਂ, ਭਰੋਸੇ ਤੋਂ ਬਿਨਾਂ	without trusting, without confidence	grupo	alternativoj	prononco
level	ekposedi	ਕੋਲ ਕਰਨ ਲਈ	to possess	grupo	alternativoj	prononco
level	senfare	ਕੀਤੇ ਬਿਨਾਂ	without doing	grupo	alternativoj	prononco
level	amara	ਕੌੜਾ	bitter	grupo	alternativoj	prononco
level	ministro	ਇੱਕ ਮੰਤਰੀ	a minister	grupo	alternativoj	prononco
level	parlamento	ਸੰਸਦ, ਇੱਕ ਸੰਸਦ	parliament, a parliament	grupo	alternativoj	prononco
level	Berlino	ਬਰਲਿਨ	Berlin	grupo	alternativoj	prononco
level	unuafoje	ਪਹਿਲੀ ਵਾਰ ਦੇ ਲਈ	for the first time	grupo	alternativoj	prononco
