C.bn content.tsv
Level	Esperanto	bn	en-us	Grupo	Alternativoj	Pronoco
level	dokumento	একটি নথি	a document	grupo	alternativoj	prononco
level	salikoko	একটি চিংড়ি	a shrimp	grupo	alternativoj	prononco
level	trejni	প্রশিক্ষণ দিতে, প্রশিক্ষন দিতে	to train, to coach	grupo	alternativoj	prononco
level	tagmeze	দুপুরে	at noon	grupo	alternativoj	prononco
level	sinbano	স্নান, সাঁতার কাটা	bathing, swimming	grupo	alternativoj	prononco
level	skajpo	স্কাইপ	Skype	grupo	alternativoj	prononco
level	maso	ভর, পিণ্ড	mass, lump	grupo	alternativoj	prononco
level	dando	একটি ড্যান্ডি, একটি ফ্যাশনিস্তা	a dandy, a fashionista	grupo	alternativoj	prononco
level	labortago	একটি কাজের দিন	a working day	grupo	alternativoj	prononco
level	Argentino	আর্জেন্টিনা	Argentina	grupo	alternativoj	prononco
level	paralelo	একটি সমান্তরাল	a parallel	grupo	alternativoj	prononco
level	aeroplano	একটি বিমান, একটি বিমান	an airplane, an aeroplane	grupo	alternativoj	prononco
level	pipro	একটি মরিচ, একটি কালো মরিচ	a pepper, a black pepper	grupo	alternativoj	prononco
level	surtuto	একটি ওভারকোট	an overcoat	grupo	alternativoj	prononco
level	somera solstico	উত্তরায়ণ	summer solstice	grupo	alternativoj	prononco
level	rendevuo	একটি অ্যাপয়েন্টমেন্ট, একটি মিলন, একটি তারিখ	an appointment, a rendezvous, a date	grupo	alternativoj	prononco
level	vintra solstico	দক্ষিণায়ণ	winter solstice	grupo	alternativoj	prononco
level	papo	ধর্মযাজক	Pope	grupo	alternativoj	prononco
level	ferioj	ছুটি, ছুটি	holidays, vacation	grupo	alternativoj	prononco
level	tufo	a tuft	a tuft	grupo	alternativoj	prononco
level	ĉerizfloro	একটি চেরি ফুল	a cherry blossom	grupo	alternativoj	prononco
level	pirato	একটি জলদস্যু	a pirate	grupo	alternativoj	prononco
level	tendenco	একটি প্রবণতা, একটি প্রবণতা	a tendency, a trend	grupo	alternativoj	prononco
level	someraj ferioj	গ্রীষ্মের ছুটি	summer holidays	grupo	alternativoj	prononco
level	Mediteraneo	ভূমধ্যসাগরীয়	Mediterranean	grupo	alternativoj	prononco
level	pensiono	একটি গেস্ট হাউস, একটি বোর্ডিং হাউস	a guest house, a boarding house	grupo	alternativoj	prononco
level	vintraj ferioj	শীতকালীন ছুটির দিন	winter holidays	grupo	alternativoj	prononco
level	kahelo	একটি টালি	a tile	grupo	alternativoj	prononco
level	harmonio	একটি সম্প্রীতি, একটি চুক্তি	an harmony, an accord	grupo	alternativoj	prononco
level	kompetenta	যোগ্য, সক্ষম	competent, capable	grupo	alternativoj	prononco
level	demokratio	একটি গণতন্ত্র	a democracy	grupo	alternativoj	prononco
level	paradizo	একটি স্বর্গ, স্বর্গ	a paradise, Heaven	grupo	alternativoj	prononco
level	albano	একটি আলবেনিয়ান	an Albanian	grupo	alternativoj	prononco
level	akcesoro	একটি আনুষঙ্গিক	an accessary	grupo	alternativoj	prononco
level	kupono	একটি কুপন, একটি উপ	a coupon, a sub	grupo	alternativoj	prononco
level	stano	টিন (ধাতু)	tin (metal)	grupo	alternativoj	prononco
level	murpentraĵo	একটি ম্যুরাল (পেইন্টিং), একটি দেয়াল চিত্র	a mural (painting), a wall painting	grupo	alternativoj	prononco
level	Nederlando	নেদারল্যান্ডস	Netherlands	grupo	alternativoj	prononco
level	nederlanda	ডাচ	Dutch	grupo	alternativoj	prononco
level	nederlandano	একটি ডাচ	a Dutch	grupo	alternativoj	prononco
level	Norvegio	নরওয়ে	Norway	grupo	alternativoj	prononco
level	Danio	ডেনমার্ক	Denmark	grupo	alternativoj	prononco
level	modifi	পরিবর্তন করার	to modify	grupo	alternativoj	prononco
level	apogmuro	একটি সমর্থনকারী প্রাচীর	a supporting wall	grupo	alternativoj	prononco
level	Barcelono	বার্সেলোনা	Barcelona	grupo	alternativoj	prononco
level	kompanio	একটি প্রতিষ্ঠান	a company	grupo	alternativoj	prononco
level	eŭro	ইউরো	euro	grupo	alternativoj	prononco
level	persisti	to persist, to abide	to persist, to abide	grupo	alternativoj	prononco
level	pantoflo	একটি স্লিপার	a slipper	grupo	alternativoj	prononco
level	balkanoj	বলকান	Balkans	grupo	alternativoj	prononco
level	italo	একজন ইতালীয়	an Italian	grupo	alternativoj	prononco
level	Bulgario	বুলগেরিয়া	Bulgaria	grupo	alternativoj	prononco
level	korekti	ঠিক করতে	to correct	grupo	alternativoj	prononco
level	Brazilio	ব্রাসিলিয়া	Brasilia	grupo	alternativoj	prononco
level	maksimumo	সর্বোচ্চ	maximum	grupo	alternativoj	prononco
level	lupeo (grandiga vitro)	একটি বিবর্ধক কাচ (ম্যাগনিফাইং গ্লাস)	a magnifying glass (magnifying glass)	grupo	alternativoj	prononco
level	gento	একটি জাতিগোষ্ঠী, আত্মীয়, পরিবার, একটি জাতি, মানুষ	an ethnic group, kin, family, a race, people	grupo	alternativoj	prononco
level	sunvitroj	সানগ্লাস	sunglasses	grupo	alternativoj	prononco
level	Svedio	সুইডেন	Sweden	grupo	alternativoj	prononco
level	kartono	একটি পিচবোর্ড	a cardboard	grupo	alternativoj	prononco
level	damo	একটি ভদ্রমহিলা	a lady	grupo	alternativoj	prononco
level	struto	একটি উটপাখি	an ostrich	grupo	alternativoj	prononco
level	haringo	একটি হেরিং	a herring	grupo	alternativoj	prononco
level	materio	a meterial, a matter	a meterial, a matter	grupo	alternativoj	prononco
level	girlando	একটি মালা, একটি পুষ্পস্তবক	a garland, a wreath	grupo	alternativoj	prononco
level	Irlando	আয়ারল্যান্ড	Ireland	grupo	alternativoj	prononco
level	sunbaniĝi	to sunbathe, to suntane	to sunbathe, to suntane	grupo	alternativoj	prononco
level	kulto	একটি কাল্ট (ধর্মীয় উপাসনা)	a cult (of religious worship)	grupo	alternativoj	prononco
level	sunombrelo	একটি প্যারাসল	a parasol	grupo	alternativoj	prononco
level	suna sistemo	একটি সৌরজগত	a solar system	grupo	alternativoj	prononco
level	heĝo	একটি হেজ	a hedge	grupo	alternativoj	prononco
level	adori	পূজা করা, পূজা করা	to adore, to worship	grupo	alternativoj	prononco
level	pluvombrelo	একটি বৃষ্টির ছাতা	a rain umbrella	grupo	alternativoj	prononco
level	fazeolo	একটি মটরশুটি, একটি haricot শিম, একটি রানার শিম	a bean, a haricot bean, a runner bean	grupo	alternativoj	prononco
level	deklamo	reciting, declamation	reciting, declamation	grupo	alternativoj	prononco
level	maleolo	একটি গোড়ালি, একটি malleolus	an ankle, a malleolus	grupo	alternativoj	prononco
level	instanco	একটি উদাহরণ, একটি আদালত, একটি এখতিয়ার	an instance, a court, a jurisdiction	grupo	alternativoj	prononco
level	digesti	হজম করতে	to digest	grupo	alternativoj	prononco
level	irano	ইরান	Iran	grupo	alternativoj	prononco
level	pluvmantelo	একটি রেইনকোট	a raincoat	grupo	alternativoj	prononco
level	kompensi	ক্ষতিপূরণ করা, সংশোধন করা	to compensate, to make amends for	grupo	alternativoj	prononco
level	traktato	একটি চুক্তি, একটি প্যাকেট, একটি গ্রন্থ	a treaty, a packt, a treatise	grupo	alternativoj	prononco
level	akordo	একটি চুক্তি, একটি চুক্তি, একটি জ্যা	an accord, an agreement, a chord	grupo	alternativoj	prononco
level	pluvego	একটি ভারী বৃষ্টি, মুষলধারে বৃষ্টি	a heavy rain, downpour	grupo	alternativoj	prononco
level	uniformo	একটি নির্দিষ্ট পোশাক	a uniform	grupo	alternativoj	prononco
level	venĝi	প্রতিশোধ নেওয়া, প্রতিশোধ নেওয়া	to revenge, to avenge	grupo	alternativoj	prononco
level	ekpluvo	একটি ঝরনা, বৃষ্টি শুরু	a shower, starting to rain	grupo	alternativoj	prononco
level	higieno	স্বাস্থ্যবিধি	hygiene	grupo	alternativoj	prononco
level	sekci	কাটা, ছেদ করা, ছেদ করা	to cut, to intersect, to dissect	grupo	alternativoj	prononco
level	karno	মাংস, মাংস	flesh, meat	grupo	alternativoj	prononco
level	pudro	একটি পাউডার	a powder	grupo	alternativoj	prononco
level	rilato	সম্পর্ক, সম্পর্ক	relationship, relation	grupo	alternativoj	prononco
level	fripono	a rogue, a rascal, a crook, a windler	a rogue, a rascal, a crook, a swindler	grupo	alternativoj	prononco
level	greko	একজন গ্রীক ব্যক্তি	a Greek person	grupo	alternativoj	prononco
level	ekvatoro	নিরক্ষরেখা	Equator	grupo	alternativoj	prononco
level	kruciĝvojo	একটি আড়াআড়ি রাস্তা	a cross road	grupo	alternativoj	prononco
level	pekli	আচার, ভুট্টা (লবণে)	to pickle, to corn (in salt)	grupo	alternativoj	prononco
level	proverbo	একটি প্রবাদ	a proverb	grupo	alternativoj	prononco
level	neglekti	অবজ্ঞা করতে	to neglect	grupo	alternativoj	prononco
level	kafkruĉo	একটি কফি পাত্র	a coffee pot	grupo	alternativoj	prononco
level	ansero	একটি হংসী	a goose	grupo	alternativoj	prononco
level	raŭpo	একটি শুঁয়োপোকা	a caterpillar	grupo	alternativoj	prononco
level	buĉi	কসাই, জবাই করা	to butcher, to slaughter	grupo	alternativoj	prononco
level	italia	ইতালিয়া	italia	grupo	alternativoj	prononco
level	vojponto	একটি সড়ক সেতু	a road bridge	grupo	alternativoj	prononco
level	Japanio	জাপান	Japan	grupo	alternativoj	prononco
level	japana	জাপানিজ	Japanese	grupo	alternativoj	prononco
level	pontlingvo	একটি সেতু ভাষা	a bridge language	grupo	alternativoj	prononco
level	redukti	কমাতে	to reduce	grupo	alternativoj	prononco
level	cinamo	একটি দারুচিনি	a cinnamon	grupo	alternativoj	prononco
level	oceano	একটি মহাসাগর	an ocean	grupo	alternativoj	prononco
level	multipliki	গুণ করা	to multiply	grupo	alternativoj	prononco
level	doto	একটি যৌতুক	a dowry	grupo	alternativoj	prononco
level	paŭzo	একটি বিরতি, একটি বিরতি, একটি বিরতি	a pause, a break, an intermission	grupo	alternativoj	prononco
level	kaskedo	একটি টুপি (ভিসার সহ)	a cap (with visor)	grupo	alternativoj	prononco
level	konversacii	কথা বলা, কথা বলা, সংলাপ করা	to converse, to talk, to dialogue	grupo	alternativoj	prononco
level	kafopaŭzo	একটি কফি বিরতি	a coffee break	grupo	alternativoj	prononco
level	konkreta	কংক্রিট	concrete	grupo	alternativoj	prononco
level	eskapi	পালানো, পালিয়ে যাওয়া	to escape, to flee	grupo	alternativoj	prononco
level	logiko	একটি যুক্তি	a logic	grupo	alternativoj	prononco
level	spiti	ক্ষুব্ধ, অবজ্ঞা করা, বিরুদ্ধে দাঁড়ানো	to spite, to defy, to stand against	grupo	alternativoj	prononco
level	antaŭsento	প্রত্যাশা, অনুভূতি, উপস্থাপনা	anticipation, having a feeling, presentiment	grupo	alternativoj	prononco
level	antaŭurbo	একটি মফস্বল	a suburb	grupo	alternativoj	prononco
level	kakto	একটি ক্যাকটাস	a cactus	grupo	alternativoj	prononco
level	satiro	একটি ব্যঙ্গ	a satire	grupo	alternativoj	prononco
level	urbodomo	একটি সিটি হল, একটি টাউন হল	a city hall, a town hall	grupo	alternativoj	prononco
level	dimensio	একটি মাত্রা, আকার	a dimension, size	grupo	alternativoj	prononco
level	obstina	দৃঢ়চেতা, একগুঁয়ে	obstinate, stubborn	grupo	alternativoj	prononco
level	motivo	একটি উদ্দেশ্য, একটি প্রেরণা	a motive, a motivation	grupo	alternativoj	prononco
level	urbego	একটি বড় শহর	a big city	grupo	alternativoj	prononco
level	bleki	বিস্ফোরণ, স্তব্ধ করা, ফুঁপানো, প্রতিবেশী করা, গর্জন করা	to bleat, to bray, to moo, to neigh, to roar	grupo	alternativoj	prononco
level	civila	বেসামরিক, বেসামরিক, অ-সামরিক	civil, civilian, non-military	grupo	alternativoj	prononco
level	norvego	একজন নরওয়েজিয়ান ব্যক্তি	a Norwegian person	grupo	alternativoj	prononco
level	indigni	to be indignant, to resent	to be indignant, to resent	grupo	alternativoj	prononco
level	simbolo	প্রতীক	a symbol	grupo	alternativoj	prononco
level	genro	একটি লিঙ্গ	a gender	grupo	alternativoj	prononco
level	brando	একটি ব্র্যান্ডি	a brandy	grupo	alternativoj	prononco
level	longitudo	দ্রাঘিমাংশ	longitude	grupo	alternativoj	prononco
level	ĉerko	একটি কফিন, একটি কাসকেট	a coffin, a casket	grupo	alternativoj	prononco
level	lernoobjekto	একটি লার্নিন বিষয়	a lernin subject	grupo	alternativoj	prononco
level	lernohoro	একটি শেখার ঘন্টা	a learning hour	grupo	alternativoj	prononco
level	trafiko	একটি ট্রাফিক	a traffic	grupo	alternativoj	prononco
level	svedo	একজন সুইডিশ ব্যক্তি	a Swedish person	grupo	alternativoj	prononco
level	lernoĉambro	একটি শ্রেণীকক্ষ (=klasĉambro)	a classroom (=klasĉambro)	grupo	alternativoj	prononco
level	lernokotizo	একটি স্কুল ফি	a school fee	grupo	alternativoj	prononco
level	lesivo	লাই, পটাশ, ব্লিচ	lye, potash, bleach	grupo	alternativoj	prononco
level	akno	একটি ব্রণ, একটি ব্রণ	an acne, a pimple	grupo	alternativoj	prononco
level	infero	একটি নরক, একটি নরক, পাতাল	an inferno, a hell, underworld	grupo	alternativoj	prononco
level	lernosako	একটি স্কুল ব্যাগ	a school bag	grupo	alternativoj	prononco
level	substantivo	একটি উপাদান, একটি বিশেষ্য	a substantive, a noun	grupo	alternativoj	prononco
level	islando	আইসল্যান্ড	Iceland	grupo	alternativoj	prononco
level	malica	দূষিত, দূষিত	malicious, malevolent	grupo	alternativoj	prononco
level	latitudo	অক্ষাংশ	latitude	grupo	alternativoj	prononco
level	pado (arbarvojeto)	একটি পথ (কাঠের মধ্যে), একটি পথ (একটি বনে)	a path (in the wood), a way (in a forest)	grupo	alternativoj	prononco
level	buklo	একটি লুপ, একটি কার্ল, একটি রিংলেট, একটি লক, একটি ট্রেস	a loop, a curl, a ringlet, a lock, a tress	grupo	alternativoj	prononco
level	akupunkturo	একটি আকুপাংচার	an acupuncture	grupo	alternativoj	prononco
level	metilernanto	একজন শিক্ষানবিশ	an apprentice	grupo	alternativoj	prononco
level	sorgo	একটি জোরা	a sorghum	grupo	alternativoj	prononco
level	grati	স্ক্র্যাচ	to scratch	grupo	alternativoj	prononco
level	analizi	বিশ্লেষণ করতে	to analyse	grupo	alternativoj	prononco
level	gripo	একটি গ্রিপ, একটি ফ্লু (=ইনফ্লুয়েঙ্কো)	a grip, a flu (=influenco)	grupo	alternativoj	prononco
level	paciento	একজন রোগী	a patient	grupo	alternativoj	prononco
level	brido	a bridle, a rein, a restraint	a bridle, a rein, a restraint	grupo	alternativoj	prononco
level	mirtelo	a bilberry, a huckleberry, a whortleberry	a bilberry, a huckleberry, a whortleberry	grupo	alternativoj	prononco
level	ambasadoro	একজন রাষ্ট্রদূত	an ambassador	grupo	alternativoj	prononco
level	oratori	একটি বক্তৃতা প্রদান করা, বক্তৃতা করা	to deliver an oration, to harangue	grupo	alternativoj	prononco
level	amato	একটি প্রিয়, একটি প্রিয় এক	a beloved, a beloved one	grupo	alternativoj	prononco
level	kombilo	একটি চিরুনি	a comb	grupo	alternativoj	prononco
level	Jugoslavio	যুগোস্লাভিয়া	Yugoslavia	grupo	alternativoj	prononco
level	establi	প্রতিষ্ঠা করা, নির্মাণ করা	to establish, to build	grupo	alternativoj	prononco
level	nuba	মেঘলা, অস্পষ্ট	cloudy, unclear	grupo	alternativoj	prononco
level	volumo	একটি ভলিউম (বই)	a volume (of books)	grupo	alternativoj	prononco
level	aŭtomata	স্বয়ংক্রিয়	automatic	grupo	alternativoj	prononco
level	monstro	একটি দানব, একটি পাগল	a monster, a freak	grupo	alternativoj	prononco
level	spirita	আধ্যাত্মিক	spiritual	grupo	alternativoj	prononco
level	landlima	of a land limit, of a সীমানা	of a land limit, of a border	grupo	alternativoj	prononco
level	ĉiopova	সর্বশক্তিমান, সর্বশক্তিমান, সর্বশক্তিমান	almighty, all-powered, omnipotent	grupo	alternativoj	prononco
level	kalkanumo	গোড়ালি	heel	grupo	alternativoj	prononco
level	sindikato	একটি সিন্ডিকেট, একটি শ্রমিক-সংঘ, একটি ট্রেড-ইউনিয়ন	a syndicate, a labor-union, a trade-union	grupo	alternativoj	prononco
level	propraĵo	একটি সম্পত্তি, একটি দখল	a property, a possesion	grupo	alternativoj	prononco
level	landlimo	একটি জমির সীমা, একটি সীমানা	a land limit, a border	grupo	alternativoj	prononco
level	politikisto	একজন রাজনীতিবিদ	a politician	grupo	alternativoj	prononco
level	timo	একটি ভয়	a fear	grupo	alternativoj	prononco
level	dommastrino	আকজন গৃহকর্মী	a housewife	grupo	alternativoj	prononco
level	benzinstacio	একটি গ্যাস স্টেশন	a gas station	grupo	alternativoj	prononco
level	unika	অনন্য	unique	grupo	alternativoj	prononco
level	regula	নিয়মিত	regular	grupo	alternativoj	prononco
level	subtrahi	বিয়োগ করা, বিয়োগ করা	to subtract, to deduct	grupo	alternativoj	prononco
level	premii	পুরস্কার দেওয়া, পুরস্কার দেওয়া	to award, to award a prize	grupo	alternativoj	prononco
level	greka	গ্রীক	Greek	grupo	alternativoj	prononco
level	mejlo	একটি মাইল	a mile	grupo	alternativoj	prononco
level	aflikti	দুঃখ করা, দুঃখ দেওয়া	to afflict, to grieve	grupo	alternativoj	prononco
level	raso	জাতি, একটি জাতি, একটি জাত	race, a race, a breed	grupo	alternativoj	prononco
level	spinaco	একটি শাক	a spinach	grupo	alternativoj	prononco
level	fromaĝkuko	একটি পনির কেক	a cheese cake	grupo	alternativoj	prononco
level	inventi	উদ্ভাবন করা	to invent	grupo	alternativoj	prononco
level	grandioza	grandiose, magnificent, splendid	grandiose, magnificent, splendid	grupo	alternativoj	prononco
level	laŭdo	একটি প্রশংসা, একটি প্রশংসা	a praise, a laud	grupo	alternativoj	prononco
level	formulo	একটি সূত্র	a formula	grupo	alternativoj	prononco
level	lubriki	তৈলাক্তকরণ	to lubricate	grupo	alternativoj	prononco
level	komedio	একটি কমেডি	a comedy	grupo	alternativoj	prononco
level	stirilo (direktilo)	একটি স্টিয়ারিং হুইল	a steering wheel	grupo	alternativoj	prononco
level	federacio	একটি ফেডারেশন	a federation	grupo	alternativoj	prononco
level	bruo	noise, a noise	noise, a noise	grupo	alternativoj	prononco
level	juste	মোটামুটি	fairly	grupo	alternativoj	prononco
level	inundi	বন্যা করা, প্লাবিত করা	to flood, to inundate	grupo	alternativoj	prononco
level	miraklo	একটি অলৌকিক ঘটনা	a miracle	grupo	alternativoj	prononco
level	ofendi	পাপ করা	to offend	grupo	alternativoj	prononco
level	abandoni	পরিত্যাগ করা, পরিত্যাগ করা	to abandon, to relinquish	grupo	alternativoj	prononco
level	rozkolora	গোলাপী (রঙ), গোলাপী রঙের	pink (color), rose colored	grupo	alternativoj	prononco
level	ekipi	সজ্জিত করা, সজ্জিত করা	to equip, to furnish	grupo	alternativoj	prononco
level	musko	একটি শ্যাওলা	a moss	grupo	alternativoj	prononco
level	metroo	মেট্রো, পাতাল রেল ট্রেন, টিউব	metro, subway train, tube	grupo	alternativoj	prononco
level	fonti	to spring (একটি উৎস থেকে), to well up	to spring (from a source), to well up	grupo	alternativoj	prononco
level	velado	একটি পালতোলা	a sailing	grupo	alternativoj	prononco
level	veliri	পাল তোলা	to sail	grupo	alternativoj	prononco
level	akcento	একটি অ্যাকসেন্ট	an accent	grupo	alternativoj	prononco
level	hejmtasko	একটি বাড়ির কাজ	a homework	grupo	alternativoj	prononco
level	termofonto	একটি উষ্ণ প্রস্রবণ	a hot spring	grupo	alternativoj	prononco
level	bagatelo	a bagatelle, a trifle	a bagatelle, a trifle	grupo	alternativoj	prononco
level	alarmo	একটি অ্যালার্ম, একটি সতর্কতা	an alarm, an alert	grupo	alternativoj	prononco
level	analfabeto	একটি নিরক্ষর, একটি বর্ণমালা	an illiterate, an analphabet	grupo	alternativoj	prononco
level	termobotelo	একটি থার্মোস (একটি বোতল)	a thermos (a bottle)	grupo	alternativoj	prononco
level	antarkto	অ্যান্টার্কটিকা	Antarctica	grupo	alternativoj	prononco
level	teknologio	প্রযুক্তি, একটি প্রযুক্তি	technology, a technology	grupo	alternativoj	prononco
level	fuĝi	পালিয়ে যাওয়া, পালিয়ে যাওয়া	to flee, to run away	grupo	alternativoj	prononco
level	atom-energia centralo	একটি পারমাণবিক বিদ্যুৎ কেন্দ্র	a nuclear power plant	grupo	alternativoj	prononco
level	azaleo	একটি azalea	an azalea	grupo	alternativoj	prononco
level	teknologia	প্রযুক্তিগত	technological	grupo	alternativoj	prononco
level	alko	একটি এলক	an elk	grupo	alternativoj	prononco
level	riveli	প্রকাশ করা, বিকাশ করা (ছবি)	to reveal, to develop (photo)	grupo	alternativoj	prononco
level	brajlo	একটি ব্রেইল	a braille	grupo	alternativoj	prononco
level	ŝoso	একটি অঙ্কুর, একটি অঙ্কুর	a sprout, a shoot	grupo	alternativoj	prononco
level	dialogo	একটি সংলাপ	a dialogue	grupo	alternativoj	prononco
level	buŝharmoniko	একটি হারমোনিকা	a harmonica	grupo	alternativoj	prononco
level	teknika	প্রযুক্তিগত	technical	grupo	alternativoj	prononco
level	verkisto	একজন লেখক, একজন লেখক	an author, a writer	grupo	alternativoj	prononco
level	cunamo	একটি সুনামি	a tsunami	grupo	alternativoj	prononco
level	kontinento	একটি মহাদেশ	a continent	grupo	alternativoj	prononco
level	konsulo	একজন কনসাল	a consul	grupo	alternativoj	prononco
level	kaduka	জীর্ণ, ক্ষয়প্রাপ্ত	dilapidated, decayed	grupo	alternativoj	prononco
level	Hispanio	স্পেন	Spain	grupo	alternativoj	prononco
level	fajrobrigado	একটি ফায়ার ব্রিগেড, একটি ফায়ার বিভাগ	a fire brigade, a fire department	grupo	alternativoj	prononco
level	mineralo	একটি খনিজ	a mineral	grupo	alternativoj	prononco
level	fantomo	একটি ভূত, একটি ভূত	a phantom, a ghost	grupo	alternativoj	prononco
level	geografio	ভূগোল	geography	grupo	alternativoj	prononco
level	fiŝhoko	একটি মাছের হুক	a fish hook	grupo	alternativoj	prononco
level	fajrbrigadano	একজন ফায়ারম্যান (ফায়ার ব্রিগেডের)	a fireman (of a fire brigade)	grupo	alternativoj	prononco
level	fajrilo	একটি লাইটার	a lighter	grupo	alternativoj	prononco
level	tramo	একটি ট্রাম, একটি রাস্তার গাড়ি	a tram, a streetcar	grupo	alternativoj	prononco
level	murdi	হত্যা করা	to murder	grupo	alternativoj	prononco
level	infekti	সংক্রমিত করা, দূষিত করা	to infect, to contaminate	grupo	alternativoj	prononco
level	galaksio	একটি ছায়াপথ	a galaxy	grupo	alternativoj	prononco
level	filozofio	দর্শন	philosophy	grupo	alternativoj	prononco
level	monofero	একটি অর্থ অবদান	a money contribution	grupo	alternativoj	prononco
level	geno	একটি জিন	a gene	grupo	alternativoj	prononco
level	glaciejo	একটি হিমবাহ	a glacier	grupo	alternativoj	prononco
level	terapio	থেরাপি	therapy	grupo	alternativoj	prononco
level	sledo	a sleigh, a sled, a sledge	a sleigh, a sled, a sledge	grupo	alternativoj	prononco
level	glacimonto (bankizo)	একটি আইসবার্গ (একটি বরফের টুপি)	an iceberg (an ice cap)	grupo	alternativoj	prononco
level	novelo	একটি ছোট গল্প, একটি উপন্যাস	a short story, a novel	grupo	alternativoj	prononco
level	kolektiva	সমষ্টিগত	collective	grupo	alternativoj	prononco
level	glacipendaĵo	একটি বরফ	an icicle	grupo	alternativoj	prononco
level	gutetigilo	একটি স্প্রে	a spray	grupo	alternativoj	prononco
level	poŝmono	পকেট মানি, একটি ভাতা (টাকা)	pocket money, an allowance (money)	grupo	alternativoj	prononco
level	hibisko	একটি হিবিস্কাস	a hibiscus	grupo	alternativoj	prononco
level	ekzekuti	চালানো	to execute	grupo	alternativoj	prononco
level	injektilo	একটি ইনজেক্টর, একটি সিরিঞ্জ	an injector, a syringe	grupo	alternativoj	prononco
level	leŭtenanto	একজন লেফটেন্যান্ট	a lieutenant	grupo	alternativoj	prononco
level	jogano	একটি যোগী	a yogi	grupo	alternativoj	prononco
level	ŝmirmono	একটি ঘুষ (টাকা)	a bribe (money)	grupo	alternativoj	prononco
level	kaligrafo	একটি ক্যালিগ্রাফি	a caligraphy	grupo	alternativoj	prononco
level	balbuti	তোতলানো, তোতলানো	to stammer, to stutter	grupo	alternativoj	prononco
level	kaskado	একটি ক্যাসকেড, একটি জলপ্রপাত	a cascade, a waterfall	grupo	alternativoj	prononco
level	kiosko	একটি কিয়স্ক	a kiosque	grupo	alternativoj	prononco
level	fluida	তরল, তরল	of fluid, liquid	grupo	alternativoj	prononco
level	mikrofono	একটি মাইক্রোফোন	a microphone	grupo	alternativoj	prononco
level	blasfemi	নিন্দা করা	to blaspheme	grupo	alternativoj	prononco
level	komputila pirato	একটি কম্পিউটার জলদস্যু, একটি হ্যাকার	a computer pirate, a hacker	grupo	alternativoj	prononco
level	vagi	ঘোরাঘুরি করা, ঘোরাঘুরি করা, ঘোরাফেরা করা	to wander, to ramble, to meander	grupo	alternativoj	prononco
level	perspektivo	একটি দৃষ্টিকোণ	a perspective	grupo	alternativoj	prononco
level	adverbo	একটি ক্রিয়াবিশেষণ	an adverb	grupo	alternativoj	prononco
level	kudromaŝino	একটি সেলাই মেশিন (=stebmaŝino)	a sewing machine (=stebmaŝino)	grupo	alternativoj	prononco
level	kombini	সমন্বিত করা	to combine	grupo	alternativoj	prononco
level	atribui	আরোপ করা	to attribute	grupo	alternativoj	prononco
level	libelo	একটি ড্রাগনফ্লাই	a dragonfly	grupo	alternativoj	prononco
level	amfiteatro	একটি অ্যাম্ফিথিয়েটার (একটি বৃত্তাকার থিয়েটার)	an amphitheater (a circular theater)	grupo	alternativoj	prononco
level	ŝtrumpeto	একটা মোজা	a sock	grupo	alternativoj	prononco
level	akto	একটি আইন	an act	grupo	alternativoj	prononco
level	moskitvualo (-kurteno)	একটি মশারি	a mosquito net	grupo	alternativoj	prononco
level	amori	যৌনভাবে প্রেম করতে, প্রেম করতে	to love sexually, to make love	grupo	alternativoj	prononco
level	kolombo	a dove, a pigeon	a dove, a pigeon	grupo	alternativoj	prononco
level	naskiĝloko	একটি জন্মস্থান, একটি জন্মস্থান, বসতভিটা (=hejmloko)	a birthplace, a hometown, homestead (=hejmloko)	grupo	alternativoj	prononco
level	vibri	কম্পন	to vibrate	grupo	alternativoj	prononco
level	oksigeno	অক্সিজেন	oxygen	grupo	alternativoj	prononco
level	aŭdaca	সাহসী, সাহসী, সাহসী	audacious, bold, daring	grupo	alternativoj	prononco
level	oscedo	yawn	yawn	grupo	alternativoj	prononco
level	brosi	মাজন করতে	to brush	grupo	alternativoj	prononco
level	pafarko	একটি নম	a bow	grupo	alternativoj	prononco
level	paperkrampilo	একটা স্ট্যাপলার	a stapler	grupo	alternativoj	prononco
level	parlamentano	কংগ্রেসের একজন সদস্য	a member of Congress	grupo	alternativoj	prononco
level	mito	এক্টি প্রচলিত ধারনা	a myth	grupo	alternativoj	prononco
level	kliniko	একটি ক্লিনিক	a clinic	grupo	alternativoj	prononco
level	avantaĝo	একটি সুবিধা	an advantage	grupo	alternativoj	prononco
level	pensiulo	একজন পেনশনভোগী, একজন বার্ষিক	a pensioner, an annuitant	grupo	alternativoj	prononco
level	procento	একটি শতাংশ, শতাংশ	a percent, percentage	grupo	alternativoj	prononco
level	pordisto	একজন দারোয়ান, একজন প্রহরী, একজন দারোয়ান	a doorman, a guard, a janitor	grupo	alternativoj	prononco
level	dentopasto	একটি টুথপেস্ট	a toothpaste	grupo	alternativoj	prononco
level	ministo	একজন খনি শ্রমিক	a miner	grupo	alternativoj	prononco
level	kategorio	একটি বিভাগ	a category	grupo	alternativoj	prononco
level	trupo	একটি দল, একটি দল	a troop, a troupe	grupo	alternativoj	prononco
level	pulbazaro	একটি মাছি বাজার	a flea market	grupo	alternativoj	prononco
