C.km content.tsv
Level	Esperanto	km	en-us	Grupo	Alternativoj	Pronoco
level	malbono	ភាពអាក្រក់	badness	grupo	alternativoj	prononco
level	manipuli	ដើម្បីរៀបចំ, ដោះស្រាយ, គ្រប់គ្រង	to manipulate, to handle, to manage	grupo	alternativoj	prononco
level	malfeliĉo	ភាពមិនសប្បាយចិត្ត	an unhappiness	grupo	alternativoj	prononco
level	malforte	ខ្សោយ	weakly	grupo	alternativoj	prononco
level	akso	អ័ក្សមួយ។	an axis	grupo	alternativoj	prononco
level	praa	បុរេប្រវត្តិ, ចាស់ណាស់, ដាច់ស្រយាល។	prehistorical, very old, remote	grupo	alternativoj	prononco
level	mallaŭte	នៅក្នុងសំឡេងទាប	in low voice	grupo	alternativoj	prononco
level	periodaĵo	តាមកាលកំណត់	a periodical	grupo	alternativoj	prononco
level	groto	grotto, គុហា, រណ្តៅ	a grotto, a cave, a pothole	grupo	alternativoj	prononco
level	praavo	ជីតាដ៏អស្ចារ្យ (ពីចម្ងាយ)	a great great grandfather (remote)	grupo	alternativoj	prononco
level	profesio	វិជ្ជាជីវៈមួយ។	a profession	grupo	alternativoj	prononco
level	mallumo	ភាពងងឹត	darkness	grupo	alternativoj	prononco
level	posteno	មុខតំណែងមួយ។	a position	grupo	alternativoj	prononco
level	ironio	ហួសចិត្ត	an irony	grupo	alternativoj	prononco
level	malmultekosta	ថោក	cheap	grupo	alternativoj	prononco
level	fiziko	រូបវិទ្យា	physics	grupo	alternativoj	prononco
level	malproksime	ឆ្ងាយ	far away	grupo	alternativoj	prononco
level	malsaĝa	ឆ្កួត	silly	grupo	alternativoj	prononco
level	poŝtelefono	ទូរស័ព្ទចល័តមួយ។	a mobile phone	grupo	alternativoj	prononco
level	praarbaro	ព្រៃបុរាណ	a primeval forest	grupo	alternativoj	prononco
level	poŝtoficejo	ប្រៃសណីយ៍	a post office	grupo	alternativoj	prononco
level	malsukcesa	មិនជោគជ័យ, បរាជ័យ	unsuccessful, failing	grupo	alternativoj	prononco
level	plekti	ខ្ចោ, ក្រវាត់, ចង, ក្រង	to braid, to plait, to twine, to wreathe	grupo	alternativoj	prononco
level	rumano	ជនជាតិរ៉ូម៉ានី	a Romanian person	grupo	alternativoj	prononco
level	elasta	យឺត	elastic	grupo	alternativoj	prononco
level	manĝegi	ញ៉ាំច្រើន។	to eat much	grupo	alternativoj	prononco
level	mortigo	ឃាតកម្ម (= Murdo)	a murder (=murdo)	grupo	alternativoj	prononco
level	oblikva	oblique, slanting, askew	oblique, slanting, askew	grupo	alternativoj	prononco
level	verando	veranda, រានហាលមួយ។	a veranda, a porch	grupo	alternativoj	prononco
level	rabi	ប្លន់	to rob	grupo	alternativoj	prononco
level	retletero	អ៊ីមែល​មួយ	an email	grupo	alternativoj	prononco
level	orienti	ដើម្បីតម្រង់ទិស	to orientate	grupo	alternativoj	prononco
level	eksplodi	ផ្ទុះ	to explode	grupo	alternativoj	prononco
level	alternativo	ជម្រើសមួយ។	an alternative	grupo	alternativoj	prononco
level	naskiĝtaga	ខួបកំណើត	birthday's	grupo	alternativoj	prononco
level	efekto	ឥទ្ធិពលមួយ។	an effect	grupo	alternativoj	prononco
level	fasti	តម (តមអាហារ)	to fast (abstain from food)	grupo	alternativoj	prononco
level	nehoma	អមនុស្សធម៌	inhumane	grupo	alternativoj	prononco
level	nokta	យប់, យប់, ពេលយប់	night's, nightly, nocturnal	grupo	alternativoj	prononco
level	diametro	អង្កត់ផ្ចិតមួយ។	a diameter	grupo	alternativoj	prononco
level	paŝti	ទៅវាលស្មៅ ឃ្វាលគោ ចិញ្ចឹម	to pasture, to shepherd, to feed	grupo	alternativoj	prononco
level	paperujo	ធុងសម្រាប់សំរាមក្រដាស	a bin for paper garbage	grupo	alternativoj	prononco
level	miskompreni	យល់ខុស	to misunderstand	grupo	alternativoj	prononco
level	kozako	មនុស្ស Cossack	a Cossack person	grupo	alternativoj	prononco
level	varo	ទំនិញ, ពាណិជ្ជកម្មល្អ, ទំនិញ, ទំនិញ	commodity, trade good, merchandise, wares	grupo	alternativoj	prononco
level	plenigadi	ដើម្បីបន្តការបំពេញ	to keep filling	grupo	alternativoj	prononco
level	nuko	nape, ក	a nape, a neck	grupo	alternativoj	prononco
level	tipo	ប្រភេទ, ឧទាហរណ៍, គំរូ	type, example, model	grupo	alternativoj	prononco
level	plimulto	ភាគច្រើន	a majority	grupo	alternativoj	prononco
level	irako	អ៊ីរ៉ាក់	Iraq	grupo	alternativoj	prononco
level	resumo	សង្ខេប, សង្ខេប, ប្រវត្តិរូបសង្ខេប, សង្ខេប	a summary, a digest, a résumé, a sum-up	grupo	alternativoj	prononco
level	promeno	ដើរលេង ដើរលេង	a promenade, a walking	grupo	alternativoj	prononco
level	horizontalo	បន្ទាត់ផ្តេក	a horizontal line	grupo	alternativoj	prononco
level	fi-	(បុព្វបទ) ខ្មាស់, ខ្ពើម, កខ្វក់	(prefix)  shameful, disgusting, dirty	grupo	alternativoj	prononco
level	aŭkcio	ការដេញថ្លៃមួយ។	an auction	grupo	alternativoj	prononco
level	konkludi	សរុប​មក	to conclude	grupo	alternativoj	prononco
level	salivo	ទឹកមាត់, ទាសករ	saliva, slaver	grupo	alternativoj	prononco
level	subvencio	ការឧបត្ថម្ភធន, ជំនួយ	a subsidy, a grant	grupo	alternativoj	prononco
level	realigi	ដើម្បីដឹង	to realise	grupo	alternativoj	prononco
level	koralo	ផ្កាថ្ម	a coral	grupo	alternativoj	prononco
level	cirkuli	ដើម្បីចរាចរ, ដើម្បីទៅអំពី	to circulate, to go about	grupo	alternativoj	prononco
level	rekapti	ដើម្បីចាប់ម្តងទៀត	to catch again	grupo	alternativoj	prononco
level	ekstari	ដើម្បីក្រោកឈរឡើង	to get stand up, to rise	grupo	alternativoj	prononco
level	ambasado	ស្ថានទូតមួយ។	an embassy	grupo	alternativoj	prononco
level	riĉeco	ភាពសម្បូរបែប	richness	grupo	alternativoj	prononco
level	rekonstrui	កសាងឡើងវិញ, កសាងឡើងវិញ	to rebuild, to reconstruct	grupo	alternativoj	prononco
level	kukumo	ត្រសក់មួយ។	a cucumber	grupo	alternativoj	prononco
level	samklubano	សមាជិកនៃក្លឹបតែមួយ	a member of a same club	grupo	alternativoj	prononco
level	konsulti	ដើម្បីពិគ្រោះយោបល់, ដើម្បីរកមើល	to consult, to look up	grupo	alternativoj	prononco
level	seninterese	គ្មានការចាប់អារម្មណ៍	without interests (=malinterese)	grupo	alternativoj	prononco
level	sensukcese	ដោយមិនជោគជ័យ	without success	grupo	alternativoj	prononco
level	eĉ se ~	ទោះបីជា ~	even if ~	grupo	alternativoj	prononco
level	modelo	គំរូមួយ។	a model	grupo	alternativoj	prononco
level	rimo	rhyme មួយ។	a rhyme	grupo	alternativoj	prononco
level	senvorte	ដោយគ្មានពាក្យ	without words	grupo	alternativoj	prononco
level	referenco	ឯកសារយោង	a reference	grupo	alternativoj	prononco
level	komandi	ដើម្បីបញ្ជា	to command	grupo	alternativoj	prononco
level	krizo	វិបត្តិមួយ។	a crisis	grupo	alternativoj	prononco
level	vinagro	ទឹកខ្មេះ	a vinegar	grupo	alternativoj	prononco
level	soleca	តែម្នាក់ឯង, តែម្នាក់ឯង	sole, alone	grupo	alternativoj	prononco
level	dano	ជនជាតិដាណឺម៉ាក ដាណឺម៉ាក	a Danish person, a dane	grupo	alternativoj	prononco
level	ŝtofo	ក្រណាត់, វាយនភ័ណ្ឌ, ក្រណាត់, សម្ភារៈក្រណាត់	a fabric, textile, cloth, cloth material	grupo	alternativoj	prononco
level	viŝilo	ជ័រលុប, ជ័រលុប	an eraser, a wiper	grupo	alternativoj	prononco
level	konfidenco	ការសម្ងាត់, ទំនុកចិត្ត, សម្ងាត់	a confidentiality, confidence, secret	grupo	alternativoj	prononco
level	sportisto	អ្នកកីឡា	a sportsman	grupo	alternativoj	prononco
level	arabo	ជនជាតិអារ៉ាប់ ជនជាតិអារ៉ាប់	an Arabean person, an Arab	grupo	alternativoj	prononco
level	varii	ប្រែប្រួល	to vary	grupo	alternativoj	prononco
level	subakviĝi	លិច	to sink	grupo	alternativoj	prononco
level	oficiro	មន្ត្រី (យោធា)	an officer (military)	grupo	alternativoj	prononco
level	ĉasisto	អ្នកប្រមាញ់	a hunter	grupo	alternativoj	prononco
level	konferenco	សន្និសីទមួយ។	a conference	grupo	alternativoj	prononco
level	surhavi	ដើម្បីពាក់នៅលើ	to wear on	grupo	alternativoj	prononco
level	animalo	សត្វមួយ។	an animal	grupo	alternativoj	prononco
level	teroristo	ភេរវករ	a terrorist	grupo	alternativoj	prononco
level	nobla	ដ៏ថ្លៃថ្នូ	noble	grupo	alternativoj	prononco
level	travivaĵo	ការផ្សាយបន្តផ្ទាល់, ឆ្លងកាត់, បទពិសោធន៍	a live-through, an undergo, an experience	grupo	alternativoj	prononco
level	komunismo	កុម្មុយនិស្ត	communism	grupo	alternativoj	prononco
level	ŝinko	Ham មួយ។	a ham	grupo	alternativoj	prononco
level	aspiri	ប្រាថ្នាចង់បាន, ប្រាថ្នាចង់បាន	to aspire to, to be eager for	grupo	alternativoj	prononco
level	ŝarko	ត្រីឆ្លាមមួយ។	a shark	grupo	alternativoj	prononco
level	buko	តមបក់មួយ។	a buckle	grupo	alternativoj	prononco
level	kvartalo	ស្រុក, ត្រីមាស, សង្កាត់	a district, quarter, neighborhood	grupo	alternativoj	prononco
level	ŝildo	ខែលមួយ។	a shield	grupo	alternativoj	prononco
level	veturigi	បើកបរ	to drive	grupo	alternativoj	prononco
level	vidvo	ស្ត្រីមេម៉ាយ	a widower	grupo	alternativoj	prononco
level	Kanado	ប្រទេសកាណាដា	Canada	grupo	alternativoj	prononco
level	strigo	សត្វទីទុយ	an owl	grupo	alternativoj	prononco
level	stilo	រចនាប័ទ្មមួយ។	a style	grupo	alternativoj	prononco
level	ŝimo	ផ្សិតមួយ។	a mold	grupo	alternativoj	prononco
level	aplaŭdi	អបអរសាទរ, ទះដៃ, អបអរសាទរ	to applaud, to clap, to acclaim	grupo	alternativoj	prononco
level	ŝmiraĵo	មួន	an ointment	grupo	alternativoj	prononco
level	vojaĝanto	អ្នកដំណើរ	a traveller	grupo	alternativoj	prononco
level	ĉeesto	ការចូលរួម	a participation	grupo	alternativoj	prononco
level	pruvi	ដើម្បីបញ្ជាក់, ដើម្បីបង្ហាញ	to prove, to show	grupo	alternativoj	prononco
level	kantisto	អ្នកចម្រៀង	a singer	grupo	alternativoj	prononco
level	ĝustatempe	នៅក្នុងពេលវេលាត្រឹមត្រូវ។	in correct time	grupo	alternativoj	prononco
level	inaŭguri	ដើម្បីសម្ពោធ	to inaugurate	grupo	alternativoj	prononco
level	kantistino	អ្នកចម្រៀងស្រី	a female singer	grupo	alternativoj	prononco
level	fluto	ខ្លុយមួយ។	a flute	grupo	alternativoj	prononco
level	opozicii	ប្រឆាំង, ប្រឆាំង	to oppose, to be in opposition	grupo	alternativoj	prononco
level	kuiristo	ចុងភៅ​ម្នាក់	a cook	grupo	alternativoj	prononco
level	ŝipkuro	ការប្រកួតប្រជែងកប៉ាល់	a ship competition	grupo	alternativoj	prononco
level	diktatoro	ជនផ្តាច់ការ	a dictator	grupo	alternativoj	prononco
level	funebro	ក្រុមចម្រៀងកាន់ទុក្ខ, ទុក្ខសោក (បុណ្យសព)	mourning band, grief (funeral)	grupo	alternativoj	prononco
level	instali	ដើម្បីដំឡើង	to install	grupo	alternativoj	prononco
level	kuiristino	ចុងភៅស្រី	a female cook	grupo	alternativoj	prononco
level	meksiko	ម៉ិកស៊ិក	Mexico	grupo	alternativoj	prononco
level	eminenta	លេចធ្លោ, លេចធ្លោ	eminent, distinguished	grupo	alternativoj	prononco
level	verbo	កិរិយាសព្ទ	a verb	grupo	alternativoj	prononco
level	surfaco	ផ្ទៃ, ផ្ទៃមួយ។	surface, a surface	grupo	alternativoj	prononco
level	bovlo	ចានគោម​មួ​ួ​យ	a bowl	grupo	alternativoj	prononco
level	trajto	លក្ខណៈ លក្ខណៈ បន្ទាត់ (មុខ)	a trait, a feature, line (of face)	grupo	alternativoj	prononco
level	demokratismo	ប្រជាធិបតេយ្យ	democracy	grupo	alternativoj	prononco
level	ŝuti	ចាក់, ចាក់, ចាក់ចេញ	to dump, to pour, to pour out	grupo	alternativoj	prononco
level	baki	ដុត	to bake	grupo	alternativoj	prononco
level	poŝtisto	អ្នកប្រៃសណីយ៍ អ្នកផ្ញើសំបុត្រ	a postman, a mailman	grupo	alternativoj	prononco
level	simpatio	ការអាណិតអាសូរ, ការអាណិតអាសូរ	sympathy, a sympathy	grupo	alternativoj	prononco
level	melono	Melon មួយ។	a melon	grupo	alternativoj	prononco
level	abnorma	មិនធម្មតា	abnormal	grupo	alternativoj	prononco
level	sorĉi	ដើម្បី bewitch	to bewitch	grupo	alternativoj	prononco
level	juĝisto	ចៅក្រម	a judge	grupo	alternativoj	prononco
level	reciproka	ទៅវិញទៅមក, ទៅវិញទៅមក	reciprocal, mutual	grupo	alternativoj	prononco
level	fabriko	រោងចក្រ ការផលិត (=manufakturo)	a factory, a manufacture (=manufakturo)	grupo	alternativoj	prononco
level	faldi	បត់	to fold	grupo	alternativoj	prononco
level	dentisto	ពេទ្យធ្មេញ	a dentist	grupo	alternativoj	prononco
level	medikamento	ថ្នាំ, ថ្នាំ, ថ្នាំ	medication, a medicine, a drug	grupo	alternativoj	prononco
level	kaŝtano	ដើមទ្រូងមួយ។	a chestnut	grupo	alternativoj	prononco
level	testudo	អណ្តើកអណ្តើក	a tortoise, a turtle	grupo	alternativoj	prononco
level	proceso	ដំណើរការ, បណ្តឹង	a process, a lawsuit	grupo	alternativoj	prononco
level	eksperimento	ការពិសោធន៍មួយ។	an experiment	grupo	alternativoj	prononco
level	heliko	ខ្យង	a snail	grupo	alternativoj	prononco
level	dancisto	អ្នករាំ	a dancer	grupo	alternativoj	prononco
level	vodko	វ៉ដូកា	vodka	grupo	alternativoj	prononco
level	esenco	ខ្លឹមសារ, ខ្លឹមសារ	essence, an essence	grupo	alternativoj	prononco
level	strukturo	រចនាសម្ព័ន្ធ, រចនាសម្ព័ន្ធ	structure, a structure	grupo	alternativoj	prononco
level	spongo	អេប៉ុង	a sponge	grupo	alternativoj	prononco
level	imperiestro	អធិរាជ	an emperor	grupo	alternativoj	prononco
level	domaĝi	ខ្វល់ខ្វាយ, សោកស្ដាយ, ខ្លាច	to be concerned for, to regret, to fear for	grupo	alternativoj	prononco
level	be!	ត្រូវ!	be!	grupo	alternativoj	prononco
level	sopiri	ប្រាថ្នាចង់បាន, ចង់បាន	to yearn for, to long for	grupo	alternativoj	prononco
level	modesta	ល្មម, មធ្យម	modest, moderate	grupo	alternativoj	prononco
level	pozicio	ទីតាំង ទីតាំង	a position, a location, a place	grupo	alternativoj	prononco
level	inĝeniero	វិស្វករ	an engineer	grupo	alternativoj	prononco
level	tegolo	ក្បឿងដំបូល	a roofing tile	grupo	alternativoj	prononco
level	libio	លីប៊ី	Libya	grupo	alternativoj	prononco
level	ganto	ស្រោមដៃមួយ។	a glove	grupo	alternativoj	prononco
level	gruo	សត្វក្រៀល	a crane	grupo	alternativoj	prononco
level	rezisti	ដើម្បីទប់ទល់	to resist	grupo	alternativoj	prononco
level	alfabeto	អក្ខរក្រម	alphabet	grupo	alternativoj	prononco
level	rampi	វារ, លូន	to crawl, to creep	grupo	alternativoj	prononco
level	transporti	ដើម្បីដឹកជញ្ជូន	to transport	grupo	alternativoj	prononco
level	pupilo	សិស្ស (ផ្លែប៉ោមនៃភ្នែក)	pupil (apple of the eye)	grupo	alternativoj	prononco
level	muskolo	សាច់ដុំមួយ។	a muscle	grupo	alternativoj	prononco
level	beni	ដើម្បីប្រទានពរ	to bless	grupo	alternativoj	prononco
level	profito	ចំណេញ, ចំណេញ	a profit, a gain	grupo	alternativoj	prononco
level	Maria	ម៉ារីយ៉ា	Maria	grupo	alternativoj	prononco
level	kritiki	រិះគន់, រិះគន់	to criticize, to critique	grupo	alternativoj	prononco
level	konscienco	សតិសម្បជញ្ញៈ, វិញ្ញាណ, សំឡេងខាងក្នុង	conscience, moral sense, inner voice	grupo	alternativoj	prononco
level	ĉefo	អ្នកដឹកនាំ, ចៅហ្វាយ	a leader, a boss	grupo	alternativoj	prononco
level	Pakistano	ប៉ាគីស្ថាន	Pakistan	grupo	alternativoj	prononco
level	treni	ដើម្បីអូស, អូស	to drag, to tow	grupo	alternativoj	prononco
level	Venezuelo	វ៉េណេស៊ុយអេឡា	Venezuela	grupo	alternativoj	prononco
level	ortografio	អក្សរសាស្ត្រ	orthography	grupo	alternativoj	prononco
level	febro	គ្រុនក្តៅ	a fever	grupo	alternativoj	prononco
level	ĉefurbo	រាជធានីមួយ។	a capital city	grupo	alternativoj	prononco
level	ravi	រីករាយ	to delight	grupo	alternativoj	prononco
level	ĉagreni	ខឹង, រំខាន, បារម្ភ	to vex, to annoy, to worry	grupo	alternativoj	prononco
level	ĉefi	ទៅ​ដឹកនាំ	to lead	grupo	alternativoj	prononco
level	ribeli	បះបោរ, បះបោរ	to rebel, to revolt	grupo	alternativoj	prononco
level	kancero	មហារីក	cancer	grupo	alternativoj	prononco
level	atesti	បញ្ជាក់, បញ្ជាក់, បញ្ជាក់	to attest, to testify, to affirm	grupo	alternativoj	prononco
level	inklina	ទំនោរ, ងាយ	inclined, prone	grupo	alternativoj	prononco
level	cirkonstanco	កាលៈទេសៈមួយ។	a circumstance	grupo	alternativoj	prononco
level	bulgaro	ជនជាតិប៊ុលហ្គារី	a Bulgarian person	grupo	alternativoj	prononco
level	frosta	ត្រជាក់, ត្រជាក់	frosty, freezing	grupo	alternativoj	prononco
level	kakao	សណ្តែកកាកាវ កាកាវមួយ។	a cocoa bean, a cacao	grupo	alternativoj	prononco
level	tomato	ប៉េងប៉ោះមួយ។	a tomato	grupo	alternativoj	prononco
level	firmao	ក្រុមហ៊ុនមួយ ក្រុមហ៊ុនមួយ (= firmo)	a firm, a company (=firmo)	grupo	alternativoj	prononco
level	pigo	សត្វស្លាបមួយ។	a magpie	grupo	alternativoj	prononco
level	grafo	រាប់, ត្រចៀកមួយ។	a count, an earl	grupo	alternativoj	prononco
level	Alĝerio	អាល់ហ្សេរី	Algeria	grupo	alternativoj	prononco
level	instituto	វិទ្យាស្ថានមួយ។	an institute	grupo	alternativoj	prononco
level	rifuĝi	ដើម្បីជ្រកកោន	to take refuge	grupo	alternativoj	prononco
level	arda	ឧស្សាហ៍	ardent	grupo	alternativoj	prononco
level	armeno	អាមេនី	an Armenian	grupo	alternativoj	prononco
level	anĝelo	ទេវតាមួយ។	an angel	grupo	alternativoj	prononco
level	konvalo	Lily នៃជ្រលងភ្នំមួយ។	a lily of the valley	grupo	alternativoj	prononco
level	egoismo	អត្មានិយម, អត្មានិយម, អត្មានិយម	egoism, egotism, selfishness	grupo	alternativoj	prononco
level	kinejo	រោងកុន រោងកុន	a cinema, a movie theater	grupo	alternativoj	prononco
level	rezervita	បម្រុង	reserved	grupo	alternativoj	prononco
level	kolono	ជួរឈរ, ជួរឈរ, សសរស្តម្ភ	column, a column, a pillar	grupo	alternativoj	prononco
level	deklari	ដើម្បីប្រកាស	to declare	grupo	alternativoj	prononco
level	kirurgo	គ្រូពេទ្យវះកាត់ (=ĥirurgo)	a surgeon (=ĥirurgo)	grupo	alternativoj	prononco
level	indiferenta	ព្រងើយកណ្តើយ	indifferent	grupo	alternativoj	prononco
level	trotuaro	ចិញ្ចើមផ្លូវ, ចិញ្ចើមផ្លូវ	a sidewalk, a pavement	grupo	alternativoj	prononco
level	prokrasti	ពន្យារពេល, ពន្យារពេល	to procrastinate, to delay	grupo	alternativoj	prononco
level	cikado	cicada មួយ។	a cicada	grupo	alternativoj	prononco
level	instrumento	ឧបករណ៍​មួយ	an instrument	grupo	alternativoj	prononco
level	cedi	ប្រគល់, ឲ្យ, ឲ្យ, លះបង់	to cede, to yield, to give in	grupo	alternativoj	prononco
level	pretendi	ដើម្បីទាមទារ, សន្មត	to claim, to presume	grupo	alternativoj	prononco
level	egoisto	egoist មួយ។	an egoist	grupo	alternativoj	prononco
level	insisti	ដើម្បីទទូច	to insist	grupo	alternativoj	prononco
level	naiva	ឆោតល្ងង់	naive	grupo	alternativoj	prononco
level	situi	ត្រូវ​បាន​គេ​កំណត់​ទីតាំង, ឱ្យ​មាន​ទីតាំង	to be located, to be situated	grupo	alternativoj	prononco
level	penetri	ដើម្បីជ្រាបចូល	to penetrate	grupo	alternativoj	prononco
level	kapitalo	រាជធានី, រាជធានីមួយ។	capital, a capital	grupo	alternativoj	prononco
level	demono	បិសាចមួយ។	a demon	grupo	alternativoj	prononco
level	licenco	អាជ្ញាប័ណ្ណ	a license	grupo	alternativoj	prononco
level	diferenci	ដើម្បីបែងចែក	to differentiate	grupo	alternativoj	prononco
level	skorpio	ខ្យាដំរី	a scorpion	grupo	alternativoj	prononco
level	sufoki	ថប់ដង្ហើម, ញាក់	to suffocate, to choke	grupo	alternativoj	prononco
level	tordi	រមួល, បង្រួបបង្រួម	to twist, to contort	grupo	alternativoj	prononco
level	kontanta	ជាសាច់ប្រាក់	in cash	grupo	alternativoj	prononco
level	ĵuri	ស្បថ	to swear	grupo	alternativoj	prononco
level	apetita	ចំណង់អាហារ	appetitizing	grupo	alternativoj	prononco
level	adjektivo	គុណនាមមួយ។	an adjective	grupo	alternativoj	prononco
level	pluralo	ពហុវចនៈ	a plural	grupo	alternativoj	prononco
level	aktuala	សារៈសំខាន់បច្ចុប្បន្ន ប្រធានបទ បន្ទាន់ ពាក់ព័ន្ធ	of current importance, topical, urgent, relevant	grupo	alternativoj	prononco
level	gesti	កាយវិការ, ដើម្បី gesticulate	to gesture, to gesticulate	grupo	alternativoj	prononco
level	felo	រោម, លាក់ (របស់សត្វ, មានរោម), ស្បែក	fur, hide (of animal, with hair), skin	grupo	alternativoj	prononco
level	mediti	ធ្វើសមាធិ	to meditate	grupo	alternativoj	prononco
level	kolego	មិត្តរួមការងារ	a colleague	grupo	alternativoj	prononco
level	amplekso	វិសាលភាព វិសាលភាព	extent, scope, magnitude	grupo	alternativoj	prononco
level	kosmetiko	គ្រឿងសម្អាង	cosmetics	grupo	alternativoj	prononco
level	Karlo	Charles, Carlos	Charles, Carlos	grupo	alternativoj	prononco
level	gluti	លេប	to swallow	grupo	alternativoj	prononco
level	talento	ទេពកោសល្យ	a talent	grupo	alternativoj	prononco
level	ĝemelo	កូនភ្លោះមួយ។	a twin	grupo	alternativoj	prononco
level	deca	សមរម្យ, សមរម្យ, សមរម្យ	decent, proper, suitable	grupo	alternativoj	prononco
level	krono	មកុដមួយ។	a crown	grupo	alternativoj	prononco
level	ŝimi	ដើម្បីផ្សិត, ដើម្បីទទួលបានផ្សិត	to mould, to get moldy	grupo	alternativoj	prononco
level	ŝoforo	អ្នកបើកបរ អ្នកបើកបរ	a driver, a chauffeur	grupo	alternativoj	prononco
level	mistero	អាថ៌កំបាំងមួយ។	a mystery	grupo	alternativoj	prononco
level	absolute	យ៉ាងពិតប្រាកដ	absolutely	grupo	alternativoj	prononco
level	laktuko	សាឡាត់មួយ។	a lettuce	grupo	alternativoj	prononco
level	destini	វាសនា, តែងតាំង, បែងចែក	to destine, to ordain, to allocate	grupo	alternativoj	prononco
level	instigi	ជំរុញ, លើកទឹកចិត្ត	to instigate, to encourage	grupo	alternativoj	prononco
level	heroo	វីរបុរស	a hero	grupo	alternativoj	prononco
level	ĉaro	រទេះសេះ រទេះ	a chariot, a cart	grupo	alternativoj	prononco
level	vegetalo	បន្លែ រុក្ខជាតិ	a vegetable, a plant	grupo	alternativoj	prononco
level	adopti	ដើម្បី​អនុម័ត	to adopt	grupo	alternativoj	prononco
level	centimetro	សង់ទីម៉ែត្រ	a centimeter	grupo	alternativoj	prononco
level	enuiga	គួរឱ្យធុញ, រឹងរូស	boring, stodgy	grupo	alternativoj	prononco
level	flirti	ដើម្បី flirt, flutter	to flirt, to flutter	grupo	alternativoj	prononco
level	mandato	អាណត្តិ បញ្ជាប្រាក់	a mandate, a money order	grupo	alternativoj	prononco
level	envii	ច្រណែន	to envy	grupo	alternativoj	prononco
level	ebria	ស្រវឹង, សន្លប់	drunk, inebriated	grupo	alternativoj	prononco
level	sudano	ស៊ូដង់	Sudan	grupo	alternativoj	prononco
level	fleksi	ពត់	to bend	grupo	alternativoj	prononco
level	naŭzi	ចង្អោរ	to nauseate	grupo	alternativoj	prononco
level	likva	រាវ	liquid	grupo	alternativoj	prononco
level	kupro	ទង់ដែង	copper	grupo	alternativoj	prononco
level	hoko	ទំពក់មួយ។	a hook	grupo	alternativoj	prononco
level	pafilo	កាំភ្លើង​មួយ	a gun	grupo	alternativoj	prononco
level	filmi	ដើម្បីថតខ្សែភាពយន្ត	to film, to shoot a film	grupo	alternativoj	prononco
level	bremso	ហ្វ្រាំង	a brake	grupo	alternativoj	prononco
level	tereno	បរិវេណសាលា, ដី, ដី	a campus, a terrain, a ground	grupo	alternativoj	prononco
level	nigra tabulo	បន្ទះខ្មៅមួយ។	a black board	grupo	alternativoj	prononco
level	foiro	ពិព័រណ៍, ទីផ្សារ	a fair, a market	grupo	alternativoj	prononco
level	ĉimpanzo	សត្វស្វាមួយក្បាល	a chimpanzee	grupo	alternativoj	prononco
level	aktiva	សកម្ម	active	grupo	alternativoj	prononco
level	juvelo	គ្រឿងអលង្ការមួយ ត្បូងមួយ (=gemo)	a jewel, a gem (=gemo)	grupo	alternativoj	prononco
level	tendumi (kampadi)	បោះ​ជំរុំ	to camp	grupo	alternativoj	prononco
level	malliberejo	ពន្ធនាគារមួយ។	a prison	grupo	alternativoj	prononco
level	studprogramo	កម្មវិធីសិក្សាមួយ។	a study program	grupo	alternativoj	prononco
level	avida	លោភលន់	greedy	grupo	alternativoj	prononco
level	flari	ក្លិន	to smell	grupo	alternativoj	prononco
level	garantii	ធានា, ធានា	to guarantee, to warrant	grupo	alternativoj	prononco
level	ĉeno	ខ្សែសង្វាក់មួយ។	a chain	grupo	alternativoj	prononco
level	sekcio	ផ្នែកមួយ។	a section	grupo	alternativoj	prononco
level	akuzativo	ការចោទប្រកាន់	an accusative	grupo	alternativoj	prononco
level	kandelo	ទៀន	a candle	grupo	alternativoj	prononco
level	konfirmi	បញ្ជាក់	to confirm	grupo	alternativoj	prononco
level	pando	ខ្លាឃ្មុំផេនដា	a panda	grupo	alternativoj	prononco
level	kultivi	ដាំដុះ (បន្លែ ផ្លែឈើ)	to cultivate (fruits, vegetables)	grupo	alternativoj	prononco
level	sojlo	sill, កម្រិតមួយ។	a sill, a threshold	grupo	alternativoj	prononco
level	lacigi	ហត់នឿយ អស់កម្លាំង	to exhaust, to fatique, to tire	grupo	alternativoj	prononco
level	skribilaro	ប្រដាប់ប្រដារ, ស្ថានី	witing utensils, stationary	grupo	alternativoj	prononco
level	ĵaluza	ច្រណែន	jealous	grupo	alternativoj	prononco
level	kamiono	ឡានដឹកទំនិញ ឡានដឹកទំនិញ	a camion, a lorry, a truck	grupo	alternativoj	prononco
level	barakti	ដើម្បីតស៊ូ	to struggle	grupo	alternativoj	prononco
level	svingi	to swing, to shake	to swing, to shake	grupo	alternativoj	prononco
level	ŝovi	រុញ, រុញតាម	to shove, to push along	grupo	alternativoj	prononco
level	tendo	តង់មួយ។	a tent	grupo	alternativoj	prononco
level	preteksto	លេស លេស	an excuse, a pretext	grupo	alternativoj	prononco
level	simpatia	អាណិតអាសូរ	sympathetic	grupo	alternativoj	prononco
level	mino	អណ្តូងរ៉ែមួយ។	a mine	grupo	alternativoj	prononco
level	fantazia	អស្ចារ្យ	fantastic	grupo	alternativoj	prononco
level	komika	កំប្លែង, កំប្លែង	comic, comical	grupo	alternativoj	prononco
level	kruta	ចោត	steep	grupo	alternativoj	prononco
