B.km content.tsv
Level	Esperanto	km	en-us	Grupo	Alternativoj	Pronoco
level	kiel kontakti ~	របៀបទាក់ទង ~	how to contact ~	grupo	alternativoj	prononco
level	kaj kiel kontakti tiujn anĝelojn?	និងរបៀបទាក់ទងទេវតាទាំងនោះ?	and how to contact those angels?	grupo	alternativoj	prononco
level	per iu IJK-preĝo eble	ជាមួយនឹងការអធិស្ឋាន IJK មួយចំនួនប្រហែលជា	with some IJK prayer maybe	grupo	alternativoj	prononco
level	provu! se ne funkcias vi povas iri al ~	សាកល្បង​វា! ប្រសិនបើវាមិនដំណើរការអ្នកអាចទៅ ~	try it! if it doesn't work you can go to ~	grupo	alternativoj	prononco
level	vi povas iri al la ĉambro "La ĉielo" post la tagmanĝo	អ្នកអាចទៅបន្ទប់ &quot;មេឃ&quot; បន្ទាប់ពីអាហារថ្ងៃត្រង់	you can go to the room "The sky" after lunch	grupo	alternativoj	prononco
level	bonege, unue manĝo, poste ĉielen	ដ៏អស្ចារ្យ អាហារដំបូង បន្ទាប់មកស្ថានសួគ៌	great, first food, then heaven	grupo	alternativoj	prononco
level	unue manĝo, poste ĉielen al la anĝelinoj	អាហារដំបូង បន្ទាប់មកនៅលើមេឃទៅកាន់ទេវតា	first food, then in the sky to the angels	grupo	alternativoj	prononco
level	maltro da manĝo	#REF!	#REF!	grupo	alternativoj	prononco
level	post iom maltro da manĝo	បន្ទាប់ពីអាហារតិចជាងបន្តិច	after a little less food	grupo	alternativoj	prononco
level	Kabe iras al la ĉambro "La ĉielo"	Kabe ទៅបន្ទប់ &quot;មេឃ&quot;	Kabe goes to the room "the sky"	grupo	alternativoj	prononco
level	saluton. ĉu estas via unua IJK?	សួស្តី តើវាជា IJK ដំបូងរបស់អ្នកទេ?	hello, is it your first IJK?	grupo	alternativoj	prononco
level	bone. mi tre ĝojas. mi estas Jesi	យល់ព្រម។ ខ្ញុំ​រីករាយ​ខ្លាំង​ណាស់។ ខ្ញុំគឺ Jesi	ok. I am very glad. I'm Jesi	grupo	alternativoj	prononco
level	kaj tiu ĉi estas jam mia sesa IJK	ហើយនេះគឺជា IJK ទីប្រាំមួយរបស់ខ្ញុំរួចទៅហើយ	and this is already my sixth IJK	grupo	alternativoj	prononco
level	jen estas papero kun kelkaj demandoj	នេះគឺជាក្រដាសមួយដែលមានសំណួរមួយចំនួន	here is a paper with some questions	grupo	alternativoj	prononco
level	papero kun demandoj kaj taskoj	ក្រដាសដែលមានសំណួរនិងភារកិច្ច	paper with questions and tasks	grupo	alternativoj	prononco
level	kelkaj demandoj kaj taskoj rilate al la kongreso	សំណួរ និងកិច្ចការមួយចំនួនទាក់ទងនឹងសមាជ	some questions and tasks related to the congress	grupo	alternativoj	prononco
level	vi provu solvi ilin	អ្នកព្យាយាមដោះស្រាយពួកគេ។	you try to solve them	grupo	alternativoj	prononco
level	mi proponas ke vi provu solvi ilin	ខ្ញុំស្នើឱ្យអ្នកព្យាយាមដោះស្រាយពួកគេ។	I suggest you try to solve them	grupo	alternativoj	prononco
level	kun Ana de Pollando, Boris de Germanio kaj Nacuko de Japanio	ជាមួយ Ana មកពីប៉ូឡូញ Boris មកពីអាល្លឺម៉ង់ និង Natsuko មកពីប្រទេសជប៉ុន	with Ana from Poland, Boris from Germany and Natsuko from Japan	grupo	alternativoj	prononco
level	nur voku min se vi bezonos helpon	គ្រាន់តែហៅមកខ្ញុំប្រសិនបើអ្នកត្រូវការជំនួយ	just call me if you need help	grupo	alternativoj	prononco
level	poste en la libroservo	ក្រោយមកនៅក្នុងសេវាសៀវភៅ	later in the book service	grupo	alternativoj	prononco
level	kiel do estis en la ĉielo?	ដូច្នេះតើវានៅស្ថានសួគ៌យ៉ាងដូចម្តេច?	so how was it in heaven?	grupo	alternativoj	prononco
level	mi fakte renkontis veran anĝelinon!	ខ្ញុំពិតជាបានជួបទេវតាពិតប្រាកដមែន!	I actually met a real angel!	grupo	alternativoj	prononco
level	ĉielece, mi pensas ke mi fakte renkontis veran anĝelinon!	ឋានសួគ៌ ខ្ញុំគិតថាខ្ញុំពិតជាបានជួបទេវតាពិតប្រាកដមែន!	heavenly, I think I actually met a real angel!	grupo	alternativoj	prononco
level	mirinde bela kaj afabla ŝi estis	នាងពិតជាស្រស់ស្អាត និងចិត្តល្អ។	she was amazingly beautiful and kind	grupo	alternativoj	prononco
level	ho, Dio mia! kaj kio estas ŝia nomo?	អួ​ព្រះ​ជួយ! ហើយនាងឈ្មោះអ្វី?	oh my god! and what is her name?	grupo	alternativoj	prononco
level	aj, mi jam forgesis!	អូខ្ញុំភ្លេចហើយ!	oh, I already forgot!	grupo	alternativoj	prononco
level	pli kaj pli ebriiĝas	កាន់តែស្រវឹង	more and more gets drunk	grupo	alternativoj	prononco
level	en la trinkejo, Kabe pli kaj pli ebriiĝas	នៅក្នុងបារ Kabe កាន់តែស្រវឹង	in the bar, Kabe gets more and more drunk	grupo	alternativoj	prononco
level	ĉu ankaŭ la trinkejestro?	ជាអ្នកក្រឡុកស្រាដែរ?	is the bartender too?	grupo	alternativoj	prononco
level	unu bieron mi petas	សូមស្រាបៀរមួយកែវ	one beer please	grupo	alternativoj	prononco
level	ĝi kostas 1 eŭron	វាមានតម្លៃ 1 អឺរ៉ូ	it costs 1 euro	grupo	alternativoj	prononco
level	ĉu vi ŝatus ankaŭ ion alian?	តើអ្នកចង់បានអ្វីផ្សេងទៀតដែរទេ?	would you like something else too?	grupo	alternativoj	prononco
level	ne dankon, biero sufiĉas por mi	មិនបាច់អរគុណទេ ស្រាបៀរគឺគ្រប់គ្រាន់សម្រាប់ខ្ញុំ	no thanks, beer is enough for me	grupo	alternativoj	prononco
level	ĉu vere? kio pri vodko, labambo kaj inoj?	ពិតជា? ចុះ vodka, labamba និងស្រី?	really? what about vodka, labamba and females?	grupo	alternativoj	prononco
level	nu, kial ne	មែនហើយហេតុអ្វីមិន	well, why not	grupo	alternativoj	prononco
level	laŭdire ĝi estas amuza	វាត្រូវបានគេនិយាយថាជាការសប្បាយ	it is said to be fun	grupo	alternativoj	prononco
level	mi ankoraŭ ne dancis labambon, sed laŭdire ĝi estas amuza	ខ្ញុំ​មិន​ទាន់​បាន​រាំ labamba ទេ ប៉ុន្តែ​ខ្ញុំ​ត្រូវ​បាន​គេ​ប្រាប់​ថា​វា​សប្បាយ	I haven't danced the labamba yet, but I'm told it's fun	grupo	alternativoj	prononco
level	dum la kantaĵo "La Bamba" homoj dancas	ក្នុងអំឡុងពេលបទចម្រៀង &quot;La Bamba&quot; មនុស្សរាំ	during the song "La Bamba" people dance	grupo	alternativoj	prononco
level	homoj dancas en granda rondo	មនុស្សរាំជារង្វង់ធំ	people dance in a big circle	grupo	alternativoj	prononco
level	kaj ene de tiu rondo dancas aliaj homoj	ហើយនៅក្នុងរង្វង់នោះ មនុស្សផ្សេងទៀតរាំ	and within that circle other people dance	grupo	alternativoj	prononco
level	funkcias tiel ke ~	ធ្វើការដូច្នេះ ~	works so that ~	grupo	alternativoj	prononco
level	funkcias tiel ke homoj dancas en granda rondo	ធ្វើការដើម្បីឱ្យមនុស្សរាំជារង្វង់ធំ	works so that people dance in a big circle	grupo	alternativoj	prononco
level	dancas en granda rondo kaj ene de tiu rondo	រាំក្នុងរង្វង់ធំ និងក្នុងរង្វង់នោះ។	dances in a big circle and within that circle	grupo	alternativoj	prononco
level	homoj dancas kaj dancas aliaj homoj	មនុស្សរាំ និងមនុស្សផ្សេងទៀតរាំ	people dance and other people dance	grupo	alternativoj	prononco
level	tiuj dancantaj ene de la rondo	អ្នកដែលរាំក្នុងរង្វង់	those who dance within the circle	grupo	alternativoj	prononco
level	tiuj dancantoj elektas dancanton de la rondo	អ្នកដែលរាំជ្រើសរើសអ្នករាំពីរង្វង់	those who dance choose a dancer from the circle	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas ŝin aŭ lin	ជ្រើសរើសអ្នករាំ ហើយថើបនាង ឬគាត់	chooses a dancer and kisses her or him	grupo	alternativoj	prononco
level	kisas ŝin aŭ lin tri-foje sur la vangoj	ថើបនាងឬគាត់បីដងនៅលើថ្ពាល់	kisses her or him three times on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas sur la vangoj	ជ្រើសរើសអ្នករាំហើយថើបថ្ពាល់	chooses a dancer and kisses on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton de la rondo kaj kisas	ជ្រើសរើសអ្នករាំពីរង្វង់ហើយថើប	chooses a dancer from the circle and kisses	grupo	alternativoj	prononco
level	poste ili ŝanĝas lokon	បន្ទាប់មកពួកគេផ្លាស់ប្តូរកន្លែង	then they change places	grupo	alternativoj	prononco
level	kisas, kisanto, kisito, kisonto, kisoto	ថើប, អ្នកដែលថើប, អ្នកដែលថើប, អ្នកដែលថើប, អ្នកដែលនឹងត្រូវថើប	kisses, a kissing person, a kissed person, a person who will kiss, a person who will be kissed	grupo	alternativoj	prononco
level	kaj la kisito iĝas kisonto	ហើយ​អ្នក​ដែល​ថើប​ក៏​ក្លាយ​ជា​មនុស្ស​ដែល​នឹង​ថើប	and the kissed becomes a person who will kiss	grupo	alternativoj	prononco
level	tiuj dancantoj elektas kaj poste ili ŝanĝas lokon	អ្នករាំទាំងនោះជ្រើសរើសហើយបន្ទាប់មកពួកគេផ្លាស់ប្តូរកន្លែង	those dancers choose and then they change places	grupo	alternativoj	prononco
level	la kisinto nun estas kisoto	អ្នក​ដែល​ថើប​ឥឡូវ​គឺ​ជា​មនុស្ស​ដែល​នឹង​ត្រូវ​ថើប	the person who kissed is now a person who will be kissed	grupo	alternativoj	prononco
level	tre facile, ĉu ne?	ងាយស្រួលណាស់មែនទេ?	very easy, right?	grupo	alternativoj	prononco
level	nu, mi esperas ke estas ~	ជាការប្រសើរណាស់, ខ្ញុំសង្ឃឹមថាវាគឺ ~	well, I hope it is ~	grupo	alternativoj	prononco
level	pli facile en la praktiko	កាន់តែងាយស្រួលក្នុងការអនុវត្ត	more easily in practice	grupo	alternativoj	prononco
level	esperas ke estas pli facile	សង្ឃឹមថាវាងាយស្រួលជាង	hopes it's easier	grupo	alternativoj	prononco
level	estas pli facile en la praktiko	វាកាន់តែងាយស្រួលក្នុងការអនុវត្ត	it's easier in practice	grupo	alternativoj	prononco
level	mi provos iam	ខ្ញុំនឹងព្យាយាមពេលខ្លះ	I will try sometime	grupo	alternativoj	prononco
level	sed unue la bieron!	ប៉ុន្តែដំបូងគឺស្រាបៀរ!	but first the beer!	grupo	alternativoj	prononco
level	mi provos iam, sed unue la bieron!	ខ្ញុំនឹងព្យាយាមមួយថ្ងៃ ប៉ុន្តែដំបូងគឺស្រាបៀរ!	I'll try one day, but first the beer!	grupo	alternativoj	prononco
level	saĝa knabo	ក្មេងឆ្លាត	a smart boy	grupo	alternativoj	prononco
level	vi, kiu konas preskaŭ ĉiujn	អ្នកដែលស្គាល់ស្ទើរតែគ្រប់គ្នា	you who know almost everyone	grupo	alternativoj	prononco
level	konas preskaŭ ĉiujn ĉi tie	ស្គាល់ស្ទើរតែគ្រប់គ្នានៅទីនេះ	knows almost everyone here	grupo	alternativoj	prononco
level	ĉu vi scias kiu estas la knabino	តើអ្នកដឹងទេថាក្មេងស្រីនោះជានរណា?	do you know who the girl is?	grupo	alternativoj	prononco
level	la knabino kiu kunordigis	ក្មេងស្រីដែលបានសម្របសម្រួល	the girl who coordinated	grupo	alternativoj	prononco
level	la knabino kiu kunordigis la ’gardanĝelojn’	ក្មេងស្រីដែលបានសម្របសម្រួល &quot;ទេវតាអាណាព្យាបាល&quot;	the girl who coordinated the 'guardian angels'	grupo	alternativoj	prononco
level	vi verŝajne pensas pri Jesi	អ្នកប្រហែលជាកំពុងគិតអំពី Jesi	you are probably thinking of Jesi	grupo	alternativoj	prononco
level	jes, ĝuste!	បាទ​វា​គឺ​ត្រឹមត្រូវ!	yes, that's right!	grupo	alternativoj	prononco
level	mi memoras ke mi aŭdis	ខ្ញុំចាំថាខ្ញុំបានលឺ	I remember that I heard	grupo	alternativoj	prononco
level	nun mi memoras ke ~	ឥឡូវ​ខ្ញុំ​ចាំ​ថា ~	now I remember that ~	grupo	alternativoj	prononco
level	memoras ke mi aŭdis ŝian nomon	ចាំថាខ្ញុំបានឮឈ្មោះរបស់នាង	remember that I heard her name	grupo	alternativoj	prononco
level	laŭ mi	ក្នុង​គំ​ណិ​ត​របស់ខ្ញុំ	in my opinion	grupo	alternativoj	prononco
level	ŝi estas stranga persono	នាងគឺជាមនុស្សចម្លែក	she is a strange person	grupo	alternativoj	prononco
level	laŭ mi ŝi estas stranga persono	តាមគំនិតរបស់ខ្ញុំ នាងជាមនុស្សចម្លែក	in my opinion she is a strange person	grupo	alternativoj	prononco
level	tute ne trinkas bieron	មិនផឹកស្រាបៀរទាល់តែសោះ	doesn't drink beer at all	grupo	alternativoj	prononco
level	kaj ne manĝas viandon	និងមិនបរិភោគសាច់	and does not eat meat	grupo	alternativoj	prononco
level	ŝajnas ke ~	វាហាក់ដូចជា ~	it seems that ~	grupo	alternativoj	prononco
level	ŝia sola intereso estas ~	ចំណាប់អារម្មណ៍តែមួយគត់របស់នាងគឺ ~	her only interest is ~	grupo	alternativoj	prononco
level	sola intereso estas Esperanto-agado	ចំណាប់អារម្មណ៍តែមួយគត់គឺសកម្មភាព Esperanto	only interest is Esperanto activity	grupo	alternativoj	prononco
level	ŝajnas ke ŝia sola intereso estas Esperanto	វាហាក់ដូចជាចំណាប់អារម្មណ៍តែមួយគត់របស់នាងគឺ Esperanto	it seems that her only interest is Esperanto	grupo	alternativoj	prononco
level	sed ŝi estas tre bela	ប៉ុន្តែនាងគឺស្រស់ស្អាតខ្លាំងណាស់	but she is very beautiful	grupo	alternativoj	prononco
level	estas tre bela kaj afabla	គឺស្រស់ស្អាតនិងសប្បុរសណាស់។	is very beautiful and kind	grupo	alternativoj	prononco
level	tre bela kaj afabla laŭ mi	ល្អណាស់ ហើយចិត្តល្អ តាមគំនិតរបស់ខ្ញុំ	very nice and kind in my opinion	grupo	alternativoj	prononco
level	eble vi pravas	ប្រហែលជាអ្នកនិយាយត្រូវ	maybe you are right	grupo	alternativoj	prononco
level	eble vi pravas pri tio	ប្រហែលជាអ្នកនិយាយត្រូវអំពីរឿងនោះ។	maybe you are right about that	grupo	alternativoj	prononco
level	preskaŭ neniam estas en la trinkejo	ស្ទើរតែមិនដែលនៅក្នុងបារ	is almost never in the bar	grupo	alternativoj	prononco
level	ŝi preskaŭ neniam estas ~	នាងស្ទើរតែមិនដែល ~	she is almost never ~	grupo	alternativoj	prononco
level	ne renkontas ŝin ofte	កុំជួបនាងញឹកញាប់	don't meet her often	grupo	alternativoj	prononco
level	mi ne renkontas ofte	ខ្ញុំមិនជួបញឹកញាប់ទេ។	I don't meet often	grupo	alternativoj	prononco
level	kaj do mi ne renkontas ŝin ofte	ដូច្នេះហើយ ខ្ញុំមិនបានជួបនាងញឹកញាប់ទេ។	and so I don't meet her often	grupo	alternativoj	prononco
level	fajfas pri tiaj homoj	ហួចអំពីមនុស្សបែបនេះ	whistles about such people	grupo	alternativoj	prononco
level	fakte, mi tute fajfas	តាមពិតខ្ញុំកំពុងហួចទាំងស្រុង	in fact, I'm totally whistling	grupo	alternativoj	prononco
level	mi komprenas ~	ខ្ញុំយល់ ~	I understand ~	grupo	alternativoj	prononco
level	tiel parolas vera trinkejestro	នោះហើយជារបៀបដែលអ្នកក្រឡុកស្រាពិតប្រាកដនិយាយ	that's how a real bartender talks	grupo	alternativoj	prononco
level	prave. je via sano!	ត្រឹមត្រូវណាស់ សុខភាពអ្នក!	rightly, so to your health!	grupo	alternativoj	prononco
level	je via sano! ho, bonega biero	ដើម្បីសុខភាពរបស់អ្នក! អូ ស្រាបៀរដ៏អស្ចារ្យ	to your health! oh, great beer	grupo	alternativoj	prononco
level	kompreneble. estis ja mi kiu elektis ĝin	ជាការពិតណាស់ ខ្ញុំជាអ្នកជ្រើសរើសវា។	of course, I was the one who chose it	grupo	alternativoj	prononco
level	ĉu vi havas ideon?	តើអ្នកមានគំនិតទេ?	do you have any idea?	grupo	alternativoj	prononco
level	kie eblus trovi tiun strangan knabinon?	តើអាចរកឃើញក្មេងស្រីចម្លែកនោះនៅឯណា?	where would it be possible to find that strange girl?	grupo	alternativoj	prononco
level	trovi tiun strangan sed tre belan knabinon	រក​ឃើញ​ស្រី​ចម្លែក​តែ​ស្រស់​ស្អាត​នោះ។	to find that strange but very beautiful girl	grupo	alternativoj	prononco
level	ideo kie eblus trovi ~	គំនិត​ដែល​វា​អាច​ត្រូវ​បាន​រក​ឃើញ ~	idea where it could be found ~	grupo	alternativoj	prononco
level	havas ideon kie eblus trovi ~	មាន​គំនិត​មួយ​ដែល​វា​នឹង​អាច​រក​ឃើញ ~	has an idea where it would be possible to find ~	grupo	alternativoj	prononco
level	tutcerte en la Gufujo	ពិត​ជា​នៅ​ក្នុង​បន្ទប់​ទឹក​តែ (Owlery)	definitely in the tea launge(Owlery)	grupo	alternativoj	prononco
level	tiaj homoj konstante sidas	មនុស្សបែបនេះកំពុងអង្គុយឥតឈប់ឈរ	such people are constantly sitting	grupo	alternativoj	prononco
level	konstante sidas tie teumante	កំពុងអង្គុយផឹកតែនៅទីនោះ	is constantly sitting there drinking tea	grupo	alternativoj	prononco
level	kia teda vivo!	អ្វី​ដែល​ជា​ជីវិត​ដ៏​ធុញទ្រាន់​!	what a tedious life!	grupo	alternativoj	prononco
level	Gufujo, estas trankvila ejo	កន្លែងផឹកតែ (Owlery) គឺជាកន្លែងស្ងប់ស្ងាត់	the tea launge(Owlery), is a quiet place	grupo	alternativoj	prononco
level	trankvila ejo kie eblas trinki teon	កន្លែងស្ងាត់ដែលអ្នកអាចផឹកតែ	a quiet place where you can drink tea	grupo	alternativoj	prononco
level	trinki teon, babili, aŭskulti trankvilan muzikon	ផឹកតែ, ជជែក, ស្តាប់តន្ត្រីស្ងាត់	drink tea, chat, listen to quiet music	grupo	alternativoj	prononco
level	aŭskulti trankvilan muzikon kaj simile	ស្តាប់តន្ត្រីស្ងប់ស្ងាត់ និងផ្សេងៗទៀត	listening to quiet music and the like	grupo	alternativoj	prononco
level	vi trovos ĝin fine de la koridoro	អ្នកនឹងឃើញវានៅចុងបញ្ចប់នៃច្រករបៀង	you will find it at the end of the corridor	grupo	alternativoj	prononco
level	fine de la koridoro ekster la trinkejo	នៅចុងបញ្ចប់នៃច្រករបៀងនៅខាងក្រៅរបារ	at the end of the corridor outside the bar	grupo	alternativoj	prononco
level	vi ne povas porti vian bieron	អ្នកមិនអាចយកស្រាបៀររបស់អ្នកបានទេ។	you can't carry your beer	grupo	alternativoj	prononco
level	porti vian bieron tien	យកស្រាបៀររបស់អ្នកនៅទីនោះ	take your beer there	grupo	alternativoj	prononco
level	sed vi ne povas porti vian bieron tien	ប៉ុន្តែអ្នកមិនអាចយកស្រាបៀររបស់អ្នកទៅទីនោះបានទេ។	but you can't take your beer there	grupo	alternativoj	prononco
level	vere estas ujo de gufoj!	វាពិតជាកន្លែងសម្រាប់សត្វទីទុយ!	it really is a place for owls!	grupo	alternativoj	prononco
level	al la dancejo unue	ទៅជាន់រាំជាមុនសិន	to the dance floor first	grupo	alternativoj	prononco
level	eble mi iru unue	ប្រហែលជាខ្ញុំគួរតែទៅមុន។	maybe I should go first	grupo	alternativoj	prononco
level	mi iru al la dancejo unue	ឲ្យ​ខ្ញុំ​ទៅ​កន្លែង​រាំ​សិន	let me go to the dance floor first	grupo	alternativoj	prononco
level	la venonta persono!	មនុស្សបន្ទាប់!	next person!	grupo	alternativoj	prononco
level	kion vi volas kara?	តើអ្នកចង់បានអ្វីជាទីស្រឡាញ់	what do you want dear	grupo	alternativoj	prononco
level	ĉu estas libera loko?	តើមានកន្លែងទំនេរទេ?	is there a free place?	grupo	alternativoj	prononco
level	jes, certe	ចាស​បាទ​ពិត​ណាស់	yes, for sure	grupo	alternativoj	prononco
level	tre agrable ĉi tie	ល្អណាស់នៅទីនេះ	very nice here	grupo	alternativoj	prononco
level	ĉi tie en la gufujo	នៅទីនេះក្នុងបន្ទប់ផឹកតែ (owlery)	here in the tea launge(owlery)	grupo	alternativoj	prononco
level	mi bezonas iom da trankvilo	ខ្ញុំត្រូវការភាពស្ងប់ស្ងាត់ខ្លះ	I need some tranquility	grupo	alternativoj	prononco
level	post tre streĉa tago	បន្ទាប់ពីថ្ងៃតានតឹងខ្លាំង	after a very stressful day	grupo	alternativoj	prononco
level	trankvilo post streĉa tago	ភាពស្ងប់ស្ងាត់បន្ទាប់ពីថ្ងៃតានតឹង	tranquility after a stressful day	grupo	alternativoj	prononco
level	la etoso en gufujo	បរិយាកាសក្នុងហាងតែ (owlery)	the atmosphere in a tea launge(owlery)	grupo	alternativoj	prononco
level	~ estas tre bona kontrasto	~ កម្រិតពណ៌ល្អណាស់	~ is a very good contrast	grupo	alternativoj	prononco
level	kontrasto al la aliaj okazaĵoj	ផ្ទុយទៅនឹងព្រឹត្តិការណ៍ផ្សេងទៀត។	contrast to the other events	grupo	alternativoj	prononco
level	la aliaj okazaĵoj dum IJK	ព្រឹត្តិការណ៍ផ្សេងទៀតក្នុងអំឡុងពេល IJK	the other events during IJK	grupo	alternativoj	prononco
level	la etoso estas kontrasto al la aliaj okazaĵoj	បរិយាកាសគឺផ្ទុយពីព្រឹត្តិការណ៍ផ្សេងទៀត។	the atmosphere is a contrast to the other events	grupo	alternativoj	prononco
level	estas tre bona kontrasto, ĉu ne?	វាជាការផ្ទុយគ្នាល្អណាស់មែនទេ?	it's a very good contrast, isn't it?	grupo	alternativoj	prononco
level	jes, mallaŭta muziko	បាទ តន្ត្រីទន់	yes, soft music	grupo	alternativoj	prononco
level	mallaŭta muziko, trankvila babilado	តន្ត្រីទន់ ការសន្ទនាស្ងាត់	soft music, quiet conversation	grupo	alternativoj	prononco
level	trankvila babilado kaj iu interesa teo	ការជជែកស្ងាត់ៗ និងតែគួរឱ្យចាប់អារម្មណ៍មួយចំនួន	quiet chat and some interesting tea	grupo	alternativoj	prononco
level	perfekte por rehavi fortojn	ល្អឥតខ្ចោះសម្រាប់ការទទួលបានកម្លាំងឡើងវិញ	perfect for regaining strength	grupo	alternativoj	prononco
level	vi ŝajnas ege laca	អ្នកហាក់ដូចជាហត់នឿយណាស់។	you seem extremely tired	grupo	alternativoj	prononco
level	kion vi faris dum la tuta tago?	តើអ្នកបានធ្វើអ្វីពេញមួយថ្ងៃ?	what did you do all day?	grupo	alternativoj	prononco
level	unue mi faris afiŝon	ដំបូង​ខ្ញុំ​បាន​ប្រកាស	first I made a post	grupo	alternativoj	prononco
level	afiŝo por la morgaŭaj ekskursoj	ប្រកាសសម្រាប់ដំណើរកំសាន្តថ្ងៃស្អែក	post for tomorrow's excursions	grupo	alternativoj	prononco
level	mi faris afiŝon por ekskursoj	ខ្ញុំបានប្រកាសសម្រាប់ដំណើរកំសាន្ត	I made a post for excursions	grupo	alternativoj	prononco
level	cetere, ĉu vi iros?	និយាយអញ្ចឹងតើអ្នកទៅទេ?	by the way, are you going?	grupo	alternativoj	prononco
level	iros al ekskurso	នឹងទៅដំណើរកំសាន្ត	will go on an excursion	grupo	alternativoj	prononco
level	ĉu vi iros al iu ekskurso?	តើអ្នកទៅដំណើរកម្សាន្តណាមួយទេ?	are you going on any excursion?	grupo	alternativoj	prononco
level	jes, al la granda akvofalo	បាទទៅទឹកជ្រោះដ៏អស្ចារ្យ	yes, to the great waterfall	grupo	alternativoj	prononco
level	kaj poste al ekspozicio	ហើយបន្ទាប់មកទៅពិព័រណ៍	and then to an exhibition	grupo	alternativoj	prononco
level	ekspozicio pri moderna arto	ការតាំងពិព័រណ៍សិល្បៈទំនើប	an exhibition on modern art	grupo	alternativoj	prononco
level	al akvofalo kaj poste al ekspozicio	ទៅទឹកជ្រោះ ហើយបន្ទាប់មកទៅការតាំងពិពណ៌	to a waterfall and then to an exhibition	grupo	alternativoj	prononco
level	bona elekto	ជម្រើសដ៏ល្អ	a good choice	grupo	alternativoj	prononco
level	ankaŭ mi iros tien	ខ្ញុំនឹងទៅទីនោះផងដែរ។	I will go there too	grupo	alternativoj	prononco
level	ĉiukaze, mi gvidis diskutrondon	ទោះយ៉ាងណាក៏ដោយ ខ្ញុំបានដឹកនាំក្រុមពិភាក្សា	anyway, I led a discussion group	grupo	alternativoj	prononco
level	pendigi afiŝojn	ដើម្បីព្យួរផ្ទាំងរូបភាព	to hang posters	grupo	alternativoj	prononco
level	post la pendigado de la ekskursafiŝoj	បន្ទាប់ពីការព្យួរផ្ទាំងរូបភាពដំណើរកំសាន្ត	after the hanging of the excursion posters	grupo	alternativoj	prononco
level	diskutrondo kun la titolo "feminismo"	ក្រុមពិភាក្សាដែលមានចំណងជើងថា &quot;ស្ត្រីនិយម&quot;	discussion group with the title "feminism"	grupo	alternativoj	prononco
level	gvidis diskuton kun la titolo "feminismo"	បានដឹកនាំការពិភាក្សាជាមួយចំណងជើង &quot;ស្ត្រីនិយម&quot;	led a discussion with the title "feminism"	grupo	alternativoj	prononco
level	ĉu feminismo samas en diversaj landoj?	តើលទ្ធិស្ត្រីដូចគ្នានៅក្នុងប្រទេសផ្សេងគ្នាទេ?	is feminism the same in different countries?	grupo	alternativoj	prononco
level	interesa kaj vigla diskuto	ការពិភាក្សាដ៏គួរឱ្យចាប់អារម្មណ៍ និងរស់រវើក	interesting and lively discussion	grupo	alternativoj	prononco
level	estis tre interesa kaj vigla	គួរឱ្យចាប់អារម្មណ៍ និងរស់រវើកណាស់។	was very interesting and lively	grupo	alternativoj	prononco
level	dum la lastaj kvin horoj	សម្រាប់ប្រាំម៉ោងចុងក្រោយ	for the last five hours	grupo	alternativoj	prononco
level	mi estis en longa kunsido	ខ្ញុំបាននៅក្នុងវគ្គដ៏វែងមួយ។	I was in a long session	grupo	alternativoj	prononco
level	dum lastaj horoj mi estis en komitatkunsido	ប៉ុន្មានម៉ោងចុងក្រោយនេះ ខ្ញុំបានចូលរួមក្នុងកិច្ចប្រជុំគណៈកម្មាធិការ	for the last few hours I have been in a committee meeting	grupo	alternativoj	prononco
level	en longa komitatkunsido	នៅ​ក្នុង​កិច្ច​ប្រជុំ​គណៈ​កម្មាធិការ​រយៈ​ពេល​វែង	in a long committee meeting	grupo	alternativoj	prononco
level	vere estis tro longa	វាពិតជាយូរពេក	it really was too long	grupo	alternativoj	prononco
level	la komitato finkunsidis	គណៈកម្មាធិការបានបញ្ចប់កិច្ចប្រជុំរបស់ខ្លួន។	the committee has concluded its meeting	grupo	alternativoj	prononco
level	sed nun la komitato finis kunsidon	ប៉ុន្តែ​ឥឡូវ​នេះ គណៈកម្មាធិការ​បាន​បញ្ចប់​ការ​ប្រជុំ​ហើយ។	but now the committee has finished the meeting	grupo	alternativoj	prononco
level	vere estis longa, sed nun finiĝis	វា​ពិត​ជា​យូរ​ណាស់​មក​ហើយ ប៉ុន្តែ​ឥឡូវ​នេះ​វា​ចប់​ហើយ។	it was really long, but now it's over	grupo	alternativoj	prononco
level	ha, vi do estas komitatano?	អូ អញ្ចឹងអ្នកជាសមាជិកគណៈកម្មការទេ?	oh, so you're a committee member?	grupo	alternativoj	prononco
level	la estraro de TEJO	ក្រុមប្រឹក្សាភិបាល TEJO	the board of TEJO	grupo	alternativoj	prononco
level	mi ankaŭ estas en la estraro	ខ្ញុំក៏នៅលើក្តារ	I'm also on the board	grupo	alternativoj	prononco
level	jes, mi ankaŭ estas ~	បាទ ខ្ញុំក៏ដូចគ្នា ~	yes, I am too ~	grupo	alternativoj	prononco
level	ankaŭ estas en la estraro de TEJO	ក៏ស្ថិតនៅក្នុងក្រុមប្រឹក្សាភិបាលរបស់ TEJO ផងដែរ។	is also on the board of TEJO	grupo	alternativoj	prononco
