A.pl content.tsv
Level	Esperanto	pl	en-us	Grupo	Alternativoj	Pronoco
level	subite li eksaltis	nagle podskoczył	suddenly he jumped up	grupo	alternativoj	prononco
level	li estis ĉiam frua	zawsze był wcześnie	he was always early	grupo	alternativoj	prononco
level	ĉiam li malfruas	on zawsze się spóźnia	he is always late	grupo	alternativoj	prononco
level	tiam, kiam li devas iri	w tym czasie, kiedy musi już iść	at that time, when he has to go	grupo	alternativoj	prononco
level	iri al la lernejo	iść do szkoły	to go to the school	grupo	alternativoj	prononco
level	li scias, ke ~	on wie, że ~	he knows, that ~	grupo	alternativoj	prononco
level	li scias tion, ke ~	on wie, że ~	he knows the fact, that ~	grupo	alternativoj	prononco
level	tion, ke la instruisto malŝatas abelon	fakt, że nauczyciel nienawidzi pszczół	the fact that the teacher hates bees	grupo	alternativoj	prononco
level	scias tion, ke la instruisto malŝatas abelon	wie, że nauczyciel nienawidzi pszczół	knows the fact that the teacher hates bees	grupo	alternativoj	prononco
level	scias, ke la instruisto malŝatas tion	wie, że nauczyciel tego nienawidzi	knows that the teacher hates that	grupo	alternativoj	prononco
level	sed hodiaŭ li trinkis la kafon	ale dzisiaj wypił kawę	but today he drank the coffee	grupo	alternativoj	prononco
level	li rapide surmetas la vestaĵon	szybko zakłada ubranie	he quickly puts on the clothes	grupo	alternativoj	prononco
level	li ne volas malfrui	nie chce się spóźnić	he doesn't want to be late	grupo	alternativoj	prononco
level	rapidege kun la libroj en la mano	bardzo szybko z książkami w ręku	very quickly with the books in hand	grupo	alternativoj	prononco
level	poste li kuris kaj saltis	później biegał i skakał	later he ran and jumped	grupo	alternativoj	prononco
level	li kuris kaj saltis	biegał i skakał	he ran and jumped	grupo	alternativoj	prononco
level	laŭ la strato	wzdłuż ulicy	along the street	grupo	alternativoj	prononco
level	la homoj rigardis lin	ludzie spojrzeli na niego	the people looked at him	grupo	alternativoj	prononco
level	rigardis lin kaj diris	spojrzał na niego i powiedział	looked at him and said	grupo	alternativoj	prononco
level	saĝa kaj malsaĝa	mądry i głupi	wise and foolish	grupo	alternativoj	prononco
level	kia malsaĝa knabo!	co za głupi chłopak!	what a foolish boy!	grupo	alternativoj	prononco
level	estis antaŭ lernejo	był przed szkołą	was in front of a school	grupo	alternativoj	prononco
level	baldaŭ	Wkrótce	soon	grupo	alternativoj	prononco
level	li estis antaŭ ~	był przed ~	he was in front of ~	grupo	alternativoj	prononco
level	iri kaj eniri	iść i wejść	to go and to enter	grupo	alternativoj	prononco
level	li volis eniri	chciał wejść	he wanted to enter	grupo	alternativoj	prononco
level	eniri la lernejon	wejść do szkoły	to enter into the school	grupo	alternativoj	prononco
level	sed tamen	aczkolwiek	but however	grupo	alternativoj	prononco
level	sed li ne povis	ale nie mógł	but he couldn't	grupo	alternativoj	prononco
level	fermi kaj fermita	zamknąć i zamknąć	to close and closed	grupo	alternativoj	prononco
level	ĝi estis fermita	było zamknięte	it was closed	grupo	alternativoj	prononco
level	nek ~ nek ~	ani ~, ani ~	neither ~ nor ~	grupo	alternativoj	prononco
level	nek instruisto nek gelernantoj	ani nauczyciel, ani uczniowie	neither a teacher nor male-and-female students	grupo	alternativoj	prononco
level	vidis nek instruiston nek gelernantojn	nie widziałem ani nauczyciela, ani uczniów	saw neither a teacher nor students	grupo	alternativoj	prononco
level	sidi, eksidi	usiąść, usiąść	to sit, to get sitted	grupo	alternativoj	prononco
level	eksidis	usiadłem (usiadłem)	got seated (had seated)	grupo	alternativoj	prononco
level	li eksidis	usiadł	he got seated	grupo	alternativoj	prononco
level	kaj pensis	i pomyślałem	and thought	grupo	alternativoj	prononco
level	kio okazis?	co się stało?	what did happen?	grupo	alternativoj	prononco
level	diable	do okropnego (jak diabeł)	to the awful (like a devil)	grupo	alternativoj	prononco
level	damne	zapora	dam it	grupo	alternativoj	prononco
level	memoras	pamięta	remembers	grupo	alternativoj	prononco
level	nun mi memoras	teraz pamiętam	now I remember	grupo	alternativoj	prononco
level	dimanĉo	Niedziela	Sunday	grupo	alternativoj	prononco
level	hodiaŭ estas ~	dzisiaj jest ~	today is ~	grupo	alternativoj	prononco
level	hodiaŭ estas dimanĉo	dzisiaj jest niedziela	today is Sunday	grupo	alternativoj	prononco
level	dormi kaj ekdormi	spać i zapadać w sen	to sleep and to get into sleep	grupo	alternativoj	prononco
level	suno kaj luno	słońce i księżyc	a sun and a moon	grupo	alternativoj	prononco
level	subita kaj subite	nagle i nagle	sudden and suddenly	grupo	alternativoj	prononco
level	ek!	wyłączony! (zacząć)	off! (to start)	grupo	alternativoj	prononco
level	salti kaj eksaltis	skakać i skakać	to jump and jumped 	grupo	alternativoj	prononco
level	ĉiam frua	zawsze wcześnie	always early	grupo	alternativoj	prononco
level	hodiaŭ metis kaj kuris	dzisiaj postawiłem i pobiegłem	today put and ran	grupo	alternativoj	prononco
level	aĵo, ne aĝo	rzecz, a nie wiek	a thing not age	grupo	alternativoj	prononco
level	kuris laŭ homoj saĝaj	biegał wzdłuż mądrych ludzi	ran along wise people	grupo	alternativoj	prononco
level	laŭeble baldaŭ	możliwie najszybciej	soon as possible	grupo	alternativoj	prononco
level	kia knabo, kia knabino	co za chłopak, co za dziewczyna	what a boy, what a girl	grupo	alternativoj	prononco
level	nek pensita nek memorita	ani nie myślałem, ani nie zapamiętywałem	neither thought nor memorized	grupo	alternativoj	prononco
level	diablo atendis akvon dimanĉe	w niedzielę diabeł czekał na wodę	a devil waited for water on Sunday	grupo	alternativoj	prononco
level	tiom malgranda momento	taka mała chwila	such a small moment	grupo	alternativoj	prononco
level	eĉ tiom malgranda momento valoras	nawet taka mała chwila jest warta zachodu	even such a small moment is worthwhile	grupo	alternativoj	prononco
level	kriis for ĝis nokto	płakał aż do nocy	cried away until night	grupo	alternativoj	prononco
level	lasis la poŝton de la mano	odłóż pocztę od ręki	put away the mailpost from the hand	grupo	alternativoj	prononco
level	ridis mem lasante la poŝton	śmiałem się sam, odkładając pocztę	laughed by oneself, putting away the mailpost	grupo	alternativoj	prononco
level	nek li nek ŝi ridis	ani on, ani ona nie śmiali się	neither he nor she laughed	grupo	alternativoj	prononco
level	ŝi nek ridis nek respondis	ani się nie roześmiała, ani nie odpowiedziała	she neither laughed nor answered	grupo	alternativoj	prononco
level	li nek sidas nek rigardas	nie siedzi i nie patrzy	he neither sits nor watches	grupo	alternativoj	prononco
level	neniam mi vidis	nigdy nie widziałem	I have never seen	grupo	alternativoj	prononco
level	mi neniam diros al iu	Nigdy nikomu nie powiem	I will never tell anyone	grupo	alternativoj	prononco
level	diru al neniu	nikomu nie mów	tell no one	grupo	alternativoj	prononco
level	mi neniam diros	Nigdy nie powiem	I will never say	grupo	alternativoj	prononco
level	mem	do siebie (przez siebie)	to oneself (by oneself)	grupo	alternativoj	prononco
level	mi mem faris	Sam to zrobiłem	I did it myself	grupo	alternativoj	prononco
level	faris tion	zrobiłem to (udało się)	did it (made it)	grupo	alternativoj	prononco
level	mem faris tion	zrobiłem to sam (zrobiłem to sam)	did it oneself (made it oneself)	grupo	alternativoj	prononco
level	ĝis la revido, ĝis revido	do zobaczenia (ponownie), do zobaczenia (ponownie)	see you (again), see you (again)	grupo	alternativoj	prononco
level	ĝis!	dopóki! (do widzenia!)	until! (goodbye!)	grupo	alternativoj	prononco
level	ekparoli	zacząć mówić	to start talking	grupo	alternativoj	prononco
level	ekparolis, komencis paroli finfine	Zacząłem mówić, w końcu zacząłem mówić	started saying, began to speak at last	grupo	alternativoj	prononco
level	trinkis rapidege	pił bardzo szybko	drank very fast	grupo	alternativoj	prononco
level	trinkis matenan trinkaĵon	wypił poranny drink	had a morning drink	grupo	alternativoj	prononco
level	por frue veni	przyjść wcześniej	to come early	grupo	alternativoj	prononco
level	veni al la lernejo	przyjść do szkoły	to come to school	grupo	alternativoj	prononco
level	frue veni al ~	przyjść wcześniej do ~	to come early to ~	grupo	alternativoj	prononco
level	ne aŭdis novaĵon	nie słyszałem wiadomości	didn't hear news	grupo	alternativoj	prononco
level	ankoraŭ ne aŭdis	jeszcze nie słyszałem	didn't hear yet	grupo	alternativoj	prononco
level	mi ankoraŭ ne aŭdis	Jeszcze nie słyszałem	I didn't hear yet	grupo	alternativoj	prononco
level	en tiu momento	W tym momencie	in that moment	grupo	alternativoj	prononco
level	en tiu momento li ekkriis	w tym momencie płakał	in that moment he cried	grupo	alternativoj	prononco
level	knabo, kiu ne amas	chłopiec, który nie kocha	a boy, who does not love	grupo	alternativoj	prononco
level	geknaboj	chłopcy i dziewczęta	boys and girls	grupo	alternativoj	prononco
level	aliaj geknaboj	inni chłopcy i dziewczęta	other boys and girls	grupo	alternativoj	prononco
level	ne amas aliajn geknabojn	nie kocha innych chłopców i dziewcząt	does not love other boys and girls	grupo	alternativoj	prononco
level	nek amikojn, nek amikinojn	ani przyjaciele, ani dziewczyny	neither friends nor girl friends	grupo	alternativoj	prononco
level	havas nek monon, nek tempon	nie ma ani pieniędzy, ani czasu	does not have neither money nor time	grupo	alternativoj	prononco
level	kiu havis la libron?	kto miał książkę?	who had the book?	grupo	alternativoj	prononco
level	la libron, kiun vi atendis	książka, na którą czekałeś	the book which you waited	grupo	alternativoj	prononco
level	tiun, kiun vi atendis pli ol du jarojn	to, na co czekałeś ponad 2 lata	that, which you waited for more than 2 years	grupo	alternativoj	prononco
level	ĉu vi volas tion?	chcesz tego?	do you want that?	grupo	alternativoj	prononco
level	ĉu vi volas, ke ~ ?	chcesz tego ~?	do you want that ~ ?	grupo	alternativoj	prononco
level	plej kara	Najdroższy	dearest	grupo	alternativoj	prononco
level	plej kara foto	najdroższe zdjęcie	dearest photo	grupo	alternativoj	prononco
level	mian plej karan foton	moje najdroższe zdjęcie	my dearest photo	grupo	alternativoj	prononco
level	kie vi aĉetis ~ ?	gdzie kupiłeś ~?	where did you buy ~ ?	grupo	alternativoj	prononco
level	tiu vestaĵo	to ubranie	that clothing	grupo	alternativoj	prononco
level	tiun vestaĵon	to ubranie (cel)	that clothing (objective)	grupo	alternativoj	prononco
level	aĉetis tiun vestaĵon	kupił ten strój	bought that outfit	grupo	alternativoj	prononco
level	vi iros tien	pójdziesz tam	you will go there	grupo	alternativoj	prononco
level	kien vi iros?	dokąd idziesz?	where are you going to?	grupo	alternativoj	prononco
level	suna tago	słoneczny dzień	sunny day	grupo	alternativoj	prononco
level	estos suna tago	to będzie słoneczny dzień	it will be a sunny day	grupo	alternativoj	prononco
level	se estos suna tago	jeśli będzie słoneczny dzień	if it will be a sunny day	grupo	alternativoj	prononco
level	via frato jam ekiris	twój brat już zaczął	your brother has already started	grupo	alternativoj	prononco
level	ĉu via frato jam ekiris?	czy twój brat już zaczął?	has your brother started yet?	grupo	alternativoj	prononco
level	kie estas la akvo?	gdzie jest woda	where is the water	grupo	alternativoj	prononco
level	kunporti la akvon	przynieść wodę	to bring the water	grupo	alternativoj	prononco
level	vi mem kunportis	sam przyniosłeś	you yourself brought	grupo	alternativoj	prononco
level	la akvon, kion vi mem kunportis	wodę, którą sam przyniosłeś	the water, that you yourself brought	grupo	alternativoj	prononco
level	estis tre trankvila	było bardzo cicho	was very quiet	grupo	alternativoj	prononco
level	hodiaŭ mia patrino estis ~	dzisiaj moja mama była ~	today my mother was ~	grupo	alternativoj	prononco
level	mi venis el ~	Pochodzę z ~	I came from ~	grupo	alternativoj	prononco
level	el la lernejo	ze szkoły	out of the school	grupo	alternativoj	prononco
level	raportis al ~	zgłoszone do ~	reported to ~	grupo	alternativoj	prononco
level	kaj raportis al ŝi	i zgłosiła się do niej	and reported to her	grupo	alternativoj	prononco
level	raportis, ke ~	poinformował, że ~	reported that ~	grupo	alternativoj	prononco
level	raportis, ke mi ricevos	zgłosiłem, że otrzymam	reported that I will receive	grupo	alternativoj	prononco
level	mi ricevos malbonan noton	Dostanę złą ocenę	I will get a bad grade	grupo	alternativoj	prononco
level	ŝi diris, ke ~	powiedziała to ~	she said that ~	grupo	alternativoj	prononco
level	vi devas laborigi ~	musisz sprawić, żeby ~ zadziałało	you have to make ~ work	grupo	alternativoj	prononco
level	pli multe	więcej	more	grupo	alternativoj	prononco
level	pli multe laborigi	żeby pracować więcej	to make work more	grupo	alternativoj	prononco
level	laborigi vian kapon	żeby głowa pracowała	to make your head work	grupo	alternativoj	prononco
level	kiom da malbonaj notoj	ile złych ocen	how many bad grades	grupo	alternativoj	prononco
level	vi havas tiom da malbonaj notoj	masz mnóstwo złych ocen	you have so many bad grades	grupo	alternativoj	prononco
level	estis malĝoja	było smutne	was sad	grupo	alternativoj	prononco
level	en vian ĉambron	do swojego pokoju	into your room	grupo	alternativoj	prononco
level	iru en vian ĉambron	idź do swojego pokoju	go into your room	grupo	alternativoj	prononco
level	iru kaj lernu	idź i naucz się	go and learn	grupo	alternativoj	prononco
level	mi sidis	usiadłem	I sat	grupo	alternativoj	prononco
level	en mia ĉambro	w moim pokoju	in my room	grupo	alternativoj	prononco
level	sidis en mia ĉambro	siedziałem w moim pokoju	sat in my room	grupo	alternativoj	prononco
level	nek lerni nek legi	ani się uczyć, ani czytać	neither learn nor read	grupo	alternativoj	prononco
level	sed mi povis nek lerni nek legi	ale nie mogłem się ani uczyć, ani czytać	but I could neither learn nor read	grupo	alternativoj	prononco
level	miaj pensoj	moje myśli	my thoughts	grupo	alternativoj	prononco
level	ĉe ludo	na meczu	at a game	grupo	alternativoj	prononco
level	ludo kun miaj amikoj	gra z moimi przyjaciółmi	game with my friends	grupo	alternativoj	prononco
level	ĉe sporto	w sporcie	at sport	grupo	alternativoj	prononco
level	al mi mem	do siebie	to myself	grupo	alternativoj	prononco
level	diris al mi mem	powiedziałem sobie	said to myself	grupo	alternativoj	prononco
level	tiom malsaĝa	tak głupi	so stupid	grupo	alternativoj	prononco
level	ĉu mi estas tiom malsaĝa?	czy jestem aż tak głupi?	am I that stupid?	grupo	alternativoj	prononco
level	kvankam mi lernis multe	chociaż wiele się nauczyłem	although I learned a lot	grupo	alternativoj	prononco
level	la patrino eniris	weszła matka	the mother entered	grupo	alternativoj	prononco
level	miaj vortoj	moje słowa	my words	grupo	alternativoj	prononco
level	kaj aŭdis miajn vortojn	i usłyszałem moje słowa	and heard my words	grupo	alternativoj	prononco
level	ŝi tuj respondis	odpowiedziała natychmiast	she answered immediately	grupo	alternativoj	prononco
level	ne, mia kara	nie, mój drogi	no, my dear	grupo	alternativoj	prononco
level	vi ne estas malsaĝa	nie jesteś głupi	you are not stupid	grupo	alternativoj	prononco
level	la problemo estas, ke ~	problem w tym, że ~	the problem is that ~	grupo	alternativoj	prononco
level	ke vi devas lerni	że musisz się uczyć	that you must learn	grupo	alternativoj	prononco
level	devas lerni multe pli	musi nauczyć się znacznie więcej	must learn much more	grupo	alternativoj	prononco
level	tiam vi ne havos	wtedy nie będziesz miał	then you will not have	grupo	alternativoj	prononco
level	malbonaj notoj	złe oceny	bad grades	grupo	alternativoj	prononco
level	havos nur malbonajn notojn	będzie miał tylko złe oceny	will have only bad grades	grupo	alternativoj	prononco
level	ankaŭ nun	także teraz	also now	grupo	alternativoj	prononco
level	mi ne havas ilin	Nie mam ich	I don't have them	grupo	alternativoj	prononco
level	mi havas bonan noton	Mam dobrą ocenę	I have a good grade	grupo	alternativoj	prononco
level	pri muziko	o muzyce	about music	grupo	alternativoj	prononco
level	bonan noton pri muziko	dobra uwaga na temat muzyki	a good note on music	grupo	alternativoj	prononco
level	la patrino subite ekridis	matka nagle wybuchnęła śmiechem	the mother suddenly burst out laughing	grupo	alternativoj	prononco
level	tio plibeligis ~	to upiększało ~	that beautified ~	grupo	alternativoj	prononco
level	mian tagon	mój dzień	my day	grupo	alternativoj	prononco
level	plibeligis mian tagon	zrobił mi dzień	made my day	grupo	alternativoj	prononco
level	sed tamen restis	ale nadal pozostał	but still remained	grupo	alternativoj	prononco
level	sed la problemo tamen restis	ale problem nadal pozostał	but the problem still remained	grupo	alternativoj	prononco
level	kilogramo da ~	kilogram ~	a kilogram of ~	grupo	alternativoj	prononco
level	kilogramo da sukero	kilogram cukru	a kilogram of sugar	grupo	alternativoj	prononco
level	glaso da ~	szklanka ~	a glass of ~	grupo	alternativoj	prononco
level	glaso da akvo	szklanka wody	a glass of water	grupo	alternativoj	prononco
level	multe da ~	dużo ~	a lot of ~	grupo	alternativoj	prononco
level	multe da ideoj	mnóstwo pomysłów	lots of ideas	grupo	alternativoj	prononco
level	deteni sin	powstrzymać	to hold back	grupo	alternativoj	prononco
level	ordigis ĉion	wszystko uporządkowane	sorted everything out	grupo	alternativoj	prononco
level	transdonis al li	przekazał mu	handed over to him	grupo	alternativoj	prononco
level	mi petas	pytam	I'm asking	grupo	alternativoj	prononco
level	glason da kafo	szklanka kawy	a glass of coffee	grupo	alternativoj	prononco
level	kaj iom da akvo	i trochę wody	and some water	grupo	alternativoj	prononco
level	mi petas glason da kafo	Chciałbym szklankę kawy	I would like a glass of coffee	grupo	alternativoj	prononco
level	mi petas tason da teo	chciałbym filiżankę herbaty	I would like a cup of tea	grupo	alternativoj	prononco
level	doloris lin	ranić go	hurt him	grupo	alternativoj	prononco
level	la kapo doloris lin	bolała go głowa	his head hurt	grupo	alternativoj	prononco
level	li malsaniĝis	zachorował	he fell ill	grupo	alternativoj	prononco
level	ŝatas esti bela	lubi być piękna	likes to be beautiful	grupo	alternativoj	prononco
level	ŝi beligis sian vizaĝon	upiększyła swoją twarz	she beautified her face	grupo	alternativoj	prononco
level	la knabo ŝatas esti bela	chłopak lubi być ładny	the boy likes to be pretty	grupo	alternativoj	prononco
level	pro tio ŝi beligis ĝin	dlatego go upiększyła	therefore she beautified it	grupo	alternativoj	prononco
level	post la tagmanĝo	po lunchu	after lunch	grupo	alternativoj	prononco
level	purigi la kuirejon	posprzątać kuchnię	to clean the kitchen	grupo	alternativoj	prononco
level	kiu purigos la kuirejon?	kto posprząta kuchnię?	who will clean the kitchen?	grupo	alternativoj	prononco
level	volas trinki	chce pić	wants to drink	grupo	alternativoj	prononco
level	kion vi volas trinki?	co chcesz do picia	what do you want to drink	grupo	alternativoj	prononco
level	trinki teon	napić się herbaty	to drink tea	grupo	alternativoj	prononco
level	iom da akvo	trochę wody	a little of water	grupo	alternativoj	prononco
level	ĉu vi volas nenion?	nie chcesz niczego?	do you want nothing?	grupo	alternativoj	prononco
level	tiel subite	tak nagle	so suddenly	grupo	alternativoj	prononco
level	kial vi decidis ~ ?	dlaczego zdecydowałeś ~?	why did you decide ~ ?	grupo	alternativoj	prononco
level	kial vi tiel subite decidis ~ ?	dlaczego zdecydowałeś się ~ tak nagle?	why did you decide ~ so suddenly?	grupo	alternativoj	prononco
level	via ĉambro	Twój pokój	your room	grupo	alternativoj	prononco
level	via ĉambreto	twój mały pokój	your little room	grupo	alternativoj	prononco
level	vian ĉambreton	do swojego małego pokoju	to your little room	grupo	alternativoj	prononco
level	renovigi vian ĉambreton	wyremontować swój mały pokój	to renovate your little room	grupo	alternativoj	prononco
level	decidis renovigi vian ĉambreton	zdecydowałem się wyremontować swój mały pokój	decided to renovate your little room	grupo	alternativoj	prononco
level	al kiu	Do kogo	to whom	grupo	alternativoj	prononco
level	vi donis ~	dałeś ~	you gave ~	grupo	alternativoj	prononco
level	al kiu vi donis ~ ?	komu dałeś ~?	to whom did you give ~ ?	grupo	alternativoj	prononco
level	puraj glasoj	czyste okulary	clean glasses	grupo	alternativoj	prononco
level	vi donis la purajn glasojn	dałeś czyste okulary	you gave the clean glasses	grupo	alternativoj	prononco
level	la puraj glasoj por la vino	czyste kieliszki do wina	the clean glasses for the wine	grupo	alternativoj	prononco
level	kontraŭ kiu	przeciwko komu	against whom	grupo	alternativoj	prononco
level	via sportklubo	swój klub sportowy	your sports club	grupo	alternativoj	prononco
level	ludas kontraŭ ~	gra przeciwko ~	plays against ~	grupo	alternativoj	prononco
level	antaŭ du semajnoj	dwa tygodnie temu	two weeks ago	grupo	alternativoj	prononco
level	kontraŭ kiu via sportklubo ludis?	z kim grał twój klub sportowy?	who did your sports club play against?	grupo	alternativoj	prononco
level	ĉu vi vidas ~ ?	widzisz ~?	do you see ~ ?	grupo	alternativoj	prononco
level	ĉu vi ofte vidas ~ ?	często widujesz ~?	do you often see ~ ?	grupo	alternativoj	prononco
level	ofte vidas la policiston	często widuję policjanta	often see the policeman	grupo	alternativoj	prononco
level	tiu, kiu loĝas en ~	ten, który mieszka w ~	the one who lives in ~	grupo	alternativoj	prononco
level	loĝas en la loĝejo	mieszka w miejscu zakwaterowania	lives in the lodging place	grupo	alternativoj	prononco
level	la loĝejo super vi	mieszkanie nad tobą	the dwelling place above you	grupo	alternativoj	prononco
level	vidas la policiston, kiu loĝas en ~	widzi policjanta, który mieszka w ~	sees the police officer who lives in ~	grupo	alternativoj	prononco
level	plano pri veturado	plan jazdy	driving plan	grupo	alternativoj	prononco
level	volis vojaĝi	chciałem podróżować	wanted to travel	grupo	alternativoj	prononco
level	vojaĝi al alia lando	wyjechać do innego kraju	to travel to another country	grupo	alternativoj	prononco
level	en libertempo	w wolnym czasie	in free time	grupo	alternativoj	prononco
level	ili decidis iri	zdecydowali się jechać	they decided to go	grupo	alternativoj	prononco
level	decidis iri al Italio	zdecydował się wyjechać do Włoch	decided to go to Italy	grupo	alternativoj	prononco
level	malnovaj urboj	stare miasta	old cities	grupo	alternativoj	prononco
level	lando kun malnovaj urboj	kraj ze starymi miastami	a country with old cities	grupo	alternativoj	prononco
level	aliaj belaĵoj	inne piękności	other beauties	grupo	alternativoj	prononco
level	kaj aliaj belaĵoj	i inne piękności	and other beauties	grupo	alternativoj	prononco
level	bela lando kun malnovaj urboj kaj aliaj belaĵoj	piękny kraj ze starymi miastami i innymi pięknościami	a beautiful country with old cities and other beauties	grupo	alternativoj	prononco
level	ili estis feliĉaj	byli szczęśliwi	they were happy	grupo	alternativoj	prononco
level	kie estas ~ ?	gdzie jest ~?	where is ~ ?	grupo	alternativoj	prononco
level	kie estas mia vestaĵo?	gdzie są moje ubrania	where are my clothes	grupo	alternativoj	prononco
level	ŝi demandis ~	zapytała ~	she asked ~	grupo	alternativoj	prononco
level	ni ne forgesu kunporti ~	nie zapomnij zabrać ze sobą ~	let's not forget to bring ~	grupo	alternativoj	prononco
level	kunporti la libron	zabrać ze sobą książkę	to take the book with you	grupo	alternativoj	prononco
level	libro por lerni Esperanton	książka do nauki esperanta	a book to learn Esperanto	grupo	alternativoj	prononco
level	kunporti libron por lerni	nosić książkę do nauki	to carry a book to learn	grupo	alternativoj	prononco
level	ni povas komenci ~	możemy zaczynać ~	we can start ~	grupo	alternativoj	prononco
level	en la vagonaro	w pociągu	in the train	grupo	alternativoj	prononco
level	jam en la vagonaro	już w pociągu	already in the train	grupo	alternativoj	prononco
level	ni nenion faros	nic nie zrobimy	we won't do anything	grupo	alternativoj	prononco
level	per aŭto	samochodem	by car	grupo	alternativoj	prononco
level	ni veturos per ~	przejedziemy obok ~	we will drive by ~	grupo	alternativoj	prononco
level	veturos per aŭto	będzie prowadzić samochód	will drive a car	grupo	alternativoj	prononco
level	mi havas sekreton	mam sekret	I have a secret	grupo	alternativoj	prononco
level	mia riĉa onklo	mój bogaty wujek	my rich uncle	grupo	alternativoj	prononco
level	mia deziro	moje życzenie	my wish	grupo	alternativoj	prononco
level	plenumis mian deziron	spełniło moje życzenie	fulfilled my wish	grupo	alternativoj	prononco
level	donis al ni	dał nam	gave us	grupo	alternativoj	prononco
level	sian aŭton	jego auto	his car	grupo	alternativoj	prononco
level	kaj donis al ni sian aŭton	i dał nam swój samochód	and gave us his car	grupo	alternativoj	prononco
level	por uzo	do użycia	for use	grupo	alternativoj	prononco
level	ĝi staras antaŭ ~	stoi przed ~	it stands before ~	grupo	alternativoj	prononco
level	staras antaŭ la domo	stoi przed domem	stands in front of the house	grupo	alternativoj	prononco
level	mi devas diri ~	Muszę powiedzieć ~	I have to say ~	grupo	alternativoj	prononco
level	nenion diru	nic nie mów	don't say anything	grupo	alternativoj	prononco
level	ni eksidu	usiądźmy	let's sit down	grupo	alternativoj	prononco
level	eksidu en la aŭton	wsiadaj do samochodu	get in the car	grupo	alternativoj	prononco
level	veturi al ~	jechać do ~	to drive to ~	grupo	alternativoj	prononco
level	kaj veturu al Italio	i pojechać do Włoch	and drive to Italy	grupo	alternativoj	prononco
level	sidis en la aŭto	siedział w samochodzie	sat in the car	grupo	alternativoj	prononco
level	ankaŭ la vestaĵoj	także ubrania	also the clothes	grupo	alternativoj	prononco
level	~ estis en la aŭto	~był w samochodzie	~ was in the car	grupo	alternativoj	prononco
level	ankoraŭ sidadis kaj atendis	nadal siedział i czekał	still sat and waited	grupo	alternativoj	prononco
level	sed li atendis	ale czekał	but he waited	grupo	alternativoj	prononco
level	kial ni ne ~ ?	dlaczego nie ~?	why don't we ~ ?	grupo	alternativoj	prononco
level	kial ni ne ekveturas?	dlaczego nie zaczniemy jeździć?	why don't we start driving?	grupo	alternativoj	prononco
level	ankaŭ mi havas ~	Ja też mam~	I have ~ too	grupo	alternativoj	prononco
level	veturigus la aŭton	prowadziłby samochód	would drive the car	grupo	alternativoj	prononco
level	sed mi ne scias ~	ale nie wiem ~	but I don't know ~	grupo	alternativoj	prononco
level	mi neniam lernis tion	Nigdy się tego nie nauczyłem	I never learned that	grupo	alternativoj	prononco
level	mi kredus ~	Wierzyłbym ~	I would believe ~	grupo	alternativoj	prononco
level	se mi estus sana	gdybym był zdrowy	if I were healthy	grupo	alternativoj	prononco
level	mi estus tre feliĉa	Byłabym bardzo szczęśliwa	I would be very happy	grupo	alternativoj	prononco
level	kvazaŭ vi estus riĉulo	jakbyś był bogaty	as if you were rich	grupo	alternativoj	prononco
level	vi sidas tie kvazaŭ vi estus riĉulo	siedzisz tam, jakbyś był bogatym człowiekiem	you sit there as if you were a rich man	grupo	alternativoj	prononco
level	kvazaŭa lernejo	rzekomą szkołę	alleged school	grupo	alternativoj	prononco
level	kvazaŭ riĉulo	jak bogaty człowiek	like a rich man	grupo	alternativoj	prononco
level	vi sidas tie kvazaŭ riĉulo	siedzisz tam jak bogaty człowiek	you sit there like a rich man	grupo	alternativoj	prononco
level	tiom da mono	tak dużo pieniędzy	so much money	grupo	alternativoj	prononco
level	tiom da mono kiom da ideoj	tyle samo pieniędzy co pomysłów	as much money as ideas	grupo	alternativoj	prononco
level	se mi havus tiom da mono	gdybym miał tyle pieniędzy	if I had that much money	grupo	alternativoj	prononco
level	mi vojaĝadus	podróżowałbym	I would travel	grupo	alternativoj	prononco
level	ĉirkaŭ la mondo	dookoła świata	around the world	grupo	alternativoj	prononco
level	en ĉiu vortaro	w każdym słowniku	in every dictionary	grupo	alternativoj	prononco
level	mankas io	coś brakuje	something is missing	grupo	alternativoj	prononco
level	mankas kelkaj vortoj	brakuje niektórych słów	some words are missing	grupo	alternativoj	prononco
level	homo, kiu longe parolis	człowiek, który mówił długo	a man who spoke at length	grupo	alternativoj	prononco
level	ĉe la manĝotablo	przy stole jadalnym	at the dining table	grupo	alternativoj	prononco
level	homo, kiu rakontas, restos malsata	osoba, która powie, pozostanie głodna	a person who tells will remain hungry	grupo	alternativoj	prononco
level	rakontadas ĉe la manĝo tablo	powtarza przy stole w jadalni	keeps telling at the dining table	grupo	alternativoj	prononco
level	li devis atenti ~	musiał zwrócić uwagę na ~	he had to pay attention to ~	grupo	alternativoj	prononco
level	ne rajtis ~	nie pozwolono ~	was not allowed to ~	grupo	alternativoj	prononco
level	rajtis resti	pozwolono zostać	was allowed to stay	grupo	alternativoj	prononco
level	ne rajtis longe resti	nie pozwolono pozostać długo	was not allowed to stay long	grupo	alternativoj	prononco
level	resti ekstere en pluvo	aby pozostać na zewnątrz w deszczu	to stay out in the rain	grupo	alternativoj	prononco
level	tial li malvarmumis	dlatego się przeziębił	that's why he caught a cold	grupo	alternativoj	prononco
