C.id content.tsv
Level	Esperanto	id	en-us	Grupo	Alternativoj	Pronoco
level	bubo	seorang penjahat, seorang anak nakal, seekor landak	a knave, a brat, an urchin	grupo	alternativoj	prononco
level	gvineo	Guinea	Guinea	grupo	alternativoj	prononco
level	civilizi	untuk beradab	to civilize	grupo	alternativoj	prononco
level	insulti	untuk menghina	to insult	grupo	alternativoj	prononco
level	komisiono	sebuah komisi, sebuah komite	a commission, a comittee	grupo	alternativoj	prononco
level	colo	satu inci	an inch	grupo	alternativoj	prononco
level	admoni	menegur, menasihati, menasihati, mencela	to admonish, to exhort, to advice, to censure	grupo	alternativoj	prononco
level	bildkadro	sebuah bingkai foto	a picture frame	grupo	alternativoj	prononco
level	serena	tenteram, tenteram, tidak bermasalah	serene, calm, untroubled	grupo	alternativoj	prononco
level	nervo	sebuah keberanian	a nerve	grupo	alternativoj	prononco
level	kuglo	sebuah peluru	a bullet	grupo	alternativoj	prononco
level	pilgrimi	untuk pergi berziarah	to go on a pilgrimage	grupo	alternativoj	prononco
level	kaso	kotak uang, dompet, kotak uang, peti	a cash box, a purse, a money box, coffer	grupo	alternativoj	prononco
level	penti	untuk bertobat	to repent	grupo	alternativoj	prononco
level	libano	Libanon	Lebanon	grupo	alternativoj	prononco
level	barelo	sebuah barel	a barrel	grupo	alternativoj	prononco
level	botaniko	botani	botany	grupo	alternativoj	prononco
level	merkato	sebuah pasar	a market	grupo	alternativoj	prononco
level	koncerto	sebuah konser	a concert	grupo	alternativoj	prononco
level	projekto	sebuah proyek	a project	grupo	alternativoj	prononco
level	komplimento	sebuah pujian	a compliment	grupo	alternativoj	prononco
level	cirklo	lingkaran, disk	a circle, a disk	grupo	alternativoj	prononco
level	konjekti	untuk membuat dugaan, menebak	to make a conjecture, to guess	grupo	alternativoj	prononco
level	ĵudo	judo	judo	grupo	alternativoj	prononco
level	teksto	teks, teks, lirik	text, a text, a lyric	grupo	alternativoj	prononco
level	konkuri	untuk bersaing, untuk bersaing	to compete, to contend	grupo	alternativoj	prononco
level	rezervo	sebuah cadangan	a reserve	grupo	alternativoj	prononco
level	kabineto	sebuah kabinet	a cabinet	grupo	alternativoj	prononco
level	marĉo	rawa, rawa	a marsh, a swamp	grupo	alternativoj	prononco
level	advokato	seorang pengacara, seorang pengacara, seorang advokat	a barrister, a lawyer, an advocate	grupo	alternativoj	prononco
level	ceramiko	keramik, tembikar	ceramics, pottery	grupo	alternativoj	prononco
level	histerio	histeria, kegembiraan	hysteria, excitement	grupo	alternativoj	prononco
level	golfo	sebuah jurang	a gulf	grupo	alternativoj	prononco
level	periodo	periode, suatu periode	period, a period	grupo	alternativoj	prononco
level	etiopo	seorang Etiopia	an Ethiopian	grupo	alternativoj	prononco
level	pejzaĝo	lanskap, pemandangan	landscape, scenary	grupo	alternativoj	prononco
level	psikologo	seorang psikolog	a psychologist	grupo	alternativoj	prononco
level	kverko	sebuah pohon ek	an oak	grupo	alternativoj	prononco
level	kaprica	berubah-ubah, gelisah, aneh	capricious, fitful, whimsical	grupo	alternativoj	prononco
level	neto	salinan terakhir, salinan yang adil	a final copy, a fair copy	grupo	alternativoj	prononco
level	kazo	sebuah kasus, perselingkuhan, masalah	a case, affair, matter	grupo	alternativoj	prononco
level	sveni	pingsan, pingsan	to faint, to swoon	grupo	alternativoj	prononco
level	rosti	memanggang	to roast	grupo	alternativoj	prononco
level	bazaro	bazar, pasar, pekan raya	a bazaar, a market, a fair	grupo	alternativoj	prononco
level	liberio	Liberia	Liberia	grupo	alternativoj	prononco
level	anteno	antena, antena, antena	an antenna, an aerial, a feeler	grupo	alternativoj	prononco
level	tegi	untuk melapisi, untuk melapisi	to overlay, to coat	grupo	alternativoj	prononco
level	Aŭstralio	Australia	Australia	grupo	alternativoj	prononco
level	frakasi	untuk menabrak, menghancurkan, menghancurkan	to crash, to shatter, to smash	grupo	alternativoj	prononco
level	kliento	klien, pelanggan, pasien	a client, a customer, a patient	grupo	alternativoj	prononco
level	ronki	untuk mendengus, mendengkur	to grunt, to snore	grupo	alternativoj	prononco
level	judaismo	agama Yahudi	Judaism	grupo	alternativoj	prononco
level	afikso	sebuah imbuhan	an affix	grupo	alternativoj	prononco
level	fanfaroni	untuk menyombongkan diri, untuk menyombongkan diri	to brag, to boast	grupo	alternativoj	prononco
level	kapsiko	paprika merah	a red pepper	grupo	alternativoj	prononco
level	probabla	mungkin, mungkin	probable, likely	grupo	alternativoj	prononco
level	segi	untuk melihat	to saw	grupo	alternativoj	prononco
level	melankolio	melankolis, melankolia, suram	melancholy, melancholia, gloom	grupo	alternativoj	prononco
level	panamo	Panama	Panama	grupo	alternativoj	prononco
level	mekaniko	mekanika (=meaniko)	mechanics (=meĥaniko)	grupo	alternativoj	prononco
level	ŝvebi	melayang, melayang	to hover, to float	grupo	alternativoj	prononco
level	latvo	seorang Latvia	a Latvian	grupo	alternativoj	prononco
level	kateno	sebuah belenggu, sebuah pengekang, sebuah catenary	a shacle, a restraint, a catenary	grupo	alternativoj	prononco
level	bori	untuk mengebor, untuk mengebor	to bore, to drill	grupo	alternativoj	prononco
level	apartamento	sebuah apartemen, sebuah flat	an apartment, a flat	grupo	alternativoj	prononco
level	hajlo	hujan es, hujan es	hail, a hail	grupo	alternativoj	prononco
level	silko	sutra	silk	grupo	alternativoj	prononco
level	putri	untuk merusak, untuk membusukkan, untuk membusuk, untuk membusuk	to utrefy, to putrify, to decay, to fester	grupo	alternativoj	prononco
level	melki	untuk susu	to milk	grupo	alternativoj	prononco
level	signalo	sebuah isyarat, sebuah tanda	a signal, a sign	grupo	alternativoj	prononco
level	lifto	lift, lift	a lift, an elevator	grupo	alternativoj	prononco
level	intensa	intens, intensif	intense, intensive	grupo	alternativoj	prononco
level	ekvilibro	keseimbangan, keseimbangan	an equilibrium, balance	grupo	alternativoj	prononco
level	tradicio	sebuah tradisi	a tradition	grupo	alternativoj	prononco
level	enigmo	sebuah teka-teki, sebuah teka-teki, sebuah teka-teki	an enigma, a puzzle, a riddle	grupo	alternativoj	prononco
level	friti	untuk menggoreng, menumis	to fry, to sauté	grupo	alternativoj	prononco
level	kripla	cacat, lumpuh, lemah, dimutilasi	handicapped, crippled, infirm, mutilated	grupo	alternativoj	prononco
level	kanzono	sebuah chanson, sebuah canzone, sebuah lagu balada	a chanson, a canzone, a ballad song	grupo	alternativoj	prononco
level	veneno	racun, racun	a venom, a poison	grupo	alternativoj	prononco
level	kontrakti	untuk membuat kontrak	to make a contract	grupo	alternativoj	prononco
level	konfitaĵo	selai yang dilestarikan	a conserved jam	grupo	alternativoj	prononco
level	orfo	seorang anak yatim	an orphan	grupo	alternativoj	prononco
level	avenuo	sebuah jalan	an avenue	grupo	alternativoj	prononco
level	betulo	pohon birch	a birch tree	grupo	alternativoj	prononco
level	konko	kerang laut, keong	a sea shell, a conch	grupo	alternativoj	prononco
level	grajno	butiran, butiran	a grain, a granule	grupo	alternativoj	prononco
level	principo	sebuah prinsip	a principle	grupo	alternativoj	prononco
level	humida	lembab, lembab, lembab	humid, moist, damp	grupo	alternativoj	prononco
level	hufo	sebuah kuku	a hoof	grupo	alternativoj	prononco
level	Urugvajo	Uruguay	Uruguay	grupo	alternativoj	prononco
level	kemio	kimia (= ĥemio)	chemistry (=ĥemio)	grupo	alternativoj	prononco
level	pumpi	untuk memompa	to pump	grupo	alternativoj	prononco
level	krado	palang, kisi, panggangan, parut, kisi, kisi	crossbars, grating, grill, grate, grille, lattice	grupo	alternativoj	prononco
level	budo	stan, kios, stan	a booth, a kiosk, a stand	grupo	alternativoj	prononco
level	Bolivio	Bolivia	Bolivia	grupo	alternativoj	prononco
level	ŝtalo	baja	steel	grupo	alternativoj	prononco
level	masaĝo	pijat	massage	grupo	alternativoj	prononco
level	krutaĵo	curam, tebing, tebing	a steep, a cliff, a bluff	grupo	alternativoj	prononco
level	munti	untuk memasang (perhiasan), untuk mengatur, untuk merakit	to mount (jewelry), to set, to assemble	grupo	alternativoj	prononco
level	sprita	pintar, sigap, jenaka, cerah, sigap	clever, sprightly, witty, bright, sprightful	grupo	alternativoj	prononco
level	kuirpoto	panci masak, panci rebusan	a cooking pot, a stew pot	grupo	alternativoj	prononco
level	tribunalo	pengadilan, pengadilan	a tribunal, a court	grupo	alternativoj	prononco
level	epilogo	sebuah epilog	an epilogue	grupo	alternativoj	prononco
level	motoro	sebuah motor, sebuah mesin	a motor, an engine	grupo	alternativoj	prononco
level	lavopelvo (lavovazo)	wastafel (wastafel)	a washpot (a wash basin)	grupo	alternativoj	prononco
level	farbo	pewarna, cat	dye, paint	grupo	alternativoj	prononco
level	transitiva	transitif	transitive	grupo	alternativoj	prononco
level	leopardo	seekor macan tutul	a leopard	grupo	alternativoj	prononco
level	vualo	sebuah kerudung	a veil	grupo	alternativoj	prononco
level	vergo	tongkat, tongkat, tongkat, saklar	a rod, a wand, a cane, a switch	grupo	alternativoj	prononco
level	luktado	sebuah gulat	a wrestling	grupo	alternativoj	prononco
level	ŝelo	cangkang, kulit kayu, sekam, kupas	a shell, bark, husk, peel	grupo	alternativoj	prononco
level	maĉgumo	permen karet	a chewing gum	grupo	alternativoj	prononco
level	senso	suatu perasaan, perasaan	a sense, feeling	grupo	alternativoj	prononco
level	sagaca	bijaksana, cerdik, cerdik	sagacious, astute, shrewd	grupo	alternativoj	prononco
level	magiisto	pesulap	a magician	grupo	alternativoj	prononco
level	modera	moderat, masuk akal	moderate, reasonable	grupo	alternativoj	prononco
level	vindi	untuk membungkus, untuk membedung, untuk membedung	to wrap, to swathe, to swaddle	grupo	alternativoj	prononco
level	prologo	sebuah prolog	a prologue	grupo	alternativoj	prononco
level	Polinezio	Polinesia	Polynesia	grupo	alternativoj	prononco
level	Tunizio	Tunisia	Tunisia	grupo	alternativoj	prononco
level	sobra	sadar, hemat, tenang	sober, abstemious, staid	grupo	alternativoj	prononco
level	Birmo	Myanmar	Myanmar	grupo	alternativoj	prononco
level	asekuri	untuk mengasuransikan	to insure	grupo	alternativoj	prononco
level	fono	latar belakang	background	grupo	alternativoj	prononco
level	Gvatemalo	Guatemala	Guatemala	grupo	alternativoj	prononco
level	pulvoro	bubuk	powder	grupo	alternativoj	prononco
level	velki	layu, memudar	to wither, to fade	grupo	alternativoj	prononco
level	baterio	sebuah baterai	a battery	grupo	alternativoj	prononco
level	Nikaragvo	Nikaragua	Nicaragua	grupo	alternativoj	prononco
level	faŭko	rahang, rahang, mulut (terowongan)	a jaws, a maw, a mouth (of a tunnel)	grupo	alternativoj	prononco
level	Kostariko	Kosta Rika	Costa Rica	grupo	alternativoj	prononco
level	medalo	sebuah medali	a medal	grupo	alternativoj	prononco
level	Paragvajo	Paraguay	Paraguay	grupo	alternativoj	prononco
level	aligatoro	seekor aligator	an alligator	grupo	alternativoj	prononco
level	tempesto	badai, badai	a tempest, a storm	grupo	alternativoj	prononco
level	kordo	seutas tali, seutas tali	a cord, a string	grupo	alternativoj	prononco
level	hipopotamo	kuda nil, kuda nil	a hippopotamus, a hippo	grupo	alternativoj	prononco
level	striki	untuk melakukan pemogokan	to go on strike	grupo	alternativoj	prononco
level	monako (-aĥo)	seorang raja	a monach	grupo	alternativoj	prononco
level	petrolo	minyak bumi, minyak parafin	petroleum, paraffin-oil	grupo	alternativoj	prononco
level	konfiti	untuk mengawetkan (dalam gula), manisan	to preserve (in sugar), candied	grupo	alternativoj	prononco
level	alineo	lekukan paragraf	paragraph indentation	grupo	alternativoj	prononco
level	motorbiciklo	sebuah sepeda motor	a motorbicycle	grupo	alternativoj	prononco
level	organismo	suatu organisme	an organism	grupo	alternativoj	prononco
level	procedi	untuk melanjutkan	to proceed	grupo	alternativoj	prononco
level	ĉerizo	sebuah ceri	a cherry	grupo	alternativoj	prononco
level	ritmo	irama	rhythm	grupo	alternativoj	prononco
level	broŝuro	brosur, selebaran, pamflet	a brochure, a leaflet, a pamphlet	grupo	alternativoj	prononco
level	orfejo	sebuah panti asuhan	an orphanage	grupo	alternativoj	prononco
level	ornamaĵo	sebuah ornamen	an ornament	grupo	alternativoj	prononco
level	provizora	sementara, sementara	provisional, temporary	grupo	alternativoj	prononco
level	kalkano	sebuah tumit	a heel	grupo	alternativoj	prononco
level	apoteko	apotek, toko obat	a pharmacy, a drugstore	grupo	alternativoj	prononco
level	jaguaro	seekor jaguar	a jaguar	grupo	alternativoj	prononco
level	persimono	kesemek	a persimon	grupo	alternativoj	prononco
level	pesilo	keseimbangan, skala	a balance, a scale	grupo	alternativoj	prononco
level	improvizi	untuk berimprovisasi	to improvise	grupo	alternativoj	prononco
level	fosto	tiang, tiang, penyangga tegak	a post, a pole, an upright support	grupo	alternativoj	prononco
level	pico	sebuah pizza	a pizza	grupo	alternativoj	prononco
level	sitelo	ember, ember	a bucket, a pail	grupo	alternativoj	prononco
level	parkere	dengan hati, dari ingatan, dengan hafalan	by heart, from memory, by rote	grupo	alternativoj	prononco
level	akurata	akurat, tepat waktu, tepat	accurate, punctual, precise	grupo	alternativoj	prononco
level	rito	upacara	rite	grupo	alternativoj	prononco
level	nodo	sebuah simpul, sebuah simpul	a node, a knot	grupo	alternativoj	prononco
level	polpo (okpieda)	seekor gurita	an octopus	grupo	alternativoj	prononco
level	degeli	mencair, mencair	to melt, to thaw	grupo	alternativoj	prononco
level	pinĉi	mencubit	to pinch	grupo	alternativoj	prononco
level	paniko	panik	a panic	grupo	alternativoj	prononco
level	piro	pir (buah)	a pear (fruit)	grupo	alternativoj	prononco
level	trempi	mencelupkan, merendam, membenamkan	to dip, to soak, to immerse	grupo	alternativoj	prononco
level	pelto	mantel bulu, bulu, kulit, potongan bulu	a fur coat, fur, pelt, fur piece	grupo	alternativoj	prononco
level	preskribo (recepto)	resep, resep	a prescription, recipe	grupo	alternativoj	prononco
level	princino	seorang putri	a princess	grupo	alternativoj	prononco
level	masto	tiang, tiang	a mast, a pole	grupo	alternativoj	prononco
level	kino	sebuah bioskop	a cinema	grupo	alternativoj	prononco
level	bombono	bon-bon, permen, manisan	a bon-bon, a candy, a sweet	grupo	alternativoj	prononco
level	funto	pon	a pound	grupo	alternativoj	prononco
level	ananaso	sebuah nanas	a pine apple	grupo	alternativoj	prononco
level	tajloro	seorang penjahit	a tailor	grupo	alternativoj	prononco
level	veterano	seorang veteran	a veteran	grupo	alternativoj	prononco
level	revolucio	sebuah revolusi	a revolution	grupo	alternativoj	prononco
level	krusto	kerak, selubung, penutup luar yang keras	crust, casing, hard outer covering	grupo	alternativoj	prononco
level	kompaso	sebuah kompas	a compass	grupo	alternativoj	prononco
level	rizkampo	sawah, sawah	a rice field, a paddy field	grupo	alternativoj	prononco
level	katedralo	Katedral	a cathedral	grupo	alternativoj	prononco
level	roboto	sebuah robot	a robot	grupo	alternativoj	prononco
level	parfumo	sebuah parfum	a perfume	grupo	alternativoj	prononco
level	margarino	margarin	margarine	grupo	alternativoj	prononco
level	ripo	tulang rusuk (tulang)	a rib (bone)	grupo	alternativoj	prononco
level	rulŝtuparo	sebuah eskalator	an escalator	grupo	alternativoj	prononco
level	kostumo	kostum, pakaian, gaya berpakaian	costume, outfit, style of dress	grupo	alternativoj	prononco
level	pulmo	sebuah paru-paru	a lung	grupo	alternativoj	prononco
level	infinitivo	infinitif	infinitive	grupo	alternativoj	prononco
level	segilo	gergaji, gergaji	a saw, saws	grupo	alternativoj	prononco
level	prozo	sebuah prosa	a prose	grupo	alternativoj	prononco
level	mekanismo	perangkat, mekanisme	device, a mechanism	grupo	alternativoj	prononco
level	skanilo	pemindai	a scanner	grupo	alternativoj	prononco
level	benzino	bensin, bensin	gasoline, petrol	grupo	alternativoj	prononco
level	plumbo	logam timah)	lead (metal)	grupo	alternativoj	prononco
level	leki	menjilat	to lick	grupo	alternativoj	prononco
level	akuzi	untuk menuduh	to accuse	grupo	alternativoj	prononco
level	redakti	untuk mengedit	to edit	grupo	alternativoj	prononco
level	ŝraŭbo	sebuah sekrup	a screw	grupo	alternativoj	prononco
level	komo	koma	a comma	grupo	alternativoj	prononco
level	surdulo	seorang tuli	a deaf	grupo	alternativoj	prononco
level	konduktoro	sebuah konduktor	a conductor	grupo	alternativoj	prononco
level	kreto	sebuah kapur	a chalk	grupo	alternativoj	prononco
level	eklezio	sebuah gereja (organisasi)	a church (organization)	grupo	alternativoj	prononco
level	protagonisto	seorang protagonis	a protagonist	grupo	alternativoj	prononco
level	Eŭropo	Eropa	europe	grupo	alternativoj	prononco
level	tajfuno	topan	a typhoon	grupo	alternativoj	prononco
level	sentimentala	sentimentil	sentimental	grupo	alternativoj	prononco
level	korko	gabus, sumbat	a cork, a stopper	grupo	alternativoj	prononco
level	stampo	stempel, stempel, tanda	a stamp, a seal, a mark	grupo	alternativoj	prononco
level	olivo	sebuah zaitun	an olive	grupo	alternativoj	prononco
level	kazino	sebuah kasino	a casino	grupo	alternativoj	prononco
level	terno	bersin	a sneeze	grupo	alternativoj	prononco
level	barikado	sebuah barikade	a barricade	grupo	alternativoj	prononco
level	tertremo (sismo)	gempa bumi	an earthquake	grupo	alternativoj	prononco
level	telegramo	sebuah telegram	a telegram	grupo	alternativoj	prononco
level	prononci	untuk mengucapkan	to pronounce	grupo	alternativoj	prononco
level	tornado	angin puting beliung	a tornado	grupo	alternativoj	prononco
level	objektiva	objektif	objective	grupo	alternativoj	prononco
level	drapo	kain wol, kain	a woolen cloth, a cloth	grupo	alternativoj	prononco
level	ungotondilo	gunting kuku	a nail-scissors	grupo	alternativoj	prononco
level	vakupurigilo	penyedot debu (= polvosuĉilo)	a vacuum cleaner (=polvosuĉilo)	grupo	alternativoj	prononco
level	perei	binasa	to perish	grupo	alternativoj	prononco
level	afranki	untuk membayar di muka (ongkos kirim), untuk membubuhkan prangko	to prepay (postage), to put on stamps	grupo	alternativoj	prononco
level	luli	untuk menidurkan, untuk membuai, untuk bergoyang	to lull, to cradle, to rock	grupo	alternativoj	prononco
level	vakcino	sebuah vaksin	a vaccine	grupo	alternativoj	prononco
level	gorilo	seekor gorila	a gorilla	grupo	alternativoj	prononco
level	vojaĝagentejo	sebuah agen perjalanan	a travel agency	grupo	alternativoj	prononco
level	patrono	seorang pelindung	a patron	grupo	alternativoj	prononco
level	abstini	untuk abstain	to abstain	grupo	alternativoj	prononco
level	bulvardo	sebuah jalan raya	a boulevard	grupo	alternativoj	prononco
level	portalo	sebuah portal, sebuah pintu gerbang	a portal, a gateway	grupo	alternativoj	prononco
level	ŝarĝoaŭto	truk	a truck	grupo	alternativoj	prononco
level	vito	selentingan, pokok anggur	a grapevine, a vine	grupo	alternativoj	prononco
level	teleskopo	sebuah teleskop	a telescope	grupo	alternativoj	prononco
level	apliki	untuk melamar	to apply	grupo	alternativoj	prononco
level	cemento	semen	cement	grupo	alternativoj	prononco
level	pedagogio	pedagogi	pedagogy	grupo	alternativoj	prononco
level	albumo	sebuah album	an album	grupo	alternativoj	prononco
level	aserti	untuk menegaskan, untuk menyatakan, untuk menegaskan	to assert, to state, to affirm	grupo	alternativoj	prononco
level	akordi	untuk menyetujui	to accord	grupo	alternativoj	prononco
level	fulgo	jelaga, kotoran	a soot, a grime	grupo	alternativoj	prononco
level	adapti	untuk beradaptasi, untuk menyesuaikan, untuk mengakomodasi, untuk menyesuaikan diri	to adapt, to adjust, to accommodate, to fit	grupo	alternativoj	prononco
level	liveri	untuk melengkapi, memasok, mengirimkan	to furnish, to supply, to deliver	grupo	alternativoj	prononco
level	argumento	sebuah argumen	an argument	grupo	alternativoj	prononco
level	frizi	untuk meringkuk, untuk keriting	to curl, to frizz	grupo	alternativoj	prononco
level	deficito	defisit	a deficit	grupo	alternativoj	prononco
level	blato	seekor kecoa, sebuah chip	a cockroach, a chip	grupo	alternativoj	prononco
level	recepto	sebuah resep, sebuah resep	a recipe, a prescription	grupo	alternativoj	prononco
level	kitelo	baju luar, rok, baju terusan, garbadine	a smock, a frock, an overalls, a garbadine	grupo	alternativoj	prononco
level	ciklono	sebuah topan	a cyclone	grupo	alternativoj	prononco
level	reformi	untuk melakukan reformasi	to reform	grupo	alternativoj	prononco
level	pulvo	bubuk, bubuk mesiu	powder, gunpowder	grupo	alternativoj	prononco
level	ŝpruci	untuk menyembur, untuk menyembur, untuk menyembur keluar	to spurt, to gush, to spurt out	grupo	alternativoj	prononco
level	kukolo	seekor burung kukuk	a cuckoo	grupo	alternativoj	prononco
level	ŝanceli	gemetar, terhuyung-huyung	to shake, to totter	grupo	alternativoj	prononco
level	rekordo	rekor (olahraga)	a record (sport)	grupo	alternativoj	prononco
level	florpetalo	kelopak bunga	a flower petal	grupo	alternativoj	prononco
level	kosmo	kosmos, ruang (luar), alam semesta	cosmos, (outer) space, universe	grupo	alternativoj	prononco
level	ĉeko	sebuah cek, sebuah cek	a checque, a check	grupo	alternativoj	prononco
level	konsumi	untuk mengkonsumsi, untuk menggunakan	to consume, to use up	grupo	alternativoj	prononco
level	lameno	lamina, piring, lapisan	a lamina, a plate, a layer	grupo	alternativoj	prononco
level	erotika	erotis	erotic	grupo	alternativoj	prononco
level	peniko	kuas (seni)	a brush (art)	grupo	alternativoj	prononco
level	spuro	sebuah jejak, sebuah jejak, sebuah jejak	a track, a trail, a trace	grupo	alternativoj	prononco
level	rigida	kaku, kaku	rigid, stiff	grupo	alternativoj	prononco
level	pleto	sebuah nampan	a tray	grupo	alternativoj	prononco
level	ignori	untuk mengabaikan	to ignore	grupo	alternativoj	prononco
level	Volapuko (Volapǖko)	Volapuk	Volapuk	grupo	alternativoj	prononco
level	frazo	sebuah kalimat	a sentence	grupo	alternativoj	prononco
level	bruto	binatang buas, binatang ternak, binatang buas	a brute, a farm animal, a beast	grupo	alternativoj	prononco
level	gladi	menyetrika (pakaian)	to iron (clothes)	grupo	alternativoj	prononco
level	kalsono	pakaian dalam, celana dalam, celana pendek	an underwear, underpants, shorts	grupo	alternativoj	prononco
level	aktoro	aktor	an actor	grupo	alternativoj	prononco
level	valida	sah	valid	grupo	alternativoj	prononco
level	ruso	seorang Rusia	a Russian	grupo	alternativoj	prononco
level	glita	meluncur, licin	gliding, slippery	grupo	alternativoj	prononco
level	fantazio	sebuah fantasi	a fantasy	grupo	alternativoj	prononco
level	ŝargi	untuk memuat, untuk mengisi daya	to load, to charge	grupo	alternativoj	prononco
level	saŭco	saus, kuah	a sauce, a gravy	grupo	alternativoj	prononco
level	verto	mahkota, bagian atas kepala	a crown, top of the head	grupo	alternativoj	prononco
level	enketi	untuk melakukan penyelidikan, mensurvei, menyelidiki	to make an inquiry, to survey, to investigate	grupo	alternativoj	prononco
level	ateisto	seorang ateis	an atheist	grupo	alternativoj	prononco
level	insigno	sebuah lencana	a badge	grupo	alternativoj	prononco
level	trudi	untuk memaksakan, untuk memaksa	to impose, to force	grupo	alternativoj	prononco
level	skemo	sebuah skema	a scheme	grupo	alternativoj	prononco
level	kalva	botak, telanjang, berkepala berani, tidak bisa mendengar	bald, bare, bold-headed, hearless	grupo	alternativoj	prononco
level	germano	seorang Jerman	a German	grupo	alternativoj	prononco
level	orto	sudut yang tepat	a right angle	grupo	alternativoj	prononco
level	avizo	peringatan, pemberitahuan	a warning, a notice	grupo	alternativoj	prononco
level	fronto	depan, bagian depan	front, frontage	grupo	alternativoj	prononco
level	lernolibro	sebuah buku teks	a textbook	grupo	alternativoj	prononco
level	glavo	sebuah pedang	a sword	grupo	alternativoj	prononco
level	konservativa	konservatif	conservative	grupo	alternativoj	prononco
level	Usono	Amerika Serikat	USA	grupo	alternativoj	prononco
level	ankro	sebuah jangkar	an anchor	grupo	alternativoj	prononco
level	analizo	sebuah analisis	an analysis	grupo	alternativoj	prononco
level	flustri	berbisik	to whisper	grupo	alternativoj	prononco
level	asigno	penugasan	assignment	grupo	alternativoj	prononco
level	konservatorio	konservatori (sekolah musik)	a conservatory (music school)	grupo	alternativoj	prononco
level	aŭtoro	seorang penulis	an author	grupo	alternativoj	prononco
level	poligloto	seorang poliglot	a polyglot	grupo	alternativoj	prononco
level	absoluta	mutlak	absolute	grupo	alternativoj	prononco
level	lukti	untuk bergulat, untuk berjuang	to wrestle, to struggle	grupo	alternativoj	prononco
level	inciti	menghasut, menggerakkan, menghasut, memprovokasi	to incite, to stir, to abet, to provoke	grupo	alternativoj	prononco
level	prezervi	untuk melestarikan	to preserve	grupo	alternativoj	prononco
level	mencii	menyebutkan	to mention	grupo	alternativoj	prononco
level	anglo	seorang Inggris	an Englishman	grupo	alternativoj	prononco
level	Bulonjo	Boulogne (kota)	Boulogne (city)	grupo	alternativoj	prononco
level	interesa	menarik	interesting	grupo	alternativoj	prononco
level	interese	menariknya	interestingly	grupo	alternativoj	prononco
level	meĥanismo	sebuah mekanisme	a mechanism	grupo	alternativoj	prononco
level	hazardo	sebuah kecelakaan, sebuah kesempatan	an accident, a chance	grupo	alternativoj	prononco
level	neologismo	kata baru	neologism	grupo	alternativoj	prononco
level	Grekio (Greklando)	Yunani	Greece	grupo	alternativoj	prononco
level	Araba	Arab	Arabic	grupo	alternativoj	prononco
level	palpi	merasakan, meraba-raba	to feel, to grope	grupo	alternativoj	prononco
level	sinjorino	seorang wanita, seorang nyonya	a lady, a madam	grupo	alternativoj	prononco
level	neŭtra	netral (=neŭtrala)	neutral (=neŭtrala)	grupo	alternativoj	prononco
level	Afriko	Afrika	Africa	grupo	alternativoj	prononco
level	korvo	seekor gagak, seekor gagak	a crow, a raven	grupo	alternativoj	prononco
level	Ameriko	Amerika, Amerika	America, the Americas	grupo	alternativoj	prononco
level	ezoko	tombak (di danau), jack	a pike (in a lake), a jack	grupo	alternativoj	prononco
level	sago	panah, sagitta	a arrow, a sagitta	grupo	alternativoj	prononco
level	ĉino	seorang Cina	a Chinese	grupo	alternativoj	prononco
level	sendube	tanpa keraguan, tidak diragukan lagi	with no doubt, undoubtedly	grupo	alternativoj	prononco
level	Azio	Asia	Asia	grupo	alternativoj	prononco
level	senkonfide	tanpa percaya, tanpa keyakinan	without trusting, without confidence	grupo	alternativoj	prononco
level	ekposedi	untuk dimiliki	to possess	grupo	alternativoj	prononco
level	senfare	tanpa melakukan	without doing	grupo	alternativoj	prononco
level	amara	pahit	bitter	grupo	alternativoj	prononco
level	ministro	seorang menteri	a minister	grupo	alternativoj	prononco
level	parlamento	parlemen, parlemen	parliament, a parliament	grupo	alternativoj	prononco
level	Berlino	Berlin	Berlin	grupo	alternativoj	prononco
level	unuafoje	untuk pertama kalinya	for the first time	grupo	alternativoj	prononco
level	asimili	untuk mengasimilasi	to assimilate	grupo	alternativoj	prononco
level	preskribi	untuk meresepkan, untuk menetapkan	to prescribe, to stipulate	grupo	alternativoj	prononco
level	belgo	seorang Belgia	a Belgian	grupo	alternativoj	prononco
level	koncepto	sebuah konsep	a concept	grupo	alternativoj	prononco
level	jubileo	sebuah Yobel	a jubilee	grupo	alternativoj	prononco
level	Brazilo	Brazil	Brazil	grupo	alternativoj	prononco
level	sociala	sosial	social	grupo	alternativoj	prononco
level	perlo	sebuah mutiara	a pearl	grupo	alternativoj	prononco
level	kvarfoje	empat kali	four times	grupo	alternativoj	prononco
level	aresti	menangkap	to arrest	grupo	alternativoj	prononco
level	Alpoj	pegunungan Alpen	Alps	grupo	alternativoj	prononco
level	eliri	untuk pergi, keluar, keluar	to leave, to go out, to exit	grupo	alternativoj	prononco
level	enveni	untuk masuk, untuk masuk	to come in, to enter	grupo	alternativoj	prononco
level	hodiaŭa	hari ini, saat ini, saat ini	of today, present-day, present	grupo	alternativoj	prononco
level	balo	sebuah bola, sebuah tarian	a ball, a dance	grupo	alternativoj	prononco
level	plasto	sebuah plastik	a plastic	grupo	alternativoj	prononco
level	fakultato	fakultas, fakultas	faculty, a faculty	grupo	alternativoj	prononco
level	forĵeti	membuang, membuang	to throw away, to discard	grupo	alternativoj	prononco
