A.bn content.tsv
Level	Esperanto	bn	en-us	Grupo	Alternativoj	Pronoco
level	semajnfine ĉio trankviliĝos	সপ্তাহান্তে সবকিছু শান্ত হয়ে যাবে	on the weekend everything will calm down	grupo	alternativoj	prononco
level	sub la te-taso kion vi trovis?	চায়ের কাপের নিচে কি পেলেন?	under the tea-cup what did you find?	grupo	alternativoj	prononco
level	mi deziras matenan teon	আমি সকালের চা চাই	I want morning tea	grupo	alternativoj	prononco
level	esperis trankvilan vesperon	একটি শান্ত সন্ধ্যার জন্য আশা	hoped for a quiet evening	grupo	alternativoj	prononco
level	deziras, ke vi lernu	আপনি শিখতে চান	wants that you learn	grupo	alternativoj	prononco
level	insistis, ke mi iru	আমি যেতে বাধ্য	insisted that I go	grupo	alternativoj	prononco
level	je kioma horo?	কোন ঘন্টায়?	at what hour?	grupo	alternativoj	prononco
level	je la sesa, li venos	ছয়টায় সে আসবে	at six he will come	grupo	alternativoj	prononco
level	la libreto estis ĉarma	libretto কমনীয় ছিল	the libretto was charming	grupo	alternativoj	prononco
level	estu trankvila	চুপ থাকো	be quiet	grupo	alternativoj	prononco
level	li estu trankvila	তাকে শান্ত হতে দাও	let him be quiet	grupo	alternativoj	prononco
level	ankaŭ li	সেও	he too	grupo	alternativoj	prononco
level	mi deziras	আমি চাই (ইচ্ছা)	I want (desire)	grupo	alternativoj	prononco
level	mi deziras, ke ~	আমি চাই (ইচ্ছা) যে ~	I wish (desire) that ~	grupo	alternativoj	prononco
level	ke vi lernu	যে আপনি শিখুন	that you learn	grupo	alternativoj	prononco
level	mi deziras, ke vi lernu	আমি আপনাকে শিখতে চাই	I want you to learn	grupo	alternativoj	prononco
level	patro insistas	বাবা জোর দিয়ে বলেন	father insists	grupo	alternativoj	prononco
level	patro insistas, ke ~	বাবা জোর দিয়ে বলেন যে ~	father insists that ~	grupo	alternativoj	prononco
level	ke mi iru	যে আমি যাই	that I go	grupo	alternativoj	prononco
level	patro insistas, ke mi iru	বাবা জোর করে আমাকে যেতে বলেন	father insists that I go	grupo	alternativoj	prononco
level	je kioma horo	কোন ঘন্টায়	at what hour	grupo	alternativoj	prononco
level	je kioma horo vi venos?	তুমি কখন আসবে?	what time do you come?	grupo	alternativoj	prononco
level	je la kvina	পাঁচ 'টার দিকে)	at five (o'clock)	grupo	alternativoj	prononco
level	je la kvina horo	পাঁচ 'টার দিকে	at five o'clock	grupo	alternativoj	prononco
level	kiel li fartas?	তিনি কিভাবে করছেন?	how does he doing?	grupo	alternativoj	prononco
level	kiel vi fartis lastatempe?	কিভাবে আপনি ইদানীং হয়েছে?	how have you been lately?	grupo	alternativoj	prononco
level	etaj libroj belas	ছোট বই সুন্দর	little books are beautiful	grupo	alternativoj	prononco
level	libreto, belaj libroj	একটি পুস্তিকা, সুন্দর বই	a booklet, beautiful books	grupo	alternativoj	prononco
level	bela, beleta, belega	সুন্দর, একটু সুন্দর, খুব সুন্দর	beautiful, a little pretty, very beautiful	grupo	alternativoj	prononco
level	varma, varmeta, varmega	উষ্ণ, উষ্ণ, খুব গরম	warm, lukewarm, very hot	grupo	alternativoj	prononco
level	librego, libreto	একটি বড় বই, একটি পুস্তিকা	a big book, a booklet	grupo	alternativoj	prononco
level	bona, bonega, bonege	ভাল, মহান, ভাল	good, great, well	grupo	alternativoj	prononco
level	riĉa, riĉiĝi, riĉulo	ধনী, ধনী হও, ধনী ব্যক্তি	rich, become rich, a rich person	grupo	alternativoj	prononco
level	trankvila, trankviliĝi, trankviliĝu	calm, to calm down, calm down	calm, to calm down, calm down	grupo	alternativoj	prononco
level	sana, resaniĝi, resaniĝis	সুস্থ, সুস্থ হওয়া, সুস্থ হওয়া	healthy, to become healed, became healed	grupo	alternativoj	prononco
level	edzo, edziĝo, geedziĝis	একটি স্বামী, বিবাহ, বিবাহিত	a husband, marriage, married	grupo	alternativoj	prononco
level	leterportisto	একটি চিঠি পোস্টম্যান	a letter postman	grupo	alternativoj	prononco
level	hejmlando	একটি স্বদেশ	a homeland	grupo	alternativoj	prononco
level	iom, iomete	কিছুটা, সামান্য	somewhat, a little	grupo	alternativoj	prononco
level	ni bonege vespermanĝis	আমরা একটি মহান ডিনার ছিল	we had a great dinner	grupo	alternativoj	prononco
level	espereble, prizorgu vin	আশা করি, নিজের যত্ন নিন	hopefully, take care of yourself	grupo	alternativoj	prononco
level	mi zorgis pri la altkvalita loĝejo	আমি উচ্চ মানের আবাসন সম্পর্কে যত্নশীল	I cared about the high-quality housing	grupo	alternativoj	prononco
level	pripensu dufoje, multfoje	দুবার, বহুবার চিন্তা করুন	think twice, many times	grupo	alternativoj	prononco
level	kiu deprenis la libreton?	কে বুকলেট নামিয়েছে?	who took down the booklet?	grupo	alternativoj	prononco
level	kato, kiu nomiĝas Cezaro	সিজার নামের একটি বিড়াল	a cat named Caesar	grupo	alternativoj	prononco
level	kuko, kiu estas sur la tablo	একটি কেক যা টেবিলে আছে	a cake which is on the table	grupo	alternativoj	prononco
level	manĝu kukon, kiu estas sur la tablo	টেবিলে একটি কেক খাও	eat a cake that is on the table	grupo	alternativoj	prononco
level	fariĝis varmega kaj ruĝiĝis	গরম এবং blushed হয়ে ওঠে	became hot and blushed	grupo	alternativoj	prononco
level	patro volas, ke lia infano manĝu	একজন বাবা তার সন্তান খেতে চায়	a father wants his child to eat	grupo	alternativoj	prononco
level	en malgranda ĉambro	একটি ছোট ঘরে	in a small room	grupo	alternativoj	prononco
level	ni loĝas en ~	আমরা বাস করি ~	we live in ~	grupo	alternativoj	prononco
level	mi fariĝis maltrankvila	আমি উদ্বিগ্ন হয়ে উঠলাম	I became anxious	grupo	alternativoj	prononco
level	tiam, kiam mi vidis vin	সেই সময় যখন তোমাকে দেখেছিলাম	at that time when I saw you	grupo	alternativoj	prononco
level	ĉiuj rimarkis tion	সবাই এটা লক্ষ্য করেছে	everyone noticed that	grupo	alternativoj	prononco
level	tion, ke ŝi estas belega	সত্য যে সে সুন্দর	the fact that she is beautiful	grupo	alternativoj	prononco
level	ĉu vi deziras, ke ~ ?	তুমি কি এটা চাও ~? (দেজিরি)	do you want that ~ ? (deziri)	grupo	alternativoj	prononco
level	ke mi montru al vi	যাতে আমি তোমাকে দেখাতে পারি	that I may show you	grupo	alternativoj	prononco
level	ĉu vi deziras, ke mi montru?	তুমি কি আমাকে দেখাতে চাও?	do you want me to show?	grupo	alternativoj	prononco
level	mian plej novan libron	আমার নতুন বই (উদ্দেশ্য)	my newest book (objective)	grupo	alternativoj	prononco
level	morgaŭ matene, kion vi volas?	কাল সকালে, তুমি কি চাও?	tomorrow morning, what do you want?	grupo	alternativoj	prononco
level	matenmanĝis malfrue	সকালের নাস্তা দেরিতে করেছিলাম	had breakfast late	grupo	alternativoj	prononco
level	kiam Marko alvenos?	মার্ক কখন আসবে?	when will Mark arrive?	grupo	alternativoj	prononco
level	je la kvina aŭ je la oka horo	পাঁচ বা আটটায়	at five or eight o'clock	grupo	alternativoj	prononco
level	kiam vi rimarkis, ke ~ ?	আপনি কখন যে ~ লক্ষ্য করেছেন?	when did you notice that ~ ?	grupo	alternativoj	prononco
level	la tuta familio nomas min bonfarulo	পুরো পরিবার আমাকে একজন উপকারী বলে ডাকে	the whole family calls me a benefactor	grupo	alternativoj	prononco
level	utila por vi	আপনার জন্য দরকারী	useful for you	grupo	alternativoj	prononco
level	ĉu la libreto estis utila?	পুস্তিকা দরকারী ছিল?	was the booklet useful?	grupo	alternativoj	prononco
level	tiu libreto, kiun mi sendis	পুস্তিকা, যা আমি পাঠিয়েছি	the booklet, which I sent	grupo	alternativoj	prononco
level	matene dormis tre longe	সকালে অনেকক্ষণ ঘুমিয়েছি	in the morning slept for a long time	grupo	alternativoj	prononco
level	kiam li vidis la sunon	যখন সে সূর্য দেখেছিল	when he saw the sun	grupo	alternativoj	prononco
level	subite li eksaltis	হঠাৎ তিনি লাফিয়ে উঠলেন	suddenly he jumped up	grupo	alternativoj	prononco
level	li estis ĉiam frua	তিনি সবসময় প্রথম দিকে ছিলেন	he was always early	grupo	alternativoj	prononco
level	ĉiam li malfruas	সে সবসময় দেরী করে	he is always late	grupo	alternativoj	prononco
level	tiam, kiam li devas iri	সেই সময়ে, যখন তাকে যেতে হবে	at that time, when he has to go	grupo	alternativoj	prononco
level	iri al la lernejo	স্কুলে যেতে	to go to the school	grupo	alternativoj	prononco
level	li scias, ke ~	তিনি জানেন, যে ~	he knows, that ~	grupo	alternativoj	prononco
level	li scias tion, ke ~	তিনি সত্য জানেন, যে ~	he knows the fact, that ~	grupo	alternativoj	prononco
level	tion, ke la instruisto malŝatas abelon	সত্য যে শিক্ষক মৌমাছি ঘৃণা	the fact that the teacher hates bees	grupo	alternativoj	prononco
level	scias tion, ke la instruisto malŝatas abelon	শিক্ষক মৌমাছি ঘৃণা যে সত্য জানেন	knows the fact that the teacher hates bees	grupo	alternativoj	prononco
level	scias, ke la instruisto malŝatas tion	জানে যে শিক্ষক তা ঘৃণা করেন	knows that the teacher hates that	grupo	alternativoj	prononco
level	sed hodiaŭ li trinkis la kafon	কিন্তু আজ সে কফি পান করেছে	but today he drank the coffee	grupo	alternativoj	prononco
level	li rapide surmetas la vestaĵon	সে তাড়াতাড়ি কাপড় পরে	he quickly puts on the clothes	grupo	alternativoj	prononco
level	li ne volas malfrui	সে দেরী করতে চায় না	he doesn't want to be late	grupo	alternativoj	prononco
level	rapidege kun la libroj en la mano	বই হাতে নিয়ে খুব দ্রুত	very quickly with the books in hand	grupo	alternativoj	prononco
level	poste li kuris kaj saltis	পরে সে দৌড়ে গিয়ে লাফ দিল	later he ran and jumped	grupo	alternativoj	prononco
level	li kuris kaj saltis	সে দৌড়ে গিয়ে লাফ দিল	he ran and jumped	grupo	alternativoj	prononco
level	laŭ la strato	রাস্তা ধরে	along the street	grupo	alternativoj	prononco
level	la homoj rigardis lin	লোকেরা তার দিকে তাকাল	the people looked at him	grupo	alternativoj	prononco
level	rigardis lin kaj diris	তার দিকে তাকিয়ে বলল	looked at him and said	grupo	alternativoj	prononco
level	saĝa kaj malsaĝa	জ্ঞানী এবং বোকা	wise and foolish	grupo	alternativoj	prononco
level	kia malsaĝa knabo!	কি বোকা ছেলে!	what a foolish boy!	grupo	alternativoj	prononco
level	estis antaŭ lernejo	একটি স্কুলের সামনে ছিল	was in front of a school	grupo	alternativoj	prononco
level	baldaŭ	শীঘ্রই	soon	grupo	alternativoj	prononco
level	li estis antaŭ ~	তিনি ~ এর সামনে ছিলেন	he was in front of ~	grupo	alternativoj	prononco
level	iri kaj eniri	যেতে এবং প্রবেশ করতে	to go and to enter	grupo	alternativoj	prononco
level	li volis eniri	তিনি প্রবেশ করতে চেয়েছিলেন	he wanted to enter	grupo	alternativoj	prononco
level	eniri la lernejon	স্কুলে প্রবেশ করতে	to enter into the school	grupo	alternativoj	prononco
level	sed tamen	কিন্তু যাইহোক	but however	grupo	alternativoj	prononco
level	sed li ne povis	কিন্তু সে পারেনি	but he couldn't	grupo	alternativoj	prononco
level	fermi kaj fermita	বন্ধ করা এবং বন্ধ করা	to close and closed	grupo	alternativoj	prononco
level	ĝi estis fermita	ইহা বন্ধ ছিল	it was closed	grupo	alternativoj	prononco
level	nek ~ nek ~	না ~ না ~	neither ~ nor ~	grupo	alternativoj	prononco
level	nek instruisto nek gelernantoj	একজন শিক্ষক বা পুরুষ-মহিলা ছাত্র নয়	neither a teacher nor male-and-female students	grupo	alternativoj	prononco
level	vidis nek instruiston nek gelernantojn	কোন শিক্ষক বা ছাত্র দেখতে পেলাম না	saw neither a teacher nor students	grupo	alternativoj	prononco
level	sidi, eksidi	বসতে, বসতে বসতে	to sit, to get sitted	grupo	alternativoj	prononco
level	eksidis	বসা (বসা ছিল)	got seated (had seated)	grupo	alternativoj	prononco
level	li eksidis	তিনি বসলেন	he got seated	grupo	alternativoj	prononco
level	kaj pensis	এবং চিন্তার	and thought	grupo	alternativoj	prononco
level	kio okazis?	কি ঘটেছিল?	what did happen?	grupo	alternativoj	prononco
level	diable	ভয়ঙ্কর (একটি শয়তানের মত)	to the awful (like a devil)	grupo	alternativoj	prononco
level	damne	এটা বাঁধ	dam it	grupo	alternativoj	prononco
level	memoras	মনে পড়ে	remembers	grupo	alternativoj	prononco
level	nun mi memoras	এখন আমি মনে করতে পারছি	now I remember	grupo	alternativoj	prononco
level	dimanĉo	রবিবার	Sunday	grupo	alternativoj	prononco
level	hodiaŭ estas ~	আজ ~	today is ~	grupo	alternativoj	prononco
level	hodiaŭ estas dimanĉo	আজ রবিবার	today is Sunday	grupo	alternativoj	prononco
level	dormi kaj ekdormi	ঘুমাতে এবং ঘুমাতে	to sleep and to get into sleep	grupo	alternativoj	prononco
level	suno kaj luno	একটি সূর্য এবং একটি চাঁদ	a sun and a moon	grupo	alternativoj	prononco
level	subita kaj subite	হঠাৎ এবং হঠাৎ	sudden and suddenly	grupo	alternativoj	prononco
level	ek!	বন্ধ! (শুরুতেই)	off! (to start)	grupo	alternativoj	prononco
level	salti kaj eksaltis	লাফানো এবং লাফানো	to jump and jumped 	grupo	alternativoj	prononco
level	ĉiam frua	সবসময় তাড়াতাড়ি	always early	grupo	alternativoj	prononco
level	hodiaŭ metis kaj kuris	আজ রাখা এবং দৌড়ে	today put and ran	grupo	alternativoj	prononco
level	aĵo, ne aĝo	একটি জিনিস বয়স নয়	a thing not age	grupo	alternativoj	prononco
level	kuris laŭ homoj saĝaj	জ্ঞানী লোকেদের সাথে দৌড়ালো	ran along wise people	grupo	alternativoj	prononco
level	laŭeble baldaŭ	যত দ্রুত সম্ভব	soon as possible	grupo	alternativoj	prononco
level	kia knabo, kia knabino	কি ছেলে, কি মেয়ে	what a boy, what a girl	grupo	alternativoj	prononco
level	nek pensita nek memorita	চিন্তা বা মুখস্থ না	neither thought nor memorized	grupo	alternativoj	prononco
level	diablo atendis akvon dimanĉe	রবিবার একটি শয়তান পানির জন্য অপেক্ষা করছিল	a devil waited for water on Sunday	grupo	alternativoj	prononco
level	tiom malgranda momento	যেমন একটি ছোট মুহূর্ত	such a small moment	grupo	alternativoj	prononco
level	eĉ tiom malgranda momento valoras	এমন একটি ছোট মুহূর্তও সার্থক	even such a small moment is worthwhile	grupo	alternativoj	prononco
level	kriis for ĝis nokto	রাত পর্যন্ত কেঁদেছি	cried away until night	grupo	alternativoj	prononco
level	lasis la poŝton de la mano	হাত থেকে মেইলপোস্টটি সরিয়ে দিন	put away the mailpost from the hand	grupo	alternativoj	prononco
level	ridis mem lasante la poŝton	মেইলপোস্টটি সরিয়ে নিজের দ্বারা হাসলেন	laughed by oneself, putting away the mailpost	grupo	alternativoj	prononco
level	nek li nek ŝi ridis	সে বা সে হাসেনি	neither he nor she laughed	grupo	alternativoj	prononco
level	ŝi nek ridis nek respondis	সে হাসল না উত্তর দিল না	she neither laughed nor answered	grupo	alternativoj	prononco
level	li nek sidas nek rigardas	তিনি বসেন না বা দেখেন না	he neither sits nor watches	grupo	alternativoj	prononco
level	neniam mi vidis	আমি কখনো দেখিনি	I have never seen	grupo	alternativoj	prononco
level	mi neniam diros al iu	কাউকে বলবো না	I will never tell anyone	grupo	alternativoj	prononco
level	diru al neniu	কাউকে বলো না	tell no one	grupo	alternativoj	prononco
level	mi neniam diros	আমি কখনই বলব না	I will never say	grupo	alternativoj	prononco
level	mem	নিজের কাছে (নিজের দ্বারা)	to oneself (by oneself)	grupo	alternativoj	prononco
level	mi mem faris	আমি এটা নিজে করেছি	I did it myself	grupo	alternativoj	prononco
level	faris tion	এটা করেছে (এটা করেছে)	did it (made it)	grupo	alternativoj	prononco
level	mem faris tion	এটা নিজে করেছে (নিজে তৈরি করেছে)	did it oneself (made it oneself)	grupo	alternativoj	prononco
level	ĝis la revido, ĝis revido	দেখা হবে (আবার), দেখা হবে (আবার)	see you (again), see you (again)	grupo	alternativoj	prononco
level	ĝis!	পর্যন্ত! (বিদায়!)	until! (goodbye!)	grupo	alternativoj	prononco
level	ekparoli	কথা শুরু করতে	to start talking	grupo	alternativoj	prononco
level	ekparolis, komencis paroli finfine	বলা শুরু করলেন, শেষ পর্যন্ত বলতে শুরু করলেন	started saying, began to speak at last	grupo	alternativoj	prononco
level	trinkis rapidege	খুব দ্রুত পান	drank very fast	grupo	alternativoj	prononco
level	trinkis matenan trinkaĵon	একটি সকালে পানীয় ছিল	had a morning drink	grupo	alternativoj	prononco
level	por frue veni	তাড়াতাড়ি আসতে	to come early	grupo	alternativoj	prononco
level	veni al la lernejo	স্কুলে আসতে	to come to school	grupo	alternativoj	prononco
level	frue veni al ~	তাড়াতাড়ি আসতে ~	to come early to ~	grupo	alternativoj	prononco
level	ne aŭdis novaĵon	খবর শুনিনি	didn't hear news	grupo	alternativoj	prononco
level	ankoraŭ ne aŭdis	এখনো শুনিনি	didn't hear yet	grupo	alternativoj	prononco
level	mi ankoraŭ ne aŭdis	আমি এখনও শুনতে পাইনি	I didn't hear yet	grupo	alternativoj	prononco
level	en tiu momento	ঐ মূহুর্তে	in that moment	grupo	alternativoj	prononco
level	en tiu momento li ekkriis	সেই মুহূর্তে তিনি কেঁদেছিলেন	in that moment he cried	grupo	alternativoj	prononco
level	knabo, kiu ne amas	একটি ছেলে, যে ভালোবাসে না	a boy, who does not love	grupo	alternativoj	prononco
level	geknaboj	ছেলেদের এবং মেয়েশিশুদের	boys and girls	grupo	alternativoj	prononco
level	aliaj geknaboj	অন্যান্য ছেলে এবং মেয়েরা	other boys and girls	grupo	alternativoj	prononco
level	ne amas aliajn geknabojn	অন্য ছেলে মেয়েদের ভালোবাসে না	does not love other boys and girls	grupo	alternativoj	prononco
level	nek amikojn, nek amikinojn	বন্ধু বা মেয়ে বন্ধু না	neither friends nor girl friends	grupo	alternativoj	prononco
level	havas nek monon, nek tempon	টাকা বা সময় নেই	does not have neither money nor time	grupo	alternativoj	prononco
level	kiu havis la libron?	কার বই ছিল?	who had the book?	grupo	alternativoj	prononco
level	la libron, kiun vi atendis	যে বইটি আপনি অপেক্ষা করেছিলেন	the book which you waited	grupo	alternativoj	prononco
level	tiun, kiun vi atendis pli ol du jarojn	যা আপনি 2 বছরেরও বেশি সময় ধরে অপেক্ষা করেছিলেন	that, which you waited for more than 2 years	grupo	alternativoj	prononco
level	ĉu vi volas tion?	আপনি কি ওটা চান?	do you want that?	grupo	alternativoj	prononco
level	ĉu vi volas, ke ~ ?	তুমি কি এটা চাও ~?	do you want that ~ ?	grupo	alternativoj	prononco
level	plej kara	প্রিয়তম	dearest	grupo	alternativoj	prononco
level	plej kara foto	প্রিয়তম ছবি	dearest photo	grupo	alternativoj	prononco
level	mian plej karan foton	আমার সবচেয়ে প্রিয় ছবি	my dearest photo	grupo	alternativoj	prononco
level	kie vi aĉetis ~ ?	আপনি কোথায় কিনলেন ~?	where did you buy ~ ?	grupo	alternativoj	prononco
level	tiu vestaĵo	যে পোশাক	that clothing	grupo	alternativoj	prononco
level	tiun vestaĵon	সেই পোশাক (উদ্দেশ্য)	that clothing (objective)	grupo	alternativoj	prononco
level	aĉetis tiun vestaĵon	পোশাক কিনেছি	bought that outfit	grupo	alternativoj	prononco
level	vi iros tien	আপনি সেখানে যাবেন	you will go there	grupo	alternativoj	prononco
level	kien vi iros?	তুমি কোথায় যাচ্ছ?	where are you going to?	grupo	alternativoj	prononco
level	suna tago	রৌদ্রজ্জ্বল দিন	sunny day	grupo	alternativoj	prononco
level	estos suna tago	এটি একটি রৌদ্রোজ্জ্বল দিন হবে	it will be a sunny day	grupo	alternativoj	prononco
level	se estos suna tago	যদি এটি একটি রৌদ্রোজ্জ্বল দিন হবে	if it will be a sunny day	grupo	alternativoj	prononco
level	via frato jam ekiris	আপনার ভাই ইতিমধ্যে শুরু করেছেন	your brother has already started	grupo	alternativoj	prononco
level	ĉu via frato jam ekiris?	তোমার ভাই কি এখনো শুরু করেছে?	has your brother started yet?	grupo	alternativoj	prononco
level	kie estas la akvo?	পানি কোথায়	where is the water	grupo	alternativoj	prononco
level	kunporti la akvon	জল আনতে	to bring the water	grupo	alternativoj	prononco
level	vi mem kunportis	আপনি নিজেই এনেছেন	you yourself brought	grupo	alternativoj	prononco
level	la akvon, kion vi mem kunportis	জল, যা আপনি নিজেই এনেছেন	the water, that you yourself brought	grupo	alternativoj	prononco
level	estis tre trankvila	খুব শান্ত ছিল	was very quiet	grupo	alternativoj	prononco
level	hodiaŭ mia patrino estis ~	আজ আমার মা ছিল~	today my mother was ~	grupo	alternativoj	prononco
level	mi venis el ~	আমি ~ থেকে এসেছি	I came from ~	grupo	alternativoj	prononco
level	el la lernejo	স্কুলের বাইরে	out of the school	grupo	alternativoj	prononco
level	raportis al ~	~ কে রিপোর্ট করা হয়েছে	reported to ~	grupo	alternativoj	prononco
level	kaj raportis al ŝi	এবং তাকে রিপোর্ট	and reported to her	grupo	alternativoj	prononco
level	raportis, ke ~	রিপোর্ট করেছে যে ~	reported that ~	grupo	alternativoj	prononco
level	raportis, ke mi ricevos	রিপোর্ট যে আমি গ্রহণ করব	reported that I will receive	grupo	alternativoj	prononco
level	mi ricevos malbonan noton	আমি একটি খারাপ গ্রেড পেতে হবে	I will get a bad grade	grupo	alternativoj	prononco
level	ŝi diris, ke ~	সে বলেছে ~	she said that ~	grupo	alternativoj	prononco
level	vi devas laborigi ~	আপনাকে ~ কাজ করতে হবে	you have to make ~ work	grupo	alternativoj	prononco
level	pli multe	আরো	more	grupo	alternativoj	prononco
level	pli multe laborigi	আরও কাজ করতে	to make work more	grupo	alternativoj	prononco
level	laborigi vian kapon	আপনার মাথা কাজ করতে	to make your head work	grupo	alternativoj	prononco
level	kiom da malbonaj notoj	কত খারাপ গ্রেড	how many bad grades	grupo	alternativoj	prononco
level	vi havas tiom da malbonaj notoj	আপনার অনেক খারাপ গ্রেড আছে	you have so many bad grades	grupo	alternativoj	prononco
level	estis malĝoja	দু: খিত	was sad	grupo	alternativoj	prononco
level	en vian ĉambron	আপনার রুমে	into your room	grupo	alternativoj	prononco
level	iru en vian ĉambron	তোমার রুমে যাও	go into your room	grupo	alternativoj	prononco
level	iru kaj lernu	যান এবং শিখুন	go and learn	grupo	alternativoj	prononco
level	mi sidis	আমি বসলাম	I sat	grupo	alternativoj	prononco
level	en mia ĉambro	আমার কক্ষে	in my room	grupo	alternativoj	prononco
level	sidis en mia ĉambro	আমার রুমে বসল	sat in my room	grupo	alternativoj	prononco
level	nek lerni nek legi	না শিখে না পড়	neither learn nor read	grupo	alternativoj	prononco
level	sed mi povis nek lerni nek legi	কিন্তু আমি শিখতে বা পড়তে পারিনি	but I could neither learn nor read	grupo	alternativoj	prononco
level	miaj pensoj	আমার চিন্তা	my thoughts	grupo	alternativoj	prononco
level	ĉe ludo	একটি খেলা এ	at a game	grupo	alternativoj	prononco
level	ludo kun miaj amikoj	আমার বন্ধুদের সাথে খেলা	game with my friends	grupo	alternativoj	prononco
level	ĉe sporto	খেলাধুলায়	at sport	grupo	alternativoj	prononco
level	al mi mem	স্বয়ং নিজেকে	to myself	grupo	alternativoj	prononco
level	diris al mi mem	নিজেকে বললাম	said to myself	grupo	alternativoj	prononco
level	tiom malsaĝa	খুবই বোকা	so stupid	grupo	alternativoj	prononco
level	ĉu mi estas tiom malsaĝa?	আমি কি সেই বোকা?	am I that stupid?	grupo	alternativoj	prononco
level	kvankam mi lernis multe	যদিও আমি অনেক কিছু শিখেছি	although I learned a lot	grupo	alternativoj	prononco
level	la patrino eniris	মা প্রবেশ করলেন	the mother entered	grupo	alternativoj	prononco
level	miaj vortoj	আমার কথা	my words	grupo	alternativoj	prononco
level	kaj aŭdis miajn vortojn	এবং আমার কথা শুনেছি	and heard my words	grupo	alternativoj	prononco
level	ŝi tuj respondis	তিনি অবিলম্বে উত্তর	she answered immediately	grupo	alternativoj	prononco
level	ne, mia kara	না, আমার প্রিয়	no, my dear	grupo	alternativoj	prononco
level	vi ne estas malsaĝa	তুমি নির্বোধ নও	you are not stupid	grupo	alternativoj	prononco
level	la problemo estas, ke ~	সমস্যা হল যে ~	the problem is that ~	grupo	alternativoj	prononco
level	ke vi devas lerni	যে আপনাকে অবশ্যই শিখতে হবে	that you must learn	grupo	alternativoj	prononco
level	devas lerni multe pli	আরো অনেক কিছু শিখতে হবে	must learn much more	grupo	alternativoj	prononco
level	tiam vi ne havos	তাহলে আপনার থাকবে না	then you will not have	grupo	alternativoj	prononco
level	malbonaj notoj	খারাপ অংশ	bad grades	grupo	alternativoj	prononco
level	havos nur malbonajn notojn	শুধুমাত্র খারাপ গ্রেড থাকবে	will have only bad grades	grupo	alternativoj	prononco
level	ankaŭ nun	এছাড়াও এখন	also now	grupo	alternativoj	prononco
level	mi ne havas ilin	আমার কাছে এগুলো নেই	I don't have them	grupo	alternativoj	prononco
level	mi havas bonan noton	আমি একটি ভাল গ্রেড আছে	I have a good grade	grupo	alternativoj	prononco
level	pri muziko	সঙ্গীত সম্পর্কে	about music	grupo	alternativoj	prononco
level	bonan noton pri muziko	সঙ্গীতের উপর একটি ভাল নোট	a good note on music	grupo	alternativoj	prononco
level	la patrino subite ekridis	মা হঠাৎ হেসে উঠলেন	the mother suddenly burst out laughing	grupo	alternativoj	prononco
level	tio plibeligis ~	যে সুশোভিত ~	that beautified ~	grupo	alternativoj	prononco
level	mian tagon	আমার দিন	my day	grupo	alternativoj	prononco
level	plibeligis mian tagon	আমার দিন তৈরি	made my day	grupo	alternativoj	prononco
level	sed tamen restis	কিন্তু এখনও রয়ে গেছে	but still remained	grupo	alternativoj	prononco
level	sed la problemo tamen restis	কিন্তু সমস্যা এখনও রয়ে গেছে	but the problem still remained	grupo	alternativoj	prononco
level	kilogramo da ~	এক কিলোগ্রাম ~	a kilogram of ~	grupo	alternativoj	prononco
level	kilogramo da sukero	এক কেজি চিনি	a kilogram of sugar	grupo	alternativoj	prononco
level	glaso da ~	এক গ্লাস ~	a glass of ~	grupo	alternativoj	prononco
level	glaso da akvo	এক গ্লাস পানি	a glass of water	grupo	alternativoj	prononco
level	multe da ~	অনেক ~	a lot of ~	grupo	alternativoj	prononco
level	multe da ideoj	অনেক ধারনা	lots of ideas	grupo	alternativoj	prononco
level	deteni sin	ফিরে রাখা	to hold back	grupo	alternativoj	prononco
level	ordigis ĉion	সবকিছু সাজানো	sorted everything out	grupo	alternativoj	prononco
level	transdonis al li	তার কাছে হস্তান্তর করা হয়েছে	handed over to him	grupo	alternativoj	prononco
level	mi petas	আমি জিজ্ঞেস করছি	I'm asking	grupo	alternativoj	prononco
level	glason da kafo	এক গ্লাস কফি	a glass of coffee	grupo	alternativoj	prononco
level	kaj iom da akvo	এবং কিছু জল	and some water	grupo	alternativoj	prononco
level	mi petas glason da kafo	আমি এক গ্লাস কফি চাই	I would like a glass of coffee	grupo	alternativoj	prononco
level	mi petas tason da teo	আমি এক কাপ চা চাই	I would like a cup of tea	grupo	alternativoj	prononco
level	doloris lin	তাকে আঘাত করা	hurt him	grupo	alternativoj	prononco
level	la kapo doloris lin	তার মাথা ব্যাথা	his head hurt	grupo	alternativoj	prononco
level	li malsaniĝis	তিনি অসুস্থ হয়ে পড়েন	he fell ill	grupo	alternativoj	prononco
level	ŝatas esti bela	সুন্দর হতে পছন্দ করে	likes to be beautiful	grupo	alternativoj	prononco
level	ŝi beligis sian vizaĝon	তিনি তার মুখ সুন্দর	she beautified her face	grupo	alternativoj	prononco
level	la knabo ŝatas esti bela	ছেলেটি সুন্দর হতে পছন্দ করে	the boy likes to be pretty	grupo	alternativoj	prononco
level	pro tio ŝi beligis ĝin	তাই তিনি এটি শোভাকর	therefore she beautified it	grupo	alternativoj	prononco
level	post la tagmanĝo	দুপুরের খাবারের পরে	after lunch	grupo	alternativoj	prononco
