B.id content.tsv
Level	Esperanto	id	en-us	Grupo	Alternativoj	Pronoco
level	kiam vi dormas en amasloĝejo	ketika Anda tidur di penginapan massal (tempat kecelakaan)	when you sleep at a mass lodging (crash place)	grupo	alternativoj	prononco
level	evidente jes	jelas ya	obviously yes	grupo	alternativoj	prononco
level	ho, kompatinda Kaĉjo!	oh, Katty yang malang!	oh, poor Katty!	grupo	alternativoj	prononco
level	pri kiu vi parolas?	Siapa yang Anda bicarakan?	who are you talking about?	grupo	alternativoj	prononco
level	pri vi	Tentang kamu	about you	grupo	alternativoj	prononco
level	karesi, karesa nomo, karesnomo	untuk membelai, membelai nama, nama panggilan	to caress, caressing name, nickname	grupo	alternativoj	prononco
level	per -ĉjo aŭ -njo eblas krei karesnomojn en Esperanto	dengan -ĉjo atau -njo, dimungkinkan untuk membuat nama panggilan dalam bahasa Esperanto	with -ĉjo or -njo, it is possible to create nicknames in Esperanto	grupo	alternativoj	prononco
level	ha, jes, mi iam legis pri tio	ah, iya, aku pernah membacanya	ah, yes, I once read about it	grupo	alternativoj	prononco
level	kaj vi do estus Injo?	lalu kamu akan menjadi Injo?	and then you would be Injo?	grupo	alternativoj	prononco
level	se vi volas iri tien	jika kamu ingin pergi ke sana	if you want go there	grupo	alternativoj	prononco
level	kioma horo estas nun?	pukul berapa sekarang?	what time is it now?	grupo	alternativoj	prononco
level	jam estas kvin minutoj antaŭ la deka	sekarang sudah jam sepuluh kurang lima menit	it's already five minutes to ten	grupo	alternativoj	prononco
level	kvin minutoj antaŭ la deka, aŭ naŭa kvindek kvin	lima menit sebelum pukul sepuluh, atau pukul sembilan lima puluh lima	five minutes before ten, or nine fifty-five	grupo	alternativoj	prononco
level	trafis aŭ maltrafis?	terkena atau meleset?	hit or missed?	grupo	alternativoj	prononco
level	vi maltrafis la matenmanĝon	kamu melewatkan sarapan	you missed breakfast	grupo	alternativoj	prononco
level	o, fek!	oh sial!	oh, shit!	grupo	alternativoj	prononco
level	ĉu vi estas sata?	Apakah kamu puas ?	are you satisfied ?	grupo	alternativoj	prononco
level	kaj mi kiu estas ege malsata	dan aku yang sangat lapar	and I who am extremely hungry	grupo	alternativoj	prononco
level	se vi hastos	jika kamu terburu-buru	if you hurry	grupo	alternativoj	prononco
level	povas almenaŭ trafi la malfermon	setidaknya bisa mencapai pembukaan	can at least hit the opening	grupo	alternativoj	prononco
level	la malfermo de la kongreso	pembukaan kongres	the opening of the congress	grupo	alternativoj	prononco
level	vi povas almenaŭ trafi la malfermon de la kongreso	Anda setidaknya bisa menghadiri pembukaan konvensi	you can at least hit the opening of the convention	grupo	alternativoj	prononco
level	kiam ĝi estos?	kapan itu akan terjadi?	when will it be?	grupo	alternativoj	prononco
level	je kvarono post la deka	pada pukul sepuluh lewat seperempat	at a quarter past ten	grupo	alternativoj	prononco
level	ĝi daŭros horon	itu akan berlangsung satu jam	it will last an hour	grupo	alternativoj	prononco
level	kaj je la dek dua eblos manĝi	dan pada pukul dua belas sudah mungkin untuk makan	and at twelve it will be possible to eat	grupo	alternativoj	prononco
level	bele mi antaŭĝojas	indahnya aku menantikannya	beautifully I'm looking forward to it	grupo	alternativoj	prononco
level	diru, kio okazas dum la malfermo?	katakan padaku, apa yang terjadi saat pembukaan?	tell me, what happens during the opening?	grupo	alternativoj	prononco
level	ĉu ĝi estas vizitinda entute?	apakah itu layak untuk dikunjungi sama sekali?	is it worth visiting at all?	grupo	alternativoj	prononco
level	laŭ mi jes	menurutku ya	in my opinion yes	grupo	alternativoj	prononco
level	kutime ĝi ne estas tre vigla	biasanya tidak terlalu ramai	usually it is not very lively	grupo	alternativoj	prononco
level	sed por vi, kiel "novulo"	tapi untukmu sebagai 'pemula'	but for you as a 'rookie'	grupo	alternativoj	prononco
level	povus esti interese ĉeesti ĝin	mungkin menarik untuk menghadirinya	it might be interesting to attend it	grupo	alternativoj	prononco
level	mi supozas ke ~	Saya rasa itu ~	I guess that ~	grupo	alternativoj	prononco
level	la prezidanto de TEJO diros kelkajn vortojn	presiden TEJO akan mengucapkan beberapa patah kata	the president of TEJO will say a few words	grupo	alternativoj	prononco
level	la temon de la kongreso	tema kongres	the theme of the congress	grupo	alternativoj	prononco
level	ŝajnas, verŝajne	sepertinya, mungkin	it seems, probably	grupo	alternativoj	prononco
level	iu de LKK verŝajne prezentos la temon de la kongreso	seseorang dari LKK mungkin akan menyampaikan topik kongres	someone from LKK will probably present the topic of the congress	grupo	alternativoj	prononco
level	ĉiu IJK havas sian temon	setiap IJK mempunyai temanya masing-masing	each IJK has its theme	grupo	alternativoj	prononco
level	mi esperas ke estos iom da muziko ankaŭ	Saya berharap akan ada musik juga	I hope there will be some music as well	grupo	alternativoj	prononco
level	bone, kie ĝi okazos?	nah, dimana acaranya akan berlangsung?	well, where will it take place?	grupo	alternativoj	prononco
level	en la granda prelegejo	di ruang kuliah besar	in the great lecture hall	grupo	alternativoj	prononco
level	kiel trovi tiun?	bagaimana cara menemukannya?	how to find that?	grupo	alternativoj	prononco
level	kiam vi eliras tiun ĉi ejon	ketika kamu meninggalkan tempat ini	when you leave this place	grupo	alternativoj	prononco
level	iru dekstren ĝis la fino de la konstruaĵo	pergi ke kanan ke ujung gedung	go right to the end of the building	grupo	alternativoj	prononco
level	dum eble 100 metroj	untuk mungkin 100 meter	for maybe 100 meters	grupo	alternativoj	prononco
level	dekstren denove, rekten dum eble 100 metroj	benar lagi, lurus mungkin 100 meter	right again, straight for maybe 100 meters	grupo	alternativoj	prononco
level	kaj estas flava domo	dan ada rumah berwarna kuning	and there is a yellow house	grupo	alternativoj	prononco
level	je la maldekstra flanko de la vojo	di sisi kiri jalan	on the left side of the road	grupo	alternativoj	prononco
level	ŝildoj pri ĉiuj ejoj de IJK	tanda-tanda tentang semua situs IJK	signs about all IJK sites	grupo	alternativoj	prononco
level	en ĝi, vi trovos ŝildojn pri ĉiuj ejoj de IJK	di dalamnya, Anda akan menemukan tanda-tanda tentang semua situs IJK	in it, you will find signs about all IJK sites	grupo	alternativoj	prononco
level	mi sendos mesaĝon per poŝtelefono	Saya akan mengirim pesan melalui ponsel	I will send a message by mobile phone	grupo	alternativoj	prononco
level	se mi ne trovos	jika saya tidak menemukannya	if I don't find it	grupo	alternativoj	prononco
level	ha, bona ideo, ĝis tie!	oh, ide bagus, sampai jumpa di sana!	oh, good idea, see you up there!	grupo	alternativoj	prononco
level	en la prelegejo	di ruang kuliah	in the lecture hall	grupo	alternativoj	prononco
level	gardanĝeloj? ĉu vi ŝercas?	malaikat pelindung? Apakah kamu sedang bercanda?	guardian angels? are you kidding?	grupo	alternativoj	prononco
level	prezidanto de TEJO	presiden TEJO	president of TEJO	grupo	alternativoj	prononco
level	fine mi deziras al vi ĉiuj amuzan semajnon	akhirnya saya ucapkan semoga minggu Anda menyenangkan	finally I wish you all a fun week	grupo	alternativoj	prononco
level	laŭ la lastaj informoj	menurut informasi terkini	according to the latest information	grupo	alternativoj	prononco
level	ni estas 423 ĉi tie de 38 landoj	kami ada 423 orang di sini dari 38 negara	we are 423 here from 38 countries	grupo	alternativoj	prononco
level	mi deziras fruktodonan kaj amuzegan IJK-semajnon	Saya berharap Anda mendapatkan minggu IJK yang bermanfaat dan menyenangkan	I wish you a fruitful and great fun IJK week	grupo	alternativoj	prononco
level	koran bonvenon nome de la TEJO-estraro	sambutan hangat, atas nama dewan TEJO	a warm welcome, on behalf of the TEJO board	grupo	alternativoj	prononco
level	post granda aplaŭdo	setelah tepuk tangan meriah	after a big round of applause	grupo	alternativoj	prononco
level	ĉu vi sukcesis resti veka?	apakah kamu berhasil tetap terjaga?	did you manage to stay awake?	grupo	alternativoj	prononco
level	jes, ĉefe pro mia malsato	ya, terutama karena rasa laparku	yes, mainly because of my hunger	grupo	alternativoj	prononco
level	ne, mi ŝercas, estis interese aŭdi	tidak, aku bercanda. itu menarik untuk didengar	no, I'm kidding. it was interesting to hear	grupo	alternativoj	prononco
level	estis interese aŭdi iom pri la agado	menarik untuk mendengar sedikit tentang kegiatan tersebut	was interesting to hear a little about the activity	grupo	alternativoj	prononco
level	aŭdi pri la agado kaj strukturo de la movado	untuk mendengar tentang aktivitas dan struktur gerakan	to hear about the activity and structure of the movement	grupo	alternativoj	prononco
level	TEJO-kunsido interesos vin	sesi TEJO akan menarik minat Anda	a TEJO session will interest you	grupo	alternativoj	prononco
level	eble iu el la TEJO-kunsidoj povas interesi vin	mungkin beberapa sesi TEJO mungkin menarik bagi Anda	maybe some of the TEJO sessions may be interesting to you	grupo	alternativoj	prononco
level	jes eble	ya mungkin	yes maybe	grupo	alternativoj	prononco
level	mi provos	saya akan mencoba	I will try	grupo	alternativoj	prononco
level	provos ĉeesti	akan mencoba untuk hadir	will try to attend	grupo	alternativoj	prononco
level	mi provos ĉeesti	Saya akan mencoba untuk hadir	I will try to attend	grupo	alternativoj	prononco
level	ĉeesti unu	untuk menghadirinya	to attend one	grupo	alternativoj	prononco
level	ĉeesti por vidi	hadir untuk melihat	attend to see	grupo	alternativoj	prononco
level	iun tagon	suatu hari (suatu hari nanti)	one day (someday)	grupo	alternativoj	prononco
level	mi provos iun tagon	Saya akan mencobanya suatu hari nanti	I will try one day	grupo	alternativoj	prononco
level	iun tagon ĉeesti	suatu hari untuk hadir	one day to attend	grupo	alternativoj	prononco
level	ĉeesti iun tagon por vidi	hadir suatu hari nanti untuk melihat	attend someday to see	grupo	alternativoj	prononco
level	mi provos iun tagon ĉeesti unu por vidi	Saya akan mencoba suatu hari untuk menghadirinya untuk melihat	I will try one day to attend one to see	grupo	alternativoj	prononco
level	kio estas tio?	apa itu?	what is that?	grupo	alternativoj	prononco
level	kio estas tio pri ~	tentang apa itu ~	what is that about ~	grupo	alternativoj	prononco
level	gard-anĝelo	malaikat penjaga	a guard angel	grupo	alternativoj	prononco
level	tio pri "gardanĝelo"	itu tentang &quot;malaikat penjaga&quot;	that about "guard angel"	grupo	alternativoj	prononco
level	sed kio estas	tapi apa adanya	but what is	grupo	alternativoj	prononco
level	sed kio estas tio pri "gardanĝelo"?	tapi apa maksudnya &quot;malaikat pelindung&quot;?	but what is that about a "guardian angel"?	grupo	alternativoj	prononco
level	ĉu ŝerco?	lelucon?	a joke?	grupo	alternativoj	prononco
level	ĉu malbona ŝerco?	lelucon yang buruk?	a bad joke?	grupo	alternativoj	prononco
level	malbona ŝerco	lelucon buruk	bad joke	grupo	alternativoj	prononco
level	iu ŝerco	beberapa lelucon	some joke	grupo	alternativoj	prononco
level	iu malbona ŝerco	beberapa lelucon buruk	some bad joke	grupo	alternativoj	prononco
level	ĉu iu malbona ŝerco?	(apakah itu) lelucon buruk?	(is that) some bad joke?	grupo	alternativoj	prononco
level	mi ŝercas	saya bercanda	I'm joking	grupo	alternativoj	prononco
level	ne, mi ŝercas	tidak, aku bercanda	no, I'm kidding	grupo	alternativoj	prononco
level	estis interese aŭdi	itu menarik untuk didengar	it was interesting to hear	grupo	alternativoj	prononco
level	kiel kontakti ~	bagaimana cara menghubungi ~	how to contact ~	grupo	alternativoj	prononco
level	kaj kiel kontakti tiujn anĝelojn?	dan bagaimana cara menghubungi para malaikat itu?	and how to contact those angels?	grupo	alternativoj	prononco
level	per iu IJK-preĝo eble	dengan beberapa doa IJK mungkin	with some IJK prayer maybe	grupo	alternativoj	prononco
level	provu! se ne funkcias vi povas iri al ~	Cobalah! jika tidak berhasil, Anda dapat pergi ke ~	try it! if it doesn't work you can go to ~	grupo	alternativoj	prononco
level	vi povas iri al la ĉambro "La ĉielo" post la tagmanĝo	Anda bisa pergi ke kamar &quot;Langit&quot; setelah makan siang	you can go to the room "The sky" after lunch	grupo	alternativoj	prononco
level	bonege, unue manĝo, poste ĉielen	enak, makanan pertama, lalu surga	great, first food, then heaven	grupo	alternativoj	prononco
level	unue manĝo, poste ĉielen al la anĝelinoj	makanan pertama, lalu di langit ke bidadari	first food, then in the sky to the angels	grupo	alternativoj	prononco
level	maltro da manĝo	#REF!	#REF!	grupo	alternativoj	prononco
level	post iom maltro da manĝo	setelah makan sedikit lebih sedikit	after a little less food	grupo	alternativoj	prononco
level	Kabe iras al la ĉambro "La ĉielo"	Kabe pergi ke ruangan &quot;langit&quot;	Kabe goes to the room "the sky"	grupo	alternativoj	prononco
level	saluton. ĉu estas via unua IJK?	halo, apakah ini IJK pertamamu?	hello, is it your first IJK?	grupo	alternativoj	prononco
level	bone. mi tre ĝojas. mi estas Jesi	Oke. Saya sangat senang. aku Jesi	ok. I am very glad. I'm Jesi	grupo	alternativoj	prononco
level	kaj tiu ĉi estas jam mia sesa IJK	dan ini sudah IJK saya yang keenam	and this is already my sixth IJK	grupo	alternativoj	prononco
level	jen estas papero kun kelkaj demandoj	ini makalah dengan beberapa pertanyaan	here is a paper with some questions	grupo	alternativoj	prononco
level	papero kun demandoj kaj taskoj	kertas dengan pertanyaan dan tugas	paper with questions and tasks	grupo	alternativoj	prononco
level	kelkaj demandoj kaj taskoj rilate al la kongreso	beberapa pertanyaan dan tugas yang berkaitan dengan kongres	some questions and tasks related to the congress	grupo	alternativoj	prononco
level	vi provu solvi ilin	Anda mencoba menyelesaikannya	you try to solve them	grupo	alternativoj	prononco
level	mi proponas ke vi provu solvi ilin	Saya sarankan Anda mencoba menyelesaikannya	I suggest you try to solve them	grupo	alternativoj	prononco
level	kun Ana de Pollando, Boris de Germanio kaj Nacuko de Japanio	bersama Ana dari Polandia, Boris dari Jerman dan Natsuko dari Jepang	with Ana from Poland, Boris from Germany and Natsuko from Japan	grupo	alternativoj	prononco
level	nur voku min se vi bezonos helpon	hubungi saja saya jika Anda butuh bantuan	just call me if you need help	grupo	alternativoj	prononco
level	poste en la libroservo	nanti di layanan buku	later in the book service	grupo	alternativoj	prononco
level	kiel do estis en la ĉielo?	jadi bagaimana di surga?	so how was it in heaven?	grupo	alternativoj	prononco
level	mi fakte renkontis veran anĝelinon!	Saya benar-benar bertemu dengan malaikat sungguhan!	I actually met a real angel!	grupo	alternativoj	prononco
level	ĉielece, mi pensas ke mi fakte renkontis veran anĝelinon!	surgawi, saya rasa saya benar-benar bertemu dengan malaikat sungguhan!	heavenly, I think I actually met a real angel!	grupo	alternativoj	prononco
level	mirinde bela kaj afabla ŝi estis	dia luar biasa cantik dan baik hati	she was amazingly beautiful and kind	grupo	alternativoj	prononco
level	ho, Dio mia! kaj kio estas ŝia nomo?	ya Tuhan! dan siapa namanya?	oh my god! and what is her name?	grupo	alternativoj	prononco
level	aj, mi jam forgesis!	oh, aku sudah lupa!	oh, I already forgot!	grupo	alternativoj	prononco
level	pli kaj pli ebriiĝas	semakin banyak yang mabuk	more and more gets drunk	grupo	alternativoj	prononco
level	en la trinkejo, Kabe pli kaj pli ebriiĝas	di bar, Kabe semakin mabuk	in the bar, Kabe gets more and more drunk	grupo	alternativoj	prononco
level	ĉu ankaŭ la trinkejestro?	apakah bartendernya juga?	is the bartender too?	grupo	alternativoj	prononco
level	unu bieron mi petas	tolong satu gelas bir	one beer please	grupo	alternativoj	prononco
level	ĝi kostas 1 eŭron	biayanya 1 euro	it costs 1 euro	grupo	alternativoj	prononco
level	ĉu vi ŝatus ankaŭ ion alian?	apakah kamu ingin yang lain juga?	would you like something else too?	grupo	alternativoj	prononco
level	ne dankon, biero sufiĉas por mi	tidak, terima kasih, bir sudah cukup untukku	no thanks, beer is enough for me	grupo	alternativoj	prononco
level	ĉu vere? kio pri vodko, labambo kaj inoj?	Sungguh? bagaimana dengan vodka, labamba dan wanita?	really? what about vodka, labamba and females?	grupo	alternativoj	prononco
level	nu, kial ne	baiklah, kenapa tidak	well, why not	grupo	alternativoj	prononco
level	laŭdire ĝi estas amuza	dikatakan menyenangkan	it is said to be fun	grupo	alternativoj	prononco
level	mi ankoraŭ ne dancis labambon, sed laŭdire ĝi estas amuza	Aku belum pernah menari labamba, tapi menurutku itu menyenangkan	I haven't danced the labamba yet, but I'm told it's fun	grupo	alternativoj	prononco
level	dum la kantaĵo "La Bamba" homoj dancas	selama lagu &quot;La Bamba&quot; orang-orang menari	during the song "La Bamba" people dance	grupo	alternativoj	prononco
level	homoj dancas en granda rondo	orang-orang menari dalam lingkaran besar	people dance in a big circle	grupo	alternativoj	prononco
level	kaj ene de tiu rondo dancas aliaj homoj	dan di dalam lingkaran itu orang lain menari	and within that circle other people dance	grupo	alternativoj	prononco
level	funkcias tiel ke ~	berfungsi sehingga ~	works so that ~	grupo	alternativoj	prononco
level	funkcias tiel ke homoj dancas en granda rondo	berfungsi agar orang menari dalam lingkaran besar	works so that people dance in a big circle	grupo	alternativoj	prononco
level	dancas en granda rondo kaj ene de tiu rondo	menari dalam lingkaran besar dan di dalam lingkaran itu	dances in a big circle and within that circle	grupo	alternativoj	prononco
level	homoj dancas kaj dancas aliaj homoj	orang menari dan orang lain menari	people dance and other people dance	grupo	alternativoj	prononco
level	tiuj dancantaj ene de la rondo	mereka yang menari di dalam lingkaran	those who dance within the circle	grupo	alternativoj	prononco
level	tiuj dancantoj elektas dancanton de la rondo	mereka yang menari memilih seorang penari dari lingkaran	those who dance choose a dancer from the circle	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas ŝin aŭ lin	memilih seorang penari dan menciumnya	chooses a dancer and kisses her or him	grupo	alternativoj	prononco
level	kisas ŝin aŭ lin tri-foje sur la vangoj	menciumnya tiga kali di pipi	kisses her or him three times on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas sur la vangoj	memilih penari dan mencium pipi	chooses a dancer and kisses on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton de la rondo kaj kisas	memilih seorang penari dari lingkaran dan menciumnya	chooses a dancer from the circle and kisses	grupo	alternativoj	prononco
level	poste ili ŝanĝas lokon	lalu mereka berpindah tempat	then they change places	grupo	alternativoj	prononco
level	kisas, kisanto, kisito, kisonto, kisoto	ciuman, orang yang mencium, orang yang dicium, orang yang akan mencium, orang yang akan dicium	kisses, a kissing person, a kissed person, a person who will kiss, a person who will be kissed	grupo	alternativoj	prononco
level	kaj la kisito iĝas kisonto	dan yang dicium menjadi orang yang akan mencium	and the kissed becomes a person who will kiss	grupo	alternativoj	prononco
level	tiuj dancantoj elektas kaj poste ili ŝanĝas lokon	para penari itu memilih dan kemudian mereka berpindah tempat	those dancers choose and then they change places	grupo	alternativoj	prononco
level	la kisinto nun estas kisoto	orang yang dicium kini menjadi orang yang akan dicium	the person who kissed is now a person who will be kissed	grupo	alternativoj	prononco
level	tre facile, ĉu ne?	sangat mudah bukan?	very easy, right?	grupo	alternativoj	prononco
level	nu, mi esperas ke estas ~	baiklah, kuharap begitu ~	well, I hope it is ~	grupo	alternativoj	prononco
level	pli facile en la praktiko	lebih mudah dalam praktiknya	more easily in practice	grupo	alternativoj	prononco
level	esperas ke estas pli facile	semoga lebih mudah	hopes it's easier	grupo	alternativoj	prononco
level	estas pli facile en la praktiko	lebih mudah dalam praktiknya	it's easier in practice	grupo	alternativoj	prononco
level	mi provos iam	Saya akan mencobanya suatu saat nanti	I will try sometime	grupo	alternativoj	prononco
level	sed unue la bieron!	tapi pertama-tama birnya!	but first the beer!	grupo	alternativoj	prononco
level	mi provos iam, sed unue la bieron!	Saya akan mencobanya suatu hari nanti, tetapi pertama-tama birnya!	I'll try one day, but first the beer!	grupo	alternativoj	prononco
level	saĝa knabo	anak yang cerdas	a smart boy	grupo	alternativoj	prononco
level	vi, kiu konas preskaŭ ĉiujn	kamu yang kenal hampir semua orang	you who know almost everyone	grupo	alternativoj	prononco
level	konas preskaŭ ĉiujn ĉi tie	tahu hampir semua orang di sini	knows almost everyone here	grupo	alternativoj	prononco
level	ĉu vi scias kiu estas la knabino	apakah kamu tahu siapa gadis itu?	do you know who the girl is?	grupo	alternativoj	prononco
level	la knabino kiu kunordigis	gadis yang berkoordinasi	the girl who coordinated	grupo	alternativoj	prononco
level	la knabino kiu kunordigis la ’gardanĝelojn’	gadis yang mengoordinasikan 'malaikat pelindung'	the girl who coordinated the 'guardian angels'	grupo	alternativoj	prononco
level	vi verŝajne pensas pri Jesi	Anda mungkin memikirkan Jesi	you are probably thinking of Jesi	grupo	alternativoj	prononco
level	jes, ĝuste!	ya itu betul!	yes, that's right!	grupo	alternativoj	prononco
level	mi memoras ke mi aŭdis	Saya ingat apa yang saya dengar	I remember that I heard	grupo	alternativoj	prononco
level	nun mi memoras ke ~	sekarang aku ingat itu ~	now I remember that ~	grupo	alternativoj	prononco
level	memoras ke mi aŭdis ŝian nomon	ingat bahwa aku mendengar namanya	remember that I heard her name	grupo	alternativoj	prononco
level	laŭ mi	menurut pendapat saya	in my opinion	grupo	alternativoj	prononco
level	ŝi estas stranga persono	dia orang yang aneh	she is a strange person	grupo	alternativoj	prononco
level	laŭ mi ŝi estas stranga persono	menurutku dia adalah orang yang aneh	in my opinion she is a strange person	grupo	alternativoj	prononco
level	tute ne trinkas bieron	tidak minum bir sama sekali	doesn't drink beer at all	grupo	alternativoj	prononco
level	kaj ne manĝas viandon	dan tidak makan daging	and does not eat meat	grupo	alternativoj	prononco
level	ŝajnas ke ~	sepertinya ~	it seems that ~	grupo	alternativoj	prononco
level	ŝia sola intereso estas ~	satu-satunya minatnya adalah ~	her only interest is ~	grupo	alternativoj	prononco
level	sola intereso estas Esperanto-agado	satu-satunya minat adalah aktivitas Esperanto	only interest is Esperanto activity	grupo	alternativoj	prononco
level	ŝajnas ke ŝia sola intereso estas Esperanto	sepertinya satu-satunya minatnya adalah bahasa Esperanto	it seems that her only interest is Esperanto	grupo	alternativoj	prononco
level	sed ŝi estas tre bela	tapi dia sangat cantik	but she is very beautiful	grupo	alternativoj	prononco
level	estas tre bela kaj afabla	sangat cantik dan baik hati	is very beautiful and kind	grupo	alternativoj	prononco
level	tre bela kaj afabla laŭ mi	sangat baik dan baik menurutku	very nice and kind in my opinion	grupo	alternativoj	prononco
level	eble vi pravas	mungkin Anda benar	maybe you are right	grupo	alternativoj	prononco
level	eble vi pravas pri tio	mungkin Anda benar tentang itu	maybe you are right about that	grupo	alternativoj	prononco
level	preskaŭ neniam estas en la trinkejo	hampir tidak pernah ada di bar	is almost never in the bar	grupo	alternativoj	prononco
level	ŝi preskaŭ neniam estas ~	dia hampir tidak pernah ~	she is almost never ~	grupo	alternativoj	prononco
level	ne renkontas ŝin ofte	jangan sering bertemu dengannya	don't meet her often	grupo	alternativoj	prononco
level	mi ne renkontas ofte	Saya tidak sering bertemu	I don't meet often	grupo	alternativoj	prononco
level	kaj do mi ne renkontas ŝin ofte	jadi aku jarang bertemu dengannya	and so I don't meet her often	grupo	alternativoj	prononco
level	fajfas pri tiaj homoj	bersiul tentang orang-orang seperti itu	whistles about such people	grupo	alternativoj	prononco
level	fakte, mi tute fajfas	sebenarnya, aku benar-benar bersiul	in fact, I'm totally whistling	grupo	alternativoj	prononco
level	mi komprenas ~	Saya mengerti ~	I understand ~	grupo	alternativoj	prononco
level	tiel parolas vera trinkejestro	begitulah cara seorang bartender sejati berbicara	that's how a real bartender talks	grupo	alternativoj	prononco
level	prave. je via sano!	benar, begitu juga untuk kesehatan Anda!	rightly, so to your health!	grupo	alternativoj	prononco
level	je via sano! ho, bonega biero	untuk kesehatan Anda! oh, bir yang enak	to your health! oh, great beer	grupo	alternativoj	prononco
level	kompreneble. estis ja mi kiu elektis ĝin	tentu saja, akulah yang memilihnya	of course, I was the one who chose it	grupo	alternativoj	prononco
level	ĉu vi havas ideon?	Apakah kamu punya ide?	do you have any idea?	grupo	alternativoj	prononco
level	kie eblus trovi tiun strangan knabinon?	dimana mungkin menemukan gadis aneh itu?	where would it be possible to find that strange girl?	grupo	alternativoj	prononco
level	trovi tiun strangan sed tre belan knabinon	untuk menemukan gadis aneh tapi sangat cantik itu	to find that strange but very beautiful girl	grupo	alternativoj	prononco
level	ideo kie eblus trovi ~	ide di mana itu dapat ditemukan ~	idea where it could be found ~	grupo	alternativoj	prononco
level	havas ideon kie eblus trovi ~	punya ide di mana mungkin untuk menemukannya ~	has an idea where it would be possible to find ~	grupo	alternativoj	prononco
level	tutcerte en la Gufujo	pastinya di ruang teh (Owlery)	definitely in the tea launge(Owlery)	grupo	alternativoj	prononco
level	tiaj homoj konstante sidas	orang-orang seperti itu terus-menerus duduk	such people are constantly sitting	grupo	alternativoj	prononco
level	konstante sidas tie teumante	terus-menerus duduk di sana sambil minum teh	is constantly sitting there drinking tea	grupo	alternativoj	prononco
level	kia teda vivo!	sungguh kehidupan yang membosankan!	what a tedious life!	grupo	alternativoj	prononco
level	Gufujo, estas trankvila ejo	ruang teh (Owlery), adalah tempat yang tenang	the tea launge(Owlery), is a quiet place	grupo	alternativoj	prononco
level	trankvila ejo kie eblas trinki teon	tempat yang tenang di mana Anda bisa minum teh	a quiet place where you can drink tea	grupo	alternativoj	prononco
level	trinki teon, babili, aŭskulti trankvilan muzikon	minum teh, mengobrol, mendengarkan musik yang tenang	drink tea, chat, listen to quiet music	grupo	alternativoj	prononco
level	aŭskulti trankvilan muzikon kaj simile	mendengarkan musik yang tenang dan sejenisnya	listening to quiet music and the like	grupo	alternativoj	prononco
level	vi trovos ĝin fine de la koridoro	Anda akan menemukannya di ujung koridor	you will find it at the end of the corridor	grupo	alternativoj	prononco
level	fine de la koridoro ekster la trinkejo	di ujung koridor di luar bar	at the end of the corridor outside the bar	grupo	alternativoj	prononco
level	vi ne povas porti vian bieron	kamu tidak bisa membawa birmu	you can't carry your beer	grupo	alternativoj	prononco
level	porti vian bieron tien	bawa birmu ke sana	take your beer there	grupo	alternativoj	prononco
level	sed vi ne povas porti vian bieron tien	tapi kamu tidak bisa membawa birmu ke sana	but you can't take your beer there	grupo	alternativoj	prononco
level	vere estas ujo de gufoj!	ini benar-benar tempat untuk burung hantu!	it really is a place for owls!	grupo	alternativoj	prononco
level	al la dancejo unue	ke lantai dansa dulu	to the dance floor first	grupo	alternativoj	prononco
level	eble mi iru unue	mungkin sebaiknya aku pergi dulu	maybe I should go first	grupo	alternativoj	prononco
level	mi iru al la dancejo unue	biarkan aku pergi ke lantai dansa dulu	let me go to the dance floor first	grupo	alternativoj	prononco
level	la venonta persono!	orang berikutnya!	next person!	grupo	alternativoj	prononco
level	kion vi volas kara?	apa yang kamu inginkan sayang	what do you want dear	grupo	alternativoj	prononco
level	ĉu estas libera loko?	apakah ada tempat yang kosong?	is there a free place?	grupo	alternativoj	prononco
level	jes, certe	ya tentu saja	yes, for sure	grupo	alternativoj	prononco
level	tre agrable ĉi tie	sangat bagus di sini	very nice here	grupo	alternativoj	prononco
level	ĉi tie en la gufujo	di sini, di ruang teh (burung hantu)	here in the tea launge(owlery)	grupo	alternativoj	prononco
level	mi bezonas iom da trankvilo	Aku butuh ketenangan	I need some tranquility	grupo	alternativoj	prononco
level	post tre streĉa tago	setelah hari yang sangat menegangkan	after a very stressful day	grupo	alternativoj	prononco
level	trankvilo post streĉa tago	ketenangan setelah hari yang penuh tekanan	tranquility after a stressful day	grupo	alternativoj	prononco
level	la etoso en gufujo	suasana di ruang teh (burung hantu)	the atmosphere in a tea launge(owlery)	grupo	alternativoj	prononco
level	~ estas tre bona kontrasto	~ adalah kontras yang sangat bagus	~ is a very good contrast	grupo	alternativoj	prononco
level	kontrasto al la aliaj okazaĵoj	kontras dengan peristiwa lainnya	contrast to the other events	grupo	alternativoj	prononco
level	la aliaj okazaĵoj dum IJK	acara lainnya selama IJK	the other events during IJK	grupo	alternativoj	prononco
level	la etoso estas kontrasto al la aliaj okazaĵoj	suasananya kontras dengan acara lainnya	the atmosphere is a contrast to the other events	grupo	alternativoj	prononco
level	estas tre bona kontrasto, ĉu ne?	itu kontras yang sangat bagus, bukan?	it's a very good contrast, isn't it?	grupo	alternativoj	prononco
level	jes, mallaŭta muziko	ya, musik lembut	yes, soft music	grupo	alternativoj	prononco
