C.vi-vn content.tsv
Level	Esperanto	vi-vn	en-us	Grupo	Alternativoj	Pronoco
level	pafilo	một khẩu súng	a gun	grupo	alternativoj	prononco
level	filmi	quay phim, quay phim	to film, to shoot a film	grupo	alternativoj	prononco
level	bremso	phanh	a brake	grupo	alternativoj	prononco
level	tereno	một khuôn viên, một địa hình, một mặt đất	a campus, a terrain, a ground	grupo	alternativoj	prononco
level	nigra tabulo	một cái bảng đen	a black board	grupo	alternativoj	prononco
level	foiro	hội chợ, chợ	a fair, a market	grupo	alternativoj	prononco
level	ĉimpanzo	một con tinh tinh	a chimpanzee	grupo	alternativoj	prononco
level	aktiva	tích cực	active	grupo	alternativoj	prononco
level	juvelo	một viên ngọc, một viên đá quý (=gemo)	a jewel, a gem (=gemo)	grupo	alternativoj	prononco
level	tendumi (kampadi)	cắm trại	to camp	grupo	alternativoj	prononco
level	malliberejo	nhà từ	a prison	grupo	alternativoj	prononco
level	studprogramo	một chương trình học	a study program	grupo	alternativoj	prononco
level	avida	tham	greedy	grupo	alternativoj	prononco
level	flari	ngửi	to smell	grupo	alternativoj	prononco
level	garantii	đảm bảo, đảm bảo	to guarantee, to warrant	grupo	alternativoj	prononco
level	ĉeno	một chuỗi	a chain	grupo	alternativoj	prononco
level	sekcio	một phần	a section	grupo	alternativoj	prononco
level	akuzativo	một kẻ buộc tội	an accusative	grupo	alternativoj	prononco
level	kandelo	một ngọn nến	a candle	grupo	alternativoj	prononco
level	konfirmi	xác nhận	to confirm	grupo	alternativoj	prononco
level	pando	một con gấu trúc	a panda	grupo	alternativoj	prononco
level	kultivi	trồng trọt (cây, rau)	to cultivate (fruits, vegetables)	grupo	alternativoj	prononco
level	sojlo	một ngưỡng cửa, một ngưỡng cửa	a sill, a threshold	grupo	alternativoj	prononco
level	lacigi	kiệt sức, mệt mỏi, mệt mỏi	to exhaust, to fatique, to tire	grupo	alternativoj	prononco
level	skribilaro	đồ dùng Witing, văn phòng phẩm	witing utensils, stationary	grupo	alternativoj	prononco
level	ĵaluza	ghen tị	jealous	grupo	alternativoj	prononco
level	kamiono	xe camion, xe tải, xe tải	a camion, a lorry, a truck	grupo	alternativoj	prononco
level	barakti	đấu tranh	to struggle	grupo	alternativoj	prononco
level	svingi	lắc lư, lắc lư	to swing, to shake	grupo	alternativoj	prononco
level	ŝovi	đẩy, đẩy theo	to shove, to push along	grupo	alternativoj	prononco
level	tendo	một cái lều	a tent	grupo	alternativoj	prononco
level	preteksto	một cái cớ, một cái cớ	an excuse, a pretext	grupo	alternativoj	prononco
level	simpatia	thông cảm	sympathetic	grupo	alternativoj	prononco
level	mino	một mỏ	a mine	grupo	alternativoj	prononco
level	fantazia	tuyệt vời	fantastic	grupo	alternativoj	prononco
level	komika	hài hước, hài hước	comic, comical	grupo	alternativoj	prononco
level	kruta	dốc	steep	grupo	alternativoj	prononco
level	festeni	dự tiệc, dự tiệc	to banquet, to feast	grupo	alternativoj	prononco
level	alergio	dị ứng	allergy	grupo	alternativoj	prononco
level	juro	một luật	a law	grupo	alternativoj	prononco
level	ekspozicio	một cuộc triển lãm, một cuộc triển lãm	an exhibition, an exposition	grupo	alternativoj	prononco
level	akordiono	một chiếc đàn accordion	an accordion	grupo	alternativoj	prononco
level	sfero	một quả cầu, một quả bóng	a sphere, a ball	grupo	alternativoj	prononco
level	almozulo	một người ăn xin	a beggar	grupo	alternativoj	prononco
level	maĉi	nhai, nhai	to masticate, to chew	grupo	alternativoj	prononco
level	virto	một đức tính	a virtue	grupo	alternativoj	prononco
level	turmenti	hành hạ, hành hạ	to torment, to torture	grupo	alternativoj	prononco
level	anonctabulo	một bảng thông báo	a notice board	grupo	alternativoj	prononco
level	minus	dấu trừ	minus	grupo	alternativoj	prononco
level	boji	sủa	to bark	grupo	alternativoj	prononco
level	atestilo, atestaĵo	một giấy chứng nhận, một sự chứng thực	a certificate, an attestation	grupo	alternativoj	prononco
level	fendo	vết nứt, vết nứt, vết nứt	a split, a slot, a crack	grupo	alternativoj	prononco
level	almozo	bố thí, từ thiện	alms, charity	grupo	alternativoj	prononco
level	havigi	cung cấp, để có được, mua được	to provide with, to get for, to procure	grupo	alternativoj	prononco
level	aŭtografio	một cuốn tự truyện, tự truyện (=aŭtobiografio)	an autography, autobiography (=aŭtobiografio)	grupo	alternativoj	prononco
level	suspekti	để nghi ngờ	to suspect	grupo	alternativoj	prononco
level	trezoro	một kho báu	a treasure	grupo	alternativoj	prononco
level	stango	một cái gậy, một cái cột, một thanh	a rod, a pole, a bar	grupo	alternativoj	prononco
level	balailo	một cái chổi, một cái quét	a broom, a sweeper	grupo	alternativoj	prononco
level	rekompenco	sự đền bù, phần thưởng	a compensation, a reward	grupo	alternativoj	prononco
level	kopio	một bản sao	a copy	grupo	alternativoj	prononco
level	domego	biệt thự, dinh thự, ngôi nhà lớn, tòa nhà	a villa, a mansion, a big house, a building	grupo	alternativoj	prononco
level	pasko	Phục Sinh	Easter	grupo	alternativoj	prononco
level	Peruo	Peru	Peru	grupo	alternativoj	prononco
level	menso	tâm trí	mind	grupo	alternativoj	prononco
level	eleganta	thanh lịch	elegant	grupo	alternativoj	prononco
level	ekvadoro	Ecuador	Ecuador	grupo	alternativoj	prononco
level	barbirejo	tiệm làm tóc, tiệm bán đồ barbor	a hairdressing salon, a barbor shop	grupo	alternativoj	prononco
level	bubo	một tên khốn, một tên nhóc, một tên nhím	a knave, a brat, an urchin	grupo	alternativoj	prononco
level	gvineo	Ghi-nê	Guinea	grupo	alternativoj	prononco
level	civilizi	văn minh hóa	to civilize	grupo	alternativoj	prononco
level	insulti	xúc phạm	to insult	grupo	alternativoj	prononco
level	komisiono	một ủy ban, một ủy ban	a commission, a comittee	grupo	alternativoj	prononco
level	colo	một inch	an inch	grupo	alternativoj	prononco
level	admoni	khiển trách, khuyên răn, khuyên răn, khiển trách	to admonish, to exhort, to advice, to censure	grupo	alternativoj	prononco
level	bildkadro	một cai khung tranh	a picture frame	grupo	alternativoj	prononco
level	serena	thanh thản, bình tĩnh, không rắc rối	serene, calm, untroubled	grupo	alternativoj	prononco
level	nervo	một dây thần kinh	a nerve	grupo	alternativoj	prononco
level	kuglo	viên đạn	a bullet	grupo	alternativoj	prononco
level	pilgrimi	đi hành hương	to go on a pilgrimage	grupo	alternativoj	prononco
level	kaso	hộp đựng tiền, ví tiền, hộp đựng tiền, rương	a cash box, a purse, a money box, coffer	grupo	alternativoj	prononco
level	penti	ăn năn	to repent	grupo	alternativoj	prononco
level	libano	Liban	Lebanon	grupo	alternativoj	prononco
level	barelo	một thùng	a barrel	grupo	alternativoj	prononco
level	botaniko	thực vật học	botany	grupo	alternativoj	prononco
level	merkato	chợ	a market	grupo	alternativoj	prononco
level	koncerto	buổi hòa nhạc	a concert	grupo	alternativoj	prononco
level	projekto	một dự án	a project	grupo	alternativoj	prononco
level	komplimento	một lời khen	a compliment	grupo	alternativoj	prononco
level	cirklo	một vòng tròn, một cái đĩa	a circle, a disk	grupo	alternativoj	prononco
level	konjekti	để đưa ra một phỏng đoán, để đoán	to make a conjecture, to guess	grupo	alternativoj	prononco
level	ĵudo	judo	judo	grupo	alternativoj	prononco
level	teksto	văn bản, đoạn văn, lời bài hát	text, a text, a lyric	grupo	alternativoj	prononco
level	konkuri	để cạnh tranh, tranh đấu	to compete, to contend	grupo	alternativoj	prononco
level	rezervo	dự trữ	a reserve	grupo	alternativoj	prononco
level	kabineto	một cái tủ	a cabinet	grupo	alternativoj	prononco
level	marĉo	đầm lầy, đầm lầy	a marsh, a swamp	grupo	alternativoj	prononco
level	advokato	luật sư, luật sư, người bào chữa	a barrister, a lawyer, an advocate	grupo	alternativoj	prononco
level	ceramiko	đồ gốm, đồ gốm	ceramics, pottery	grupo	alternativoj	prononco
level	histerio	cuồng loạn, phấn khích	hysteria, excitement	grupo	alternativoj	prononco
level	golfo	một vịnh	a gulf	grupo	alternativoj	prononco
level	periodo	một thời kỳ, một thời kỳ	period, a period	grupo	alternativoj	prononco
level	etiopo	một người Ethiopia	an Ethiopian	grupo	alternativoj	prononco
level	pejzaĝo	phong cảnh, phong cảnh	landscape, scenary	grupo	alternativoj	prononco
level	psikologo	một nhà tâm lý học	a psychologist	grupo	alternativoj	prononco
level	kverko	một cây sồi	an oak	grupo	alternativoj	prononco
level	kaprica	thất thường, thất thường, hay thay đổi	capricious, fitful, whimsical	grupo	alternativoj	prononco
level	neto	một bản sao cuối cùng, một bản sao hợp lý	a final copy, a fair copy	grupo	alternativoj	prononco
level	kazo	một vụ, việc, chuyện	a case, affair, matter	grupo	alternativoj	prononco
level	sveni	ngất đi, ngất đi	to faint, to swoon	grupo	alternativoj	prononco
level	rosti	nướng	to roast	grupo	alternativoj	prononco
level	bazaro	chợ, chợ, hội chợ	a bazaar, a market, a fair	grupo	alternativoj	prononco
level	liberio	Liberia	Liberia	grupo	alternativoj	prononco
level	anteno	ăng-ten, ăng-ten, cảm biến	an antenna, an aerial, a feeler	grupo	alternativoj	prononco
level	tegi	phủ lên, phủ lên	to overlay, to coat	grupo	alternativoj	prononco
level	Aŭstralio	Châu Úc	Australia	grupo	alternativoj	prononco
level	frakasi	đập vỡ, đập vỡ, đập vỡ	to crash, to shatter, to smash	grupo	alternativoj	prononco
level	kliento	một khách hàng, một khách hàng, một bệnh nhân	a client, a customer, a patient	grupo	alternativoj	prononco
level	ronki	càu nhàu, ngáy	to grunt, to snore	grupo	alternativoj	prononco
level	judaismo	đạo Do Thái	Judaism	grupo	alternativoj	prononco
level	afikso	một phụ kiện	an affix	grupo	alternativoj	prononco
level	fanfaroni	khoe khoang, khoe khoang	to brag, to boast	grupo	alternativoj	prononco
level	kapsiko	một quả ớt đỏ	a red pepper	grupo	alternativoj	prononco
level	probabla	có thể xảy ra, có thể	probable, likely	grupo	alternativoj	prononco
level	segi	để cưa	to saw	grupo	alternativoj	prononco
level	melankolio	sự u sầu, sự u sầu, sự u ám	melancholy, melancholia, gloom	grupo	alternativoj	prononco
level	panamo	Panama	Panama	grupo	alternativoj	prononco
level	mekaniko	cơ khí (=meĥaniko)	mechanics (=meĥaniko)	grupo	alternativoj	prononco
level	ŝvebi	lơ lửng, lơ lửng	to hover, to float	grupo	alternativoj	prononco
level	latvo	một người Latvia	a Latvian	grupo	alternativoj	prononco
level	kateno	xiềng xích, dây xích, dây xích	a shacle, a restraint, a catenary	grupo	alternativoj	prononco
level	bori	khoan, khoan	to bore, to drill	grupo	alternativoj	prononco
level	apartamento	một căn hộ, một căn hộ	an apartment, a flat	grupo	alternativoj	prononco
level	hajlo	mưa đá, mưa đá	hail, a hail	grupo	alternativoj	prononco
level	silko	lụa	silk	grupo	alternativoj	prononco
level	putri	làm suy yếu, làm thối rữa, làm thối rữa, làm mưng mủ	to utrefy, to putrify, to decay, to fester	grupo	alternativoj	prononco
level	melki	vắt sữa	to milk	grupo	alternativoj	prononco
level	signalo	một tín hiệu, một dấu hiệu	a signal, a sign	grupo	alternativoj	prononco
level	lifto	thang máy, thang máy	a lift, an elevator	grupo	alternativoj	prononco
level	intensa	mãnh liệt, mãnh liệt	intense, intensive	grupo	alternativoj	prononco
level	ekvilibro	sự cân bằng, sự cân bằng	an equilibrium, balance	grupo	alternativoj	prononco
level	tradicio	truyền thống	a tradition	grupo	alternativoj	prononco
level	enigmo	một điều bí ẩn, một câu đố, một câu đố	an enigma, a puzzle, a riddle	grupo	alternativoj	prononco
level	friti	chiên, xào	to fry, to sauté	grupo	alternativoj	prononco
level	kripla	tàn tật, què quặt, ốm yếu, bị cắt cụt	handicapped, crippled, infirm, mutilated	grupo	alternativoj	prononco
level	kanzono	một bài hát chanson, một bài canzone, một bài hát ballad	a chanson, a canzone, a ballad song	grupo	alternativoj	prononco
level	veneno	nọc độc, chất độc	a venom, a poison	grupo	alternativoj	prononco
level	kontrakti	để thực hiện một hợp đồng	to make a contract	grupo	alternativoj	prononco
level	konfitaĵo	mứt được bảo quản	a conserved jam	grupo	alternativoj	prononco
level	orfo	một đứa trẻ mồ côi	an orphan	grupo	alternativoj	prononco
level	avenuo	một đại lộ	an avenue	grupo	alternativoj	prononco
level	betulo	một cây bạch dương	a birch tree	grupo	alternativoj	prononco
level	konko	vỏ sò biển, ốc xà cừ	a sea shell, a conch	grupo	alternativoj	prononco
level	grajno	một hạt, một hạt	a grain, a granule	grupo	alternativoj	prononco
level	principo	một nguyên tắc	a principle	grupo	alternativoj	prononco
level	humida	ẩm ướt, ẩm ướt, ẩm ướt	humid, moist, damp	grupo	alternativoj	prononco
level	hufo	một cái móng	a hoof	grupo	alternativoj	prononco
level	Urugvajo	Uruguay	Uruguay	grupo	alternativoj	prononco
level	kemio	hóa học (=ĥemio)	chemistry (=ĥemio)	grupo	alternativoj	prononco
level	pumpi	bơm	to pump	grupo	alternativoj	prononco
level	krado	xà ngang, lưới, vỉ nướng, lưới, lưới tản nhiệt, lưới	crossbars, grating, grill, grate, grille, lattice	grupo	alternativoj	prononco
level	budo	quầy, ki-ốt, quầy	a booth, a kiosk, a stand	grupo	alternativoj	prononco
level	Bolivio	Bôlivia	Bolivia	grupo	alternativoj	prononco
level	ŝtalo	Thép	steel	grupo	alternativoj	prononco
level	masaĝo	mát xa	massage	grupo	alternativoj	prononco
level	krutaĵo	dốc, vách đá, dốc đứng	a steep, a cliff, a bluff	grupo	alternativoj	prononco
level	munti	gắn (đồ trang sức), lắp ráp, lắp ráp	to mount (jewelry), to set, to assemble	grupo	alternativoj	prononco
level	sprita	thông minh, hoạt bát, hóm hỉnh, sáng sủa, hoạt bát	clever, sprightly, witty, bright, sprightful	grupo	alternativoj	prononco
level	kuirpoto	nồi nấu, nồi hầm	a cooking pot, a stew pot	grupo	alternativoj	prononco
level	tribunalo	tòa án, tòa án	a tribunal, a court	grupo	alternativoj	prononco
level	epilogo	một đoạn kết	an epilogue	grupo	alternativoj	prononco
level	motoro	một động cơ, một động cơ	a motor, an engine	grupo	alternativoj	prononco
level	lavopelvo (lavovazo)	chậu rửa (chậu rửa)	a washpot (a wash basin)	grupo	alternativoj	prononco
level	farbo	thuốc nhuộm, sơn	dye, paint	grupo	alternativoj	prononco
level	transitiva	Bắc cầu	transitive	grupo	alternativoj	prononco
level	leopardo	một con báo	a leopard	grupo	alternativoj	prononco
level	vualo	một tấm màn che	a veil	grupo	alternativoj	prononco
level	vergo	một cây gậy, một cây đũa phép, một cây gậy, một công tắc	a rod, a wand, a cane, a switch	grupo	alternativoj	prononco
level	luktado	một cuộc đấu vật	a wrestling	grupo	alternativoj	prononco
level	ŝelo	vỏ, vỏ, vỏ, vỏ	a shell, bark, husk, peel	grupo	alternativoj	prononco
level	maĉgumo	kẹo cao su	a chewing gum	grupo	alternativoj	prononco
level	senso	một cảm giác, cảm giác	a sense, feeling	grupo	alternativoj	prononco
level	sagaca	khôn ngoan, sắc sảo, khôn ngoan	sagacious, astute, shrewd	grupo	alternativoj	prononco
level	magiisto	Một ảo thuật gia	a magician	grupo	alternativoj	prononco
level	modera	vừa phải, hợp lý	moderate, reasonable	grupo	alternativoj	prononco
level	vindi	quấn, quấn, quấn	to wrap, to swathe, to swaddle	grupo	alternativoj	prononco
level	prologo	lời mở đầu	a prologue	grupo	alternativoj	prononco
level	Polinezio	Polynesia	Polynesia	grupo	alternativoj	prononco
level	Tunizio	Tunisia	Tunisia	grupo	alternativoj	prononco
level	sobra	tỉnh táo, tiết chế, điềm tĩnh	sober, abstemious, staid	grupo	alternativoj	prononco
level	Birmo	Myanmar	Myanmar	grupo	alternativoj	prononco
level	asekuri	để đảm bảo	to insure	grupo	alternativoj	prononco
level	fono	lý lịch	background	grupo	alternativoj	prononco
level	Gvatemalo	Guatemala	Guatemala	grupo	alternativoj	prononco
level	pulvoro	bột	powder	grupo	alternativoj	prononco
level	velki	héo đi, héo đi	to wither, to fade	grupo	alternativoj	prononco
level	baterio	pin	a battery	grupo	alternativoj	prononco
level	Nikaragvo	Nicaragua	Nicaragua	grupo	alternativoj	prononco
level	faŭko	hàm, hàm, miệng (của đường hầm)	a jaws, a maw, a mouth (of a tunnel)	grupo	alternativoj	prononco
level	Kostariko	Costa Rica	Costa Rica	grupo	alternativoj	prononco
level	medalo	một chiếc huy chương	a medal	grupo	alternativoj	prononco
level	Paragvajo	Paraguay	Paraguay	grupo	alternativoj	prononco
level	aligatoro	một con cá sấu	an alligator	grupo	alternativoj	prononco
level	tempesto	một cơn bão, một cơn bão	a tempest, a storm	grupo	alternativoj	prononco
level	kordo	một sợi dây, một sợi dây	a cord, a string	grupo	alternativoj	prononco
level	hipopotamo	hà mã, hà mã	a hippopotamus, a hippo	grupo	alternativoj	prononco
level	striki	đình công	to go on strike	grupo	alternativoj	prononco
level	monako (-aĥo)	một vị vua	a monach	grupo	alternativoj	prononco
level	petrolo	dầu mỏ, dầu paraffin	petroleum, paraffin-oil	grupo	alternativoj	prononco
level	konfiti	bảo quản (trong đường), làm kẹo	to preserve (in sugar), candied	grupo	alternativoj	prononco
level	alineo	thụt lề đoạn văn	paragraph indentation	grupo	alternativoj	prononco
level	motorbiciklo	một chiếc xe máy	a motorbicycle	grupo	alternativoj	prononco
level	organismo	một sinh vật	an organism	grupo	alternativoj	prononco
level	procedi	tiến hành với	to proceed	grupo	alternativoj	prononco
level	ĉerizo	sơ ri	a cherry	grupo	alternativoj	prononco
level	ritmo	nhịp	rhythm	grupo	alternativoj	prononco
level	broŝuro	tờ rơi, tờ rơi, tờ rơi	a brochure, a leaflet, a pamphlet	grupo	alternativoj	prononco
level	orfejo	một trại trẻ mồ côi	an orphanage	grupo	alternativoj	prononco
level	ornamaĵo	một vật trang trí	an ornament	grupo	alternativoj	prononco
level	provizora	tạm thời, tạm thời	provisional, temporary	grupo	alternativoj	prononco
level	kalkano	gót chân	a heel	grupo	alternativoj	prononco
level	apoteko	hiệu thuốc, hiệu thuốc	a pharmacy, a drugstore	grupo	alternativoj	prononco
level	jaguaro	một con báo đốm	a jaguar	grupo	alternativoj	prononco
level	persimono	một quả hồng	a persimon	grupo	alternativoj	prononco
level	pesilo	cái cân, cái cân	a balance, a scale	grupo	alternativoj	prononco
level	improvizi	ứng biến	to improvise	grupo	alternativoj	prononco
level	fosto	cột, cột, trụ đỡ thẳng đứng	a post, a pole, an upright support	grupo	alternativoj	prononco
level	pico	một cái pizza	a pizza	grupo	alternativoj	prononco
level	sitelo	một cái xô, một cái thùng	a bucket, a pail	grupo	alternativoj	prononco
level	parkere	bằng trái tim, từ trí nhớ, bằng lòng	by heart, from memory, by rote	grupo	alternativoj	prononco
level	akurata	chính xác, đúng giờ, chính xác	accurate, punctual, precise	grupo	alternativoj	prononco
level	rito	nghi thức	rite	grupo	alternativoj	prononco
level	nodo	một nút, một nút	a node, a knot	grupo	alternativoj	prononco
level	polpo (okpieda)	con bạch tuộc	an octopus	grupo	alternativoj	prononco
level	degeli	tan chảy, tan băng	to melt, to thaw	grupo	alternativoj	prononco
level	pinĉi	nhéo	to pinch	grupo	alternativoj	prononco
level	paniko	sự hoảng loạn	a panic	grupo	alternativoj	prononco
level	piro	một quả lê (quả)	a pear (fruit)	grupo	alternativoj	prononco
level	trempi	nhúng, ngâm, ngâm	to dip, to soak, to immerse	grupo	alternativoj	prononco
level	pelto	áo khoác lông, lông thú, tấm da, mảnh lông thú	a fur coat, fur, pelt, fur piece	grupo	alternativoj	prononco
level	preskribo (recepto)	một đơn thuốc, công thức	a prescription, recipe	grupo	alternativoj	prononco
level	princino	công chúa	a princess	grupo	alternativoj	prononco
level	masto	cột buồm, cột	a mast, a pole	grupo	alternativoj	prononco
level	kino	một rạp chiếu phim	a cinema	grupo	alternativoj	prononco
level	bombono	một cái kẹo, một cái kẹo, một cái kẹo	a bon-bon, a candy, a sweet	grupo	alternativoj	prononco
level	funto	một bảng Anh	a pound	grupo	alternativoj	prononco
level	ananaso	quả dứa	a pine apple	grupo	alternativoj	prononco
level	tajloro	một thợ may	a tailor	grupo	alternativoj	prononco
level	veterano	một cựu chiến binh	a veteran	grupo	alternativoj	prononco
level	revolucio	một cuộc cách mạng	a revolution	grupo	alternativoj	prononco
level	krusto	lớp vỏ, lớp vỏ, lớp vỏ cứng bên ngoài	crust, casing, hard outer covering	grupo	alternativoj	prononco
level	kompaso	một la bàn	a compass	grupo	alternativoj	prononco
level	rizkampo	một cánh đồng lúa, một cánh đồng lúa	a rice field, a paddy field	grupo	alternativoj	prononco
level	katedralo	một nhà thờ	a cathedral	grupo	alternativoj	prononco
level	roboto	một robot	a robot	grupo	alternativoj	prononco
level	parfumo	một loại nước hoa	a perfume	grupo	alternativoj	prononco
level	margarino	bơ thực vật	margarine	grupo	alternativoj	prononco
level	ripo	một xương sườn (xương)	a rib (bone)	grupo	alternativoj	prononco
level	rulŝtuparo	thang cuốn	an escalator	grupo	alternativoj	prononco
level	kostumo	trang phục, trang phục, phong cách ăn mặc	costume, outfit, style of dress	grupo	alternativoj	prononco
level	pulmo	Phổi	a lung	grupo	alternativoj	prononco
level	infinitivo	nguyên mẫu	infinitive	grupo	alternativoj	prononco
level	segilo	cái cưa, cái cưa	a saw, saws	grupo	alternativoj	prononco
level	prozo	một bài văn xuôi	a prose	grupo	alternativoj	prononco
level	mekanismo	thiết bị, cơ chế	device, a mechanism	grupo	alternativoj	prononco
level	skanilo	Một máy quét	a scanner	grupo	alternativoj	prononco
level	benzino	xăng, xăng	gasoline, petrol	grupo	alternativoj	prononco
level	plumbo	chì (kim loại)	lead (metal)	grupo	alternativoj	prononco
level	leki	liếm	to lick	grupo	alternativoj	prononco
level	akuzi	buộc tội	to accuse	grupo	alternativoj	prononco
level	redakti	chỉnh sửa	to edit	grupo	alternativoj	prononco
level	ŝraŭbo	một ốc vít	a screw	grupo	alternativoj	prononco
level	komo	dấu phẩy	a comma	grupo	alternativoj	prononco
level	surdulo	một người điếc	a deaf	grupo	alternativoj	prononco
level	konduktoro	một dây dẫn	a conductor	grupo	alternativoj	prononco
level	kreto	một viên phấn	a chalk	grupo	alternativoj	prononco
level	eklezio	một nhà thờ (tổ chức)	a church (organization)	grupo	alternativoj	prononco
level	protagonisto	một nhân vật chính	a protagonist	grupo	alternativoj	prononco
level	Eŭropo	Châu Âu	europe	grupo	alternativoj	prononco
level	tajfuno	một cơn bão	a typhoon	grupo	alternativoj	prononco
level	sentimentala	đa cảm	sentimental	grupo	alternativoj	prononco
level	korko	cái nút chai, cái nút chặn	a cork, a stopper	grupo	alternativoj	prononco
level	stampo	con tem, con dấu, dấu hiệu	a stamp, a seal, a mark	grupo	alternativoj	prononco
level	olivo	một quả ô liu	an olive	grupo	alternativoj	prononco
level	kazino	một sòng bạc	a casino	grupo	alternativoj	prononco
level	terno	Hắt hơi	a sneeze	grupo	alternativoj	prononco
level	barikado	một chướng ngại vật	a barricade	grupo	alternativoj	prononco
level	tertremo (sismo)	một trận động đất	an earthquake	grupo	alternativoj	prononco
level	telegramo	một bức điện tín	a telegram	grupo	alternativoj	prononco
level	prononci	phát âm	to pronounce	grupo	alternativoj	prononco
level	tornado	một cơn lốc xoáy	a tornado	grupo	alternativoj	prononco
level	objektiva	khách quan	objective	grupo	alternativoj	prononco
level	drapo	một tấm vải len, một tấm vải	a woolen cloth, a cloth	grupo	alternativoj	prononco
level	ungotondilo	một chiếc kéo cắt móng tay	a nail-scissors	grupo	alternativoj	prononco
level	vakupurigilo	máy hút bụi (=polvosuĉilo)	a vacuum cleaner (=polvosuĉilo)	grupo	alternativoj	prononco
level	perei	chết mất	to perish	grupo	alternativoj	prononco
level	afranki	trả trước (bưu phí), dán tem	to prepay (postage), to put on stamps	grupo	alternativoj	prononco
level	luli	ru ngủ, ru ngủ, ru ngủ	to lull, to cradle, to rock	grupo	alternativoj	prononco
level	vakcino	một loại vắc xin	a vaccine	grupo	alternativoj	prononco
level	gorilo	một con khỉ đột	a gorilla	grupo	alternativoj	prononco
level	vojaĝagentejo	một cơ quan du lịch	a travel agency	grupo	alternativoj	prononco
level	patrono	một người bảo trợ	a patron	grupo	alternativoj	prononco
level	abstini	kiêng	to abstain	grupo	alternativoj	prononco
level	bulvardo	một đại lộ	a boulevard	grupo	alternativoj	prononco
level	portalo	một cổng, một cổng	a portal, a gateway	grupo	alternativoj	prononco
level	ŝarĝoaŭto	xe tải	a truck	grupo	alternativoj	prononco
level	vito	một cây nho, một cây nho	a grapevine, a vine	grupo	alternativoj	prononco
level	teleskopo	một kính viễn vọng	a telescope	grupo	alternativoj	prononco
level	apliki	áp dụng	to apply	grupo	alternativoj	prononco
level	cemento	xi măng	cement	grupo	alternativoj	prononco
level	pedagogio	sư phạm	pedagogy	grupo	alternativoj	prononco
level	albumo	album	an album	grupo	alternativoj	prononco
level	aserti	khẳng định, khẳng định, khẳng định	to assert, to state, to affirm	grupo	alternativoj	prononco
level	akordi	để phù hợp	to accord	grupo	alternativoj	prononco
level	fulgo	một bồ hóng, một bụi bẩn	a soot, a grime	grupo	alternativoj	prononco
level	adapti	thích nghi, điều chỉnh, thích ứng, thích ứng	to adapt, to adjust, to accommodate, to fit	grupo	alternativoj	prononco
level	liveri	cung cấp, cung cấp, giao hàng	to furnish, to supply, to deliver	grupo	alternativoj	prononco
level	argumento	một cuộc tranh cãi	an argument	grupo	alternativoj	prononco
level	frizi	làm xoăn, làm xoăn	to curl, to frizz	grupo	alternativoj	prononco
level	deficito	thâm hụt	a deficit	grupo	alternativoj	prononco
level	blato	một con gián, một con chip	a cockroach, a chip	grupo	alternativoj	prononco
level	recepto	một công thức, một đơn thuốc	a recipe, a prescription	grupo	alternativoj	prononco
level	kitelo	một chiếc áo khoác, một chiếc áo dài, một bộ quần yếm, một chiếc garbadine	a smock, a frock, an overalls, a garbadine	grupo	alternativoj	prononco
level	ciklono	một cơn lốc xoáy	a cyclone	grupo	alternativoj	prononco
level	reformi	sửa đổi	to reform	grupo	alternativoj	prononco
level	pulvo	bột, thuốc súng	powder, gunpowder	grupo	alternativoj	prononco
level	ŝpruci	phun ra, phun ra, phun ra	to spurt, to gush, to spurt out	grupo	alternativoj	prononco
level	kukolo	một con chim cu	a cuckoo	grupo	alternativoj	prononco
level	ŝanceli	lắc lư, lung lay	to shake, to totter	grupo	alternativoj	prononco
level	rekordo	một kỷ lục (thể thao)	a record (sport)	grupo	alternativoj	prononco
level	florpetalo	một cánh hoa	a flower petal	grupo	alternativoj	prononco
level	kosmo	vũ trụ, không gian (bên ngoài), vũ trụ	cosmos, (outer) space, universe	grupo	alternativoj	prononco
level	ĉeko	séc, séc	a checque, a check	grupo	alternativoj	prononco
level	konsumi	tiêu thụ, sử dụng hết	to consume, to use up	grupo	alternativoj	prononco
level	lameno	một tấm, một tấm, một lớp	a lamina, a plate, a layer	grupo	alternativoj	prononco
level	erotika	khiêu dâm	erotic	grupo	alternativoj	prononco
level	peniko	một bàn chải (nghệ thuật)	a brush (art)	grupo	alternativoj	prononco
level	spuro	dấu vết, dấu vết, dấu vết	a track, a trail, a trace	grupo	alternativoj	prononco
level	rigida	cứng nhắc, cứng ngắc	rigid, stiff	grupo	alternativoj	prononco
level	pleto	cái khay	a tray	grupo	alternativoj	prononco
level	ignori	bỏ qua	to ignore	grupo	alternativoj	prononco
level	Volapuko (Volapǖko)	Volapuk	Volapuk	grupo	alternativoj	prononco
level	frazo	một câu	a sentence	grupo	alternativoj	prononco
level	bruto	một kẻ vũ phu, một con vật trong trang trại, một con thú	a brute, a farm animal, a beast	grupo	alternativoj	prononco
level	gladi	ủi (quần áo)	to iron (clothes)	grupo	alternativoj	prononco
level	kalsono	đồ lót, quần lót, quần short	an underwear, underpants, shorts	grupo	alternativoj	prononco
level	aktoro	một diễn viên	an actor	grupo	alternativoj	prononco
level	valida	có hiệu lực	valid	grupo	alternativoj	prononco
